code,CH4AR4_IPCMLULUCF_TOTAL_NET_HISTCR_PRIMAPHIST20
entity,CH4
category,IPCMLULUCF
name_category,LULUCF
type,NET
class,TOTAL
source,PRIMAPHIST20
descr,Data read in by JG. LJ; interpolation of NaN values by 'perform_interpolation_on_table'; interpolation of NaN values by 'perform_interpolation_on_table'; interpolation of NaN values by 'perform_interpolation_on_table'; interpolation of NaN values by 'perform_interpolation_on_table'; interpolation of NaN values by 'perform_interpolation_on_table'; interpolation of NaN values by 'perform_interpolation_on_table'; interpolation of NaN values by 'perform_interpolation_on_table'; interpolation of NaN values by 'perform_interpolation_on_table'; interpolation of NaN values by 'perform_interpolation_on_table' Extrapolated with growthrates from CH4_IPCMLULUCF_TOTAL_NET_HISTORY_RCPI | built by Johannes Guetschow
note,Renamed as composite source from CH4_IPCMLULUCF_TOTAL_NET_HISTORY_CRF2018! | Renamed as composite source from CH4_IPCMLULUCF_TOTAL_NET_PMHTHISTCR_TEMPSRC1! | Add the countries {ZAF} from CH4_IPCMLULUCF_TOTAL_NET_HISTORY_BUR2IPCC2006I || Renamed as composite source from CH4_IPCMLULUCF_TOTAL_NET_PMHTHISTCR_TEMPSRC2! | Renamed as composite source from CH4_IPCMLULUCF_TOTAL_NET_PMHTHISTCR_TEMPSRC3! | Add the countries {ARG.BOL.BRA.CAF.CHL.COL.CRI.CUB.DOM.GEO.GHA.GTM.GUY.IDN.IND.KEN.KGZ.KOR.LBN.MDA.MDG.MEX.MKD.NER.PER.TGO.VCT.VNM} from CH4_IPCMLULUCF_TOTAL_NET_HISTORY_UNFCCC2018I || Renamed as composite source from CH4_IPCMLULUCF_TOTAL_NET_PMHTHISTCR_TEMPSRC4! | Add the countries {AFG.AGO.ALB.ARM.AZE.BDI.BEN.BFA.BGD.BHS.BIH.BLZ.BRN.BTN.BWA.CHN.CIV.CMR.COD.COG.COM.DZA.ECU.EGY.ERI.ETH.FJI.GAB.GIN.GMB.GNB.GNQ.GRD.HKG.HND.HTI.IRN.IRQ.ISR.JAM.KHM.LAO.LBR.LKA.LSO.MAR.MLI.MMR.MNE.MNG.MOZ.MRT.MUS.MWI.MYS.NAM.NGA.NIC.NPL.PAK.PAN.PHL.PNG.PRK.PRY.RWA.SDN.SEN.SGP.SLE.SLV.SOM.SRB.SUR.SWZ.SYR.TCA.TCD.THA.TJK.TKM.TLS.TTO.TUN.TWN.TZA.UGA.URY.UZB.VEN.VUT.WSM.ZMB.ZWE} from CH4_IPCMLULUCF_TOTAL_NET_HISTORY_FAO2018IPMH || Renamed as composite source from CH4_IPCMLULUCF_TOTAL_NET_PMHTHISTCR_TEMPSRC5! | Add the countries {LBY.LIE.LUX.MCO.SMR.VAT} from CH4_IPCMLULUCF_TOTAL_NET_HISTORY_EDGAR42COMPI ||  | built by Johannes Guetschow
scenario,HISTCR
datatype,CountryYearMatrix
tablekind,csg
family,emi
subsource,Table4; Table10s3; Summary1.As2
unit,MtCO2eq
gwp,AR4
iso3,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
EGY,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7803e-05,6.7815e-05,6.7844e-05,6.7875e-05,6.7893e-05,6.7887e-05,6.7841e-05,6.7742e-05,6.7577e-05,6.733e-05,6.699e-05,6.6434e-05,6.5602e-05,6.4566e-05,6.3397e-05,6.2169e-05,6.0954e-05,5.9824e-05,5.8852e-05,5.811e-05,5.7671e-05,5.7432e-05,5.7241e-05,5.7091e-05,5.6978e-05,5.6897e-05,5.684e-05,5.6805e-05,5.6784e-05,5.6773e-05,5.6766e-05,5.671e-05,5.6567e-05,5.6353e-05,5.6085e-05,5.5778e-05,5.545e-05,5.5117e-05,5.4795e-05,5.45e-05,5.425e-05,5.402e-05,5.3782e-05,5.354e-05,5.3301e-05,5.3072e-05,5.2858e-05,5.2666e-05,5.2502e-05,5.2372e-05,5.2283e-05,5.2602e-05,5.3605e-05,5.5154e-05,5.7114e-05,5.9349e-05,6.1723e-05,6.4099e-05,6.6343e-05,6.8318e-05,6.9888e-05,7.1202e-05,7.2499e-05,7.3777e-05,7.5034e-05,7.6271e-05,7.7485e-05,7.8675e-05,7.9841e-05,8.098e-05,8.2092e-05,8.3281e-05,8.4638e-05,8.6142e-05,8.7771e-05,8.9502e-05,9.1313e-05,9.3183e-05,9.509e-05,9.7011e-05,9.8924e-05,0.00010118,0.000104,0.00010723,0.00011066,0.00011412,0.00011743,0.00012041,0.00012286,0.00012462,0.0001175,0.0001175,0.0001175,0.0001175,0.0001175,0.0001175,0.000125,0.0001175,0.000125,0.000125,0,0,0.0002625,0,0.0002725,0.0005725,0.000125,0,0,0,0,0,0,0,0.000525,0.0001225,0.00010748
ERI,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.0016233,0.001624,0.0016247,0.0016252,0.001625,0.0016239,0.0016216,0.0016176,0.0016117,0.0016036,0.0015903,0.0015703,0.0015455,0.0015176,0.0014882,0.0014591,0.001432,0.0014088,0.001391,0.0013805,0.0013748,0.0013702,0.0013666,0.0013639,0.001362,0.0013606,0.0013598,0.0013593,0.001359,0.0013588,0.0013575,0.0013541,0.0013489,0.0013425,0.0013352,0.0013273,0.0013193,0.0013116,0.0013046,0.0012986,0.0012931,0.0012874,0.0012816,0.0012759,0.0012704,0.0012653,0.0012607,0.0012568,0.0012537,0.0012515,0.0012592,0.0012832,0.0013202,0.0013672,0.0014207,0.0014775,0.0015344,0.0015881,0.0016354,0.0016729,0.0017044,0.0017354,0.001766,0.0017961,0.0018257,0.0018548,0.0018833,0.0019112,0.0019384,0.0019651,0.0019935,0.002026,0.002062,0.002101,0.0021424,0.0021858,0.0022306,0.0022762,0.0023222,0.002368,0.0024219,0.0024896,0.0025667,0.0026489,0.0027318,0.002811,0.0028822,0.002941,0.002983,0.0010558,0.0010558,0.0010558,0.0018125,0.0018125,0.0018125,0.0001475,0.0001375,0.0001375,0.0099775,0.024145,0.0005775,0.0001225,0.0001825,0,0,0,0.0005775,0,0,0,0.0001525,0,0,0,7.25e-05,0
ESP,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36251,0.36258,0.36273,0.36289,0.363,0.36296,0.36272,0.36219,0.3613,0.35999,0.35816,0.35519,0.35075,0.3452,0.33896,0.33239,0.32589,0.31985,0.31466,0.31069,0.30834,0.30706,0.30604,0.30524,0.30464,0.3042,0.3039,0.30371,0.3036,0.30354,0.3035,0.3032,0.30244,0.30129,0.29986,0.29822,0.29647,0.29468,0.29296,0.29139,0.29005,0.28882,0.28755,0.28625,0.28498,0.28375,0.28261,0.28158,0.28071,0.28001,0.27953,0.28124,0.2866,0.29488,0.30536,0.31731,0.33,0.34271,0.35471,0.36527,0.37366,0.38069,0.38762,0.39445,0.40118,0.40779,0.41428,0.42064,0.42687,0.43296,0.73374,0.3313,0.29259,0.57444,0.57894,0.52886,0.28327,0.672,0.70374,0.4877,0.5854,1.015,0.38977,0.924,0.43286,0.68286,0.50323,0.59637,0.67362,1.076,0.31369,0.42335,0.18133,0.14008,0.65097,0.23567,0.09704,0.16747,0.21146,0.13323,0.29245,0.14169,0.17035,0.24154,0.2355,0.30606,0.28578,0.12403,0.080911,0.18702,0.087616,0.1602,0.3467,0.1003,0.078519,0.18038,0.16165
EST,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043214,0.00043222,0.0004324,0.0004326,0.00043272,0.00043268,0.00043239,0.00043176,0.0004307,0.00042913,0.00042696,0.00042342,0.00041812,0.00041151,0.00040406,0.00039624,0.00038849,0.00038129,0.00037509,0.00037036,0.00036756,0.00036604,0.00036482,0.00036387,0.00036315,0.00036263,0.00036227,0.00036204,0.00036191,0.00036184,0.0003618,0.00036144,0.00036053,0.00035917,0.00035745,0.0003555,0.00035341,0.00035129,0.00034923,0.00034736,0.00034576,0.0003443,0.00034278,0.00034124,0.00033972,0.00033825,0.00033689,0.00033567,0.00033462,0.0003338,0.00033322,0.00033526,0.00034165,0.00035152,0.00036401,0.00037826,0.00039339,0.00040854,0.00042284,0.00043543,0.00044543,0.00045381,0.00046207,0.00047021,0.00047823,0.00048611,0.00049385,0.00050144,0.00050886,0.00051612,0.00052321,0.00053079,0.00053944,0.00054903,0.00055941,0.00057044,0.00058198,0.0005939,0.00060605,0.0006183,0.00063049,0.00064484,0.00066287,0.00068341,0.00070529,0.00072736,0.00074846,0.00076741,0.00078306,0.00079423,0.00034741,0.00015076,0.0026779,0.0010161,0.00073867,0.00034066,0.00092601,0.0017763,0.00014376,0.00099402,0.0012774,0.00019406,0.0027472,0.00038469,0.00080507,0.00024837,0.0063327,0.00022905,0.00099283,0.00015651,0.00011239,9.9629e-05,6.6286e-05,6.2637e-05,9.9078e-05,6.3408e-05,6.4617e-05
ETH,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6756,1.6763,1.6771,1.6775,1.6774,1.6762,1.6738,1.6697,1.6636,1.6552,1.6415,1.6209,1.5953,1.5664,1.5361,1.5061,1.4782,1.4541,1.4358,1.4249,1.419,1.4143,1.4106,1.4078,1.4058,1.4044,1.4035,1.403,1.4028,1.4026,1.4012,1.3977,1.3924,1.3858,1.3782,1.3701,1.3618,1.3539,1.3466,1.3404,1.3348,1.3289,1.3229,1.317,1.3113,1.306,1.3013,1.2972,1.294,1.2918,1.2997,1.3245,1.3628,1.4112,1.4664,1.5251,1.5838,1.6392,1.688,1.7268,1.7593,1.7913,1.8229,1.854,1.8845,1.9145,1.9439,1.9727,2.0009,2.0283,2.0577,2.0913,2.1284,2.1687,2.2114,2.2562,2.3024,2.3495,2.397,2.4442,2.4999,2.5697,2.6494,2.7342,2.8198,2.9016,2.975,3.0357,3.079,2.5025,2.5025,2.5025,2.5017,2.5017,2.5017,2.6046,3.4539,4.1596,4.8883,3.4102,1.5058,1.9512,3.19,3.3533,2.1322,2.3431,1.6483,2.1,1.7723,1.4228,1.3041,2.3155,2.3829,2.1403,1.9562,1.8698
EU28,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.91447,0.91485,0.91527,0.91552,0.91543,0.91482,0.91348,0.91125,0.90793,0.90333,0.89585,0.88463,0.87065,0.85489,0.83833,0.82195,0.80671,0.7936,0.7836,0.77767,0.77445,0.77187,0.76986,0.76834,0.76723,0.76648,0.76599,0.76571,0.76556,0.76547,0.76472,0.76279,0.7599,0.75628,0.75215,0.74773,0.74323,0.73889,0.73492,0.73154,0.72845,0.72523,0.72197,0.71875,0.71566,0.71278,0.71019,0.70798,0.70623,0.70502,0.70933,0.72284,0.74373,0.77016,0.8003,0.83231,0.86436,0.89462,0.92125,0.94242,0.96014,0.97762,0.99485,1.0118,1.0285,1.0449,1.0609,1.0766,1.092,1.7944,0.8173,0.72976,1.4021,1.415,1.2983,0.71321,1.6389,1.7207,1.2035,1.44,2.4685,0.96849,2.2525,1.0657,1.6686,1.2372,1.4616,1.5594,2.4304,7.1936,6.578,6.3541,7.1954,9.3082,8.6623,7.7294,7.6867,8.046,6.596,7.5661,6.4669,5.9763,7.2391,5.9682,6.485,5.6696,7.2685,5.3224,5.6262,5.5187,5.4487,6.4066,5.037,4.9502,5.1154,5.594
FIN,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099525,0.0099543,0.0099585,0.009963,0.0099658,0.0099649,0.0099581,0.0099436,0.0099193,0.0098831,0.0098331,0.0097516,0.0096295,0.0094774,0.0093058,0.0091256,0.0089472,0.0087814,0.0086387,0.0085297,0.0084652,0.0084302,0.0084021,0.0083802,0.0083636,0.0083516,0.0083434,0.0083381,0.0083351,0.0083334,0.0083324,0.0083242,0.0083032,0.0082718,0.0082324,0.0081874,0.0081393,0.0080904,0.0080431,0.0079999,0.0079631,0.0079294,0.0078944,0.0078589,0.0078239,0.0077902,0.0077588,0.0077307,0.0077066,0.0076875,0.0076744,0.0077213,0.0078684,0.0080958,0.0083835,0.0087116,0.00906,0.0094089,0.0097383,0.010028,0.010259,0.010451,0.010642,0.010829,0.011014,0.011195,0.011374,0.011548,0.011719,0.011887,0.020145,0.0090956,0.0080327,0.015771,0.015894,0.014519,0.0077771,0.018448,0.019321,0.01339,0.016071,0.027867,0.010701,0.025368,0.011884,0.018748,0.013816,0.016373,0.018494,0.029539,1.5383,1.5192,1.5047,1.486,1.4713,1.4545,1.4372,1.4214,1.4027,1.3768,1.3475,1.3216,1.2934,1.2637,1.2335,1.2064,1.179,1.1501,1.0931,1.0358,0.97747,0.92101,0.91969,0.92039,0.92053,0.91949,0.91945
FJI,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020651,0.0020659,0.0020669,0.0020674,0.0020672,0.0020658,0.0020628,0.0020578,0.0020503,0.0020399,0.002023,0.0019977,0.0019661,0.0019305,0.0018931,0.0018561,0.0018217,0.0017921,0.0017695,0.0017561,0.0017489,0.001743,0.0017385,0.0017351,0.0017326,0.0017309,0.0017298,0.0017291,0.0017288,0.0017286,0.0017269,0.0017225,0.001716,0.0017078,0.0016985,0.0016885,0.0016784,0.0016686,0.0016596,0.001652,0.001645,0.0016377,0.0016304,0.0016231,0.0016161,0.0016096,0.0016037,0.0015988,0.0015948,0.0015921,0.0016018,0.0016323,0.0016795,0.0017392,0.0018072,0.0018795,0.0019519,0.0020202,0.0020804,0.0021282,0.0021682,0.0022077,0.0022466,0.0022849,0.0023225,0.0023595,0.0023958,0.0024312,0.0024659,0.0024998,0.002536,0.0025773,0.0026231,0.0026727,0.0027254,0.0027806,0.0028375,0.0028956,0.0029541,0.0030123,0.0030809,0.003167,0.0032652,0.0033697,0.0034752,0.003576,0.0036665,0.0037413,0.0037947,0.00447,0.00447,0.00447,0.00447,0.00447,0.00447,0.004395,0.010133,0.012585,0.0030875,5e-05,0.000595,0,0.0071025,0.0003975,0.0020175,0.0037225,0.0005925,0.002365,0.02508,0.0071375,0,0,0,0.0055175,0.0046425,0.0053618
FRA,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.03296,0.032966,0.03298,0.032995,0.033004,0.033001,0.032978,0.03293,0.03285,0.03273,0.032564,0.032294,0.03189,0.031386,0.030818,0.030221,0.02963,0.029081,0.028609,0.028248,0.028034,0.027918,0.027825,0.027753,0.027698,0.027658,0.027631,0.027613,0.027603,0.027598,0.027595,0.027567,0.027498,0.027394,0.027263,0.027114,0.026955,0.026793,0.026636,0.026493,0.026372,0.02626,0.026144,0.026026,0.02591,0.025799,0.025695,0.025602,0.025522,0.025459,0.025415,0.025571,0.026058,0.026811,0.027764,0.02885,0.030004,0.031159,0.03225,0.03321,0.033973,0.034612,0.035242,0.035864,0.036475,0.037076,0.037666,0.038245,0.038811,0.039365,0.06244,0.029008,0.032085,0.043205,0.045346,0.045892,0.036457,0.050256,0.057339,0.046568,0.053629,0.074278,0.040246,0.070987,0.035534,0.051629,0.04368,0.055382,0.053365,0.076235,1.0081,1.09,1.1179,1.0606,3.4845,3.7248,3.0191,2.534,2.1386,1.8738,1.7294,1.5314,1.4481,1.3638,1.2732,1.2602,1.1967,1.2032,1.1867,1.2172,1.2405,1.2016,1.1333,1.101,1.133,1.159,1.2122
GAB,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16836,0.16839,0.16846,0.16854,0.16858,0.16857,0.16846,0.16821,0.1678,0.16719,0.16634,0.16496,0.1629,0.16032,0.15742,0.15437,0.15135,0.14855,0.14613,0.14429,0.1432,0.14261,0.14213,0.14176,0.14148,0.14128,0.14114,0.14105,0.141,0.14097,0.14095,0.14082,0.14046,0.13993,0.13926,0.1385,0.13769,0.13686,0.13606,0.13533,0.13471,0.13414,0.13354,0.13294,0.13235,0.13178,0.13125,0.13077,0.13037,0.13004,0.12982,0.13062,0.1331,0.13695,0.14182,0.14737,0.15326,0.15916,0.16474,0.16964,0.17354,0.1768,0.18002,0.18319,0.18632,0.18939,0.1924,0.19536,0.19825,0.20108,0.33403,0.12772,0.14736,0.16701,0.12772,0.17683,0.14245,0.18175,0.19649,0.29964,0.22105,0.17192,0.21122,0.20631,0.1228,0.12772,0.11789,0.22105,0.10807,0.14245,0.040025,0.040025,0.040025,0.040025,0.040025,0.040025,0.049195,0.029223,0.02895,0.029545,0.023877,0.02242,0.0057475,0.020883,0.022733,0.031162,0.032328,0.035155,0.11115,0.0064,0.014238,0.071358,0.041358,0.15196,0.021208,0.051633,0.073585
GBR,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020535,0.020538,0.020547,0.020556,0.020562,0.02056,0.020546,0.020516,0.020466,0.020391,0.020288,0.02012,0.019868,0.019554,0.0192,0.018828,0.01846,0.018118,0.017824,0.017599,0.017466,0.017394,0.017336,0.01729,0.017256,0.017231,0.017214,0.017204,0.017197,0.017194,0.017192,0.017175,0.017132,0.017067,0.016986,0.016893,0.016793,0.016692,0.016595,0.016506,0.01643,0.01636,0.016288,0.016215,0.016143,0.016073,0.016008,0.01595,0.015901,0.015861,0.015834,0.015931,0.016235,0.016704,0.017297,0.017974,0.018693,0.019413,0.020092,0.020691,0.021166,0.021564,0.021957,0.022344,0.022725,0.023099,0.023467,0.023827,0.02418,0.024525,0.041564,0.018767,0.016573,0.032539,0.032794,0.029957,0.016046,0.038064,0.039864,0.027626,0.03316,0.057496,0.022079,0.052339,0.024519,0.038682,0.028506,0.033782,0.038158,0.060948,0.016063,0.018094,0.014247,0.015294,0.015003,0.027878,0.021193,0.024641,0.019791,0.015803,0.029666,0.028782,0.029098,0.056608,0.03001,0.036722,0.031491,0.041931,0.031137,0.034887,0.035468,0.033953,0.059682,0.025925,0.031974,0.02076,0.034736
GEO,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013843,0.0013845,0.0013851,0.0013857,0.0013861,0.001386,0.001385,0.001383,0.0013796,0.0013746,0.0013677,0.0013563,0.0013393,0.0013182,0.0012943,0.0012693,0.0012444,0.0012214,0.0012015,0.0011864,0.0011774,0.0011725,0.0011686,0.0011656,0.0011633,0.0011616,0.0011605,0.0011597,0.0011593,0.0011591,0.0011589,0.0011578,0.0011549,0.0011505,0.001145,0.0011388,0.0011321,0.0011253,0.0011187,0.0011127,0.0011076,0.0011029,0.001098,0.0010931,0.0010882,0.0010835,0.0010792,0.0010752,0.0010719,0.0010692,0.0010674,0.0010739,0.0010944,0.001126,0.001166,0.0012117,0.0012601,0.0013087,0.0013545,0.0013948,0.0014268,0.0014537,0.0014801,0.0015062,0.0015319,0.0015572,0.0015819,0.0016062,0.00163,0.0016533,0.0022462,0.0014974,0.0067386,0.0022462,0.00074874,0.00074874,0.0022462,0.0014974,0.00074874,0.00074874,0.00074874,0.0014974,0.0014974,0.00074874,0.0014974,0.0022462,0.0037436,0.0037436,0.0037436,0.0037436,0.375,0.2675,0.2,0.2225,0.2375,0.195,0.2125,0.235,0.22033,0.20567,0.191,0.17634,0.16167,0.14701,0.13234,0.11768,0.10301,0.088344,0.073678,0.059013,0.044347,0.029681,0.015016,0.00035,0.00421,0.00299,0
GHA,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43179,0.43187,0.43205,0.43224,0.43236,0.43232,0.43203,0.4314,0.43034,0.42878,0.42661,0.42307,0.41777,0.41117,0.40373,0.39591,0.38817,0.38098,0.37478,0.37006,0.36726,0.36574,0.36452,0.36357,0.36285,0.36233,0.36197,0.36175,0.36161,0.36154,0.3615,0.36114,0.36023,0.35887,0.35716,0.35521,0.35312,0.351,0.34895,0.34707,0.34548,0.34402,0.3425,0.34096,0.33944,0.33798,0.33661,0.33539,0.33435,0.33352,0.33295,0.33499,0.34137,0.35123,0.36372,0.37795,0.39306,0.4082,0.42249,0.43507,0.44507,0.45343,0.46169,0.46983,0.47784,0.48571,0.49344,0.50102,0.50845,0.5157,0.57013,0.54011,0.52511,0.60014,0.37509,0.4351,0.4651,0.61513,0.45009,0.52511,0.75016,0.54011,0.69015,0.60014,0.58512,0.4801,0.49511,0.54011,0.4651,0.55512,0.43825,0.43825,0.43825,0.43825,0.43825,0.43825,0.43825,1.567,1.6848,1.8078,1.5653,1.5848,1.6545,1.6545,1.745,1.7923,1.745,0.18437,0.099513,0.039098,0.045733,0.043955,0.10618,0.17068,0.050175,0.09153,0
