code,KYOTOGHGAR4_IPCMLULUCF_TOTAL_NET_HISTCR_PRIMAPHIST20
entity,KYOTOGHGAR4
category,IPCMLULUCF
name_category,LULUCF
type,NET
class,TOTAL
source,PRIMAPHIST20
descr,Result of CH4+N2O_IPCMLULUCF_TOTAL_NET_HISTCR_PRIMAPHIST20X+CO2_IPCMLULUCF_TOTAL_NET_HISTCR_PRIMAPHIST20X - regarding information just missing in one of the tables as zero | built by Johannes Guetschow
note,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow
scenario,HISTCR
datatype,CountryYearMatrix
tablekind,usr
family,emi
subsource,Summary1.As2; Table10s2; Table10s3; Table10s4; Table4
unit,MtCO2eq
gwp,AR4
iso3,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
DJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043285,-0.043285,-0.043285,-0.043285,-0.37185,-0.33281,-0.29377,-0.25473,-0.21568,-0.17664,-0.1376,-0.1376,-0.1326,-0.1316,-0.1296,-0.1276,0.5256,0.5256,0.5256,0.5256,0.5256,0.11625,0.11625,0.11625,0.11625,0.11625,0.11625
DNK,3.9933,3.9917,3.9901,3.9885,3.9869,3.9852,3.9836,3.9819,3.9803,3.9786,3.9769,3.9787,3.9831,3.9883,3.9943,4.001,4.0085,4.0167,4.0255,4.0348,4.0447,3.7345,3.6844,3.6367,3.5909,3.5466,3.5105,3.477,3.4458,3.4167,3.3896,3.3639,3.3398,3.3172,3.2961,3.2762,3.2854,3.2953,3.3058,3.3168,3.3282,3.3397,3.3511,3.3624,3.3736,3.3846,3.3953,3.4058,3.4159,3.4257,3.4349,3.4487,3.4636,3.4797,3.4966,3.5145,3.5331,3.5524,3.5723,3.5927,3.6136,3.6346,3.6558,3.6771,3.6983,3.7196,3.7443,3.7685,3.7922,3.8153,3.8379,3.8632,3.8877,3.9115,3.9345,3.9568,3.9377,3.9116,3.8789,3.8398,3.7946,3.7434,3.6865,3.6241,3.5564,3.4836,3.4088,3.3319,3.2532,3.1726,3.0905,3.008,2.9253,2.8425,2.7598,2.6772,2.5948,2.5127,2.431,2.3498,2.2691,2.205,2.1494,2.102,2.0625,2.0305,2.0058,1.9882,1.9773,1.973,1.9751,1.8213,1.804,1.7928,1.7867,1.7849,1.7856,1.7881,1.7914,1.7948,1.6962,1.561,1.4174,1.2658,1.1065,0.9401,0.77872,0.60875,0.43049,0.24422,0.1304,0.050445,-0.017337,-0.073652,-0.11905,-0.1513,-0.14134,-0.15374,-0.14673,-0.1173,4.7889,4.3177,5.2576,4.0264,3.4722,3.4876,2.9056,3.3312,3.3204,3.6143,3.5267,4.2149,5.2445,4.9091,4.6547,4.5965,5.0098,2.3888,-2.1708,2.1552,-0.79932,-2.3752,-0.13965,1.2093,0.27597,4.2228,5.4144
DOM,0.94537,0.93515,0.92599,0.91779,0.91045,0.90387,0.898,0.89275,0.88806,0.88389,0.86897,0.89559,0.90339,0.90709,0.90894,0.91019,0.89657,0.88333,0.87059,0.85837,0.85782,0.85577,0.85102,0.84856,0.84704,0.84572,0.8494,0.86393,0.87793,0.89129,0.90401,1.9189,2.201,2.4287,2.6173,2.7777,2.8712,2.938,2.9932,3.0394,3.0786,2.5327,2.4227,2.3385,2.2735,2.2228,2.1886,2.1625,2.1425,2.1271,2.1153,4.0687,4.6279,5.0832,5.4647,5.7929,5.9429,6.0649,6.1659,6.2508,6.3158,4.344,3.7779,3.3123,2.9167,2.5703,2.4401,2.3352,2.249,2.1768,2.1078,3.5272,3.9247,4.2465,4.5167,4.7509,4.8168,4.8674,4.9046,4.9315,4.9651,5.3396,5.4412,5.5204,5.5827,5.6321,5.6864,5.7452,5.798,5.846,5.8902,5.8458,5.8286,5.8159,5.8083,5.8007,5.8962,5.9944,6.0989,6.2083,6.3206,8.1903,8.7848,9.2735,9.6829,10.0369,10.2485,10.4244,10.5729,10.7017,10.8156,14.4752,15.5792,16.4571,17.1678,17.7799,18.0994,18.3745,18.6272,18.8398,19.0288,17.2506,16.8746,16.5782,16.3552,16.1738,16.1797,16.2241,16.2604,16.3121,16.3481,16.4033,23.4041,25.2208,26.6917,27.9398,28.8843,29.3532,29.6531,29.8355,-5.537,-5.7733,-6.0097,-6.2461,-6.4825,-9.6307,-12.7789,-15.9271,-19.0753,-18.9335,-18.7916,-17.2222,-15.6527,-14.0833,-12.5138,-10.9444,-9.3749,-7.8054,-6.236,-4.6665,-3.0971,-8.7136,-8.7253,-8.7145,-8.6981,-8.6993,-8.6975
DZA,0.11521,0.11521,0.1152,0.1152,0.11519,0.11519,0.11519,0.11519,0.11519,0.11519,0.11518,0.25177,0.27747,0.30096,0.31269,0.32316,0.33266,0.34139,0.34949,0.35708,0.36424,0.37104,0.37753,0.38374,0.3897,0.39544,0.39993,0.40436,0.40874,0.41259,0.41641,0.4202,0.42398,0.42774,0.4315,0.43525,0.43892,0.44253,0.44607,0.44955,0.45296,0.45631,0.45959,0.46282,0.46599,0.4691,0.47216,0.47515,0.47809,0.48097,0.4838,0.55212,0.5659,0.57848,0.58542,0.59162,0.5969,0.60167,0.60599,0.60991,0.61349,0.61757,0.62062,0.62347,0.62614,0.62863,0.62988,0.63099,0.63196,0.63258,0.63308,0.63347,0.63376,0.63396,0.63408,0.63411,0.86818,0.92052,0.96743,0.97925,0.98825,1.0051,1.0204,1.0344,1.0474,1.0597,1.0713,1.0823,1.0929,1.103,1.1128,1.1217,1.1302,1.1385,1.145,1.1513,1.1573,1.1631,1.1687,1.1741,1.1794,0.94136,0.89353,0.84453,0.78417,0.72394,0.70533,0.68729,0.66993,0.65329,0.63737,0.62187,0.60686,0.59229,0.57812,0.56432,0.59442,0.59966,0.60356,0.59734,0.59052,0.59167,0.59294,0.59423,0.5955,0.59672,0.59781,0.59876,0.59955,0.60019,0.60065,0.4687,0.45679,0.45369,0.49706,0.54491,0.56035,0.57792,0.59704,0.6173,0.98028,0.98028,0.98028,0.98028,0.98028,0.98028,0.97943,0.95347,0.95767,0.96128,1.2794,0.52128,0.53248,0.55,0.52608,0.58658,-6.6339,-6.4169,-6.6237,-6.7467,-6.7394,-0.29525,-0.19417,-0.42832,-0.39927,-0.3311,-0.3174
EARTH,2081.0404,2052.8981,2258.3485,2252.725,2246.058,2236.9193,2258.2227,2279.7214,2300.0076,2320.4175,2339.3864,2379.0982,2164.8172,2166.0798,2168.7065,2172.4342,2173.5745,2168.1808,2163.2361,2157.8305,2154.0534,2229.1543,2546.9797,2587.8636,2614.2283,2641.8251,2668.3338,2694.3107,2721.0791,2747.3188,2771.867,2904.6511,2735.9397,2756.9849,2776.3624,2793.1265,2803.6991,2802.1475,2798.4795,2794.1929,2790.6798,2775.3323,2825.4494,2829.3528,2894.0358,2910.2447,2917.9693,2931.6418,2938.0871,2943.6176,2948.3463,3190.6717,3206.3481,3314.1401,3412.1968,3508.8407,3623.2622,3657.0801,3691.7652,3718.9459,3739.8115,3525.7895,3389.3744,3275.8259,3232.4293,3186.3161,3191.2142,3199.8802,3209.5088,3229.072,3234.8954,3410.9455,3383.2022,3412.8463,3434.282,3445.6805,3464.4145,3609.1535,3621.8867,3721.7453,4008.8252,4048.3403,3689.7649,3678.132,3633.2751,3627.0376,3657.1979,3573.9494,3584.9443,3577.5594,3529.8232,3466.3699,3543.4562,3525.4313,3546.9274,3553.0299,3857.0624,3974.4067,4000.1873,4033.8357,4080.0403,4892.4157,4993.6719,4986.3269,5192.5575,5365.019,5592.6245,5713.0209,5912.1385,5469.6154,5432.8716,5726.006,5719.7313,5783.7684,5837.9362,5912.9623,6048.1654,6080.8167,5838.4965,5864.5892,5825.5463,5068.2469,5168.0861,5015.1867,4926.5262,4936.6434,5249.2763,5352.6717,5284.5303,5290.7531,5146.2769,5140.4057,6310.3453,6253.9843,6145.7871,6237.2198,6410.93,6712.5613,6444.8467,6467.8741,1679.4788,1587.307,1654.0445,1463.0303,1017.6696,1858.8449,986.5828,553.0997,667.1044,360.7679,7.9669,-440.9071,146.0009,568.5011,1178.0569,728.6763,368.1809,-206.5214,-253.123,-866.4447,-1510.2257,622.5583,647.122,1617.4281,1783.3883,1898.62,1505.8741
ECU,1.1156,1.0931,1.073,1.055,1.0388,1.0244,1.0115,0.99994,0.98965,0.98048,0.94766,1.0063,1.0234,1.0316,1.0357,1.0385,1.0085,0.97938,0.95137,0.92449,0.92331,0.9188,0.90837,0.90297,0.89966,0.89677,0.90489,0.93689,0.96771,0.99714,1.0251,3.2588,3.8797,4.3807,4.7959,5.1489,5.3546,5.5017,5.6231,5.7248,5.8113,4.6099,4.3677,4.1823,4.0393,3.9278,3.8526,3.7951,3.7511,3.7174,3.6914,7.9904,9.2211,10.2232,11.0628,11.7851,12.1151,12.3836,12.606,12.793,12.936,8.5966,7.3508,6.3262,5.4556,4.6935,4.4069,4.1762,3.9866,3.8277,3.6759,6.7998,7.6746,8.383,8.9775,9.4931,9.638,9.7494,9.8313,9.8905,9.9645,10.7887,11.0124,11.1866,11.3238,11.4325,11.5522,11.6816,11.7979,11.9036,12.0008,11.9031,11.8653,11.8373,11.8206,11.8038,12.0141,12.2303,12.4601,12.7009,12.9482,17.0629,18.3712,19.4466,20.3476,21.1265,21.592,21.9791,22.3058,22.5891,22.8397,30.8935,33.3233,35.2553,36.8193,38.1664,38.8694,39.4749,40.0309,40.4988,40.9326,36.9803,36.1635,35.5001,34.9967,34.6039,34.6423,34.7059,34.7963,34.864,34.9776,35.1225,50.4517,54.5138,57.718,60.4677,62.534,63.5628,64.2081,64.6412,42.453,42.453,42.453,42.453,42.453,42.453,42.454,42.4459,42.4508,42.4449,42.4389,33.9257,33.8896,33.8864,33.8959,33.9069,33.8853,33.8839,33.8829,33.8861,33.8829,33.8839,34.0138,33.8834,33.902,33.9011,33.9089
EGY,7.9866e-05,8.0299e-05,8.0732e-05,8.1165e-05,8.1599e-05,8.2032e-05,8.2465e-05,8.2898e-05,8.3332e-05,8.3765e-05,8.4198e-05,8.4631e-05,8.5065e-05,8.5498e-05,8.5931e-05,8.6364e-05,8.6798e-05,8.7231e-05,8.7664e-05,8.8097e-05,8.853e-05,8.8964e-05,8.9397e-05,8.983e-05,9.0263e-05,9.0697e-05,9.113e-05,9.1563e-05,9.1996e-05,9.243e-05,9.2863e-05,9.3296e-05,9.3729e-05,9.4163e-05,9.4596e-05,9.5029e-05,9.5462e-05,9.5896e-05,9.6329e-05,9.6762e-05,9.7718e-05,9.7993e-05,9.8288e-05,9.86e-05,9.893e-05,9.9275e-05,9.9636e-05,0.00010001,0.0001004,0.0001008,0.00010121,0.00010165,0.00010214,0.00010265,0.00010317,0.00010368,0.00010417,0.00010462,0.00010501,0.00010533,0.00010556,0.00010559,0.00010536,0.00010494,0.0001044,0.00010382,0.00010325,0.00010278,0.00010247,0.0001024,0.00010262,0.00010304,0.00010351,0.00010402,0.00010458,0.00010517,0.00010579,0.00010645,0.00010713,0.00010783,0.00010855,0.00010923,0.00010984,0.00011039,0.0001109,0.00011138,0.00011185,0.00011233,0.00011282,0.00011335,0.00011393,0.00011452,0.0001151,0.00011566,0.00011624,0.00011684,0.00011749,0.00011819,0.00011895,0.00011981,0.00012077,0.00012221,0.00012442,0.00012724,0.00013054,0.00013418,0.000138,0.00014188,0.00014565,0.00014919,0.00015234,0.00015547,0.00015892,0.00016257,0.0001663,0.00016998,0.00017347,0.00017666,0.0001794,0.00018159,0.00018307,0.00018426,0.00018562,0.00018712,0.00018875,0.00019048,0.00019229,0.00019416,0.00019607,0.00019799,0.0001999,0.00020111,0.00020288,0.00020514,0.00020761,0.0002101,0.00021247,0.00021451,0.00021602,0.00021684,-0.54723,-0.54723,-0.54723,-0.54723,-0.54723,-0.54723,-0.54722,-0.54723,-0.54722,-0.54722,-0.54743,-0.58373,-0.58329,-0.58373,-0.58328,-0.58277,-0.21832,-0.21853,-0.21853,-0.21853,-0.21853,-0.21853,-0.21853,-0.21853,-0.21765,-0.21832,-0.21835
ERI,-0.0036431,-0.0027224,-0.0022547,-0.0024421,-0.0021746,-0.0027865,-0.002643,-0.0027676,-0.0037717,-0.0046555,-0.0055389,-0.0064223,-0.0059625,-0.0048727,-0.0031786,-0.00083759,1.8325e-05,0.00087544,0.00099222,0.00015322,-0.00068499,-0.0015064,-0.0023282,-0.0013912,0.00010034,0.00085192,0.0016035,0.0017347,0.0018663,0.001997,0.0012476,0.00057325,-0.00010106,-0.00086851,0.00012412,0.0011159,0.002107,0.0024184,0.0018497,0.001113,0.0012551,0.0002414,-0.00077252,-0.0023907,-0.0037412,-0.0030725,-0.0031599,-0.0018869,-0.0006137,-0.00025821,-0.00072607,-0.0012186,0.00094698,0.0059203,0.012606,0.021283,0.031763,0.042705,0.053682,0.064136,0.073529,0.08286,0.092671,0.10177,0.11055,0.11924,0.12788,0.13822,0.14747,0.15667,0.16608,0.17389,0.18128,0.18851,0.19443,0.20017,0.20567,0.21095,0.21801,0.22502,0.23128,0.23822,0.24486,0.25291,0.26037,0.27185,0.27858,0.28628,0.29391,0.30304,0.31192,0.31984,0.3287,0.33785,0.3471,0.35628,0.36652,0.37585,0.39106,0.40632,0.4224,0.43872,0.42528,0.43754,0.44965,0.46306,0.47629,0.48989,0.50112,0.51272,0.52404,0.53311,0.53679,0.55781,0.56531,0.57616,0.57244,0.57678,0.56029,0.58868,0.56183,0.57505,0.59003,0.6059,0.62138,0.58077,0.63881,0.57236,0.59902,0.60426,0.58149,0.66989,0.73053,0.78446,0.82497,0.79147,0.77693,0.77658,0.81443,0.79203,1.5352,1.5331,1.5309,1.2216,1.2216,1.2216,1.2195,1.2194,1.2194,1.2327,1.2518,0.61897,0.61696,0.61725,0.61644,0.61644,0.58104,0.58357,0.58104,0.58104,0.58104,0.66077,0.66009,0.66009,0.66009,0.6604,0.66015
ESP,4.8828,4.8806,4.8783,4.8761,4.8738,4.8715,4.8692,4.8669,4.8645,4.8622,4.8598,4.8623,4.8685,4.8758,4.8842,4.8936,4.9042,4.9156,4.9279,4.9411,4.9549,4.5199,4.4497,4.3828,4.3185,4.2565,4.2059,4.1589,4.1151,4.0743,4.0363,4.0002,3.9664,3.9348,3.9052,3.8773,3.8902,3.9041,3.9188,3.9342,3.9502,3.9663,3.9823,3.9982,4.0138,4.0292,4.0443,4.059,4.0732,4.087,4.0998,4.1192,4.1403,4.163,4.1869,4.2118,4.2377,4.2642,4.2913,4.3186,4.3462,4.3728,4.3982,4.4226,4.4463,4.4698,4.4981,4.5262,4.5544,4.583,4.6124,4.6466,4.6799,4.7126,4.7443,4.7751,4.7479,4.7112,4.6653,4.6104,4.547,4.4749,4.3944,4.3058,4.2095,4.1057,3.9992,3.8897,3.7775,3.6631,3.5466,3.4297,3.3125,3.1952,3.078,2.961,2.8443,2.7282,2.6128,2.4982,2.3846,2.2964,2.2237,2.1652,2.12,2.0867,2.0644,2.052,2.0484,2.0526,2.0636,1.8707,1.8962,1.9505,2.0256,2.1133,2.2044,2.291,2.3652,2.4189,2.6858,1.6938,1.415,1.7639,1.5494,1.2159,0.4998,1.036,0.84902,0.15689,0.19172,0.94844,-0.38076,0.61725,-0.41335,0.047991,-0.33223,-0.15454,0.0050578,0.82583,-39.3495,-38.3021,-36.0478,-35.2848,-35.3356,-36.5441,-37.3583,-38.2212,-38.9594,-41.7821,-42.9707,-43.2418,-42.9517,-41.3376,-40.8673,-41.3712,-44.4875,-40.3118,-39.8135,-39.5107,-40.4501,-38.902,-36.1629,-38.5625,-41.5426,-42.0071,-40.7447
EST,0.67791,0.67786,0.68075,0.68379,0.68698,0.69032,0.69373,0.69713,0.70049,0.70384,0.70715,0.71044,0.63473,0.63524,0.63572,0.63625,0.63513,0.63409,0.63313,0.63226,0.63145,0.63069,0.63293,0.63522,0.63752,0.63985,0.64586,0.64667,0.64746,0.64823,0.64902,0.64992,0.6509,0.65196,0.65309,0.65429,0.6555,0.6567,0.6579,0.65909,0.66026,0.66142,0.66256,0.6637,0.66482,0.66593,0.66702,0.66808,0.66913,0.67014,0.67113,0.67209,0.67339,0.67466,0.67589,0.67709,0.67821,0.67816,0.67807,0.67793,0.67778,0.67762,0.67746,0.72337,0.73712,0.74913,0.76069,0.77234,0.78368,0.79496,0.80648,0.81826,0.83035,0.84197,0.85392,0.86615,0.87869,0.89053,0.89557,0.9009,0.90625,0.91162,0.91705,0.92262,0.90847,0.89295,0.87605,0.85779,0.83868,0.81938,0.78951,0.64112,0.57983,0.52059,0.46308,0.40703,0.37147,0.33951,0.31069,0.2852,0.27435,1.2843,1.4859,1.6797,1.8677,2.0547,2.2535,2.4496,2.6421,2.0068,2.0294,1.9792,1.9494,1.9224,1.899,1.8701,1.7659,1.6626,1.5597,1.4702,1.1742,1.0467,0.91609,0.79082,0.73404,0.6802,0.65483,0.6055,0.55639,0.50914,0.47319,0.45514,0.43132,0.41443,0.39966,0.3873,0.36788,0.36115,0.3543,0.34999,-1.5437,-1.5761,-1.0838,-2.0441,-1.4818,-1.819,-1.8486,-2.1566,-2.8635,-2.966,-3.3712,-1.6345,-2.2248,-2.5976,-2.6509,-2.8837,-2.7569,-3.1627,-2.8815,-2.8798,-1.9865,-2.1198,-2.0449,-1.507,-1.6657,-2.2557,-2.7244
ETH,-0.41959,-0.39071,-0.3747,-0.37731,-0.36699,-0.38166,-0.37486,-0.37569,-0.40151,-0.4239,-0.44629,-0.46867,-0.45289,-0.4192,-0.36834,-0.2991,-0.27206,-0.24498,-0.23894,-0.26007,-0.28117,-0.30179,-0.32243,-0.29308,-0.24798,-0.2239,-0.19983,-0.19338,-0.18692,-0.18049,-0.19907,-0.21551,-0.23196,-0.25105,-0.22012,-0.18922,-0.15834,-0.14677,-0.16022,-0.17843,-0.1684,-0.19548,-0.22244,-0.26647,-0.30278,-0.28161,-0.28183,-0.2433,-0.20469,-0.19207,-0.20279,-0.21378,-0.14869,-0.0036058,0.19,0.43967,0.73975,1.0518,1.3632,1.6579,1.9202,2.1757,2.4383,2.6758,2.9013,3.1228,3.3432,3.6139,3.8576,4.1055,4.3666,4.5868,4.7962,5.0024,5.1721,5.3374,5.4967,5.6501,5.8547,6.058,6.2404,6.4409,6.6308,6.8593,7.0697,7.3937,7.582,7.7979,8.012,8.2696,8.5211,8.746,8.997,9.2562,9.5184,9.7791,10.0703,10.3365,10.7707,11.2075,11.6687,12.1474,11.7969,12.1906,12.5902,13.0338,13.476,13.929,14.3116,14.6983,15.0678,15.3684,15.5177,16.1606,16.4197,16.7731,16.7106,16.8752,16.4445,17.2852,16.5511,16.9553,17.4138,17.9009,18.3798,17.2675,18.9604,17.117,17.9203,18.1153,17.5144,20.074,21.8586,23.4625,24.6903,23.8154,23.4758,23.5315,24.6601,24.0598,-28.8866,-22.5806,-17.8236,-16.4697,-25.4379,73.0679,51.1421,53.0957,55.9072,57.4837,106.9733,120.185,110.9743,115.3455,65.2794,63.8472,64.798,64.1902,79.1879,73.8626,78.5064,103.6243,33.0541,28.1789,18.8455,18.0231,24.1557
EU28,177.2378,177.1442,177.0832,177.0233,176.9643,176.9063,176.8484,176.7897,176.7297,176.6688,176.6069,176.9167,176.3819,176.717,177.0822,177.4887,177.922,178.3924,178.8978,179.4373,180.0076,162.1246,159.2713,156.552,153.9441,151.4277,149.4171,147.498,145.7132,144.0501,142.4993,141.0364,139.6654,138.3826,137.1818,136.0566,136.6051,137.1919,137.8128,138.4638,139.1407,139.8148,140.4888,141.1572,141.817,142.4655,143.1001,143.7187,144.3188,144.8983,145.4398,146.3413,147.238,148.1937,149.1963,150.247,151.3387,152.456,153.607,154.7868,155.9919,157.1945,158.4079,160.1231,161.4907,162.8379,164.3791,165.8942,167.3777,168.8306,170.2551,171.8424,173.3877,174.8868,176.3462,177.7637,177.0851,175.7757,174.0044,171.825,169.2892,166.4189,163.2165,159.6963,155.6549,151.3017,146.8201,142.2041,137.4683,132.628,127.5786,121.2273,115.8074,110.4042,105.0188,99.6567,94.5287,89.4575,84.443,79.4915,74.7305,81.6812,80.6103,79.9279,79.6237,79.7472,80.4699,81.5691,83.0214,75.8914,76.2456,66.8003,65.3438,64.205,63.3603,62.6783,61.3819,60.1842,59.0814,58.1772,50.4331,39.3132,29.4332,20.6635,10.885,0.46406,-10.2864,-18.7885,-29.4485,-41.7348,-48.2289,-50.6524,-57.2775,-57.6673,-62.2433,-62.6444,-70.8803,-71.3181,-86.1568,-108.2386,-259.7843,-283.017,-251.9539,-252.6968,-265.1851,-284.6045,-313.1304,-310.7403,-326.8125,-337.2659,-315.3229,-337.2642,-316.1505,-293.8236,-326.3117,-322.5081,-335.2833,-299.2613,-333.921,-335.6554,-326.77,-315.8072,-315.782,-321.9233,-319.9591,-317.62,-301.4581
FIN,4.1621,4.1604,4.1586,4.1569,4.1551,4.1533,4.1515,4.1497,4.1478,4.146,4.1441,4.1461,4.1509,4.1566,4.1632,4.1706,4.1788,4.1878,4.1974,4.2077,4.2185,3.8784,3.8236,3.7712,3.721,3.6725,3.633,3.5962,3.562,3.5301,3.5004,3.4722,3.4458,3.4211,3.3979,3.3761,3.3862,3.397,3.4085,3.4206,3.4331,3.4457,3.4582,3.4706,3.4828,3.4949,3.5066,3.5181,3.5293,3.54,3.55,3.5652,3.5815,3.5991,3.6177,3.6373,3.6577,3.6788,3.7006,3.723,3.7459,3.769,3.7922,3.8154,3.8387,3.862,3.889,3.9155,3.9415,3.9669,3.9916,4.0193,4.0461,4.0722,4.0975,4.1219,4.1009,4.0723,4.0365,3.9937,3.9441,3.888,3.8256,3.7572,3.683,3.6032,3.5212,3.4369,3.3506,3.2623,3.1722,3.0818,2.9912,2.9004,2.8097,2.7192,2.6289,2.5389,2.4493,2.3603,2.2719,2.2016,2.1407,2.0888,2.0455,2.0105,1.9835,1.9642,1.9523,1.9477,1.9499,1.7802,1.7577,1.7404,1.7276,1.7188,1.7129,1.7094,1.708,1.7083,1.6088,1.4418,1.2823,1.129,0.9545,0.76953,0.58103,0.41249,0.21832,0.0038994,-0.11658,-0.17458,-0.26833,-0.29586,-0.35894,-0.37628,-0.40191,-0.40385,-0.39587,-0.36259,-14.0198,-26.5195,-20.499,-21.4095,-14.5887,-13.6821,-22.3542,-19.1851,-17.5925,-20.3857,-22.4162,-23.9214,-24.4693,-24.9858,-26.3317,-27.7074,-33.9746,-26.4698,-25.376,-38.1097,-27.5312,-29.0055,-32.718,-27.2649,-30.864,-28.758,-27.0565
FJI,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020647,0.0020651,0.0020659,0.0020669,0.0020674,0.0020672,0.0020658,0.0020628,0.0020578,0.0020503,0.0020399,0.002023,0.0019977,0.0019661,0.0019305,0.0018931,0.0018561,0.0018217,0.0017921,0.0017695,0.0017561,0.0017489,0.001743,0.0017385,0.0017351,0.0017326,0.0017309,0.0017298,0.0017291,0.0017288,0.0017286,0.0017269,0.0017225,0.001716,0.0017078,0.0016985,0.0016885,0.0016784,0.0016686,0.0016596,0.001652,0.001645,0.0016377,0.0016304,0.0016231,0.0016161,0.0016096,0.0016037,0.0015988,0.0015948,0.0015921,0.0016018,0.0016323,0.0016795,0.0017392,0.0018072,0.0018795,0.0019519,0.0020202,0.0020804,0.0021282,0.0021682,0.0022077,0.0022466,0.0022849,0.0023225,0.0023595,0.0023958,0.0024312,0.0024659,0.0036444,0.0036806,0.0037219,0.0037677,0.0038173,0.00387,0.0039252,0.0039821,0.0040402,0.0040987,0.0041569,0.0042329,0.0043263,0.0044318,0.0045438,0.0046582,0.0049355,0.0050469,0.0051424,0.0052166,-1.6728,-1.6728,-1.6728,-1.6728,-1.6728,-1.6728,-1.6729,-1.6652,-1.6619,-1.6747,-1.6788,-2.047,-2.0478,-2.0382,-2.0473,-2.0451,0.62931,0.62508,0.62747,0.65815,0.63392,-2.9974,-2.9974,-2.9974,-2.99,-2.9911,-2.9902
