code,KYOTOGHGAR4_IPC1_TOTAL_NET_HISTORY_UNFCCC2019BI
entity,KYOTOGHGAR4
category,IPC1
name_category,Energy
type,NET
class,TOTAL
descr,Result of N2O+CH4_CAT1_TOTAL_NET_HISTORY_UNFCCC2019BTX+CO2_CAT1_TOTAL_NET_HISTORY_UNFCCC2019BTX - regarding information just missing in one of the tables as zero
note,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP
source,UNFCCC2019BI
scenario,HISTORY
datatype,CountryYearMatrix
tablekind,usr
family,emi
subsource,UNFCCC_2019B.csv
unit,MtCO2eq
gwp,AR4
iso3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
GHA,3.375,2.9075,3.4543,3.782,3.9657,4.3279,4.6295,4.7422,5.1939,5.8591,6.021,6.9701,7.4971,8.1787,7.6117,8.1898,9.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GTM,4.7154,NaN,NaN,NaN,10.3539,NaN,NaN,NaN,NaN,NaN,10.585,NaN,NaN,NaN,NaN,12.3357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GUY,1.514,1.514,1.514,1.514,1.514,1.515,1.559,1.705,1.769,1.718,1.688,2.094,1.657,1.657,1.657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
IDN,177.1065,194.7541,207.1037,217.2397,231.6141,NaN,NaN,NaN,NaN,NaN,286.5583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
IND,NaN,NaN,NaN,NaN,755.2672,NaN,NaN,NaN,NaN,NaN,1038.5183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1519.6753,NaN,NaN,NaN,NaN,NaN,NaN
ISR,NaN,NaN,NaN,NaN,NaN,NaN,50.6053,NaN,NaN,NaN,59.0577,NaN,NaN,62.3042,62.2722,62.2909,63.2571,65.9964,65.7008,63.2274,64.7047,66.336,71.5394,65.0726,63.1052,64.9515,NaN
JOR,NaN,NaN,NaN,NaN,11.8017,NaN,NaN,NaN,NaN,NaN,14.9331,NaN,NaN,NaN,NaN,NaN,20.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
KEN,NaN,NaN,NaN,NaN,NaN,8.5801,NaN,NaN,NaN,NaN,10.1051,NaN,NaN,NaN,NaN,10.9251,NaN,NaN,NaN,NaN,17.006,NaN,NaN,NaN,NaN,NaN,NaN
KGZ,21.2785,18.2367,15.1366,12.0356,9.0075,5.8697,5.9223,6.2925,5.457,5.0861,5.1178,5.0292,5.5591,5.9474,6.4769,6.8543,6.7991,7.6649,8.6778,7.9744,7.1662,NaN,NaN,NaN,NaN,NaN,NaN
KIR,NaN,NaN,NaN,NaN,0.018556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.029659,0.03123,0.062782,0.067717,0.063784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
