code,N2OAR4_IPC1_TOTAL_NET_HISTORY_UNFCCC2019BI
entity,N2O
category,IPC1
name_category,Energy
type,NET
class,TOTAL
descr,GHG data submitted to the UNFCCC by Parties: non-AnnexI Parties only. See http://unfccc.int/di/DetailedByParty.do
note,Read in by JG and RG
source,UNFCCC2019BI
scenario,HISTORY
datatype,CountryYearMatrix
tablekind,usr
family,emi
subsource,UNFCCC_2019B.csv
unit,MtCO2eq
gwp,AR4
iso3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
MEX,1.0008,1.0435,1.0584,1.0728,1.0972,1.0954,1.1347,1.1784,1.2262,1.1944,1.2219,1.2057,1.1872,1.2197,1.2727,1.3279,1.347,1.4293,1.4552,1.3589,1.3892,1.368,1.3393,2.8857,NaN,NaN,NaN
MHL,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00078672,NaN,NaN,NaN,NaN,0.00094764,NaN,NaN,NaN,NaN,0.0015794,NaN,NaN,NaN,NaN,NaN,NaN
MKD,0.045566,0.042636,0.041172,0.043015,0.04163,0.041296,0.039276,0.037924,0.042208,0.040993,0.040834,0.040166,0.037433,0.04768,0.04768,0.04768,0.04768,0.0447,0.05066,0.05066,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MLI,NaN,NaN,NaN,NaN,NaN,0.0024528,NaN,NaN,NaN,NaN,0.14006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1491,NaN,NaN,NaN,NaN,NaN,NaN
MNE,0.02235,0.02533,0.02086,0.01639,0.01192,0.00894,0.018178,0.018476,0.022648,0.022648,0.02384,0.02086,0.02384,0.02384,0.02682,0.02682,0.02831,0.0298,0.03576,0.030396,0.03576,0.036356,NaN,NaN,NaN,NaN,NaN
MNG,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MUS,NaN,NaN,NaN,NaN,NaN,0.01192,NaN,NaN,NaN,NaN,0.017284,0.018178,0.019281,0.023244,0.024734,0.02682,0.02086,NaN,NaN,NaN,NaN,NaN,NaN,0.02682,NaN,NaN,NaN
MYS,0.13513,0.14881,0.16104,0.16843,0.17464,0.18862,0.21775,0.24751,0.22661,0.23689,0.27075,0.27772,0.30331,0.34402,0.4179,0.43849,0.40923,0.45184,0.46486,0.47265,0.55282,0.47058,NaN,NaN,NaN,NaN,NaN
NIU,NaN,NaN,NaN,NaN,1.0996e-05,NaN,NaN,NaN,NaN,NaN,1.9235e-05,NaN,NaN,NaN,NaN,2.3081e-05,3.2693e-05,4.4229e-05,2.0197e-05,1.9245e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NRU,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5926e-05,NaN,NaN,8.791e-05,NaN,NaN,NaN,4.2018e-05,NaN,NaN,9.0672e-05,NaN,NaN,NaN,NaN,NaN,NaN
PER,NaN,NaN,NaN,NaN,0.25628,NaN,NaN,NaN,NaN,NaN,0.16342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.087401,NaN,0.27108,NaN,NaN,NaN,NaN
PRK,0.894,NaN,NaN,NaN,0.596,NaN,NaN,NaN,NaN,NaN,0.298,NaN,0.298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PRY,NaN,NaN,NaN,NaN,0.19072,NaN,NaN,NaN,NaN,NaN,0.11324,NaN,NaN,NaN,NaN,0.18178,NaN,NaN,NaN,NaN,NaN,0.17284,0.1788,NaN,NaN,NaN,NaN
SAU,0.26465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.43031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6919,NaN,0.75394,NaN,NaN,NaN,NaN
SGP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.29319,NaN,0.29516,NaN,NaN,NaN,NaN
TGO,NaN,NaN,0.0596,0.0596,0.0596,0.06556,0.0596,0.06258,0.00298,NaN,0.08642,NaN,NaN,NaN,NaN,0.09834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TKM,NaN,NaN,NaN,NaN,0.019579,NaN,NaN,NaN,NaN,NaN,0.038091,NaN,NaN,NaN,0.086897,NaN,NaN,NaN,NaN,NaN,0.058187,NaN,NaN,NaN,NaN,NaN,NaN
URY,0.0894,NaN,NaN,NaN,0.1192,NaN,NaN,NaN,0.031499,NaN,0.1192,NaN,0.02679,NaN,0.1192,NaN,0.087135,NaN,0.10519,NaN,0.149,NaN,0.1788,NaN,0.18506,NaN,NaN
UZB,0.17015,0.15977,0.13256,0.11439,0.10468,0.10142,0.10343,0.1017,0.095745,0.099974,0.10584,0.098532,0.10094,0.094206,0.094783,0.089688,0.09238,0.087381,0.095168,0.090842,0.083152,0.08469,0.089977,NaN,NaN,NaN,NaN
VCT,0.000149,NaN,NaN,NaN,0.0001788,NaN,NaN,0.0002086,NaN,NaN,0.000596,NaN,NaN,NaN,0.000596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
VNM,NaN,NaN,NaN,NaN,0.52329,NaN,NaN,NaN,NaN,NaN,0.37846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.39695,NaN,NaN,1.0907,NaN,NaN,NaN
YEM,NaN,NaN,NaN,NaN,NaN,0.03725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0894,NaN,0.08642,NaN,NaN,NaN,NaN
ZWE,NaN,NaN,NaN,NaN,0.35169,NaN,NaN,NaN,NaN,NaN,1.192,NaN,NaN,NaN,NaN,NaN,0.059898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
