code,CH4AR4_IPCMLULUCF_TOTAL_NET_HISTORY_FAO2019BI
entity,CH4
category,IPCMLULUCF
name_category,LULUCF
type,NET
class,TOTAL
descr,. regions summed and downscaled to country time series
note,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP
source,FAO2019BI
scenario,HISTORY
datatype,CountryYearMatrix
tablekind,usr
family,emi
subsource,Emissions_Land_Use_Burning_Biomass_E_All_Data_bulkplus.csv
unit,MtCO2eq
gwp,AR4
iso3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
AFG,1.5e-05,1.5e-05,1.5e-05,1.5e-05,1.5e-05,1.5e-05,0.0001175,7e-05,0.00019,5.25e-05,0.0004175,0,0,0,0,0,0.0001275,0,0,0.0001275,0,0,0,0,0,0,0
AGO,17.6902,17.6902,17.6902,17.6902,17.6902,17.6902,26.7192,24.5331,29.7576,27.3603,24.4905,16.2108,17.5767,18.8255,21.5727,21.2018,14.8516,20.2955,14.7601,15.782,15.7674,23.3872,16.012,18.9427,14.7581,19.5702,13.5293
ALB,0.013655,0.013655,0.013655,0.013655,0.013655,0.013655,0.0083575,0.01994,0.010153,0.00826,0.046163,0.00409,0,0.005985,0,0.0003825,0.0002575,0.13317,0.003165,0.0034325,0.0010425,0.03496,0.06266,0.000635,0,0.00604,0.001145
ARG,7.9604,7.9604,7.9604,7.9604,7.9604,7.9604,3.8388,4.1294,4.3515,5.1725,3.0873,6.0695,8.8372,10.9289,14.1172,8.6466,10.0252,8.1385,10.291,10.5381,5.9661,6.4267,9.389,6.3729,3.5398,3.1301,4.9501
ARM,0.0012547,0.0012547,0.0014375,0.0014375,0.0014375,0.0014375,0.0001525,0.00016,0.0014625,0.0001575,0,0.0022875,0.0001275,0.0001275,0.0007625,0.0003825,0.003305,0.000635,0.0005075,0,0.011185,0,0.00178,0.00089,0,0.0007625,0.000255
AUS,3.7336,3.7336,3.7336,3.7336,3.7336,3.7336,4.3681,6.4113,5.0748,6.8758,2.4169,5.479,6.6898,11.4563,1.4133,1.2827,7.4571,3.399,0.81575,4.6241,0.72838,1.5187,2.3042,4.4017,3.146,2.2802,2.7417
AUT,0.000825,0.000825,0.000825,0.000825,0.000825,0.000825,5e-05,4.25e-05,4.5e-05,0.00051,9.5e-05,0,0.0001275,0.0007625,0.0055575,0.004195,0.000255,0.0001275,0.003165,0.0003825,0,0.000255,0.0005075,0.0010175,0.00356,0,0.0004175
AZE,0.0048946,0.0048946,0.00551,0.00551,0.00551,0.00551,0.000985,0.001175,0.008935,0.00123,0.01582,0.016778,0.013218,0.00216,0.0007625,0.0034325,0.00483,0.0031775,0.001755,0.00483,0.013728,0.002415,0.0029225,0.00305,0.00521,0.0067125,0.0031775
BDI,0.43165,0.43165,0.43165,0.43165,0.43165,0.43165,0.30515,0.33359,0.38287,0.33363,0.3732,0.47409,0.70244,0.76389,0.57058,0.40211,0.37952,0.25754,0.40253,0.45225,0.43462,0.36833,0.31375,0.3818,0.28921,0.28351,0.43019
BEL,0.0002625,0.0002625,0.0002625,0.0002625,0.0002625,0.0002625,0.0004425,0.00034,0.00034,0.00034,0.00034,0,0,0.0001275,0.000635,0,0.0006625,0.0010175,0,0,0,0.022183,0,0,0.000655,0,0.0003825
BEN,0.045663,0.045663,0.045663,0.045663,0.045663,0.045663,0.46968,0.39176,0.98416,0.83071,0.57154,0.03573,0.039085,0.02211,0.075605,0.06001,0.027635,0.048955,0.026453,0.065143,0.011055,0.01066,0.092185,0.024873,0.029215,0.089228,0.072642
BFA,0.039233,0.039233,0.039233,0.039233,0.039233,0.039233,0.86654,0.81605,1.2826,0.96913,1.1351,0.032175,0.17273,0.02803,0.19819,0.017175,0.029018,0.0084875,0.0039475,0.066525,0.00908,0.008685,0.02349,0.0084875,0.0071075,0.00454,0.010068
BGD,0.31226,0.31226,0.31226,0.31226,0.31226,0.31226,0.10402,0.09555,0.10586,0.14084,0.072703,0.2203,0.008475,0.13813,0.3681,0.1518,0.58354,0.22695,0.43781,0.24414,0.53498,0.41384,0.18566,0.49077,0.58423,0.29644,0.111
BGR,0.033528,0.033528,0.033528,0.033528,0.033528,0.033528,0.013565,0.012105,0.01765,0.01404,0.03699,0.1537,0.0080775,0.012653,0.022883,0.018273,0.042193,0.081525,0.026205,0.008395,0.029468,0.04337,0.03562,0.017042,0.011113,0.012315,0.0136
BHS,0.077097,0.077097,0.077097,0.077097,0.077097,0.077097,0.068868,0.068028,0.076528,0.075698,0.096367,0.028228,0.059418,0.0084875,0.15141,0.085278,0.050535,0.03198,0.098108,0.0608,0.030993,0.1674,0.03869,0.18339,0.057838,0.069288,0.11173
BIH,0.036415,0.036415,0.035188,0.035188,0.035188,0.035188,0.026953,0.01343,0.052655,0.056805,0.1146,0.019765,0.0077525,0.13413,0.043215,0.0061,0.024403,0.062492,0.037595,0.0055925,0.0049575,0.08617,0.090502,0.00305,0.00788,0.018615,0.010775
BLR,0.37379,0.37379,0.41158,0.41158,0.41158,0.41158,0.11208,0.09683,0.10441,0.14757,0.11054,0.15222,2.178,0.81291,0.1007,0.18749,0.51318,0.07411,0.06438,0.15293,0.06924,0.057127,0.64151,0.13414,0.63124,0.77748,0.038558
BLZ,0.68557,0.68557,0.68557,0.68557,0.68557,0.68557,0.19226,0.12301,0.23619,0.18104,0.19833,0.25934,0.83529,1.2086,0.17376,0.80623,0.48412,1.1114,0.72172,0.3222,0.85381,1.4498,0.11195,1.3076,0.18452,0.61896,0.51982
BOL,6.9385,6.9385,6.9385,6.9385,6.9385,6.9385,4.9155,5.2366,5.1966,9.0962,2.2091,1.9517,6.0371,2.6408,14.0795,9.6986,4.8651,10.6601,5.0117,2.3066,25.4634,8.4771,3.4815,2.1929,2.3347,3.5139,8.3017
BRA,16.3226,16.3226,16.3226,16.3226,16.3226,16.3226,8.9786,10.9729,19.5205,14.8028,2.2149,8.7367,22.3743,21.5032,22.168,26.4498,11.8313,26.1092,9.1332,6.982,25.8576,6.58,13.0605,4.9618,10.8506,24.4272,20.1357
BRN,0.0014925,0.0014925,0.0014925,0.0014925,0.0014925,0.0014925,0.038175,0.090848,1.1936,0.014797,0.019505,0.014188,0,0.041775,0.0041425,0.012415,0,0.0001975,0,0.00808,0.004925,0,0,0,0.025815,0.018918,0.031725
BTN,0.034158,0.034158,0.034158,0.034158,0.034158,0.034158,0.012625,0.012423,0.0238,0.040953,0.01645,0.01466,0.0039525,0.0031575,0.018488,0.020333,0.01541,0.070438,0.018033,0.010848,0.073693,0.03317,0.12508,0.015973,0.050035,0.053012,0.020233
BWA,9.0627,9.0627,9.0627,9.0627,9.0627,9.0627,12.2418,14.7862,17.0212,13.4249,10.6023,6.9726,28.0111,16.5604,2.9071,13.6333,4.3883,14.4249,3.4923,1.9767,0.80999,2.033,2.06,9.6326,2.3929,24.8906,10.8172
CAF,0.72175,0.72175,0.72175,0.72175,0.72175,0.72175,1.7604,4.066,6.4121,5.3724,4.0838,0.75703,0.4402,0.95996,0.50949,0.89995,0.3948,0.48659,0.86714,0.48817,0.65221,0.67432,0.74597,0.70314,0.39066,0.73432,1.844
CAN,18.0529,18.0529,18.0529,18.0529,18.0529,18.0529,11.2484,5.9667,31.8217,13.6733,5.4191,2.6836,22.9075,21.5936,12.8494,12.2995,18.4175,12.4772,13.7502,4.0436,22.7612,13.5122,20.4674,34.7154,23.8068,37.4693,15.0925
CHE,0.0006725,0.0006725,0.0006725,0.0006725,0.0006725,0.0006725,1.75e-05,1.25e-05,2e-05,1.5e-05,0,0,0.00127,0.0016525,0,0.0001275,0,0.0005075,0,0.0019275,0,0,0.0001025,0,0.00505,0,0.0005075
CHL,0.22925,0.22925,0.22925,0.22925,0.22925,0.22925,0.078688,0.15538,0.11811,0.13178,0.058815,0.032558,0.18163,0.17159,0.16065,0.2842,0.10969,0.26195,0.35741,0.23653,0.16968,0.26978,0.23501,0.071383,0.2617,0.74605,0.11828
CHN,2.1758,2.1758,2.1758,2.1758,2.1758,2.1758,0.87117,0.87469,1.0473,0.93771,1.063,0.97411,0.94901,4.9793,3.071,1.7183,1.2268,2.1071,5.5452,2.8409,2.5994,1.3458,1.158,1.3093,2.4022,1.3239,1.2629
CIV,0.38581,0.38581,0.38581,0.38581,0.38581,0.38581,0.10133,0.24856,0.55313,0.54957,0.42319,0.56733,0.14666,0.16948,0.35868,0.25225,0.25436,0.96579,0.38879,0.59866,0.20982,0.16778,0.86477,0.18965,0.16025,0.21846,0.6603
CMR,2.2652,2.2652,2.2652,2.2652,2.2652,2.2652,1.4907,1.448,3.1594,2.3764,1.9773,1.1443,0.884,2.7039,2.1411,3.3223,1.2721,2.0175,3.1988,2.2443,2.0026,2.0222,1.4235,3.9511,1.8376,2.8844,3.1936
COD,10.9935,10.9935,10.9935,10.9935,10.9935,10.9935,19.3053,24.1866,24.8864,20.4779,18.0383,7.5423,6.6446,9.3997,11.1493,12.4461,9.0138,11.0719,10.4356,10.9121,10.1845,12.1387,11.8785,14.6046,11.5039,11.5417,15.4281
COG,7.3287,7.3287,7.3287,7.3287,7.3287,7.3287,0.80275,0.82767,0.72579,0.77752,0.59893,2.3458,1.6263,5.0989,7.7311,10.2001,9.8248,9.2601,7.5275,5.9378,6.9711,9.6996,8.7695,9.7942,4.1795,8.6754,9.6172
COL,1.4663,1.4663,1.4663,1.4663,1.4663,1.4663,0.17284,0.44342,0.46151,0.28269,0.5601,0.42625,0.25361,2.4405,3.2411,0.28788,0.42938,2.197,0.64894,0.37017,0.33898,0.49903,0.58821,0.67508,2.2508,1.5774,7.237
COM,0.0041225,0.0041225,0.0041225,0.0041225,0.0041225,0.0041225,0.00137,0.0013675,0.0014225,0.0013175,0.0001175,0,0,0.0021725,0,0.04572,0.00079,0.0013125,0.0047375,0.0007625,0.0009875,0.0001975,0.0001975,0.000395,0.003145,0.004935,0.0005925
CRI,0.073525,0.073525,0.073525,0.073525,0.073525,0.073525,0.017785,0.024855,0.045323,0.028563,0.027558,0.05327,0.017108,0.28143,0.02744,0.02956,0.021493,0.067467,0.01895,0.017247,0.050077,0.0039475,0.064095,0.11532,0.075715,0.11406,0.21923
CUB,0.097577,0.097577,0.097577,0.097577,0.097577,0.097577,0.044623,0.037975,0.073663,0.081758,0.097965,0.043033,0.082318,0.019345,0.10778,0.17312,0.14035,0.0608,0.040665,0.1214,0.064747,0.20471,0.060208,0.10324,0.076,0.18062,0.082908
