code,CH4AR4_IPCMLULUCF_TOTAL_NET_HISTORY_EDGAR42COMPI
entity,CH4
category,IPCMLULUCF
name_category,LULUCF
type,NET
class,TOTAL
descr,Result of CH4_CAT5D+CAT5C_TOTAL_NET_HISTORY_EDGAR42FT2010P+CH4_CAT5A_TOTAL_NET_HISTORY_EDGAR42FT2010P - regarding information just missing in one of the tables as zero; interpolation of NaN values by 'perform_interpolation_on_table'; downscaled using POP_DEMOGR_TOTAL_NET_HISTORY_UN2017P
note,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAPRenamed as composite source from CH4_CAT5_TOTAL_NET_HISTORY_EDGAR42FT2010P! | Add the countries {CUB.DOM.HND.LKA.PHL.PRI} from CH4_CAT5_TOTAL_NET_HISTORY_EDGAR42P || Pad values of country AFG... || Pad values of country AGO... || Pad values of country ALB... || Pad values of country ARG... || Pad values of country ARM... || Pad values of country AUS... || Pad values of country AUT... || Pad values of country AZE... || Pad values of country BEL... || Pad values of country BEN... || Pad values of country BGD... || Pad values of country BGR... || Pad values of country BIH... || Pad values of country BLR... || Pad values of country BOL... || Pad values of country BRA... || Pad values of country BRN... || Pad values of country BTN... || Pad values of country BWA... || Pad values of country CAF... || Pad values of country CAN... || Pad values of country CHE... || Pad values of country CHL... || Pad values of country CHN... || Pad values of country CIV... || Pad values of country CMR... || Pad values of country COD... || Pad values of country COG... || Pad values of country COL... || Pad values of country CZE... || Pad values of country DEU... || Pad values of country DZA... || Pad values of country ECU... || Pad values of country ESP... || Pad values of country FIN... || Pad values of country FRA... || Pad values of country GAB... || Pad values of country GBR... || Pad values of country GEO... || Pad values of country GHA... || Pad values of country GIN... || Pad values of country GNQ... || Pad values of country GRC... || Pad values of country GTM... || Pad values of country GUF... || Pad values of country GUY... || Pad values of country HRV... || Pad values of country HUN... || Pad values of country IDN... || Pad values of country IND... || Pad values of country IRL... || Pad values of country IRN... || Pad values of country IRQ... || Pad values of country ISR... || Pad values of country ITA... || Pad values of country JPN... || Pad values of country KAZ... || Pad values of country KGZ... || Pad values of country KHM... || Pad values of country KOR... || Pad values of country LAO... || Pad values of country LBN... || Pad values of country LBR... || Pad values of country LBY... || Pad values of country LSO... || Pad values of country LTU... || Pad values of country LUX... || Pad values of country LVA... || Pad values of country MAR... || Pad values of country MDA... || Pad values of country MDG... || Pad values of country MEX... || Pad values of country MKD... || Pad values of country MLI... || Pad values of country MMR... || Pad values of country MNG... || Pad values of country MOZ... || Pad values of country MYS... || Pad values of country NAM... || Pad values of country NGA... || Pad values of country NLD... || Pad values of country NPL... || Pad values of country NZL... || Pad values of country PAK... || Pad values of country PER... || Pad values of country PNG... || Pad values of country POL... || Pad values of country PRK... || Pad values of country PRT... || Pad values of country PRY... || Pad values of country ROU... || Pad values of country RUS... || Pad values of country SLE... || Pad values of country SUR... || Pad values of country SVK... || Pad values of country SWE... || Pad values of country SWZ... || Pad values of country SYR... || Pad values of country TGO... || Pad values of country THA... || Pad values of country TJK... || Pad values of country TKM... || Pad values of country TUR... || Pad values of country TZA... || Pad values of country UKR... || Pad values of country URY... || Pad values of country USA... || Pad values of country UZB... || Pad values of country VEN... || Pad values of country VNM... || Pad values of country ZAF... || Pad values of country ZMB... || Pad values of country SRBMNE... ||
source,EDGAR42COMPI
scenario,HISTORY
datatype,CountryYearMatrix
tablekind,csg
family,emi
subsource,v4.2_FT2010_CH4_tot_2000_2010.xls
unit,MtCO2eq
gwp,AR4
iso3,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
HUN,0.040656,0.018356,0.016211,0.031828,0.032078,0.029303,0.015695,0.037233,0.038993,0.027022,0.032436,0.056241,0.021596,0.051196,0.023984,0.037837,0.027883,0.033044,0.037324,0.059616,0.05256,0.04399,0.033657,0.035796,0.06036,0.032011,0.021553,0.026966,0.03492,0.035097,0.041232,0.056314,0.021028,0.023921,0.03468,0.017473,0.01422,0.0040323,0.004032,NaN,NaN
IDN,20.0413,9.6907,100.6246,28.01,10.0527,9.5364,40.0694,103.7916,30.0682,66.2978,68.2979,50.4297,410.3028,122.64,37.0111,40.8794,108.8114,228.9137,28.4231,37.2218,78.0262,284.0602,245.7844,88.7665,237.3814,49.5788,39.752,878.6888,127.9835,19.0096,6.3884,45.5232,200.1507,43.6887,80.6994,129.8413,366.2535,19.8161,17.6399,106.0905,0.26193
IND,1.759,1.759,1.759,1.759,1.759,1.759,1.759,1.759,1.759,1.759,1.759,1.759,1.759,1.759,2.6385,1.759,1.759,1.759,1.759,1.759,1.759,1.759,1.759,1.759,1.759,1.759,1.759,1.759,0.77121,14.0749,1.6796,3.7189,0.92412,0.59063,0.8748,0.87411,0.35764,0.40682,0.5078,0.80166,1.668
IRL,0.0039917,0.0018023,0.0015917,0.003125,0.0031495,0.0028771,0.001541,0.0036556,0.0038284,0.0026531,0.0031846,0.0055219,0.0021204,0.0050266,0.0023548,0.003715,0.0027376,0.0032443,0.0036646,0.0058533,0.0051604,0.0043191,0.0033046,0.0035146,0.0059261,0.0031429,0.0021161,0.0026476,0,0.01387,0.0017161,0.0016103,0.00045161,0.0006864,0.00016057,0.00036282,0.0005652,0.00076732,0.000972,0.0011751,0.0013781
IRN,0.00021038,7.0128e-05,0.00014026,0.00028052,7.0128e-05,7.0128e-05,7.0128e-05,0.00021038,0.00028052,0.00021038,0.00028052,0.00021038,0.00021038,0.00056103,0.00021038,0.00014026,0.00021038,0.00035065,0.00021038,7.0128e-05,0.00028052,0.00021038,0.00042077,0.00028052,0.00021038,0.00028052,0.00014026,0.00014026,1.3904e-05,4.1712e-05,4.1712e-05,0.010276,0.0082464,0.0061794,0.02451,0.0089244,0,0.0066381,0.001272,0.0018403,0.0079027
IRQ,0.022721,0.0075738,0.015148,0.030295,0.0075738,0.0075738,0.0075738,0.022721,0.030295,0.022721,0.030295,0.022721,0.022721,0.060588,0.022721,0.015148,0.022721,0.037868,0.022721,0.0075738,0.030295,0.022721,0.045442,0.030295,0.022721,0.030295,0.015148,0.015148,0.00026707,0.059402,0.05496,0.024577,0.017359,0.0030427,0.0021576,0.0020265,0,0.00066135,0.000171,0.00014136,0.00024092
ISR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026373,0.002734,0.00155,0.0013797,0.0019235,0.002466,0.003011,0,NaN,NaN
ITA,0.23151,0.10453,0.092315,0.18125,0.18267,0.16686,0.089381,0.21202,0.22204,0.15388,0.1847,0.32025,0.12298,0.29153,0.13657,0.21546,0.15877,0.18816,0.21253,0.33946,0.29928,0.25048,0.19165,0.20383,0.34368,0.18227,0.12272,0.15354,0.13964,0.087755,0.16097,0.12162,0.052935,0.14558,0.096139,0.058532,0.0035838,0.021503,0,NaN,NaN
JPN,0.26372,0.087908,0.17582,0.35163,0.087908,0.087908,0.087908,0.26372,0.35163,0.26372,0.35163,0.26372,0.26372,0.70326,0.26372,0.17582,0.26372,0.43954,0.26372,0.087908,0.35163,0.26372,0.52745,0.35163,0.26372,0.35163,0.17582,0.17582,0.089636,0.26829,0.13768,0.073494,0.067645,0.059028,0.094191,0.085684,0.042577,0.065238,0.0022441,0.0028629,0.0049026
KAZ,2.9975,1.9983,8.9926,2.9975,0.99916,0.99916,2.9975,1.9983,0.99916,0.99916,0.99916,1.9983,1.9983,0.99916,1.9983,2.9975,4.9958,4.9958,4.9958,4.9958,7.9934,3.9966,3.9966,4.9958,3.9966,1.9983,14.9872,4.9958,3.1572,1.1964,2.4534,2.999,5.9902,3.3346,3.1017,2.5327,2.1956,1.8035,1.4091,0.69636,1.9748
KGZ,0.1072,0.071469,0.3216,0.1072,0.035733,0.035733,0.1072,0.071469,0.035733,0.035733,0.035733,0.071469,0.071469,0.035733,0.071469,0.1072,0.17866,0.17866,0.17866,0.17866,0.28587,0.14293,0.14293,0.17866,0.14293,0.071469,0.536,0.17866,0.013801,0.0077802,0.055202,0.014737,0.037245,0.03147,0.024796,0.021428,0,0.00029236,0,NaN,NaN
KHM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5891,0.18141,0.15759,0.50927,1.7656,1.4714,2.5519,2.7261,5.321,18.3791,10.812,7.9348,12.5293
KOR,0.0077724,0.0025908,0.0051816,0.010363,0.0025908,0.0025908,0.0025908,0.0077724,0.010363,0.0077724,0.010363,0.0077724,0.0077724,0.020726,0.0077724,0.0051816,0.0077724,0.012954,0.0077724,0.0025908,0.010363,0.0077724,0.015545,0.010363,0.0077724,0.010363,0.0051816,0.0051816,0,0.0017656,0.0049696,0.0044167,0.01549,0.0015458,0.0090264,0.0073866,0.0004842,0,0,NaN,NaN
LAO,0.76377,0.25459,0.50918,1.0184,0.25459,0.25459,0.25459,0.76377,1.0184,0.76377,1.0184,0.76377,0.76377,2.0368,0.76377,0.50918,0.76377,1.273,0.76377,0.25459,1.0184,0.76377,1.5276,1.0184,0.76377,1.0184,0.50918,0.50918,5.6495,1.3801,0.20696,1.0603,1.0035,1.1497,4.7286,2.0689,0.9027,0.51048,0.51,0.69287,6.5589
LBN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4345e-05,0.000394,0.00044835,0.00065214,0,0,0,0,NaN,NaN
LBR,0.0017309,0.0016399,0.0015943,0.0018221,0.0011388,0.001321,0.0014121,0.0018676,0.0013666,0.0015943,0.0022777,0.0016399,0.0020954,0.0018221,0.0017765,0.0014577,0.0015032,0.0016399,0.0014121,0.0016854,0.0024599,0.0015943,0.0020954,0.0018221,0.0017765,0.002141,0.0020499,0.0020954,0,0.0041371,0.0038124,0.0027387,0.010879,0.0017636,0,0.00074314,0.00255,0.0096977,0.00816,0.013989,0.015154
LBY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044492,0.00052834,0.00055615,0.00020856,8.3423e-05,0.0001944,0.00015758,0.0001572,0.00018179,0.00020638
LIE,0.00034356,0.00015715,0.0001404,0.00027892,0.00028497,0.00026477,0.00014483,0.00035167,0.0003773,0.00026716,0.0003261,0.00057211,0.00022122,0.00052642,0.00024733,0.00039133,0.0002895,0.00034454,0.00039085,0.00062674,0.00055447,0.00046528,0.00035683,0.00038066,0.00064489,0.00034445,0.00023418,0.0002965,0.00017168,0,3.5147e-05,2.9569e-06,8.9109e-06,1.3078e-05,0,9.2429e-06,4.768e-06,3.5459e-06,2.3319e-06,6.3683e-08,6.333e-08
LKA,0.041383,0.041383,0.041383,0.041383,0.041383,0.041383,0.041383,0.041383,0.041383,0.041383,0.041383,0.041383,0.041383,0.041383,0.062074,0.041383,0.041383,0.041383,0.041383,0.041383,0.041383,0.041383,0.041383,0.041383,0.041383,0.041383,0.041383,0.041383,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
LSO,0.06513,0.024902,0.028734,0.032565,0.024902,0.03448,0.027776,0.035439,0.038312,0.058425,0.043101,0.033523,0.041185,0.040227,0.023945,0.024902,0.022987,0.043101,0.021071,0.027776,0.050763,0.036396,0.075666,0.027776,0.038312,0.040227,0.029691,0.026818,0.087354,0.075,0.15749,0.081858,0.04,0.11459,0.03088,0.04458,0.003798,0.010699,0.00414,0.0054075,0.010305
LTU,0.033774,0.015249,0.013467,0.02644,0.026648,0.024343,0.013039,0.03093,0.032392,0.022448,0.026946,0.04672,0.017941,0.04253,0.019924,0.031432,0.023163,0.02745,0.031006,0.049524,0.043662,0.036543,0.02796,0.029736,0.05014,0.026592,0.017905,0.022401,0,0.028254,0.017807,0.012912,0.11723,0.030982,0.016004,0.012347,0.0087,0.0050328,0.001374,0.001374,0.001374
LUX,0.00954,0.0043074,0.003804,0.0074682,0.007527,0.006876,0.0036829,0.0087366,0.0091494,0.0063408,0.007611,0.013197,0.0050676,0.012013,0.0056278,0.0088782,0.0065424,0.0077538,0.0087582,0.013989,0.012333,0.010322,0.0078978,0.0083994,0.014163,0.0075114,0.0050574,0.0063276,0.0041006,0.0049572,0.0071838,0.0076446,0.0086616,0.0082974,0.007944,0.009807,0.0102,0.010947,0.0117,0.012331,0.012962
LVA,0.0052483,0.0023696,0.0020927,0.0041088,0.0041409,0.0037827,0.0020261,0.0048064,0.0050336,0.0034883,0.0041871,0.00726,0.0027879,0.006609,0.003096,0.0048844,0.0035994,0.0042657,0.0048182,0.0076962,0.0067848,0.0056787,0.0043449,0.004621,0.0077916,0.0041323,0.0027823,0.0034811,0.012224,0.02484,0.028989,0.027616,0.47101,0.042898,0.038011,0.0076764,0.05238,0.037966,0.02358,0.028881,0.034182
MAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002461,0.0007791,0.0057209,0.0034141,0.0099576,0,0.00032283,0.001128,0.010152,0.01692
MCO,1.9264e-05,8.7114e-06,7.7305e-06,1.5283e-05,1.5523e-05,1.4288e-05,7.7107e-06,1.842e-05,1.9433e-05,1.3582e-05,1.6458e-05,2.8862e-05,1.1219e-05,2.6915e-05,1.273e-05,2.0202e-05,1.4911e-05,1.7649e-05,1.9864e-05,3.1636e-05,2.7865e-05,2.3354e-05,1.7932e-05,1.9164e-05,3.2484e-05,1.7303e-05,1.1703e-05,1.471e-05,1.7835e-05,1.0212e-05,1.0379e-05,2.3e-05,2.3493e-05,4.7029e-05,2.0207e-05,2.3941e-05,8.0734e-07,3.0525e-06,4.4841e-06,5.3003e-06,7.6466e-07
MDA,0.0010758,0.00071718,0.0032273,0.0010758,0.0003586,0.0003586,0.0010758,0.00071718,0.0003586,0.0003586,0.0003586,0.00071718,0.00071718,0.0003586,0.00071718,0.0010758,0.001793,0.001793,0.001793,0.001793,0.0028687,0.0014344,0.0014344,0.001793,0.0014344,0.00071718,0.0053789,0.001793,0.01729,0.043867,0.020257,0.093288,0.019402,0.0075132,0.023936,0.03698,0,0.0017743,0,NaN,NaN
MDG,1.5976,0.61086,0.70483,0.7988,0.61086,0.8458,0.68132,0.86929,0.93977,1.4331,1.0572,0.82229,1.0103,0.98675,0.58735,0.61086,0.56386,1.0572,0.51687,0.68132,1.2452,0.89278,1.8561,0.68132,0.93977,0.98675,0.72832,0.65784,2.6134,2.2651,1.3587,1.6209,0.52552,1.3361,0.92214,1.9563,0.12406,0.05623,0.054742,0.062847,0.067872
MEX,0.71148,1.0672,1.0672,1.0672,1.423,1.423,1.0672,1.423,1.423,2.4902,1.7787,1.0672,2.846,1.423,1.7787,1.7787,2.1345,2.4902,2.4902,1.7787,1.7787,2.846,1.7787,2.4902,2.1345,2.1345,2.4902,1.423,8.9441,1.8502,1.3723,1.7237,2.7865,2.9701,1.2795,2.4267,0.77015,0.39618,0.97362,0.73385,0.69386
MKD,0.014687,0.0066312,0.0058566,0.011498,0.011588,0.010586,0.0056702,0.013451,0.014086,0.009762,0.011718,0.020317,0.0078018,0.018495,0.0086646,0.013669,0.010073,0.011938,0.013484,0.021537,0.018988,0.015892,0.012159,0.012932,0.021805,0.011564,0.0077862,0.0097416,0.0061488,0,0.054117,0.018064,0.0065808,0.0055809,0.0087786,0.0059019,0.00702,0.018117,0.00936,0.00066857,0.00066857
MLI,0.67825,0.64255,0.6247,0.71395,0.44622,0.51762,0.5533,0.7318,0.53545,0.6247,0.89243,0.64255,0.82103,0.71395,0.6961,0.57115,0.589,0.64255,0.5533,0.6604,0.96381,0.6247,0.82103,0.71395,0.6961,0.83888,0.80318,0.82103,0.78438,0.70851,0.5301,0.71664,0.4702,0.52211,0.50052,0.80068,0.9163,1.8178,2.074,1.4971,1.489
MMR,33.4255,11.1418,22.2836,44.5673,11.1418,11.1418,11.1418,33.4255,44.5673,33.4255,44.5673,33.4255,33.4255,89.1345,33.4255,22.2836,33.4255,55.709,33.4255,11.1418,44.5673,33.4255,66.8508,44.5673,33.4255,44.5673,22.2836,22.2836,22.5539,43.8225,12.9161,39.9348,10.0387,11.9428,26.8837,9.2728,3.876,3.5726,0.5389,0.88297,2.2666
MNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015279,0,0,0,0,0,0,0,0,NaN,NaN
MNG,0.95507,0.31835,0.63669,1.2734,0.31835,0.31835,0.31835,0.95507,1.2734,0.95507,1.2734,0.95507,0.95507,2.5468,0.95507,0.63669,0.95507,1.5918,0.95507,0.31835,1.2734,0.95507,1.9101,1.2734,0.95507,1.2734,0.63669,0.63669,0.2733,0.16185,0.20707,0.1189,0.23033,0.13832,0.11978,0.037204,0.05598,0.032655,0.00936,0.007458,0.0017442
MOZ,1.3528,0.51725,0.59683,0.67641,0.51725,0.7162,0.57693,0.73609,0.79578,1.2135,0.89525,0.6963,0.85546,0.83557,0.49737,0.51725,0.47746,0.89525,0.43767,0.57693,1.0544,0.75599,1.5717,0.57693,0.79578,0.83557,0.61672,0.55704,1.7745,2.6138,3.4405,1.7603,1.6078,1.5683,1.3127,2.3584,0.024842,0.028903,0.010382,0.006915,0.010566
MYS,4.1259,1.3753,2.7506,5.501,1.3753,1.3753,1.3753,4.1259,5.501,4.1259,5.501,4.1259,4.1259,11.0022,4.1259,2.7506,4.1259,6.8763,4.1259,1.3753,5.501,4.1259,8.2516,5.501,4.1259,5.501,2.7506,2.7506,11.6683,1.9865,1.2018,0.32456,2.9759,1.3693,3.0512,3.3271,0.13804,0.10358,0.8058,4.4188,0.52246
NAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00054004,0,0,0.00019502,3.024e-07,5.3246e-05,5.334e-06,8.801e-06,7.9924e-06
NGA,0.37509,0.35534,0.34548,0.39482,0.24677,0.28625,0.30598,0.4047,0.29612,0.34548,0.49353,0.35534,0.45405,0.39482,0.38495,0.31586,0.32574,0.35534,0.30598,0.36521,0.53302,0.34548,0.45405,0.39482,0.38495,0.46391,0.44417,0.45405,0.3628,0.21279,0.43613,0.56336,0.92006,0.32288,0.42583,0.24776,1.3481,2.6615,1.904,1.5165,1.78
NLD,0.00064404,0.00029079,0.00025681,0.00050419,0.00050814,0.00046419,0.00024863,0.0005898,0.0006177,0.00042807,0.00051382,0.00089088,0.00034211,0.00081102,0.00037993,0.00059938,0.00044169,0.00052344,0.00059125,0.0009444,0.00083262,0.00069684,0.00053317,0.00056706,0.0009561,0.00050709,0.00034142,0.00042717,0.00029761,7.1838e-05,0.0003284,0.00086622,0.0014284,0.0030605,0.0011168,0.0016117,0.000864,0.000864,0.000864,0.00061476,0.00036552
NPL,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0.013113,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0.0087421,0,0.034446,0,0.0097975,0.0021046,0.0045671,0.0069433,0.0087149,0.006171,0.0031971,0.0011662,0.0011662,0.0011662
NZL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017441,0.021497,0.030777,0.037551,0.017801,0.0408,0.0063282,0.02784,0.0069924,0.0037552
PAK,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.00661,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.049228,0.1157,0.14605,0.083718,0.062394,0.048139,0.07635,0.068592,0.04422,0.041335,0.0567,0.038198,0.0038795
PER,1.1686,0.57366,0.87112,0.59492,0.70115,0.89237,1.1473,0.6799,0.97735,1.0623,1.1473,0.93486,1.0198,1.0411,0.61615,0.7224,0.84986,1.2111,0.84986,0.84986,1.1048,0.97735,1.1048,1.2748,0.59492,0.78613,0.87112,0.89237,1.3598,0.42684,1.2425,0.24237,0.16841,0.29587,0.11833,0.39165,0.04046,0.050701,0.05202,0.05202,0.05202
PHL,0.18627,0.062092,0.12418,0.24837,0.062092,0.062092,0.062092,0.18627,0.24837,0.18627,0.24837,0.18627,0.18627,0.49674,0.18627,0.12418,0.18627,0.31046,0.18627,0.062092,0.24837,0.18627,0.37256,0.24837,0.18627,0.24837,0.12418,0.12418,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
PNG,0.22848,0.11424,1.1424,0.34274,0.11424,0.11424,0.45698,1.2567,0.34274,0.79972,0.79972,0.57122,5.2552,1.5994,0.45698,0.45698,1.3709,2.8562,0.34274,0.45698,0.91396,3.3131,2.8562,1.0282,2.7419,0.57122,0.45698,9.7108,0.96628,0.23326,0.62931,0.51299,0.61142,0.20869,0.58393,0.12823,0.06052,0.05028,0.04505,0.11975,0.044759
POL,0.086148,0.038898,0.034352,0.067446,0.067974,0.062094,0.033259,0.078894,0.082626,0.057261,0.06873,0.11917,0.045763,0.10849,0.050821,0.080178,0.059083,0.07002,0.079092,0.12632,0.11137,0.09321,0.071322,0.075852,0.1279,0.06783,0.04567,0.057141,0.052263,0.043131,0.053638,0.027796,0.073344,0.052018,0.021331,0.021643,0.02196,0.022267,0.02256,0.022866,0.023171
PRK,0.90522,0.30175,0.60348,1.207,0.30175,0.30175,0.30175,0.90522,1.207,0.90522,1.207,0.90522,0.90522,2.414,0.90522,0.60348,0.90522,1.5087,0.90522,0.30175,1.207,0.90522,1.8105,1.207,0.90522,1.207,0.60348,0.60348,0.087312,0.031468,0.14383,0.12199,0.028893,0.02517,0.05114,0.072858,0.0001554,0.0023894,0,NaN,NaN
PRT,0.083964,0.037912,0.033482,0.065736,0.066252,0.060516,0.032416,0.076896,0.080532,0.05581,0.06699,0.11615,0.044603,0.10574,0.049534,0.078144,0.057586,0.068244,0.077088,0.12313,0.10855,0.090852,0.069516,0.073932,0.12466,0.066114,0.044513,0.055693,0.42223,0.15838,0.54461,0.31267,0.21914,0.39761,0.15862,0.94806,0.01086,0.0076892,0.012,0.0265,0.0335
PRY,2.576,1.2646,1.9203,1.3115,1.5456,1.9672,2.5293,1.4988,2.1546,2.3418,2.5293,2.0609,2.2481,2.2951,1.3583,1.5925,1.8735,2.6697,1.8735,1.8735,2.4355,2.1546,2.4355,2.8102,1.3115,1.733,1.9203,1.9672,0.81473,3.0093,1.2792,1.844,1.2196,1.2743,0.99428,0.90402,0.24546,0.12192,0.174,0.12862,0.13456
ROU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12694,0,0,0,0,0,0.00612,0.012379,0.002688,0.00072215,NaN
RUS,6.606,4.404,19.8179,6.606,2.202,2.202,6.606,4.404,2.202,2.202,2.202,4.404,4.404,2.202,4.404,6.606,11.0098,11.0098,11.0098,11.0098,17.6161,8.808,8.808,11.0098,8.808,4.404,33.0299,11.0098,78.8288,25.3476,24.7206,22.2648,41.0489,46.1682,9.585,10.1437,0.00032388,0.029498,0.011364,0.0083014,0.010479
SLE,0.2057,0.19487,0.18945,0.21651,0.13532,0.15697,0.1678,0.22193,0.16239,0.18945,0.27064,0.19487,0.249,0.21651,0.21111,0.17321,0.17862,0.19487,0.1678,0.20028,0.2923,0.18945,0.249,0.21651,0.21111,0.2544,0.24358,0.249,0.21672,0.074436,0.043563,0.044037,0.14312,0.06271,0.089236,0.02033,0.16286,0.3561,0.3264,0.7051,0.24705
SMR,8.2696e-05,3.7401e-05,3.2966e-05,6.4521e-05,6.4944e-05,5.9516e-05,3.2117e-05,7.7055e-05,8.1834e-05,5.7534e-05,6.9931e-05,0.00012264,4.7579e-05,0.00011392,5.3861e-05,8.5816e-05,6.3887e-05,7.6498e-05,8.7339e-05,0.0001411,0.00012596,0.00010688,8.2939e-05,8.9546e-05,0.00015317,8.2378e-05,5.62e-05,7.1175e-05,6.5477e-05,4.1585e-05,7.7031e-05,5.8713e-05,2.5753e-05,7.1338e-05,4.7443e-05,2.9103e-05,1.7964e-06,1.0868e-05,0,NaN,NaN
SRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18576,0,0,0,0,0,0,0,0,NaN,NaN
SUR,0.41569,0.20407,0.30988,0.21162,0.24941,0.31743,0.40812,0.24186,0.34767,0.37789,0.40812,0.33255,0.36278,0.37033,0.21918,0.25697,0.30231,0.4308,0.30231,0.30231,0.39301,0.34767,0.39301,0.45348,0.21162,0.27963,0.30988,0.31743,0.24084,0.085505,0.12066,0.10769,0.33813,0.14752,0.45276,0.088971,0,0.0055919,0,NaN,NaN
SVK,0.011957,0.0053986,0.0047677,0.0093606,0.0094338,0.0086178,0.004616,0.01095,0.011468,0.007947,0.0095394,0.01654,0.0063516,0.015056,0.0070536,0.011128,0.0082002,0.0097182,0.010977,0.017533,0.015457,0.012937,0.0098988,0.010528,0.017751,0.009414,0.0063384,0.0079308,0.0082848,0.00544,0,0.0094068,0.0088152,0.0068814,0.0074388,0.016187,0.0195,0.024127,0.0288,0.033004,0.037209
SWE,0.024947,0.011264,0.0099481,0.019532,0.019684,0.017982,0.0096315,0.022847,0.023927,0.016582,0.019904,0.034512,0.013253,0.031417,0.014717,0.023218,0.017109,0.020277,0.022904,0.036583,0.032252,0.026994,0.020654,0.021966,0.037037,0.019643,0.013226,0.016548,0.0093372,0.017781,0.011289,0.0010213,0.0014498,0,0,0.0005685,0.0005688,0.0005685,0.0005688,0.0005688,NaN
SWZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001062,0.001497,0.001932,0.0018177,0.0025143
SYR,0.0033053,0.0011018,0.0022035,0.004407,0.0011018,0.0011018,0.0011018,0.0033053,0.004407,0.0033053,0.004407,0.0033053,0.0033053,0.008814,0.0033053,0.0022035,0.0033053,0.0055088,0.0033053,0.0011018,0.004407,0.0033053,0.0066108,0.004407,0.0033053,0.004407,0.0022035,0.0022035,0.0079962,0,0,0.0067356,0.0076056,0.004305,0.0022596,0.0011294,0.001128,0.0011294,0.001128,0.003619,0.003854
TGO,0.33116,0.31374,0.30503,0.3486,0.21787,0.25274,0.27016,0.3573,0.26144,0.30503,0.43575,0.31374,0.4009,0.3486,0.33988,0.27888,0.28759,0.31374,0.27016,0.32245,0.47061,0.30503,0.4009,0.3486,0.33988,0.4096,0.39217,0.4009,0.20082,0.23531,0.31321,0.32943,0.51597,0.11276,0.23144,0.45392,0.255,1.2303,1.4263,1.093,0.92901
THA,0.46493,0.15498,0.30995,0.61991,0.15498,0.15498,0.15498,0.46493,0.61991,0.46493,0.61991,0.46493,0.46493,1.2398,0.46493,0.30995,0.46493,0.77488,0.46493,0.15498,0.61991,0.46493,0.92985,0.61991,0.46493,0.61991,0.30995,0.30995,0.72226,0.1845,0.097754,0.19582,0.27595,0.18989,1.1787,0.57815,0.3196,0.89437,0.6562,0.86098,3.2519
