code,KYOTOGHGAR4_IPCMAG_TOTAL_NET_HISTORY_UNFCCC2019BI
entity,KYOTOGHGAR4
category,IPCMAG
name_category,Agriculture
type,NET
class,TOTAL
descr,Result of N2O_CAT4_TOTAL_NET_HISTORY_UNFCCC2019BTX+CH4_CAT4_TOTAL_NET_HISTORY_UNFCCC2019BTX - regarding information just missing in one of the tables as zero
note,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP
source,UNFCCC2019BI
scenario,HISTORY
datatype,CountryYearMatrix
tablekind,usr
family,emi
subsource,UNFCCC_2019B.csv
unit,MtCO2eq
gwp,AR4
iso3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
GUY,1.2003,1.2128,1.2203,1.2378,1.2411,1.2546,1.3003,1.3436,1.2911,1.4016,1.2528,1.3128,1.0703,1.3753,1.3303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
IDN,85.6384,95.7616,97.0533,97.1263,96.8483,NaN,NaN,NaN,NaN,NaN,82.2013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
IND,NaN,NaN,NaN,NaN,399.373,NaN,NaN,NaN,NaN,NaN,409.6421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,445.3921,NaN,NaN,NaN,NaN,NaN,NaN
ISR,NaN,NaN,NaN,NaN,NaN,NaN,2.1959,NaN,NaN,NaN,2.3469,NaN,NaN,2.3183,2.3769,2.4188,2.5443,2.6458,2.5851,2.4821,2.4855,2.0399,2.0496,2.1238,2.204,2.2403,NaN
KEN,NaN,NaN,NaN,NaN,NaN,26.6279,NaN,NaN,NaN,NaN,24.6557,NaN,NaN,NaN,NaN,28.7232,NaN,NaN,NaN,NaN,32.3457,NaN,NaN,NaN,NaN,NaN,NaN
KGZ,5.9108,5.9721,5.7819,4.6415,3.7735,3.446,3.3344,3.6091,3.6444,3.7118,3.7444,3.8134,3.8895,3.8903,3.956,4.0782,4.1949,4.3512,4.5028,4.7568,4.8467,NaN,NaN,NaN,NaN,NaN,NaN
KIR,NaN,NaN,NaN,NaN,0.00058035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1867,0.19621,0.1029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
KOR,24.1272,24.4038,24.7899,25.2528,25.6503,25.8677,26.3729,26.335,26.0038,24.726,24.0628,23.4981,23.3246,23.0058,23.044,23.1809,23.2795,23.5005,23.5599,24.0821,24.5225,23.5305,23.9837,23.9242,23.2922,NaN,NaN
LBN,NaN,NaN,NaN,NaN,1.0979,NaN,NaN,NaN,NaN,NaN,1.056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.89515,0.89688,1.0193,NaN,NaN,NaN
LCA,NaN,NaN,NaN,NaN,0.027373,NaN,NaN,NaN,NaN,NaN,0.040277,NaN,NaN,NaN,NaN,0.035322,NaN,NaN,NaN,NaN,0.037004,NaN,NaN,NaN,NaN,NaN,NaN
MAR,NaN,NaN,NaN,NaN,12.548,NaN,NaN,NaN,NaN,NaN,21.1837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.3002,NaN,21.8289,NaN,NaN,NaN,NaN
MDA,5.3604,4.9629,4.3725,4.1806,3.6274,3.5038,3.2411,3.1429,2.9097,2.6657,2.4276,2.5903,2.646,2.3253,2.487,2.4615,2.3663,1.6048,2.1634,1.9948,2.1704,2.148,1.7113,2.1809,NaN,NaN,NaN
MDG,NaN,NaN,NaN,NaN,20.6011,NaN,NaN,NaN,NaN,NaN,26.8897,NaN,NaN,NaN,NaN,24.0294,24.6866,24.5172,24.8183,25.1196,25.3911,NaN,NaN,NaN,NaN,NaN,NaN
MEX,74.508,75.1029,73.6845,73.0838,72.9708,71.3222,71.0337,72.4188,73.7564,72.247,74.0538,73.2205,74.2164,74.6277,74.5505,73.5459,73.9545,75.4651,74.9682,75.8199,77.0163,76.7928,76.2497,77.0719,NaN,NaN,NaN
MKD,2.008,1.9648,1.9829,1.9609,1.9895,1.9255,1.7816,1.6691,1.5492,1.4683,1.4671,1.4027,1.1687,1.8032,1.8602,1.6556,1.7511,1.5682,1.4773,1.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MLI,NaN,NaN,NaN,NaN,NaN,8.8886,NaN,NaN,NaN,NaN,10.8935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.5449,NaN,NaN,NaN,NaN,NaN,NaN
MNE,0.85018,0.84843,0.7998,0.76615,0.77788,0.80182,0.79759,0.77267,0.75302,0.74881,0.73037,0.7097,0.71076,0.71666,0.69745,0.5151,0.50387,0.46699,0.45751,0.3839,0.41053,0.41055,NaN,NaN,NaN,NaN,NaN
MNG,6.0875,5.97,5.9075,5.73,6.1725,6.68,6.91,7.255,7.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MUS,NaN,NaN,NaN,NaN,NaN,0.13717,NaN,NaN,NaN,NaN,0.24507,0.25346,0.22751,0.23192,0.2252,0.22057,0.04782,NaN,NaN,NaN,NaN,NaN,NaN,0.05282,NaN,NaN,NaN
MYS,8.8461,9.0764,9.6901,10.4431,10.2872,9.7019,9.6943,11.3393,11.8192,11.5882,11.9866,10.502,11.7122,11.8403,13.0107,14.0687,13.3055,14.2906,16.402,17.1044,17.322,15.9312,NaN,NaN,NaN,NaN,NaN
NER,4.4575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NRU,NaN,NaN,NaN,NaN,0.00585,NaN,NaN,NaN,NaN,NaN,0.0018292,NaN,NaN,0.0018292,NaN,NaN,NaN,0.0003629,NaN,NaN,0.00085414,NaN,NaN,NaN,NaN,NaN,NaN
PER,NaN,NaN,NaN,NaN,24.1952,NaN,NaN,NaN,NaN,NaN,24.4569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9926,NaN,27.9448,NaN,NaN,NaN,NaN
PRK,4.471,NaN,NaN,NaN,4.196,NaN,NaN,NaN,NaN,NaN,3.25,NaN,3.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PRY,NaN,NaN,NaN,NaN,23.438,NaN,NaN,NaN,NaN,NaN,20.4095,NaN,NaN,NaN,NaN,27.7069,NaN,NaN,NaN,NaN,NaN,38.2036,39.0471,NaN,NaN,NaN,NaN
SAU,11.3368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.2854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.3124,NaN,11.6924,NaN,NaN,NaN,NaN
TCD,NaN,NaN,NaN,8.539,NaN,NaN,NaN,NaN,24.1344,22.9892,22.874,24.2944,22.4753,22.0541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TGO,NaN,NaN,3.0709,3.6869,3.2426,3.2812,4.0899,4.2616,4.4583,NaN,2.7397,NaN,NaN,NaN,NaN,3.3733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TJK,5.157,5.53,4.982,5.032,4.634,4.236,4.186,4.086,4.086,3.838,3.913,3.863,4.286,4.386,4.809,4.959,4.736,4.861,5.013,6.107,6.157,NaN,NaN,NaN,NaN,NaN,NaN
TKM,NaN,NaN,NaN,NaN,3.2943,NaN,NaN,NaN,NaN,NaN,3.6076,NaN,NaN,NaN,7.8062,NaN,NaN,NaN,NaN,NaN,9.5281,NaN,NaN,NaN,NaN,NaN,NaN
URY,23.2542,NaN,NaN,NaN,25.4458,NaN,NaN,NaN,27.7974,NaN,24.1778,NaN,27.9898,NaN,26.3578,NaN,30.0366,NaN,30.6596,NaN,25.8893,NaN,26.6486,NaN,26.7152,NaN,NaN
UZB,17.8873,18.4838,19.0157,18.9213,18.5486,17.7197,17.365,17.3568,17.4567,17.3811,17.2068,16.8992,17.4511,17.6881,18.1786,17.4552,17.6416,18.2202,19.36,20.6685,21.9178,23.1931,23.7765,NaN,NaN,NaN,NaN
VNM,NaN,NaN,NaN,NaN,60.4917,NaN,NaN,NaN,NaN,NaN,74.0438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.2065,NaN,NaN,89.4078,NaN,NaN,NaN
YEM,NaN,NaN,NaN,NaN,NaN,6.491,NaN,NaN,NaN,NaN,6.293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8167,NaN,11.4587,NaN,NaN,NaN,NaN
ZWE,NaN,NaN,NaN,NaN,6.6332,NaN,NaN,NaN,NaN,NaN,39.097,NaN,NaN,NaN,NaN,NaN,9.6864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
