code,KYOTOGHGAR4_IPCMLULUCF_TOTAL_NET_HISTORY_EDGAR42COMPI
entity,KYOTOGHGAR4
category,IPCMLULUCF
name_category,LULUCF
type,NET
class,TOTAL
descr,Result of N2O+CH4_CAT5_TOTAL_NET_HISTORY_EDGAR42COMPX+CO2_CAT5_TOTAL_NET_HISTORY_EDGAR42COMPX - regarding information just missing in one of the tables as zero; interpolation of NaN values by 'perform_interpolation_on_table'; downscaled using POP_DEMOGR_TOTAL_NET_HISTORY_UN2017P
note,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP
source,EDGAR42COMPI
scenario,HISTORY
datatype,CountryYearMatrix
tablekind,usr
family,emi
subsource,v4.2_FT2010_CH4_tot_2000_2010.xls; v4.2_FT2010_CO2_excl_short-cycle_org_C_2000.csv; v4.2_FT2010_CO2_excl_short-cycle_org_C_2001.csv; v4.2_FT2010_CO2_excl_short-cycle_org_C_2002.csv; v4.2_FT2010_CO2_excl_short-cycle_org_C_2003.csv; v4.2_FT2010_CO2_excl_short-cycle_org_C_2004.csv; v4.2_FT2010_CO2_excl_short-cycle_org_C_2005.csv; v4.2_FT2010_CO2_excl_short-cycle_org_C_2006.csv; v4.2_FT2010_CO2_excl_short-cycle_org_C_2007.csv; v4.2_FT2010_CO2_excl_short-cycle_org_C_2008.csv; v4.2_FT2010_CO2_excl_short-cycle_org_C_2009.csv; v4.2_FT2010_CO2_excl_short-cycle_org_C_2010.csv; v4.2_FT2010_N2O_tot_2000_2010_fixed.xls
unit,MtCO2eq
gwp,AR4
iso3,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
DNK,0,0.15178,0.30355,0.45532,0.6071,0.75887,0.91065,1.0624,1.2142,1.366,1.5177,1.6695,1.8213,1.9731,2.1248,2.2766,2.4284,2.5802,2.7319,2.8837,3.0355,3.0202,3.0049,2.9897,2.9744,2.9591,2.9438,2.9286,2.9133,2.898,2.8827,2.8674,2.8522,2.8369,2.8216,2.8063,2.7911,2.7758,2.7605,2.7452,2.7299
DOM,0.18208,0.24365,0.25083,0.25801,0.31959,0.33026,0.27955,0.34462,0.35529,0.53961,0.44497,0.34337,0.63996,0.42958,0.49812,0.50879,0.57735,0.6459,0.66006,0.55844,0.56213,0.7395,0.58352,0.70301,0.65581,0.65255,0.71415,0.55468,0.3094,0.29567,0.27844,0.26121,0.24049,0.21629,0.19208,0.17485,0.15762,0.12993,0.1127,0.11292,0.11314
DZA,0,0.00035,0.0007,0.00105,0.0014,0.00175,0.0021,0.00245,0.0028,0.00315,0.0035,0.00385,0.0042,0.00455,0.0049,0.00525,0.0056,0.00595,0.0063,0.00665,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.078558,0.028987,0.022991,0.052574,0.036183,0.035071,0.035139,0.007,0.0098047,0.0098255
EARTH,5146.7949,3664.7528,4585.0509,4353.4672,3684.497,4018.4774,4287.4987,4793.8014,4744.4583,5445.1695,5551.2214,4948.1246,7043.5039,6361.3152,4667.1131,4637.651,5172.8884,6814.9108,4978.7767,5044.7993,6422.3505,6861.4454,8037.1017,6316.0254,6797.9434,6198.3962,5745.2273,9572.7917,7798.6615,6244.9119,5527.5751,6076.7672,6962.1768,6142.0393,7152.3518,7532.1764,7925.4734,7000.6463,5518.8365,6452.647,5531.589
ECU,0.55489,0.4042,0.50955,0.44706,0.4953,0.57241,0.66854,0.55941,0.66825,0.71713,0.77297,0.7365,0.78536,0.8152,0.71179,0.75653,0.80762,0.94247,0.85809,0.88507,0.98122,0.94664,0.98471,1.0424,0.8429,0.89302,0.91142,0.91778,0.66966,0.63034,0.8311,0.70985,1.8444,0.73384,1.6616,2.1862,0.92135,0.97086,0.7713,0.79397,0.75479
EGY,0,0.000875,0.00175,0.002625,0.0035,0.004375,0.00525,0.006125,0.007,0.007875,0.00875,0.009625,0.0105,0.011375,0.01225,0.013125,0.014,0.014875,0.01575,0.016625,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175
ESP,1.4626,0.66652,0.59546,1.1634,1.1785,1.0848,0.60138,1.3824,1.4517,1.0272,1.2281,2.0906,0.85039,1.9214,0.94851,1.453,1.101,1.2928,1.4529,2.2611,2.0133,1.7051,1.3336,1.4108,2.2945,1.275,0.89891,1.0938,0.91864,0.55244,1.2084,0.65855,0.63409,0.78281,0.76832,0.91548,0.13989,0.23091,0.21048,0.37737,0.29289
EST,13.926,13.926,13.926,13.926,13.926,13.926,13.926,13.926,13.926,13.926,13.926,13.926,13.926,13.926,13.926,13.926,13.926,13.926,13.926,13.926,13.926,13.6644,13.405,13.1479,12.8929,12.6401,12.3895,12.1412,11.8951,11.6511,11.4094,11.1699,10.9326,10.6974,10.4645,10.2338,10.0054,9.7791,9.555,9.4001,9.2452
ETH,0,0.0175,0.035,0.0525,0.07,0.0875,0.105,0.1225,0.14,0.1575,0.175,0.1925,0.21,0.2275,0.245,0.2625,0.28,0.2975,0.315,0.3325,0.35,0.35972,0.36945,0.37917,0.38889,0.39861,0.40833,0.41805,0.42778,0.4375,0.44722,0.45695,0.46667,0.47639,0.48611,0.49583,0.50555,0.51528,0.525,0.53472,0.54445
EU28,49.3572,51.8208,56.5399,62.9931,67.9244,72.5547,76.0769,83.1149,88.2391,91.9025,98.6804,107.3063,109.9259,119.1936,122.4876,130.1344,142.4165,156.321,169.9977,185.6108,198.2279,196.2914,194.2221,193.4599,194.8648,190.9414,188.8554,188.4056,188.131,185.3515,187.288,184.4598,183.3959,182.2198,180.4975,180.965,176.9726,176.1222,174.9334,174.3466,173.4529
FIN,0.26562,2.7507,5.3674,8.1002,10.7326,13.3452,15.887,18.6584,21.3008,23.8533,26.5194,29.3056,31.7101,34.5343,36.9872,39.7084,42.2742,44.9387,47.5974,50.3737,52.9584,52.794,52.6177,52.5224,52.5732,52.2779,52.0991,52.0236,51.7425,51.6332,51.7294,51.512,51.326,51.2014,51.0617,50.9575,50.8461,50.7377,50.6273,50.6923,50.7573
FJI,0,0.004,0.008,0.012,0.016,0.02,0.024,0.028,0.032,0.036,0.04,0.044,0.048,0.052,0.056,0.06,0.064,0.068,0.072,0.076,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
FRA,0.43296,0.4244,0.6221,0.74778,0.91426,1.0871,1.2534,1.362,1.5677,1.7086,1.8886,2.0466,2.1412,2.3516,2.3651,2.5559,2.6985,2.9267,3.0166,3.2116,3.3947,3.3538,3.3574,3.398,3.3239,3.2992,3.2911,3.3033,3.5295,3.2949,3.3436,3.3274,3.2889,3.3223,3.2788,3.2644,3.1931,3.1952,3.2014,3.0979,3.0904
FSM,0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
GAB,5.0424,2.9599,3.1466,3.3508,2.938,3.4419,3.0465,3.4982,3.6885,4.8374,4.0482,3.5516,4.0069,4.0299,3.1779,3.2113,2.9761,4.0727,2.9174,3.247,4.5143,3.7846,5.9621,3.4825,4.025,4.0655,3.4821,3.3135,3.977,3.1924,2.3777,7.2275,4.1466,4.3763,5.7216,6.8109,3.4068,3.0909,25.6045,4.9495,12.7049
GBR,0.08285,0.5625,1.0832,1.6401,2.1657,2.6852,3.1825,3.7515,4.2802,4.7809,5.317,5.8906,6.3451,6.9305,7.4001,7.9535,8.4583,8.9939,9.5277,10.0982,10.6089,10.5914,10.5703,10.5747,10.6247,10.5669,10.5456,10.5566,10.5415,10.5362,10.5458,10.5129,10.514,10.546,10.5128,10.509,10.5032,10.504,10.5072,10.5025,10.5014
GEO,0.0044773,0.013485,0.034432,0.035977,0.043492,0.053992,0.067477,0.076485,0.085492,0.095992,0.10649,0.11848,0.12898,0.13799,0.14998,0.16198,0.17546,0.18596,0.19646,0.20696,0.22194,0.21483,0.21368,0.21402,0.21136,0.20721,0.22544,0.20934,0.2181,0.20024,0.20116,0.20638,0.19682,0.19614,0.19636,0.19343,0.19099,0.19093,0.18967,0.18698,0.19398
GHA,10.8117,10.5415,10.4138,11.2373,8.9121,9.4781,9.6933,11.3047,9.6497,10.4802,12.9077,10.8118,12.4618,11.6019,11.5264,10.4892,10.5936,11.0487,10.2648,11.1397,13.9738,11.1803,12.9755,12.0661,12.0041,13.32,12.9692,13.2163,11.0125,8.6027,9.2219,12.4873,8.6816,9.8929,6.8389,10.3953,12.7012,27.6918,43.9936,35.6777,42.9783
GIN,40.6652,39.7417,39.3491,42.5227,33.8634,36.0732,36.976,43.1187,36.974,40.1851,49.4052,41.6037,47.893,44.7512,44.5401,40.7243,41.2086,43.0029,40.1338,43.514,54.2602,43.7526,50.5078,47.0845,46.8467,51.7995,50.4898,51.4152,48.4601,53.6613,45.8657,58.1618,57.2292,44.0231,44.996,51.5316,123.8488,140.0631,226.7138,534.3608,201.6485
GMB,0,0.004,0.008,0.012,0.016,0.02,0.024,0.028,0.032,0.036,0.04,0.044,0.048,0.052,0.056,0.06,0.064,0.068,0.072,0.076,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GNB,0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
GNQ,0,0.0004,0.0008,0.0012,0.0016,0.002,0.0024,0.0028,0.0032,0.0036,0.004,0.0044,0.0048,0.0052,0.0056,0.006,0.0064,0.0068,0.0072,0.0076,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.018438,0.008,0.008,0.008,0.008,0.008,0.0080883,0.0080803
GRC,0.19066,0.09321,0.090275,0.17064,0.17893,0.17304,0.11636,0.22449,0.23986,0.19085,0.22337,0.34212,0.18678,0.33271,0.21222,0.28432,0.24476,0.27609,0.30329,0.41495,0.38898,0.34838,0.29951,0.30912,0.42388,0.29054,0.24107,0.26604,0.45885,0.18469,0.27102,0.28011,0.16182,0.1819,0.19753,0.17459,0.13583,0.15491,0.14672,0.17232,0.13546
GTM,1.4927,1.9025,1.922,1.9449,2.3792,2.4266,2.0905,2.5283,2.6071,3.9163,3.2457,2.4984,4.6059,3.1371,3.5992,3.6292,4.1158,4.6024,4.7056,3.9827,4.0091,5.2721,4.1614,5.0096,4.6761,4.6493,5.0897,3.9546,109.1473,12.818,123.1488,20.6463,30.3232,56.2714,23.2382,40.8849,22.3197,22.4592,21.7188,22.0799,20.8801
GUY,9.0971,6.4973,8.0972,6.9736,7.6424,8.7596,10.2173,8.2673,9.9545,10.6272,11.4012,10.6845,11.3573,11.7313,9.906,10.5259,11.2187,13.271,11.8002,12.077,13.5697,13.0071,13.5836,14.5431,11.2949,12.0969,12.4057,12.4924,44.5162,9.9678,10.3372,11.624,11.6795,11.1785,11.1502,11.0743,9.3059,9.9478,10.9639,166.3003,13.6421
HND,1.3597,1.8657,1.9711,2.073,2.6069,2.7367,2.431,2.9684,3.1052,4.5206,3.8807,3.1812,5.4295,3.9461,4.5011,4.6483,5.2136,5.7824,5.9436,5.2513,5.3357,6.666,5.5261,6.4242,6.0926,6.0814,6.5545,5.3867,3.5878,3.4998,3.3874,3.2749,3.1345,2.9697,2.8049,2.6924,2.58,2.4535,2.3969,2.4136,2.4302
HRV,0.054142,0.024571,0.021839,0.042761,0.043219,0.039648,0.021652,0.050458,0.052927,0.037111,0.044445,0.076271,0.03026,0.069803,0.033689,0.052262,0.039132,0.046129,0.051955,0.081767,0.072495,0.061067,0.047295,0.050128,0.082823,0.04506,0.031119,0.038314,0.12724,0.002375,0.094573,0.05773,0.06995,0.10925,0.025155,0.069509,0.0022778,0.050956,0.00225,0.026099,0.022043
HTI,0,0.0002,0.0004,0.0006,0.0008,0.001,0.0012,0.0014,0.0016,0.0018,0.002,0.0022,0.0024,0.0026,0.0028,0.003,0.0032,0.0034,0.0036,0.0038,0.004,0.0039778,0.0039556,0.0039333,0.0039111,0.0038889,0.0038667,0.0038444,0.0038222,0.0038,0.0037778,0.0037556,0.0037333,0.0037111,0.0036889,0.0036667,0.0036444,0.0036222,0.0036,0.0035778,0.0035556
HUN,0.08104,0.07579,0.11071,0.18104,0.22074,0.25441,0.26649,0.34862,0.39133,0.40666,0.45666,0.54331,0.51345,0.61165,0.59661,0.66342,0.68278,0.73227,0.78,0.86363,0.88877,0.8676,0.84292,0.8431,0.88798,0.82739,0.80246,0.80917,0.82094,0.81721,0.82536,0.85134,0.77692,0.7786,0.79596,0.75758,0.74701,0.72262,0.71854,0.70642,0.70233
IDN,155.5168,107.9897,538.9356,208.9822,124.3046,123.0598,271.3393,593.422,246.6036,430.7786,448.0723,364.6703,2193.2214,825.106,422.4079,451.0731,808.7241,1441.5521,494.4081,563.1714,791.3574,1810.6089,1684.2174,975.6592,1716.9554,870.2392,843.5022,4785.8692,1595.3358,925.6871,914.3111,1111.515,1942.1815,1288.9571,1645.0137,2231.5451,3550.5059,1361.92,1330.3848,1905.9255,1197.4201
IND,34.486,34.6446,34.7997,34.9547,35.1133,35.2684,35.3957,36.0777,36.2084,36.3356,36.4663,36.5934,36.7206,36.8513,46.2852,37.6709,37.7807,37.8904,38.0001,38.1098,38.2196,38.2196,38.2196,38.2196,38.2196,38.2196,38.2196,38.2196,27.5579,167.3101,43.1002,64.4064,35.3561,31.8702,34.6861,33.274,27.8525,27.3754,27.4044,30.0195,39.2247
IRL,10.4914,10.487,10.4866,10.4896,10.4897,10.4891,10.4865,10.4907,10.491,10.4887,10.4897,10.4944,10.4876,10.4934,10.4881,10.4908,10.4889,10.4899,10.4907,10.4951,10.4937,10.3624,10.2313,10.1031,9.9799,9.8468,9.7176,9.5921,9.4608,9.3629,9.2136,9.0889,8.9625,8.8394,8.7154,8.5933,8.4716,8.3505,8.2299,8.1304,8.0308
IRN,0.00041937,0.0092898,0.01858,0.028009,0.03674,0.04589,0.05504,0.064469,0.073759,0.082769,0.092059,0.10107,0.11022,0.12007,0.12852,0.13753,0.14682,0.15625,0.16512,0.17399,0.18356,0.18325,0.18351,0.18306,0.18275,0.18273,0.18228,0.18211,0.18169,0.18158,0.18142,0.20165,0.19744,0.19315,0.22952,0.19829,0.18033,0.1934,0.18254,0.1835,0.19542
IRQ,0.04529,0.1651,0.33019,0.51039,0.6151,0.7651,0.9151,1.0953,1.2604,1.3953,1.5604,1.6953,1.8453,2.0708,2.1453,2.2802,2.4453,2.6255,2.7453,2.8651,3.0604,3.062,3.1239,3.1104,3.112,3.1437,3.1302,3.1469,3.1339,3.2684,3.2762,3.2323,3.2346,3.2227,3.2376,3.254,3.2667,3.2846,3.3003,3.317,3.3338
ISL,0,0.88125,1.7625,2.6438,3.525,4.4063,5.2875,6.1688,7.05,7.9313,8.8125,9.6937,10.575,11.4562,12.3375,13.2188,14.1,14.9812,15.8625,16.7438,17.625,17.6236,17.6222,17.6208,17.6195,17.618,17.6167,17.6153,17.6139,17.6125,17.6111,17.6097,17.6083,17.607,17.6055,17.6042,17.6028,17.6014,17.6,17.5986,17.5972
ISR,0,0.0075,0.015,0.0225,0.03,0.0375,0.045,0.0525,0.06,0.0675,0.075,0.0825,0.09,0.0975,0.105,0.1125,0.12,0.1275,0.135,0.1425,0.15,0.14833,0.14667,0.145,0.14333,0.14167,0.14,0.13833,0.13667,0.135,0.13333,0.13692,0.13545,0.13142,0.12942,0.12883,0.12825,0.12767,0.12,0.12263,0.12118
ITA,0.67814,0.32368,0.30539,0.58339,0.60503,0.57624,0.36677,0.7435,0.79033,0.60818,0.71595,1.1305,0.57014,1.0813,0.64494,0.8935,0.74495,0.84853,0.93741,1.3267,1.2265,1.0835,0.91122,0.94688,1.3565,0.88373,0.7093,0.79958,0.80422,0.52475,0.70447,0.64181,0.4903,0.70905,0.59229,0.54443,0.43675,0.4213,0.37222,0.3645,0.35159
JAM,0,0.004,0.008,0.012,0.016,0.02,0.024,0.028,0.032,0.036,0.04,0.044,0.048,0.052,0.056,0.06,0.064,0.068,0.072,0.076,0.08,0.081111,0.082222,0.083333,0.084444,0.085556,0.086667,0.087778,0.088889,0.09,0.091111,0.092222,0.093333,0.094444,0.095556,0.096667,0.097778,0.098889,0.1,0.10111,0.10222
JPN,2.8748,1.2163,2.4326,4.607,1.9903,2.2483,2.5063,4.6808,5.897,5.1968,6.413,5.7128,5.9708,11.02,6.4868,5.7866,7.0028,9.1772,7.5188,5.8603,8.993,8.004,10.8479,8.9005,7.9115,8.8388,6.8916,6.8608,5.9922,8.4018,6.4211,4.9782,4.9574,4.8768,4.9617,4.8801,4.7574,4.7748,4.6098,4.5803,4.5536
KAZ,11.6794,7.7879,35.0424,11.6839,3.8991,3.9006,11.6884,7.7969,3.9051,3.9066,3.9081,7.8029,7.8044,3.9126,7.8074,11.7019,19.4897,19.4912,19.4927,19.4942,31.1755,15.6026,15.6026,19.4957,15.6026,7.8164,58.4275,19.4957,6.4345,2.7191,5.2394,6.0714,12.418,7.1307,6.4431,5.2675,4.5542,3.7312,2.9037,1.4702,4.0093
KEN,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1111,2.2222,2.3333,2.4444,2.5556,2.6667,2.7778,2.8889,3,3.1111,3.2222,3.3333,3.4444,3.5556,3.6667,3.7778,3.8889,4,4.1111,4.2222
KGZ,0.23688,0.17967,0.75412,0.30213,0.16596,0.18771,0.36738,0.31017,0.25296,0.27471,0.29646,0.39717,0.41892,0.36171,0.46242,0.56313,0.74279,0.76454,0.78629,0.80804,1.0667,0.74916,0.7475,0.82479,0.74416,0.58459,1.6094,0.81812,0.44918,0.43551,0.52837,0.44604,0.48924,0.47606,0.46109,0.45271,0.40833,0.40725,0.405,0.40333,0.40167
KHM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5602,3.5957,3.4609,7.3056,21.0072,19.0095,31.4566,34.9552,64.3288,206.7515,138.0265,107.3989,156.3068
KIR,0,0.0002,0.0004,0.0006,0.0008,0.001,0.0012,0.0014,0.0016,0.0018,0.002,0.0022,0.0024,0.0026,0.0028,0.003,0.0032,0.0034,0.0036,0.0038,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
KOR,0.015493,0.0057642,0.011529,0.022457,0.0075642,0.0081642,0.0087642,0.019693,0.025457,0.020893,0.026657,0.022093,0.022693,0.049115,0.023893,0.019329,0.025093,0.036022,0.026293,0.016564,0.032657,0.027493,0.042986,0.032657,0.027493,0.032657,0.022329,0.022329,0.012,0.015519,0.021906,0.020804,0.042876,0.015081,0.029993,0.026724,0.012965,0.012,0.012,0.015195,0.014142
LAO,13.6897,8.4222,10.9568,16.3655,8.552,8.3765,8.072,13.184,16.2421,13.8766,16.7707,14.4087,14.2647,28.1634,15.6169,12.9269,15.4929,21.261,16.3495,10.7854,18.9356,16.7176,25.1758,20.2478,17.5377,20.2478,14.8277,14.6636,69.2162,26.0945,14.0012,22.8923,22.4766,23.8618,62.2055,36.77,25.0332,20.9489,20.2876,22.2342,84.6762
LBN,0,0.00015,0.0003,0.00045,0.0006,0.00075,0.0009,0.00105,0.0012,0.00135,0.0015,0.00165,0.0018,0.00195,0.0021,0.00225,0.0024,0.00255,0.0027,0.00285,0.003,0.0029833,0.0029667,0.00295,0.0029333,0.0029167,0.0029,0.0028833,0.0028667,0.00285,0.0028333,0.002925,0.0035854,0.003677,0.0040666,0.00275,0.0027333,0.0027167,0.0027,0.002909,0.0028773
LBR,0.021915,0.027146,0.032861,0.041485,0.040412,0.048552,0.059212,0.07026,0.071127,0.083241,0.096715,0.096126,0.11066,0.11396,0.11967,0.12597,0.13265,0.14031,0.14408,0.1497,0.16763,0.16064,0.1682,0.16751,0.16925,0.17535,0.1766,0.17931,0.15923,0.20549,0.20425,0.19854,0.28741,0.19958,0.18303,0.18967,0.21113,0.28944,0.28227,0.34654,0.36117
LBY,0,0.00175,0.0035,0.00525,0.007,0.00875,0.0105,0.01225,0.014,0.01575,0.0175,0.01925,0.021,0.02275,0.0245,0.02625,0.028,0.02975,0.0315,0.03325,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.039777,0.042419,0.043182,0.037891,0.036227,0.03786,0.037318,0.037313,0.035299,0.03534
LIE,0.0050546,0.002364,0.0021709,0.0042634,0.0044085,0.00417,0.0024672,0.0055757,0.0060213,0.0044714,0.0054086,0.009097,0.0040016,0.0085571,0.0045162,0.0067002,0.0052687,0.0061461,0.0068957,0.010435,0.0094398,0.008131,0.0065382,0.0068929,0.010786,0.0063754,0.0047659,0.0056985,0.0038793,0.0013693,0.0018993,0.0014348,0.0015287,0.0015931,0.0014013,0.0015357,0.0014662,0.0014426,0.0014177,0.0013759,0.0013683
LKA,0.81742,0.82202,0.82662,0.83471,0.83931,0.84391,0.84851,0.86707,0.87516,0.87976,0.88436,0.88896,0.89356,0.89816,1.123,0.92132,0.92592,0.93052,0.93512,0.93972,0.94432,0.94388,0.94344,0.94299,0.94255,0.9421,0.94166,0.94121,0.50026,0.47538,0.43306,0.40819,0.37982,0.35146,0.32658,0.29822,0.26986,0.25545,0.23756,0.23711,0.23667
LSO,0.12983,0.051914,0.061825,0.071738,0.058739,0.080106,0.069016,0.086566,0.094568,0.13694,0.10866,0.091847,0.1094,0.10976,0.07958,0.083764,0.082221,0.12459,0.082952,0.098591,0.14669,0.11863,0.19749,0.10262,0.1242,0.1286,0.10819,0.10304,0.22429,0.20025,0.36527,0.21509,0.13223,0.2815,0.11522,0.14311,0.062404,0.076744,0.064252,0.067362,0.077708
LTU,5.9633,5.9264,5.9228,5.9487,5.9491,5.9445,5.922,5.9577,5.9606,5.9407,5.9497,5.9891,5.9318,5.9808,5.9357,5.9587,5.9422,5.9507,5.9578,5.9947,5.983,5.9762,5.9664,5.9773,6.0253,5.9857,5.9757,5.992,5.9547,6.0183,6.0048,6.0024,6.2177,6.0531,6.0306,6.0306,6.0307,6.0307,6.0307,6.0381,6.0454
LUX,0.019016,0.008931,0.0082726,0.015922,0.016384,0.015431,0.0094113,0.01983,0.020998,0.015744,0.018621,0.030101,0.014241,0.028431,0.016048,0.022872,0.018561,0.021321,0.023668,0.03444,0.031484,0.027339,0.022371,0.023236,0.03459,0.021196,0.01617,0.018568,0.013995,0.015569,0.019874,0.02066,0.022554,0.021696,0.02086,0.024442,0.025094,0.026452,0.027822,0.028955,0.030088
LVA,5.1365,5.1307,5.1302,5.1342,5.1343,5.1335,5.13,5.1356,5.136,5.133,5.1343,5.1405,5.1316,5.1392,5.1322,5.1357,5.1332,5.1345,5.1356,5.1413,5.1395,5.0817,5.0237,4.969,4.9204,4.8583,4.8011,4.7482,4.7115,4.6828,4.6374,4.5812,5.4118,4.5054,4.4428,4.3298,4.3665,4.2856,4.205,4.1747,4.1445
MAR,0,0.000875,0.00175,0.002625,0.0035,0.004375,0.00525,0.006125,0.007,0.007875,0.00875,0.009625,0.0105,0.011375,0.01225,0.013125,0.014,0.014875,0.01575,0.016625,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.029915,0.019053,0.028904,0.024305,0.037349,0.0175,0.018144,0.019748,0.037736,0.051227
MCO,3.8399e-05,8.1812e-05,0.00014492,0.00022608,0.00029381,0.00035956,0.00041565,0.000507,0.00058017,0.00064136,0.00072185,0.00082413,0.00086892,0.00098179,0.0010345,0.0011279,0.0011917,0.0012683,0.0013405,0.0014322,0.0014955,0.0014889,0.0014835,0.0014934,0.001528,0.0015044,0.0015003,0.0015135,0.0015262,0.0015173,0.0015239,0.0015548,0.0015607,0.0016139,0.0015699,0.001591,0.0015641,0.0015914,0.0016186,0.0016418,0.0016493
MDA,0.0021444,0.0025546,0.0086832,0.0055194,0.0052148,0.0063398,0.0088944,0.0093046,0.0097148,0.01084,0.011965,0.013805,0.01493,0.01534,0.01718,0.019019,0.021574,0.022699,0.023824,0.024949,0.028218,0.02522,0.025081,0.025657,0.024804,0.023235,0.032389,0.025102,0.055853,0.10869,0.061489,0.20693,0.059507,0.035671,0.068268,0.094131,0.020278,0.023676,0.02,0.019861,0.019722
MDG,22.996,13.1966,14.2444,15.3515,13.5236,16.0686,14.4062,16.6932,17.7672,23.4131,19.8574,17.6839,20.0127,20.2628,16.3704,16.7151,15.6828,20.9972,15.5866,17.2539,23.3902,19.9242,30.3146,18.4904,21.0937,21.2974,18.5293,17.7435,36.6131,34.1294,26.2577,29.6656,18.7101,26.9879,23.2056,33.999,15.612,14.4422,13.294,13.3967,13.475
MDV,0,0.0002,0.0004,0.0006,0.0008,0.001,0.0012,0.0014,0.0016,0.0018,0.002,0.0022,0.0024,0.0026,0.0028,0.003,0.0032,0.0034,0.0036,0.0038,0.004,0.0039778,0.0039556,0.0039333,0.0039111,0.0038889,0.0038667,0.0038444,0.0038222,0.0038,0.0037778,0.0037556,0.0037333,0.0037111,0.0036889,0.0036667,0.0036444,0.0036222,0.0036,0.0035778,0.0035556
MEX,11.2068,15.249,15.7276,16.2028,20.4753,21.1773,18.3541,22.7837,23.7544,36.1071,30.1704,23.6718,43.3855,30.0876,34.7443,35.6138,40.2633,44.9093,45.9882,39.4827,39.881,51.4897,41.2386,49.0534,45.9364,45.7131,49.7304,39.2558,118.4117,48.2837,42.8202,46.0592,57.4059,59.5875,41.4948,53.4997,36.1152,30.7787,36.0878,33.5045,33.0876
MKD,0.029277,0.016343,0.017924,0.032295,0.0356,0.036726,0.030053,0.048687,0.053078,0.047584,0.054608,0.074874,0.053052,0.077492,0.061021,0.074122,0.070078,0.076921,0.083128,0.10231,0.10035,0.093483,0.085348,0.086194,0.10319,0.082079,0.073854,0.077057,0.069201,0.05625,0.16343,0.090868,0.067284,0.064597,0.070276,0.063848,0.065382,0.086807,0.068658,0.050638,0.051089
MLI,12.8595,12.5488,12.4002,13.3847,10.6215,11.3008,11.565,13.4856,11.5207,12.5156,15.4104,12.921,14.8868,13.8721,13.7828,12.557,12.6872,13.2323,12.3028,13.3516,16.7275,13.4039,15.5426,14.4586,14.3838,15.949,15.5341,15.8288,15.4386,14.6764,12.7842,14.7454,12.2025,12.6433,12.396,15.4865,16.6126,26.3977,29.7631,23.6224,23.5358
MMR,597.176,366.085,476.4647,712.611,370.0837,361.8623,347.9147,571.166,704.3626,600.4175,726.5086,622.5666,615.8427,1223.4443,673.7641,555.5467,667.1801,918.9153,703.4156,459.2469,815.2509,718.148,1088.2883,872.5844,753.9834,872.5844,635.3814,628.2167,623.926,807.4953,485.1958,766.7736,452.7273,443.6178,588.8432,411.5041,331.3547,309.1146,236.1192,239.7816,254.5097
