cat,IPCM0EL
category,IPC2
clss,TOTAL
ent,FGASES
family,emi
gwp,AR4
note,Scenario based on RCPSSP IAM scenario dowscaled to country level using GDP data from SSP scenarios. For methodology see Guetschow et al. 2017Check info_per_country.csv for further information.
scen,SSP5BLREMMPFILLED
srce,PMSSPBIE
tablename,FGASES_IPCM0EL_TOTAL_NET_SSP5BLREMMPFILLED_PMSSPBIE
tpe,NET
unit,MtCO2eq
ISO3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CHL,0.08023200000000001,0.14885,0.1225,0.11210999999999999,0.08748500000000001,0.1096,0.09979299999999999,0.10112,0.1676,0.28584,0.12555,0.1864,0.36241,0.49261000000000005,0.41375,0.53579,0.63262,0.78513,0.94344,1.1146,1.2866,1.5118,1.8246,2.151,2.4904,2.8454,3.215,2.9823,3.4373,3.6658,3.8839,4.0884,4.2811,4.4655,4.6447,4.8218,4.9948,5.1629,5.3301,5.5,5.6756,5.8608,6.0565,6.2607,6.4713,6.6865,6.9008,7.109,7.3087,7.4978,7.6741,7.8497,8.0327,8.2157,8.3917,8.5542,8.6974,8.8166,8.9078,8.9674,8.9923
CHN,13.5869,11.27,12.4923,19.7472,29.9042,21.7798,24.8871,36.023,27.6969,78.2111,61.321000000000005,77.1833,105.0831,124.3298,166.8009,205.0229,232.4355,209.3044,218.4238,217.2053,218.8303,269.3281,286.3044,303.2807,320.257,337.2333,354.2096,371.1859,419.3148,464.9191,508.7093,554.3748,605.2643,659.5303,715.2685,770.5248,823.4338,872.0469,914.2386,947.8739,970.8205,986.2389999999999,998.9686,1009.4163,1018.0,1025.1417,1031.2637,1036.837,1042.351,1048.286,1055.1114,1062.8335,1071.0117,1079.4319,1087.8739,1096.1111,1104.0048,1111.4180000000001,1118.1228,1123.8911,1128.495
CMR,1.0935,1.051,0.99492,1.0243,0.9425899999999999,0.77394,0.8246100000000001,0.84385,0.69617,0.6936100000000001,0.5980800000000001,0.49676000000000003,0.35893,0.41251000000000004,0.46071999999999996,0.48215,0.47143,0.46608,0.48751000000000005,0.39108000000000004,0.40715,0.31367,0.28546,0.25724,0.22903,0.20082,0.1726,0.14439000000000002,0.14314000000000002,0.16480999999999998,0.18816,0.21344000000000002,0.24119000000000002,0.27174,0.30546999999999996,0.34279,0.3846,0.43188000000000004,0.4852,0.5452100000000001,0.61265,0.69021,0.78028,0.88318,0.99918,1.1285,1.2722,1.4313,1.6059,1.7961,2.0017,2.2268,2.4761,2.7503,3.0502,3.3766,3.7311,4.115,4.5284,4.9712,5.443
COG,1.179e-06,3.1587e-06,7.655199999999999e-06,2.9171999999999998e-05,5.7121000000000004e-05,0.00012476,0.0002395,0.00032323,0.00047153,0.00057966,0.00095458,0.0015023,0.0022253,0.0028863000000000005,0.0038371000000000004,0.0054641,0.0059463,0.0068267,0.0077071,0.008454799999999998,0.0092025,0.009409200000000001,0.010114,0.010818000000000001,0.011522,0.012226,0.012931,0.013635,0.016237,0.01961,0.023448,0.027822000000000003,0.032801,0.038444,0.044815,0.051977999999999996,0.060052999999999995,0.069195,0.079549,0.091281,0.10457999999999999,0.11988,0.13757,0.1578,0.18073,0.20651,0.23528000000000002,0.26716999999999996,0.30229,0.34071999999999997,0.38251999999999997,0.42838999999999994,0.47912,0.53498,0.59622,0.66308,0.73583,0.81458,0.8994200000000001,0.9903799999999999,1.0875
COL,0.044576,0.044302999999999995,0.040915,0.044177999999999995,0.046623000000000005,0.047969,0.04847,0.048999,0.048119999999999996,0.04658,0.046183999999999996,0.12504,0.17923,0.23004000000000002,0.29404,0.4042,0.47991000000000006,0.56134,0.70071,0.8425600000000001,1.0541,1.1821,1.4106,1.8023,2.2922,1.8916,2.0313,2.171,2.5702,2.8009,3.0296,3.2503,3.4632,3.674,3.8889,4.1143,4.3522,4.6018,4.8644,5.1412,5.4331,5.7476,6.0892,6.454,6.837999999999999,7.2369,7.6465,8.062999999999999,8.4819,8.8986,9.3086,9.7253,10.1599,10.6045,11.0507,11.4904,11.9151,12.3159,12.685,13.0146,13.2972
COM,1.1140999999999998e-07,2.3195999999999997e-07,5.4912e-07,2.2541e-06,4.392e-06,9.3522e-06,1.2272e-05,1.4419e-05,1.6491e-05,1.9575e-05,1.2955e-05,4.4006000000000005e-05,8.7123e-05,0.00013813,0.00019004,0.00026658,0.00030458,0.00035572,0.00040687,0.00045363,0.00050039,0.00049594,0.00053441,0.00057288,0.00061135,0.00064982,0.00068829,0.00072676,0.00089365,0.0011185000000000001,0.0013783,0.0016827,0.0020449,0.0024722,0.0029713,0.0035489000000000002,0.0042263000000000005,0.0050313,0.005980600000000001,0.0070924,0.008387100000000001,0.0099279,0.011781,0.013969999999999998,0.016519,0.019447,0.022806,0.026650999999999998,0.031007,0.035894,0.041329000000000005,0.047429,0.054338,0.062104,0.070778,0.08040800000000001,0.091079,0.10287,0.11582999999999999,0.12997,0.14533
CRI,1.9551e-05,5.2461000000000005e-05,0.00012889,0.00057247,0.0013954,0.0029603999999999998,0.0053353,0.0082344,0.013006,0.019575,0.028505000000000003,0.034254,0.04112,0.050644999999999996,0.059646000000000005,0.070753,0.07893,0.087636,0.096342,0.10487,0.1134,0.11895,0.12705,0.13515,0.14325,0.15135,0.15945,0.16755,0.18218,0.20604,0.23078,0.25616,0.28224,0.30912,0.33689,0.36567,0.39536,0.42595,0.4577,0.49094,0.52594,0.5633,0.60329,0.64568,0.6902,0.73656,0.7843,0.8328899999999999,0.88189,0.9308,0.97914,1.0283,1.0795,1.1318,1.1843,1.2359,1.2857,1.3327,1.3762,1.4153,1.4493
CUB,6.878e-05,0.000205,0.00042186,0.0012515999999999998,0.0028747,0.006058399999999999,0.011155,0.015137000000000001,0.020205,0.028727999999999997,0.038607999999999996,0.056491,0.075931,0.09929500000000001,0.12267,0.14715,0.17014,0.1925,0.21486,0.23744,0.26000999999999996,0.26488,0.28391,0.30293000000000003,0.32195,0.34098,0.36,0.37903000000000003,0.39375,0.42091000000000006,0.44795,0.47493,0.50184,0.52882,0.55596,0.58333,0.61088,0.63879,0.66743,0.69713,0.72817,0.7612899999999999,0.79676,0.83416,0.8730399999999999,0.91291,0.95295,0.9925299999999999,1.0315,1.0695,1.1065,1.1442,1.1838,1.2239,1.2634,1.3008,1.3356,1.3669,1.3939,1.4155,1.4309
CYP,0.06391000000000001,0.076054,0.084452,0.07918,0.082246,0.091976,0.096027,0.099763,0.10585,0.11674000000000001,0.12029000000000001,0.12165,0.12988,0.13424,0.14643,0.19422999999999999,0.19791,0.22466999999999998,0.21749000000000002,0.22468000000000002,0.2458,0.21959,0.22229000000000002,0.21498,0.21318,0.25062,0.24545,0.24973,0.2387,0.25045,0.26056,0.26938,0.27808,0.28676999999999997,0.29554,0.30449,0.31388,0.32387,0.33448,0.34571999999999997,0.35761,0.37035,0.384,0.39841,0.41341000000000006,0.42886,0.44481000000000004,0.46131000000000005,0.47818,0.49525,0.51234,0.52952,0.54694,0.5645100000000001,0.58218,0.5998600000000001,0.61759,0.63545,0.65345,0.67162,0.68999
CZE,0.084608,0.084766,0.08642799999999999,0.091012,0.09915,0.11590999999999999,0.18658,0.29148,0.36154000000000003,0.4219,0.5577300000000001,0.67025,0.82034,0.97341,1.0554,1.1640000000000001,1.4448,1.8395,2.1385,2.2251,2.512,2.7367,2.8572,2.9951,3.1901,3.4002,3.5448,3.7192,3.8798,4.1084,4.3205,4.5226,4.7251,4.9276,5.1296,5.3309,5.5333,5.7393,5.9496,6.1652,6.3874,6.6174,6.8545,7.0971,7.3439,7.5933,7.8451,8.0988,8.3523,8.6034,8.8499,9.0898,9.3249,9.5586,9.7942,10.0351,10.2824,10.5346,10.790999999999999,11.050999999999998,11.3139
