cat,IPC2
clss,TOTAL
ent,CO2
family,emi
gwp,AR4
note,calculated by the function combine_tables by Julia_dot_Nabel_at_pik_minus_potsdam_dot_de
scen,HISTORY
srce,UNFCCC2019BI
tablename,CO2_IPC2_TOTAL_NET_HISTORY_UNFCCC2019BI
tpe,NET
unit,MtCO2eq
ISO3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
LBN,nan,nan,nan,nan,1.9241,nan,nan,nan,nan,nan,1.781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.5842,2.5571,2.5454,nan,nan,nan
MAR,nan,nan,nan,nan,3.158,nan,nan,nan,nan,nan,3.7723,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.2894,nan,9.9146,nan,nan,nan,nan
MDA,1.9681,1.8569,1.2235,0.79703,0.65154,0.51103,0.45147,0.49701000000000006,0.34217,0.31238,0.28565,0.28809,0.3372,0.37849,0.4297,0.58845,0.68609,0.9759399999999999,1.071,0.54573,0.51768,0.55698,0.57187,0.59629,nan,nan,nan
MDG,nan,nan,nan,nan,0.005,nan,nan,nan,nan,nan,0.0247,nan,nan,nan,nan,0.221,0.3948,0.4494,0.5039,0.4192,0.196,nan,nan,nan,nan,nan,nan
MEX,27.5361,28.1555,29.1657,29.3016,31.425,29.5008,32.4679,34.8618,35.1355,37.6545,41.9278,42.4454,38.9094,37.7282,45.8179,39.043,45.0076,42.3092,43.6424,40.6499,44.9999,41.31399999999999,42.1085,34.421,nan,nan,nan
MKD,0.8185899999999999,0.8388100000000001,0.88689,0.76653,0.66413,0.7381800000000001,0.75552,0.83586,0.82886,0.67601,0.78065,0.7331300000000001,0.67902,0.57707,0.6411600000000001,0.69526,0.68358,0.7027,0.70696,0.44727,nan,nan,nan,nan,nan,nan,nan
MNE,0.2312,0.2185,0.1802,0.078,0.044000000000000004,0.0733,0.1208,0.1616,0.1706,0.1561,0.1757,0.1975,0.2068,0.1979,0.2101,0.2021,0.2096,0.2112,0.1956,0.1131,0.1424,0.1588,nan,nan,nan,nan,nan
MNG,0.301,0.17300000000000001,0.11900000000000001,0.0812,0.095,0.095,0.0957,0.1008,0.0981,nan,nan,nan,nan,nan,nan,nan,0.12515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MUS,nan,nan,nan,nan,nan,0.00158,nan,nan,nan,nan,0.002568,0.0025148,0.0023048,0.0021893,0.0017873000000000001,0.0018367999999999998,0.04204,nan,nan,nan,nan,nan,nan,0.03754,nan,nan,nan
MYS,nan,nan,nan,nan,4.8054,nan,nan,nan,nan,nan,11.9823,14.5112,14.2479,14.984000000000002,14.1616,15.3484,16.1381,15.3515,16.4024,16.0499,15.2097,17.1929,nan,nan,nan,nan,nan
NER,0.009559999999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.018000000000000002,nan,nan,nan,nan,nan,nan,nan,0.034,nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,9.8862,nan,nan,nan,nan,nan,7.8389999999999995,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.274,nan,6.063,nan,nan,nan,nan
PRK,21.715999999999998,nan,nan,nan,14.345999999999998,nan,nan,nan,nan,nan,4.476,nan,5.348,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PRY,nan,nan,nan,nan,0.74384,nan,nan,nan,nan,nan,0.3952,nan,nan,nan,nan,0.70633,nan,nan,nan,nan,nan,0.6145,0.69165,nan,nan,nan,nan
SAU,10.8805,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.173,nan,nan,nan,nan,nan,nan,nan,nan,nan,47.5326,nan,53.7304,nan,nan,nan,nan
TGO,nan,nan,0.3698,0.1648,0.4202,0.40353,0.3763,0.263,0.35700000000000004,nan,0.31256999999999996,nan,nan,nan,nan,0.779,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TJK,1.581,1.433,0.95,0.608,0.49700000000000005,0.446,0.366,0.342,0.34299999999999997,0.385,0.475,0.5,0.57,0.628,0.731,0.7879999999999999,0.8109999999999999,0.815,0.735,0.633,0.6559999999999999,nan,nan,nan,nan,nan,nan
TKM,nan,nan,nan,nan,0.49595,nan,nan,nan,nan,nan,0.4062,nan,nan,nan,0.34488,nan,nan,nan,nan,nan,0.98093,nan,nan,nan,nan,nan,nan
URY,0.26733,nan,nan,nan,0.3147,nan,nan,nan,0.51027,nan,0.4228,nan,0.24765,nan,0.3986,nan,0.3642,nan,0.4122,nan,0.5847,nan,0.6045,nan,0.5673,nan,nan
UZB,6.2773,6.2987,6.0576,5.492000000000001,4.4769,3.7971,3.9434,3.8279,3.7291,3.4779,3.5898,3.6165,3.7603,3.992,4.5878,4.7749,4.9629,5.377999999999999,5.7124,5.8554,6.0587,5.9394,5.9483,nan,nan,nan,nan
VNM,nan,nan,nan,nan,3.8072,nan,nan,nan,nan,nan,10.0057,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.171999999999997,nan,nan,29.7998,nan,nan,nan
YEM,nan,nan,nan,nan,nan,0.54667,nan,nan,nan,nan,0.7340000000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.798,nan,1.3980000000000001,nan,nan,nan,nan
ZWE,nan,nan,nan,nan,2.3163,nan,nan,nan,nan,nan,1.0371,nan,nan,nan,nan,nan,0.67691,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
