cat,IPCMLULUCF
clss,TOTAL
ent,CH4
family,emi
gwp,AR4
note,Read in by JG and RG
scen,HISTORY
srce,UNFCCC2019BI
tablename,CH4AR4_IPCMLULUCF_TOTAL_NET_HISTORY_UNFCCC2019BI
tpe,NET
unit,MtCO2eq
ISO3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
ARG,0.61431,nan,nan,nan,0.66988,nan,nan,1.4174,nan,nan,0.69498,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.4627,nan,5.6625,nan,nan,nan,nan
BOL,1.2585,nan,nan,nan,1.9965,nan,nan,nan,2.0205,nan,2.4538,nan,4.8536,nan,10.2991,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BRA,26.0375,23.9825,28.8325,30.56,30.33,72.3925,50.405,41.4275,49.6075,49.4775,51.22,51.21,58.0475,97.4675,103.7225,80.9475,64.1325,58.11,61.0425,30.5325,28.3875,26.165,27.0,31.3625,25.835,28.62,nan
CAF,nan,nan,nan,nan,0.025,nan,nan,nan,nan,nan,nan,nan,nan,18.096,18.096,18.096,18.096,18.096,18.096,18.096,18.096,nan,nan,nan,nan,nan,nan
CHL,0.13,nan,nan,nan,0.2925,nan,nan,nan,nan,nan,0.0575,nan,nan,nan,nan,nan,1.7813,nan,nan,nan,0.1725,nan,nan,0.0375,nan,nan,0.1275
COL,0.00075,nan,nan,nan,0.105,nan,nan,nan,nan,nan,0.31675,nan,nan,nan,0.31675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CRI,0.29075,nan,nan,nan,nan,nan,0.26625,nan,nan,nan,0.11,nan,nan,nan,nan,0.1725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CUB,0.008,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0225,nan,0.0505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DOM,0.12125,nan,nan,nan,0.13875,nan,nan,nan,0.005,nan,0.01575,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.031895,nan,nan,nan,nan,nan,nan
GEO,0.375,0.2675,0.2,0.2225,0.2375,0.195,0.2125,0.235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00035,nan,nan,nan
GHA,0.43825,0.43825,0.43825,0.43825,0.43825,0.43825,0.43825,1.567,1.6848,1.8078,1.5653,1.5848,1.6545,1.6545,1.745,1.7923,1.745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GTM,0.1224,nan,nan,nan,0.23988,nan,nan,nan,nan,nan,0.41605,nan,nan,nan,nan,0.25223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GUY,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
IDN,10.3718,13.614,12.1908,8.7272,9.1817,nan,nan,nan,nan,nan,0.067,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
IND,nan,nan,nan,nan,0.1625,nan,nan,nan,nan,nan,13.8128,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.8255,nan,nan,nan,nan,nan,nan
KEN,nan,nan,nan,nan,nan,0.06925,nan,nan,nan,nan,0.06775,nan,nan,nan,nan,0.06925,nan,nan,nan,nan,0.0675,nan,nan,nan,nan,nan,nan
KGZ,0.0017274999999999999,0.0016,0.0017725000000000002,0.001975,0.0009725,0.0019175000000000002,0.002395,0.0027775,0.0022725,0.0018774999999999998,0.00293,0.0025524999999999996,0.0027675,0.0029850000000000002,0.0024425000000000002,0.002165,0.0029850000000000002,0.0028575,0.0026375,0.0023425,0.0022775,nan,nan,nan,nan,nan,nan
KOR,0.15975,0.14875,0.156,0.1505,0.154,0.15425,0.156,0.17075,0.1775,0.17275,0.183,0.18875,0.19725,0.19775,0.19399999999999998,0.18325,0.196,0.20025,0.21,0.203,0.19699999999999998,0.20925,0.19775,0.2025,0.212,nan,nan
LBN,nan,nan,nan,nan,0.006325,nan,nan,nan,nan,nan,0.0725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0003675,0.00125,0.00027381,nan,nan,nan
MDA,0.002725,0.0024125,0.00221,0.0029475,0.001675,0.00221,0.0015475,0.0026899999999999997,0.0024925,0.002405,0.0009125,0.001315,0.000285,8.25e-05,0.0002525,0.000265,0.000305,0.0019925,0.0008025,0.000395,0.0001675,0.0001975,0.0015725,0.001155,nan,nan,nan
MDG,nan,nan,nan,nan,1.425,nan,nan,nan,nan,nan,0.335,nan,nan,nan,nan,0.2175,0.2025,0.155,0.115,0.2125,0.2075,nan,nan,nan,nan,nan,nan
MEX,0.8680200000000001,0.8680200000000001,0.8680200000000001,0.8680200000000001,0.8680200000000001,0.8680200000000001,0.72607,0.3006,2.0307,0.61411,0.61119,0.29511,0.52562,0.8744299999999999,0.19179000000000002,0.6644800000000001,0.6592399999999999,0.40057,0.6026699999999999,0.8273799999999999,0.30229,2.6555,0.67501,0.56563,nan,nan,nan
MKD,0.017573,0.001491,0.026271,0.047008999999999995,0.01693,0.00035146,0.0031896,0.011004,0.0055236999999999994,0.0061687,0.11672,0.019902,0.0021582,0.0065,0.0055,0.00775,0.00775,0.06875,0.021,0.006999999999999999,nan,nan,nan,nan,nan,nan,nan
MLI,nan,nan,nan,nan,nan,1.1686,nan,nan,nan,nan,1.1158,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.45,nan,nan,nan,nan,nan,nan
NER,0.025689999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.15,nan,nan,nan,nan,nan,nan,nan,0.05,nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,4.3443,nan,nan,nan,nan,nan,0.31071,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.6242,nan,4.1155,nan,nan,nan,nan
TGO,nan,nan,0.36,0.36,0.36,0.359,0.36,0.36,0.36,nan,0.47975,nan,nan,nan,nan,0.488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
VCT,0.0017125,nan,nan,nan,0.0017125,nan,nan,0.0017125,nan,nan,0.00055,nan,nan,nan,0.00055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
VNM,nan,nan,nan,nan,4.5,nan,nan,nan,nan,nan,3.5083,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2042,nan,nan,0.10099999999999999,nan,nan,nan
