cat,IPC4
clss,TOTAL
ent,KYOTOGHG
family,emi
gwp,AR4
note,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP
scen,HISTORY
srce,UNFCCC2019BI
tablename,KYOTOGHGAR4_IPC4_TOTAL_NET_HISTORY_UNFCCC2019BI
tpe,NET
unit,MtCO2eq
ISO3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
ETH,1.3980000000000001,1.3730000000000002,1.3980000000000001,1.423,1.8684,2.0463,2.2124,2.3884,2.5829,2.7645,3.0545,3.105,3.0919,3.4039,3.5529,3.7281,4.1891,4.2164,4.9005,5.3038,5.6785,6.232,6.6647,6.9306,nan,nan,nan
GEO,0.69475,3.9530000000000003,2.9895,2.6435,2.61,2.6565,2.728,2.5562,nan,nan,1.4524,1.4334,1.35,1.35,1.35,1.3538,1.2537,1.2642,1.2689,1.2809,1.4358,1.4558,1.4763,1.4813,nan,nan,nan
GHA,0.73209,0.77682,0.7898,0.82201,0.90674,0.9844700000000001,1.0112,1.4777,1.5549,1.5866,1.8281,1.8928,2.0738,2.2628,2.4615,2.5699,2.6597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GTM,0.89795,nan,nan,nan,0.9899399999999999,nan,nan,nan,nan,nan,1.2086,nan,nan,nan,nan,1.4236,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
IDN,9.2835,9.464,9.6513,9.8458,10.048,nan,nan,nan,nan,nan,186.4056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
IND,nan,nan,nan,nan,27.160999999999998,nan,nan,nan,nan,nan,61.6223,nan,nan,nan,nan,nan,nan,nan,nan,nan,74.3412,nan,nan,nan,nan,nan,nan
ISR,nan,nan,nan,nan,nan,nan,3.0447,nan,nan,nan,3.6199,nan,nan,4.9538,5.2919,5.6097,5.9181,6.1918,6.4238,6.6106,6.9738,7.1997,7.4348,7.4605,7.6193,7.6032,nan
KEN,nan,nan,nan,nan,nan,1.5111,nan,nan,nan,nan,1.3186,nan,nan,nan,nan,1.7581,nan,nan,nan,nan,2.106,nan,nan,nan,nan,nan,nan
KGZ,1.4204,1.5835,1.4404,1.1021,0.71304,0.75475,0.71533,0.74306,0.64023,0.6912699999999999,0.6802699999999999,0.67681,0.6784600000000001,0.65892,0.81191,0.69191,0.65415,0.58081,0.7409600000000001,1.4747,1.2095,nan,nan,nan,nan,nan,nan
KOR,11.9319,13.3468,14.5414,15.335,16.415,17.7877,18.6247,19.3691,17.961,18.7678,20.7464,21.7264,20.6998,20.8029,19.516,18.5165,18.7949,17.2873,17.0751,17.0485,16.6295,17.0081,17.18,17.3643,16.8512,nan,nan
LBN,nan,nan,nan,nan,1.0701,nan,nan,nan,nan,nan,2.0477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2299,3.3346,2.141,nan,nan,nan
LCA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.081329,nan,nan,nan,nan,0.087879,nan,nan,nan,nan,0.09248300000000001,nan,nan,nan,nan,nan,nan
MAR,nan,nan,nan,nan,2.648,nan,nan,nan,nan,nan,3.3283,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.8568,nan,9.2221,nan,nan,nan,nan
MDA,2.1966,2.333,2.4347,2.3882,2.3134,2.2485,2.1493,2.0626,1.9675,1.8333,1.7299,1.6387,1.5573,1.5190000000000001,1.5036,1.5245,1.5405,1.6046,1.7175,1.7843,1.8504,1.8377,1.8337,1.8445,nan,nan,nan
MDG,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08,nan,nan,nan,nan,0.4421,0.491,0.51298,0.5392100000000001,0.55071,0.59044,nan,nan,nan,nan,nan,nan
MEX,8.5274,9.2151,9.8866,15.7601,16.5469,17.1779,17.7358,17.7015,17.6765,18.5088,19.5524,20.1532,20.9952,21.7569,22.7167,24.1594,26.4791,28.0195,29.8094,30.8987,32.4694,34.3377,34.4395,28.2025,nan,nan,nan
MHL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.044438,nan,nan,nan,nan,0.03853,nan,nan,nan,nan,0.042959,nan,nan,nan,nan,nan,nan
MKD,0.9237799999999999,0.93405,0.9471700000000001,0.94983,0.88549,0.9150799999999999,0.9226700000000001,0.96673,0.9725,0.97396,0.99277,0.9833700000000001,0.98845,1.0669,1.077,1.079,1.0888,1.0979999999999999,1.1113,1.1167,nan,nan,nan,nan,nan,nan,nan
MLI,nan,nan,nan,nan,nan,0.13754,nan,nan,nan,nan,0.38495,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.363,nan,nan,nan,nan,nan,nan
MNE,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.1,0.1,0.1,0.1,nan,nan,nan,nan,nan
MNG,0.105,0.105,0.1075,0.11,0.105,0.11,0.1075,0.105,0.1075,nan,nan,nan,nan,nan,nan,nan,0.16375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MUS,nan,nan,nan,nan,nan,0.74639,nan,nan,nan,nan,1.386,1.5192,1.4523,1.4951,1.5012,1.5011,1.8019,nan,nan,nan,nan,nan,nan,1.8231,nan,nan,nan
MYS,nan,18.4921,19.4936,20.5243,21.3403,21.484,23.3242,24.2397,25.9841,28.2964,28.5943,29.8102,30.5127,31.3587,32.2151,33.1228,35.8984,36.939,38.3562,39.4121,40.4317,41.3799,nan,nan,nan,nan,nan
NER,0.027174,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.348,nan,nan,nan,nan,nan,nan,nan,0.423,nan,nan,nan,nan,nan,nan,nan,nan
NRU,nan,nan,nan,nan,0.0031055,nan,nan,nan,nan,nan,0.005129600000000001,nan,nan,0.0054435,nan,nan,nan,0.0058585,nan,nan,0.004367,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,3.1572,nan,nan,nan,nan,nan,8.6233,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.0021,nan,9.1804,nan,nan,nan,nan
PRK,1.281,nan,nan,nan,1.3319999999999999,nan,nan,nan,nan,nan,1.386,nan,1.413,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PRY,nan,nan,nan,nan,0.30713,nan,nan,nan,nan,nan,0.75015,nan,nan,nan,nan,1.7334,nan,nan,nan,nan,nan,2.497,2.57,nan,nan,nan,nan
SAU,15.7151,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.4957,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.3382,nan,29.8064,nan,nan,nan,nan
SGP,nan,nan,nan,nan,0.20888,nan,nan,nan,nan,nan,0.27297,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21322,nan,0.15477,nan,nan,nan,nan
TCD,nan,nan,nan,0.46398999999999996,nan,nan,nan,nan,0.23351,0.24771999999999997,0.26018,0.27312,0.28883000000000003,0.29927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TGO,nan,nan,0.00648,0.004229999999999999,0.00448,0.00733,0.00748,0.00798,0.00823,nan,0.1835,nan,nan,nan,nan,0.2941,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TJK,0.825,0.825,0.75,0.725,0.7,0.7,0.725,0.725,0.725,0.525,0.525,0.55,0.55,0.575,0.6,0.6,0.6,0.625,0.625,0.65,0.65,nan,nan,nan,nan,nan,nan
TKM,nan,nan,nan,nan,0.3825,nan,nan,nan,nan,nan,0.1,nan,nan,nan,0.608,nan,nan,nan,nan,nan,0.45425,nan,nan,nan,nan,nan,nan
URY,0.7921,nan,nan,nan,0.9196,nan,nan,nan,1.0655,nan,0.9996,nan,1.0979999999999999,nan,1.0296,nan,1.0842,nan,1.1295,nan,1.1946,nan,1.1471,nan,1.2059,nan,nan
UZB,4.7969,4.8534,4.9148,4.9696,5.0102,5.0509,5.1167,5.1419,5.2008,5.2133,5.2408,5.282,5.3595,5.409,5.4311,5.4201,5.8732,5.9387,8.2872,8.4151,8.6121,8.8495,8.9749,nan,nan,nan,nan
VCT,0.043535000000000004,nan,nan,nan,0.045775,nan,nan,0.045825,nan,nan,0.074375,nan,nan,nan,0.074548,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
VNM,nan,nan,nan,nan,2.7936,nan,nan,nan,nan,nan,9.2138,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.8422,nan,nan,20.6862,nan,nan,nan
YEM,nan,nan,nan,nan,nan,1.0089,nan,nan,nan,nan,1.4479,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.373,nan,2.448,nan,nan,nan,nan
ZWE,nan,nan,nan,nan,0.62875,nan,nan,nan,nan,nan,1.7025,nan,nan,nan,nan,nan,0.752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
