cat,IPCM0EL
clss,TOTAL
ent,PFCS
family,emi
gwp,AR4
note,The future values are calculated by applying the mean historic share for PFCS in the FGASES to the FGASESAR4_IPCM0EL_TOTAL_NET_SSP1BLIMAGEFILLED_PMSSPBIE (share: mean over last 6 available values from PFCSAR4_IPCM0EL_TOTAL_NET_HISTCR_PRIMAPHIST21/FGASESAR4_IPCM0EL_TOTAL_NET_HISTCR_PRIMAPHIST21).
scen,PMH21SSP1BLIMAGEFILLED
srce,PMH21SSPSPLIT
tablename,PFCSAR4_IPCM0EL_TOTAL_NET_PMH21SSP1BLIMAGEFILLED_PMH21SSPSPLIT
tpe,NET
unit,MtCO2eq
ISO3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ARE,0.2708769927784303,0.3035235851341607,0.2828350589212994,0.24123446262145903,0.20202547955019257,0.18491059307836274,0.20082201732377833,0.22899773219715566,0.21971606805399657,0.25113776246935626,0.27027373054279774,0.2750048988374796,0.279212423262653,0.2891892169869725,0.3143088114991248,0.32778268884320266,0.36100804547575827,0.37858533092007796,0.3949683408725363,0.40871782025319753,0.4276118709834158,0.4340119627218527,0.44959878901307004,0.46521623775279664,0.48080306404401396,0.4964205127837405,0.512037961523467,0.5276247878146845,0.5852562359091265,0.647634163522505,0.7108082747971245,0.7743192330053459,0.8377995687650581,0.9018004861494279,0.9670263014741683,1.0340894637094649,1.1036330442740119,1.1763001145865044,1.2527643685141463,1.3337301223726505,1.4199935598232578,1.5124733543212465,1.6116288425942558,1.7171844226057018,1.8289257372160201,1.9465159394916085,2.069036355977189,2.195353956077919,2.324703178581066,2.4561653500313527,2.58885241942201,2.7248467132516683,2.8664449151585227,3.0127895965843137,3.1630233289707816,3.316135571517121,3.4704727120038306,3.625024209630105,3.779943176638491,3.9353827252715345,4.091649080014328
ARG,0.10589040794515879,0.09298234984348405,0.09214963631805113,0.09890919335304016,0.10788732287425451,0.10353804215868403,0.10917533300352125,0.12016235894340589,0.11562337130957134,0.11141786846889573,0.1208173470401493,0.11738864410689194,0.12439182476323064,0.13538883527776077,0.14590059546452064,0.16082753455951115,0.16788662883386454,0.1749557076828634,0.1677748015978352,0.14169309570891597,0.16691013743353672,0.1798940783025171,0.17073822335261324,0.18178116291051258,0.18399973539673795,0.19210920692379563,0.19662023774862286,0.201129271658521,0.2477372661036151,0.3032714702817671,0.360263422358159,0.41801420210760726,0.4762642105893294,0.5348736637582888,0.5938824999130673,0.6533705956508289,0.713098321180082,0.7730457073515354,0.8335921680017178,0.8950771786685751,0.9579600297857992,1.0228397958321191,1.0897963534046986,1.158310504621973,1.2277831750052128,1.2975553826278174,1.3668682998167299,1.434923160600312,1.5010809522012534,1.564682692692952,1.625009492700934,1.682760272450382,1.7388136745100988,1.792930069088593,1.8448498572450818,1.8942735017402008,1.9406418663938032,1.9832959692792882,2.022016149754454,2.056522839729228,2.086576409412119
ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUS,0.12030029233865065,0.1207332140758705,0.11919008859475799,0.10433029047676301,0.06710094517246618,0.05485791844388895,0.040669630042737215,0.04233397361027129,0.05577956072001474,0.05242970852223808,0.05990482385156741,0.08327105308177987,0.09386897720892168,0.10567138581383963,0.1195171850184352,0.13450782170590106,0.11621158704268543,0.13130035265725445,0.143668445665473,0.16575322655351468,0.173874838343759,0.18453625765902637,0.1828372803525147,0.19628094336564833,0.2142000550933302,0.23366036820551472,0.23846098924713033,0.24304803556505084,0.2659544057055053,0.27861688549503333,0.2892667602306415,0.29861594565798033,0.3077457840717944,0.3167063019839403,0.325553298196104,0.33434064741336195,0.3430587291526647,0.35171908799367146,0.3604102323804361,0.3692302912400618,0.37827354530643187,0.3875919451880129,0.3971585535322665,0.40697337033919284,0.4170306233189623,0.42732261608513544,0.4378166389953445,0.4484703619241724,0.4592741643885699,0.47020880542243826,0.48126081634950846,0.49253025019349356,0.5040806021425189,0.5158310601389705,0.5277046603184535,0.5396263629131831,0.5515846233435001,0.5636006066721132,0.5756435273532644,0.5876806757445859,0.5996774181071003
AUT,0.04132078531116972,0.04518587567632684,0.029263899162403295,0.026035089005842088,0.0314147757891079,0.03850867631082623,0.04197702725180002,0.042855343461312805,0.03851117152733053,0.03654743613844824,0.034596176832087454,0.040405040854092474,0.042296414964350125,0.04418529385810347,0.045620043348074645,0.04574729938979383,0.04525823695495148,0.04628876137122642,0.04702984067300284,0.04223652976824698,0.0475014365923151,0.04488644969581112,0.04649835955758743,0.04699740285844697,0.04898858562887652,0.04961488497145524,0.05194042675346069,0.05439322457718532,0.0549571435071566,0.05747481695999296,0.05961820793718468,0.0615395246454939,0.06343838440526445,0.0653247680825135,0.06721364697626685,0.06911749716904599,0.0710363186608509,0.0729726066681859,0.07494382770658108,0.07696245785855792,0.07905095407265508,0.08121181156537688,0.0834450303367233,0.08575560081970296,0.08814601823082015,0.09062127300308347,0.0931788699199886,0.09580633289901405,0.09849617629064697,0.10123342879586153,0.10400810954864056,0.10683518984800984,0.10973463142600376,0.11269146298359653,0.11569570365477094,0.11873487735700551,0.12180149844078739,0.1248980621226208,0.12801957796949723,0.13115356989889512,0.1342950474778059
AZE,0.12032428071997098,0.10771345074388897,0.08524244407757747,0.06372848863877825,0.041915599523588996,0.024528782671228967,0.026498500693954014,0.04293985289540602,0.06383276782821663,0.09045176891885501,0.12863880809119152,0.13086343079921042,0.13392228702273637,0.16674474122729824,0.19816058503210227,0.2242002572925274,0.2442218616646973,0.28294420067615084,0.30750774307719264,0.3118874690336048,0.34245285811565584,0.31932605121354296,0.3424296849624473,0.3732963250362092,0.40131266726532194,0.4214037910971174,0.44147174177570436,0.46153969245429133,0.5078164794117256,0.5454265070691697,0.5774749779565668,0.6045412209041298,0.62912793645838,0.6517912802963223,0.6732496201674211,0.6942213238211407,0.7149844690959835,0.7349829003149448,0.7536604618010201,0.7703914784175787,0.7845966213344076,0.7960441590194214,0.8056610176009613,0.8145363352798283,0.8236897307971975,0.8341408228942446,0.8455188411196328,0.856804166732187,0.8680199728851155,0.8791662595784183,0.8901966805056786,0.9015515255778582,0.9135783920930853,0.9262309337449427,0.9393701116141792,0.9529495793943779,0.9667376055534531,0.980641497478571,0.9946612551697317,1.008796878626935,1.0230715410033895
BEL,0.4210942818019515,0.4190875460610449,0.47633288530829127,0.46000147209772124,0.5449781914240922,0.5919123246834884,0.5778331521182978,0.29667666586573993,0.21487016204495019,0.1629405376858502,0.1852281133614516,0.17537589480370253,0.1793466697803901,0.2149555550552015,0.23510830547451925,0.2214774462131481,0.23498021595914226,0.2613773302530897,0.27892559385974136,0.28523400249205955,0.2945418406094563,0.3201704178111416,0.33825238773186417,0.3551815520141936,0.35176583160413977,0.3499832525151429,0.38316911112407237,0.32723668940944056,0.3931067226920728,0.40783701696043007,0.41998417266868404,0.4307543660866351,0.44160995251483753,0.45256160607957263,0.4636520232859663,0.4748918782602997,0.4863665640128244,0.4981934959326359,0.5103833481460156,0.5229788171580891,0.5360225994739823,0.549642784609072,0.5638713949422026,0.5786657339682484,0.5939510828032394,0.6096420484369243,0.6257599791218659,0.6422835266055014,0.6591059496250167,0.6761205069175974,0.693209783094148,0.7104378229123572,0.7279327158876018,0.7457051361461632,0.763765757814323,0.7821252550183624,0.8007516053794373,0.8195807641398593,0.8385807089207837,0.857751439722211,0.8770395859127338
BGR,1.0707531109708321e-07,1.1333658526721556e-07,1.2013313472453577e-07,1.2742734552994413e-07,1.6584853763030803e-07,2.384376533328406e-07,3.1966061474871656e-07,4.281334283523496e-07,6.050057435187964e-07,8.037520109616761e-07,1.1447368357999838e-06,1.5216863731774528e-06,1.9852926394807373e-06,2.6468928944449073e-06,3.7064196912844487e-06,5.884266765156271e-06,8.843326420329266e-06,1.1419013234678538e-05,1.8374987926182786e-05,1.8768776934757192e-05,1.9729089733771483e-05,2.227034532694489e-05,2.428355908275731e-05,2.861060876918658e-05,3.2547630840951415e-05,3.588369790110049e-05,4.105127445741121e-05,5.310509524889521e-05,4.794330545244599e-05,5.100160803924354e-05,5.3666410955459764e-05,5.607948981770116e-05,5.8533075998972994e-05,6.1021382739413754e-05,6.353572989923123e-05,6.606743733863318e-05,6.864833223685779e-05,7.128998811362806e-05,7.397215130942873e-05,7.666588802495241e-05,7.935383798061458e-05,8.206493497572273e-05,8.482232604972279e-05,8.759129064344583e-05,9.033421481779217e-05,9.30192713935236e-05,9.565514051043238e-05,9.82562890681722e-05,0.00010079957002729713,0.00010325315620856896,0.00010558811381268025,0.00010782758987907694,0.00011000630496692798,0.00011212425907623338,0.00011417566544713164,0.00011615184393983054,0.00011806147469412229,0.00011990745108993764,0.00012168977312727662,0.00012340844080613918,0.00012506056074659464
BHR,3.009,0.46063000000000004,0.50455,0.5785899999999999,0.38831,0.36243000000000003,0.34731,0.34279,0.32352,0.29774,0.27393,0.25317,0.2234,0.22901999999999997,0.22903,0.32331,0.3754,0.37238000000000004,0.37238000000000004,0.36216,0.37167,0.34972,0.35429,0.35886,0.36343000000000003,0.368,0.37258,0.37715,0.41303999999999996,0.45513000000000003,0.49713,0.539,0.5809300000000001,0.6230600000000001,0.6655,0.7084,0.752,0.79686,0.84367,0.8931,0.9458700000000001,1.0028,1.0639,1.1289,1.1976,1.2695,1.3442,1.421,1.4993,1.5783,1.6573,1.7375,1.8204,1.9056,1.993,2.0821,2.1718,2.2612,2.3506,2.4405,2.5313
BIH,0.0775095589385328,0.06808631320704339,0.042406194514709776,0.020612092298585516,0.013399289844787285,0.01209547783001113,0.011698297078149995,0.016233571690068355,0.024538356424316805,0.0475748400322627,0.051042492783178316,0.04112992036539599,0.034002908953999766,0.04349394020047347,0.05698961257437905,0.0696559715383986,0.07695986077795698,0.0837331165330289,0.09258442198183825,0.09685596857452083,0.10791665815234974,0.10838268356786682,0.11481171600465907,0.12124074844145133,0.12766978087824357,0.13409881331503584,0.14052784575182808,0.14695687818862035,0.1534600510324267,0.16189087445859907,0.16913545137254618,0.17572335611008288,0.18259723098895964,0.18959820370843192,0.1965779934544716,0.20340950238648317,0.21013509645133172,0.21688187348961288,0.22359687606774517,0.23025892121229594,0.23682564297640005,0.24339236474050419,0.2499908609647572,0.2565258082687124,0.26289129178520687,0.26898139664707765,0.27484908028790617,0.2805578916279902,0.2859595498533017,0.29095873158339386,0.2954283389776711,0.2995060613634455,0.3033084050945961,0.3067718212508252,0.3098115779384024,0.3123535347503137,0.3144824235802894,0.31628297632205987,0.31772341851547625,0.3187719757003897,0.3193968734166512
