cat,IPCM0EL
clss,TOTAL
ent,KYOTOGHG
family,emi
gwp,AR4
note,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP
scen,HISTORY
srce,UNFCCC2019BI
tablename,KYOTOGHGAR4_IPCM0EL_TOTAL_NET_HISTORY_UNFCCC2019BI
tpe,NET
unit,MtCO2eq
ISO3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
MEX,415.4086,428.6884,429.3925,436.871,461.9876,450.5513,472.9176,495.723,519.9198,508.3315,540.8639,531.9525,528.8702,539.2154,568.5438,577.8845,598.9105,629.2404,664.4476,644.0286,659.5445,671.3254,666.7193,624.1597,nan,nan,nan
MHL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12999000000000002,nan,nan,nan,nan,0.14176,nan,nan,nan,nan,0.17773,nan,nan,nan,nan,nan,nan
MKD,13.5361,12.7739,12.1617,12.5741,12.3201,12.3545,11.888,12.5484,13.1743,12.7082,12.370999999999999,12.4019,12.5178,12.5604,12.7601,13.3836,12.2375,12.7226,12.8265,11.7716,nan,nan,nan,nan,nan,nan,nan
MLI,nan,nan,nan,nan,nan,10.008,nan,nan,nan,nan,13.9383,nan,nan,nan,nan,nan,nan,nan,nan,nan,53.9019,nan,nan,nan,nan,nan,nan
MNE,6.1408,7.0848,4.8821,3.5335,2.306,1.4985,4.7485,4.6191,5.0186,5.0767,6.0311,5.6201,6.1177,5.1721,5.1568,4.8063,4.9307,4.9546,4.5404,3.214,4.175,4.0123,nan,nan,nan,nan,nan
MNG,20.3898,18.7283,17.0413,16.227999999999998,15.4198,15.4083,16.496,17.1781,17.2309,nan,nan,nan,nan,nan,nan,nan,19.0902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MUS,nan,nan,nan,nan,nan,3.5202,nan,nan,nan,nan,4.2488,4.5045,4.3991,4.5787,4.5691,4.5881,5.8576,nan,nan,nan,nan,nan,nan,7.0263,nan,nan,nan
MYS,69.0623,99.4087,107.0965,118.3558,129.7122,131.4788,150.8611,171.5207,163.8544,177.9345,204.72,214.4089,222.5654,236.8318,254.9135,273.7089,275.1371,291.1731,300.0388,291.7489,313.3699,300.2393,nan,nan,nan,nan,nan
NER,5.4753,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.722999999999999,nan,nan,nan,nan,nan,nan,nan,17.636,nan,nan,nan,nan,nan,nan,nan,nan
NIU,nan,nan,nan,nan,0.0044243,nan,nan,nan,nan,nan,0.0048484999999999995,nan,nan,nan,nan,0.0055706,0.006741199999999999,0.008153,0.004867499999999999,0.030077999999999997,nan,nan,nan,nan,nan,nan,nan
NRU,nan,nan,nan,nan,0.037274,nan,nan,nan,nan,nan,0.020299,nan,nan,0.042571,nan,nan,nan,0.023540000000000002,nan,nan,0.042961,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,59.6104,nan,nan,nan,nan,nan,66.5786,nan,nan,nan,nan,nan,nan,nan,nan,nan,84.2218,nan,88.2348,nan,nan,nan,nan
PRK,212.112,nan,nan,nan,161.069,nan,nan,nan,nan,nan,84.184,nan,89.698,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PRY,nan,nan,nan,nan,28.4787,nan,nan,nan,nan,nan,25.294,nan,nan,nan,nan,34.4772,nan,nan,nan,nan,nan,46.9026,48.1163,nan,nan,nan,nan
SAU,168.0114,nan,nan,nan,nan,nan,nan,nan,nan,nan,300.8515,nan,nan,nan,nan,nan,nan,nan,nan,nan,533.1855,nan,554.9123,nan,nan,nan,nan
SGP,nan,nan,nan,nan,26.8568,nan,nan,nan,nan,nan,38.8703,nan,nan,nan,nan,nan,nan,nan,nan,nan,47.0264,nan,48.4776,nan,nan,nan,nan
TCD,nan,nan,nan,9.3126,nan,nan,nan,nan,24.7025,23.5955,23.4392,24.9361,23.2169,26.408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TGO,nan,nan,4.3075,4.6551,4.7178,5.066,5.5673,5.8206,6.3443,nan,5.0375,nan,nan,nan,nan,6.3055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TJK,24.776999999999997,24.564,20.8275,18.558,12.552999999999999,9.954,8.292,8.312000000000001,7.386,7.11,7.126,7.356,7.553999999999999,7.904,8.782,8.304,8.91,8.102,8.231,8.818,8.74,nan,nan,nan,nan,nan,nan
TKM,nan,nan,nan,nan,38.446,nan,nan,nan,nan,nan,54.8788,nan,nan,nan,84.6431,nan,nan,nan,nan,nan,71.5224,nan,nan,nan,nan,nan,nan
URY,28.1405,nan,nan,nan,30.86,nan,nan,nan,34.8274,nan,30.9924,nan,33.5102,nan,33.223,nan,37.82,nan,40.0964,nan,33.9532,nan,36.9111,nan,35.309,nan,nan
UZB,190.1398,193.4006,186.5766,218.4585,196.5312,197.3983,202.5483,191.3898,185.0888,194.5854,212.5478,214.9334,219.5445,217.3904,214.4855,212.2319,230.2626,231.24,246.8545,224.3344,215.4049,220.359,221.7013,nan,nan,nan,nan
VCT,0.12542999999999999,nan,nan,nan,0.1413,nan,nan,0.15317999999999998,nan,nan,0.26156999999999997,nan,nan,nan,0.33941,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
VNM,nan,nan,nan,nan,93.3732,nan,nan,nan,nan,nan,147.2557,nan,nan,nan,nan,nan,nan,nan,nan,nan,281.4152,nan,nan,293.6579,nan,nan,nan
YEM,nan,nan,nan,nan,nan,18.2029,nan,nan,nan,nan,26.4389,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.2888,nan,39.1446,nan,nan,nan,nan
ZWE,nan,nan,nan,nan,28.9118,nan,nan,nan,nan,nan,68.5636,nan,nan,nan,nan,nan,22.0196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
