iso3, Y1990, Y1991, Y1992, Y1993, Y1994, Y1995, Y1996, Y1997, Y1998, Y1999, Y2000, Y2001, Y2002, Y2003, Y2004, Y2005, Y2006, Y2007, Y2008, Y2009, Y2010, Y2011, Y2012, Y2013, Y2014, Y2015, Y2016, Y2017, Y2018, Y2019, Y2020, Y2021, Y2022, Y2023, Y2024, Y2025, Y2026, Y2027, Y2028, Y2029, Y2030
NPL, 23.1717, 23.5644, 23.6734, 24.4812, 25.1787, 26.5319, 27.4249, 28.0509, 27.9041, 29.054000000000002, 29.2073, 29.6002, 29.1728, 29.6966, 29.9382, 30.6586, 30.5584, 30.7875, 32.4089, 34.0178, 35.0786, 36.1782, 36.961, 38.0657, 39.876999999999995, 39.7336, 40.9428, 41.9243, 42.05, 42.3394, 42.7903, 43.3815, 44.0777, 44.8886, 45.8222, 46.8859, 48.0551, 49.2963, 50.6051, 51.9776, 53.4106
NRU, 0.041554, 0.041895, 0.041232, 0.039625, 0.0388, 0.036095, 0.033372000000000006, 0.031353, 0.028451999999999998, 0.024944, 0.021481, 0.028955, 0.036427999999999995, 0.043836, 0.042069999999999996, 0.037786, 0.027469999999999998, 0.024901, 0.031376, 0.037873000000000004, 0.044377999999999994, 0.041264, 0.041293, 0.044957, 0.048083999999999995, 0.049949, 0.055751999999999996, 0.05726000000000001, 0.049549166666666665, 0.049549166666666665, 0.049549166666666665, 0.049549166666666665, 0.049549166666666665, 0.049549166666666665, 0.049549166666666665, 0.049549166666666665, 0.049549166666666665, 0.049549166666666665, 0.049549166666666665, 0.049549166666666665, 0.049549166666666665
NZL, 65.9299, 66.8061, 67.9528, 67.7269, 69.0856, 69.803, 71.9152, 74.7496, 72.6404, 74.4839, 76.5773, 79.4968, 79.7783, 81.9557, 81.638, 83.6751, 83.835, 81.7435, 81.6802, 78.8711, 79.3597, 79.0717, 81.4372, 80.9355, 81.7049, 81.5967, 79.5312, 81.2495, 81.5478, 82.345, 83.1288, 80.6825435989506, 78.17624092523496, 75.60245695516218, 72.95544662818882, 70.23105825900113, 67.42087553211788, 64.53297586462088, 61.58648595498552, 58.59677896918062, 55.57592
OMN, 38.2675, 36.7255, 36.9087, 37.9575, 34.8713, 36.5815, 35.6762, 36.8915, 34.5454, 38.8502, 40.4575, 41.5553, 47.4549, 56.7614, 51.8056, 54.0281, 64.4209, 68.1305, 68.1376, 67.0984, 74.637, 82.0733, 87.3766, 91.2225, 91.7012, 95.1702, 96.4827, 96.6866, 96.21255384615385, 95.73850769230768, 95.26446153846152, 94.60088481609638, 93.93920377562432, 93.27941841704538, 92.62152874035954, 91.96553474556683, 91.31143643266722, 90.65923380166078, 90.0089268525474, 89.36051558532714, 88.714
PAK, 188.2609, 190.1517, 197.9503, 207.6239, 217.2808, 221.5156, 235.8568, 239.3019, 246.2259, 253.9975, 265.9923, 271.2661, 277.1126, 291.1605, 308.7724, 319.1115, 336.4092, 353.4394, 359.414, 367.2107, 368.0734, 376.5875, 378.9031, 391.4027, 398.7311, 412.0035, 435.0605, 455.7832, 541.7998769230769, 627.8165538461539, 713.8332307692308, 783.5581745025901, 849.7790589447758, 912.4958840957873, 971.7086499556249, 1027.4173565242888, 1079.6220038017789, 1128.3225917880952, 1173.5191204832372, 1215.2115898872055, 1253.4
PAN, 6.6225, 7.126, 8.2663, 8.0031, 8.3985, 7.0488, 8.747, 9.5741, 9.9856, 9.6511, 9.738, 11.3666, 10.2365, 10.4867, 10.0739, 11.2496, 11.8319, 11.5457, 11.8643, 13.1651, 13.8061, 14.8387, 14.8694, 15.5047, 13.3809, 15.2412, 15.6519, 15.5658, 16.0072, 16.832, 17.6786, 18.5574, 19.4632, 20.3901, 21.331999999999997, 22.2825, 23.236, 24.1898, 25.1428, 26.0933, 27.04
PCN, 2.6232e-05, 2.6185e-05, 2.603900000000001e-05, 2.5995e-05, 2.595e-05, 2.5904e-05, 2.5855999999999998e-05, 2.5905e-05, 2.5953e-05, 2.5999e-05, 2.5949000000000002e-05, 2.5891e-05, 2.5926999999999998e-05, 2.5959e-05, 2.59e-05, 2.5841e-05, 2.578400000000001e-05, 2.5728e-05, 2.5671e-05, 2.5614000000000002e-05, 2.5558e-05, 2.5637e-05, 2.5611999999999998e-05, 2.5586999999999997e-05, 2.5561999999999997e-05, 2.5538000000000002e-05, 2.5513e-05, 2.5488e-05, 2.555e-05, 2.555e-05, 2.555e-05, 2.555e-05, 2.555e-05, 2.555e-05, 2.555e-05, 2.555e-05, 2.555e-05, 2.555e-05, 2.555e-05, 2.555e-05, 2.555e-05
PER, 53.5792, 54.621, 54.1368, 63.14, 60.3452, 61.6921, 67.0578, 70.4809, 66.8297, 67.0164, 69.2508, 66.8148, 67.4599, 68.3914, 76.6974, 82.2794, 78.3824, 84.697, 82.1533, 93.7086, 100.5543, 92.959, 97.3734, 99.5078, 103.6377, 109.5374, 113.7114, 111.1252, 113.7009284482842, 116.27665689656837, 118.85238534485258, 113.62637927448226, 108.06939302303304, 102.18142659050497, 95.96247997689801, 89.4125531822122, 82.53164620644753, 75.31975904960396, 67.77689171168151, 59.903044192680234, 51.69821649260004
PHL, 106.789, 109.181, 112.76299999999999, 114.8473, 123.5818, 130.998, 135.4614, 144.9981, 136.5906, 144.6454, 149.7573, 149.2301, 151.3607, 152.1529, 156.6091, 156.8488, 151.045, 156.781, 164.5207, 164.9178, 172.74, 174.7333, 180.7739, 189.14, 196.12400000000002, 205.4482, 216.234, 228.5573, 217.6188, 221.34, 225.5924, 214.136127, 202.28653400000002, 190.08679800000002, 177.528744, 164.564985, 150.939896, 136.427754, 120.99643600000002, 104.60643700000003, 87.21279000000001
PLW, 0.23669, 0.23684000000000002, 0.23703000000000002, 0.23708, 0.23715999999999998, 0.23698000000000002, 0.23784, 0.24118, 0.24111, 0.24495, 0.25211999999999996, 0.25572, 0.25176, 0.25544, 0.2554, 0.26287, 0.26669, 0.26295, 0.25571, 0.24841, 0.25576, 0.25578, 0.2558, 0.25936, 0.26303000000000004, 0.27499, 0.31208, 0.32176, 0.28117000000000003, 0.28117000000000003, 0.28117000000000003, 0.26594372000000005, 0.25071744, 0.23549115999999998, 0.22026488, 0.2050386, 0.2050386, 0.2050386, 0.2050386, 0.2050386, 0.2050386
PNG, 7.4253, 7.3837, 7.4295, 7.439, 7.6705, 7.7246, 7.7669, 8.499, 11.0467, 8.4967, 9.2185, 9.4941, 10.1886, 10.5772, 11.5607, 12.5483, 13.1584, 14.2398, 13.8328, 12.4419, 11.7193, 12.3173, 12.1045, 13.8441, 14.0925, 14.4748, 15.33, 15.7189, 14.6019, 14.6247, 14.7494, 14.9655, 15.2265, 15.5357, 15.8959, 16.3097, 16.7696, 17.2627, 17.7844, 18.3307, 18.8979
POL, 483.9311, 470.2611, 457.2355, 456.25699999999995, 450.13800000000003, 452.745, 465.6367, 457.2052, 424.99199999999996, 414.1509, 402.6906, 401.2669, 391.251, 405.6077, 408.8761, 408.5541, 423.7542, 424.2352, 416.7587, 398.0488, 416.9563, 416.3499, 408.8936, 404.5246, 391.4469, 394.6131, 403.1, 417.5679, 416.3221, 424.668, 432.2687, 421.8316653161912, 410.59872386286924, 398.58837931834296, 385.82253125990655, 372.3255357595029, 358.1436242225881, 343.3478674342415, 327.9966678182976, 312.14129242389436, 295.8254725
PRK, 222.0811, 216.2722, 191.8819, 180.0796, 165.8625, 146.0203, 124.1461, 110.6567, 91.9318, 91.4787, 89.1623, 95.2959, 94.2909, 96.2319, 98.4899, 103.0215, 104.8605, 90.235, 98.2645, 96.9198, 92.8127, 73.8703, 75.3664, 62.6925, 67.4521, 69.278, 75.0018, 76.73, 74.84893333333333, 72.96786666666667, 71.0868, 68.22598513823043, 65.36517027646087, 62.50435541469131, 59.64354055292175, 56.78272569115219, 53.921910829382625, 51.06109596761306, 48.2002811058435, 45.33946624407395, 42.47865138230438
PRT, 60.2105, 62.0379, 66.3008, 64.8468, 65.8104, 70.1906, 67.8734, 71.1664, 75.8832, 83.9613, 83.2564, 82.7129, 86.6771, 81.2233, 84.2922, 86.5727, 81.7974, 79.5601, 77.0823, 73.9237, 69.6871, 68.303, 66.4235, 64.5836, 64.5727, 68.59, 66.7812, 71.3826, 68.4371, 69.7314, 70.8101, 68.45385592365925, 66.01696179701976, 63.50030001100812, 60.904799079298584, 58.23113363831305, 55.480962027940045, 52.652513286869876, 49.74173038775404, 46.74569980091158, 43.6622875
PRY, 25.9796, 24.4716, 25.6859, 27.6956, 29.4592, 31.0749, 29.5277, 29.3548, 29.0071, 28.6674, 26.1035, 29.094, 29.8405, 33.8099, 33.203, 35.4185, 36.9776, 41.1297, 40.4628, 42.8419, 46.4166, 48.3555, 49.5242, 52.0481, 54.7265, 54.4377, 54.6596, 55.6762, 57.59926666666667, 59.52233333333334, 61.44540000000001, 62.32895058894232, 63.12661014423078, 63.83837866586538, 64.46425615384615, 65.00424260817307, 65.45833802884616, 65.82654241586539, 66.10885576923074, 66.3052780889423, 66.415809375
QAT, 28.2143, 33.6991, 42.9213, 46.2292, 45.1286, 45.3291, 48.4856, 63.3146, 57.5803, 58.6447, 63.083999999999996, 68.5514, 68.5947, 71.494, 76.0632, 84.2071, 99.2106, 103.3522, 109.9252, 118.9526, 133.534, 152.498, 171.8527, 153.5137, 179.6945, 196.9597, 199.1734, 205.571, 239.5588, 243.6102, 247.5675, 251.5239, 255.145, 258.3634, 261.1123, 263.3254, 264.9912, 266.1754, 266.9218, 267.2656, 267.2342
R5ASIA, 6792.767515020001, 7084.378933840001, 7336.93511042, 7651.87508427, 8009.54275103, 8519.35183932, 8916.761332079997, 9069.72949119, 8877.713428979996, 9162.248728699997, 9435.73770363, 9633.77068748, 10137.912600769994, 11082.29732139, 12097.049799550005, 12995.522616950004, 13884.573069169997, 14601.704493410001, 15403.22817078, 16115.959015850001, 17176.062195800005, 18430.458663119996, 19004.519792339997, 19189.328787389994, 19648.249639149988, 19861.116873919997, 20142.381292680002, 20555.678984449998, 21975.839930103688, 22702.520818552373, 23405.289607001065, 23525.615809604016, 23619.278594096886, 23681.220728327604, 23707.685524164233, 23696.094790856638, 23647.309480685853, 23557.872384755967, 23426.499952641338, 23253.0899915215, 23038.67299469586
R5LAM, 2005.4198622319996, 2043.7498781850002, 2078.9554470390003, 2143.0216369950003, 2204.1522619499997, 2247.5629579039996, 2325.096779856, 2425.2646849050006, 2513.8833219529997, 2514.628183999, 2549.841522949, 2571.651391891, 2622.918065927, 2692.449435959001, 2743.8810958999993, 2843.1869758410003, 2923.518145784001, 3007.7343657279994, 3141.311585671, 3102.5933656140005, 3153.139455557999, 3201.6351856369993, 3264.157585612, 3338.371095586999, 3401.4515955620004, 3399.460255538, 3431.962375512999, 3442.8461954880004, 3634.04830451637, 3695.273490982741, 3755.163787449113, 3662.202309907263, 3562.7837399761224, 3456.474212300708, 3342.940293453724, 3221.9474730996526, 3160.960099062502, 3094.678680570303, 3022.9276177869037, 2945.5590794409113, 2862.4552198049078
R5MAF, 2945.399229, 3498.9174870000006, 3136.1848589999995, 3242.2002620000007, 3374.8917699999993, 3428.8054960000013, 3493.829711999999, 3494.5302309999997, 3557.0134590000002, 3623.9087939999995, 3785.673513, 3862.709726999999, 3913.229959000001, 4155.802957000001, 4367.016369, 4516.293948999999, 4592.489039000001, 4669.204199, 4856.113070999999, 4890.951346999999, 5106.773736000001, 5189.313400999999, 5361.501157000001, 5385.5976599999985, 5538.722840999998, 5672.993042999999, 5789.686204, 5861.28545, 6085.9956168378085, 6261.184521175621, 6439.052855513428, 6513.748981398644, 6582.045420812593, 6643.904240467218, 6699.258066040126, 6748.716887807611, 6804.246503981031, 6852.741473085598, 6893.693077174918, 6926.615716433378, 6951.049593242958
R5OECD, 13592.5944987, 13569.959850999998, 13631.641646699998, 13677.926145200003, 13857.112627600003, 14051.3750862, 14388.878295599998, 14414.097945799998, 14463.608606100002, 14481.890718899998, 14724.740902500005, 14609.224022500002, 14643.527240900003, 14783.426781, 14933.456849099999, 14926.122823200001, 14817.920941100003, 14944.043449300001, 14539.870357800002, 13676.5101737, 14056.9708705, 13825.4661522, 13623.9245786, 13718.640938999999, 13572.6811177, 13434.229756400002, 13269.347436300002, 13252.3179372, 13342.797521024437, 13559.461089515544, 13759.73346050665, 13727.55258292012, 13685.34269800861, 13633.274737944845, 13571.074519498132, 13499.447989192498, 13422.28488098302, 13337.032249843434, 13243.927022034042, 13143.270363002357, 13035.426148074386
R5REF, 6769.251299999999, 6337.5905, 5604.8113, 5248.6678999999995, 4720.3979, 4607.9238, 4505.1729000000005, 4337.7047, 4215.9204, 4127.3283, 4146.8388, 4186.6242, 4165.171000000001, 4275.366300000001, 4333.7741, 4369.519899999999, 4518.188999999999, 4543.9958, 4575.8956, 4246.621, 4421.828099999999, 4531.7746, 4539.347199999999, 4445.7537999999995, 4406.6365, 4396.9571, 4442.6091, 4537.6891, 4550.871387715174, 4643.3990754303495, 4733.9912631455245, 4824.673969553411, 4916.115950210966, 5007.998590866044, 5100.095222111402, 5192.263790554778, 5283.214642983139, 5373.9224879180065, 5463.9438468416065, 5552.772898532525, 5639.842623882305
ROU, 250.7574, 206.50400000000002, 194.2474, 185.7543, 183.5245, 189.8676, 192.6504, 189.83700000000002, 170.4515, 150.1942, 145.3049, 148.9943, 151.7605, 155.4996, 154.4628, 153.016, 154.4578, 155.4308, 151.5614, 130.9454, 124.9922, 130.5059, 127.0723, 117.3774, 117.3862, 117.5056, 115.3002, 114.809, 107.5839, 111.3338, 114.8843, 118.74421371048396, 122.67341802861336, 126.62295123527318, 130.5432214555157, 134.38380478828407, 138.20120896148805, 142.0395477997802, 145.8277194867544, 149.4929696145531, 152.960465
RUS, 3234.2753, 3074.8204, 2596.6969, 2446.2778, 2176.8621, 2123.8377, 2065.3343, 1949.6359, 1917.1921, 1944.1321, 1932.2815, 1975.4682, 1952.3387, 1993.6219, 2014.358, 2029.5855, 2083.9772, 2085.2411, 2113.4826, 1989.6439, 2087.2637, 2152.3637, 2187.0926, 2119.7137, 2118.0576, 2121.8212, 2125.2309, 2182.8106, 2230.2404, 2263.8091, 2296.3132, 2347.0464215282063, 2397.3577246534287, 2448.080829748009, 2499.9742241538074, 2553.7338377425153, 2609.0872703912105, 2665.122528787841, 2721.530740398007, 2777.992233133435, 2834.176497499999
RWA, 3.4251, 3.4079, 3.3394, 3.2152, 3.0724, 3.0925, 3.2989, 3.6531, 3.8789, 4.2360000000000015, 4.0827, 4.3079, 4.4232, 4.7394, 5.073, 5.2999, 5.6426, 5.9006, 6.1666, 6.3573, 6.6846, 6.6531, 6.8301, 6.9995, 7.0571, 7.7004, 7.7044, 7.8617, 7.8037, 8.1698, 8.5594, 8.922983063786967, 9.300693740256229, 9.68924874048152, 10.085532391823493, 10.486690808939489, 10.891573603880987, 11.300396580556015, 11.712031501179016, 12.125562951742992, 12.540000000000001
SAU, 227.3231, 287.8565, 301.0424, 319.4833, 336.4321, 280.6274, 304.1811, 275.0428, 267.0551, 279.0331, 344.7993, 350.9693, 377.3509, 389.8137, 446.815, 454.8648, 487.6878, 455.1411, 499.0274, 525.3340000000002, 576.0224, 560.8988, 615.0784, 600.0305, 653.7539, 671.3241, 682.7954, 675.2517, 783.0334, 797.1791, 813.4778, 821.2085106680828, 829.0895869324869, 837.3618492151277, 846.2294626805852, 855.8646346294088, 866.4209341457429, 877.4647109113139, 888.3187799190899, 898.3727001505669, 907.0794999999999
SDN, 50.3178, 51.8317, 56.1989, 58.9266, 64.678, 66.1635, 68.3518, 71.3489, 72.8086, 75.5072, 79.2048, 81.6952, 85.6645, 88.6902, 91.6213, 93.40899999999999, 93.9366, 97.56299999999999, 98.2953, 100.1318, 100.4232, 98.3742, 101.4502, 103.2823, 103.2116, 104.829, 106.4306, 108.8499, 115.8392, 122.2201, 127.5942, 131.9201, 135.868, 139.6479, 143.4481, 147.4386, 151.5596, 155.6688, 159.7969, 163.972, 168.21900000000005
SEN, 14.008, 14.5092, 14.7427, 15.1444, 15.6257, 15.3409, 15.9786, 15.3841, 15.3753, 16.472, 17.4663, 18.1294, 18.1416, 17.0155, 18.2781, 19.3753, 19.4446, 18.5642, 19.8884, 18.6986, 22.6285, 23.484, 22.1589, 23.3248, 23.8494, 23.5031, 25.2989, 25.886, 26.686725, 27.48745, 28.288175, 28.278167553992034, 28.22352633098805, 28.124251330988052, 27.980342553992035, 27.791800000000002, 28.28733275320198, 28.751989129802965, 29.18576912980298, 29.588672753201983, 29.960700000000003
SGP, 23.29300000000001, 23.8091, 25.2879, 26.7786, 32.1349, 26.8191, 32.7693, 41.5391, 38.9712, 42.8843, 48.2191, 50.8403, 43.8219, 32.3135, 30.6527, 32.8078, 34.0703, 25.7827, 39.344, 55.0432, 55.4668, 55.7404, 57.2115, 82.3806, 83.6782, 88.6778, 94.6946, 99.6566, 101.85799999999999, 102.1308, 102.515, 98.79317784851794, 95.09968454472997, 91.44206658939358, 87.81608242510647, 84.21053131970638, 80.55786748158059, 76.8031476523228, 72.94961804997628, 68.99902115946796, 64.95282027142858
SGS, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
SHN, 0.010989, 0.010411, 0.010407, 0.014118, 0.013609999999999999, 0.013654, 0.013475, 0.013375999999999999, 0.013396000000000002, 0.013394999999999999, 0.013653, 0.013507, 0.013529, 0.013547, 0.013749, 0.013789, 0.013729, 0.013838999999999999, 0.014021, 0.014016999999999998, 0.014046000000000001, 0.014061, 0.014047, 0.014169999999999999, 0.014221000000000001, 0.014253, 0.014294, 0.01435, 0.0142225, 0.0142225, 0.0142225, 0.0142225, 0.0142225, 0.0142225, 0.0142225, 0.0142225, 0.0142225, 0.0142225, 0.0142225, 0.0142225, 0.0142225
SLB, 0.25366, 0.25674, 0.25418, 0.25656999999999996, 0.25275, 0.26288, 0.26671999999999996, 0.26846, 0.26863000000000004, 0.27986, 0.29011, 0.29657, 0.30304000000000003, 0.31208, 0.31984, 0.31767, 0.32671999999999995, 0.3503, 0.3631, 0.37385, 0.38082, 0.38401, 0.38761, 0.3977, 0.4024, 0.41621, 0.4492600000000001, 0.4613, 0.4482100000000001, 0.45278, 0.46008000000000004, 0.44478081999999997, 0.43015807999999994, 0.41566475999999997, 0.40086704000000006, 0.3853743, 0.37856312, 0.3709804, 0.36255757999999993, 0.35322908000000003, 0.34292500000000004
SLE, 3.7769999999999997, 3.8026, 3.6956, 3.7622, 3.7519, 3.5283, 3.2982, 3.3375, 3.2447, 3.0863, 3.1135, 3.5119, 3.9073, 4.275, 4.7392, 5.0207, 5.9229, 5.3011, 5.1863, 5.4019, 5.598, 6.1459, 6.8423, 7.0544, 7.1121, 6.9027, 7.636, 7.3684, 6.842807310043828, 6.317214620087656, 5.791621930131482, 5.874348562973737, 5.954674206857235, 6.032598861781979, 6.108122527747967, 6.181245204755202, 6.27038766109533, 6.356783888234266, 6.44043388617201, 6.5213376549085655, 6.59949519444393
SLV, 7.152, 7.9463, 8.1918, 8.5232, 9.394, 9.5044, 9.5497, 10.6102, 10.4879, 10.4863, 10.3346, 10.8991, 11.0329, 11.411, 11.4271, 11.7057, 12.2061, 12.3905, 12.0561, 11.7162, 11.5247, 11.4296, 11.6748, 10.727, 10.9584, 12.5605, 12.7023, 12.7628, 11.8768, 12.1407, 12.408, 11.136113, 9.809478, 8.4200906, 6.9614592, 5.428566, 5.428566, 5.428566, 5.428566, 5.428566, 5.428566
SMR, 0.21669000000000002, 0.22200999999999999, 0.22228, 0.22095, 0.22191999999999998, 0.23656, 0.23925, 0.24511, 0.25354, 0.25859, 0.26746, 0.26839, 0.27199, 0.28015999999999996, 0.28374, 0.28472, 0.28376, 0.28261, 0.27624, 0.25393000000000004, 0.26002, 0.25623, 0.24316999999999997, 0.22299000000000002, 0.21033000000000002, 0.23451999999999998, 0.23117, 0.22784000000000001, 0.22833666666666666, 0.22833666666666666, 0.22833666666666666, 0.22287566751344487, 0.21741466836022302, 0.21195366920700123, 0.20649267005377941, 0.2010316709005576, 0.19557067174733578, 0.190109672594114, 0.18464867344089217, 0.17918767428767035, 0.17372667513444856
SOM, 25.3478, 22.385, 20.4426, 22.3541, 24.1996, 24.772, 25.3043, 25.8507, 25.8106, 26.0342, 26.3579, 26.9567, 27.3914, 27.6597, 28.3286, 28.8688, 27.6341, 26.5438, 26.6379, 26.7072, 26.9663, 27.1629, 27.4867, 27.8209, 27.993000000000002, 28.2664, 27.9324, 28.0901, 27.8663, 28.6512, 29.4812, 30.4027, 31.4609, 32.6084, 33.8025, 35.0043, 36.2279, 37.4949, 38.7814, 40.066, 41.3294
SRB, 78.6808, 56.2957, 62.1089, 55.3315, 53.87300000000001, 56.8415, 64.596, 68.7248, 71.0592, 53.6326, 57.809, 61.1553, 64.6392, 67.4508, 73.7409, 70.3815, 74.5845, 73.9118, 73.3633, 68.1673, 68.2937, 72.3617, 67.8743, 68.6994, 61.3571, 72.109, 75.1394, 76.3387, 73.4038, 74.456, 75.3807, 75.60291477959531, 75.86731097683297, 76.13329733738149, 76.36400312657408, 76.52521683207657, 76.63411902718978, 76.71669586291846, 76.75503826994719, 76.73256854147931, 76.63428341428572
SSD, 40.6882, 41.2526, 42.9231, 44.2522, 45.8605, 46.3762, 45.6788, 47.07899999999999, 50.3475, 51.2043, 54.9822, 48.4428, 57.0866, 54.9563, 54.4951, 57.6779, 51.4096, 58.2318, 56.9491, 58.3757, 52.5506, 55.8907, 55.5017, 55.3063, 56.5974, 57.9685, 59.2735, 57.9272, 53.0477, 55.9822, 58.4551, 60.4426, 62.2444, 63.958999999999996, 65.6749, 67.4721, 69.3229, 71.1612, 73.0025, 74.8604, 76.7475
STP, 0.08446000000000001, 0.086116, 0.08693200000000001, 0.087274, 0.08707999999999999, 0.088012, 0.08867699999999999, 0.090135, 0.090033, 0.091489, 0.10538, 0.10853, 0.11807999999999999, 0.12991, 0.13655, 0.14264000000000002, 0.14753, 0.1512, 0.15437, 0.16374, 0.17232, 0.17764000000000002, 0.19045, 0.19515, 0.19763, 0.21689, 0.22409, 0.2268300000000001, 0.22784307692307695, 0.2288561538461539, 0.22986923076923085, 0.2253988528846154, 0.22088035384615387, 0.2163137336538462, 0.21169899230769235, 0.20703612980769234, 0.2023251461538462, 0.19756604134615383, 0.19275881538461534, 0.18790346826923082, 0.183
SUR, 3.0181, 3.3546, 3.4706, 3.333, 3.3093, 3.3645, 3.4371, 3.4005, 3.3576, 3.0982, 3.0779, 3.2627, 2.3011, 2.3488, 2.4026, 2.3665, 2.5557, 2.5359, 2.7884, 2.9204, 3.3192, 2.9199, 3.1653, 2.8281, 2.9569, 3.3012, 3.4379, 3.4589999999999996, 3.7236, 3.8415, 3.9604, 4.0828, 4.2104, 4.3416, 4.4748, 4.6084, 4.7415, 4.8735, 5.004, 5.1324, 5.2581
SVK, 73.6361, 64.2001, 58.788999999999994, 55.2466, 52.9204, 53.5039, 53.425, 53.3241, 52.745, 51.4002, 49.4723, 51.7889, 50.4158, 50.684, 51.4369, 51.43, 51.3174, 49.5365, 50.0174, 45.6866, 46.5343, 45.8122, 43.2923, 42.9867, 40.9327, 41.9279, 42.4383, 43.5708, 42.6049, 43.6795, 44.7044, 44.58605560245995, 44.39919166326281, 44.155048635139174, 43.86386229169341, 43.53512750099285, 43.16866901784634, 42.75818774786677, 42.30263055898495, 41.8012757153544, 41.253772500000004
SVN, 20.434, 18.9465, 19.6111, 19.5493, 19.938, 19.7506, 20.4499, 20.5928, 20.2483, 19.5278, 19.7682, 20.7023, 20.8814, 20.5971, 20.9207, 21.2158, 21.4075, 21.5473, 22.2766, 20.2918, 20.3152, 20.3341, 19.7615, 19.0477, 17.3111, 17.5025, 18.3612, 18.1307, 16.7904, 17.074, 17.3386, 16.938511113535913, 16.51574229991622, 16.074448951074608, 15.618095611652093, 15.149555978997036, 14.66659799602667, 14.166365681768584, 13.64989861485283, 13.118289545644386, 12.5720875
SWE, 74.1246, 74.0762, 73.5464, 73.8028, 76.28399999999998, 76.10300000000002, 79.689, 74.9678, 75.4982, 72.5986, 71.359, 72.0986, 72.7416, 72.6942, 71.741, 69.1786, 70.8578, 68.5976, 66.247, 61.463, 67.7752, 62.972, 59.5306, 58.602, 57.0901, 55.9695, 55.6493, 55.2089, 55.5655, 57.5716, 59.5742, 59.45085183585058, 59.19695590188078, 58.81133825073956, 58.29283883730694, 57.64064200753864, 56.84977477472147, 55.91912354748075, 54.85388086631337, 53.658553315341116, 52.33692249999999
SWZ, 2.0874, 2.0905, 2.0785, 1.7779, 2.1335, 2.1296, 2.0580000000000003, 2.8431, 2.8074, 2.8689, 2.7637, 2.667, 2.6765, 2.6417, 2.6911, 2.6757, 2.5786, 2.7349, 2.699, 2.5689, 2.5096, 2.5178, 2.6891, 2.6257, 2.7216, 2.7038, 2.7041, 2.8085, 2.6659, 2.6621, 2.6663, 2.597217135425134, 2.5388680539749635, 2.4866295724272476, 2.43644529344822, 2.3849782962119983, 2.331347504470818, 2.276811364005853, 2.2210680214599257, 2.164114696797269, 2.1055
SXM, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
SYC, 0.22438000000000002, 0.25228, 0.24835, 0.26041, 0.2686, 0.26713000000000003, 0.30177, 0.41444, 0.49936, 0.5775100000000001, 0.6531600000000001, 0.71537, 0.62935, 0.64557, 0.83339, 0.78656, 0.8295600000000001, 0.74712, 0.80798, 0.63954, 0.5603899999999999, 0.45973, 0.5575899999999999, 0.53188, 0.62808, 0.57121, 0.55925, 0.54755, 0.5659266666666666, 0.5659266666666666, 0.5659266666666666, 0.5471266666666665, 0.5283266666666666, 0.5095266666666666, 0.4907266666666666, 0.47192666666666655, 0.45312666666666657, 0.4343266666666666, 0.4155266666666666, 0.39672666666666656, 0.3779266666666666
SYR, 64.7697, 73.3481, 77.4074, 83.2075, 85.3377, 78.37100000000002, 77.9482, 73.8534, 81.6586, 82.1243, 79.585, 72.9885, 61.8759, 77.453, 73.8097, 73.9481, 76.916, 90.1298, 89.8707, 85.0788, 83.9362, 79.1034, 65.1785, 54.9099, 48.3947, 64.0542, 61.7123, 60.6047, 52.0822, 55.7166, 58.8864, 61.5749, 64.1268, 66.6288, 69.1615, 71.7999, 74.5276, 77.2742, 80.032, 82.7933, 85.5514
TCA, 0.033746, 0.034151999999999995, 0.038201, 0.045951, 0.050076, 0.054212, 0.054524, 0.062238999999999996, 0.066386, 0.074188, 0.078477, 0.082816, 0.10923, 0.11391, 0.11485999999999999, 0.134, 0.15667, 0.17962, 0.1948, 0.19545, 0.20686, 0.20736999999999997, 0.21514, 0.21641999999999997, 0.22448, 0.22954000000000002, 0.23635, 0.2359, 0.226305, 0.226305, 0.226305, 0.226305, 0.226305, 0.226305, 0.226305, 0.226305, 0.226305, 0.226305, 0.226305, 0.226305, 0.226305
TCD, 16.5997, 16.7773, 17.0425, 17.2367, 17.4262, 17.727999999999994, 18.3647, 18.8459, 18.8164, 19.9303, 21.7822, 20.3948, 22.728, 23.6454, 23.7841, 24.4325, 23.9378, 25.3637, 25.4214, 24.0745, 25.9608, 27.094, 27.3342, 27.1378, 26.6963, 67.2703, 72.2774, 76.4111, 74.07538846153847, 71.73967692307693, 69.40396538461539, 65.11579764698413, 60.9636219536128, 56.94743830450143, 53.06724669964997, 49.32304713905846, 45.71483962272689, 42.24262415065525, 38.906400722843564, 35.70616933929182, 32.64193
