cat,IPCMAG
clss,COV
ent,N2O
family,emi
gwp,AR4
note,"Part of emissions covered by an (I)NDC, based on per-country, per-main-sector and per-kyoto-GHG information from countries' (I)NDCs and their corresponding HISTCR_PRIMAPHIST21 emissions."
scen,HISTORY
srce,PRIMAPHIST21
tablename,N2O_IPCMAG_COV_EMI_HISTORY_PRIMAPHIST21
tpe,EMI
unit,MtCO2eq
ISO3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
ABW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2.7157,2.797,2.7454,2.7778,2.6034,2.7153,2.9385,3.2424,3.5326,3.8031,3.2739,2.8613,3.3554,3.5459,3.4379,3.5817,3.4018,3.326,3.623,3.8652,4.3054,4.3709,4.4022,4.4439,4.7445,4.2711,4.6924,4.9187
AGO,15.869000000000002,15.9008,15.943,15.8871,15.8344,15.8203,13.5127,13.2711,14.6815,13.5518,13.9575,15.1717,16.458,18.644,18.5953,18.6456,16.8308,18.5486,17.3609,17.4133,18.3032,18.8711,17.9155,18.6138,17.8708,18.7606,18.5858,18.25
AIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AND,0.0017637,0.0017712,0.0016365,0.0016070999999999998,0.0016041,0.001582,0.0016335999999999998,0.0016254000000000002,0.0015959,0.0015975,0.001536,0.001574,0.0016070999999999998,0.0016207,0.0016890999999999998,0.0017160999999999995,0.0017582,0.0018144,0.0018782,0.0018883,0.0019205,0.0018968,0.0019732,0.0019576,0.0020336,0.0018974,0.0019002,0.0019002
ANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARE,1.2523,1.4591,1.656,1.7545,2.0063,2.1407,2.3172,2.3578,2.3912,2.551,2.5628,2.4208,2.5695,2.5507,2.4019,2.3244,1.9923,1.7472,1.6244,1.4084,1.1174,0.8464299999999999,0.56958,0.3446,0.098644,0.1045,0.10520999999999997,0.1065
ARG,39.736,40.2283,40.2608,41.6597,39.3057,38.7296,40.175,38.6722,38.9979,39.1122,45.4109,50.0057,45.9204,49.364,45.6903,46.3409,48.0503,48.3191,44.5164,45.3556,36.1043,34.9288,34.6063,38.1671,38.6977,38.1065,41.0848,42.4036
ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
