add_info,iso3,tar_type_used,tar_type_reclass,tar_type_main,condi,rge,ndc_value_exclLU,ndc_value_inclLU,ndc_strengthen_tar,int_ref,refyr,taryr,tar_emi_exclLU,tar_emi_inclLU,gwp,scenario,emi_bl_exclLU_refyr,emi_bl_exclLU_taryr,emi_bl_onlyLU_refyr,emi_bl_onlyLU_taryr,pc_cov_set_to_100,pc_cov_exclLU_refyr,pc_cov_exclLU_taryr,pop_refyr,pop_taryr,gdp_refyr,gdp_taryr,CO2,CH4,N2O,HFCS,PFCS,SF6,NF3,energy,ippu,agriculture,waste,other,lulucf,lulucf_tar_2030_fyson2019
,AGO,ABS,ABS,RBU,conditional,best,,96.625 MtCO2eq_AR4,,,2030,2030,9.263800000000003,96.625,AR4,SSP2BLMESGB,105.8888,105.8888,87.3612,87.3612,,0.9958541413256172,0.9958541413256172,40616535.3582,40616535.3582,252364110722.9748,252364110722.9748,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,AGO,ABU,ABS,RBU,unconditional,best,,-31.163 MtCO2eq_AR4,,,2025,2025,84.36160000000001,124.65599999999999,AR4,SSP2BLMESGB,115.5246,115.5246,40.29439999999998,40.29439999999998,,0.9976455231180196,0.9976455231180196,36403790.8049,36403790.8049,230660693908.933,230660693908.933,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,AGO,ABU,ABS,RBU,unconditional,best,,-67.638 MtCO2eq_AR4,,,2030,2030,38.2508,125.612,AR4,SSP2BLMESGB,105.8888,105.8888,87.3612,87.3612,,0.9958541413256172,0.9958541413256172,40616535.3582,40616535.3582,252364110722.9748,252364110722.9748,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,AGO,ABU,ABS,RBU,conditional,best,,-42.071 MtCO2eq_AR4,,,2025,2025,73.45360000000001,113.74799999999999,AR4,SSP2BLMESGB,115.5246,115.5246,40.29439999999998,40.29439999999998,,0.9976455231180196,0.9976455231180196,36403790.8049,36403790.8049,230660693908.933,230660693908.933,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,AGO,ABU,ABS,RBU,conditional,best,,-96.625 MtCO2eq_AR4,,,2030,2030,9.263800000000003,96.625,AR4,SSP2BLMESGB,105.8888,105.8888,87.3612,87.3612,,0.9958541413256172,0.9958541413256172,40616535.3582,40616535.3582,252364110722.9748,252364110722.9748,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,AGO,RBU,ABS,RBU,unconditional,best,,-20%,,,2025,2025,84.41520000000003,124.70960000000001,AR4,SSP2BLMESGB,115.5246,115.5246,40.29439999999998,40.29439999999998,,0.9976455231180196,0.9976455231180196,36403790.8049,36403790.8049,230660693908.933,230660693908.933,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,AGO,RBU,ABS,RBU,unconditional,best,,-35%,,,2030,2030,38.404950000000014,125.76615000000001,AR4,SSP2BLMESGB,105.8888,105.8888,87.3612,87.3612,,0.9958541413256172,0.9958541413256172,40616535.3582,40616535.3582,252364110722.9748,252364110722.9748,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,AGO,RBU,ABS,RBU,conditional,best,,-27%,,,2025,2025,73.52691000000003,113.82131000000001,AR4,SSP2BLMESGB,115.5246,115.5246,40.29439999999998,40.29439999999998,,0.9976455231180196,0.9976455231180196,36403790.8049,36403790.8049,230660693908.933,230660693908.933,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,AGO,RBU,ABS,RBU,conditional,best,,-50%,,,2030,2030,9.4833,96.8445,AR4,SSP2BLMESGB,105.8888,105.8888,87.3612,87.3612,,0.9958541413256172,0.9958541413256172,40616535.3582,40616535.3582,252364110722.9748,252364110722.9748,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ALB,ABS,ABS,RBU,unconditional,best,5.449 MtCO2eq_SAR,,,,2030,2030,5.659169203743952,6.570169203743951,AR4,SSP2BLMESGB,6.394476929244176,6.394476929244176,0.911,0.911,,0.6281832063568606,0.6281832063568606,2902359.9405,2902359.9405,46059660786.1035,46059660786.1035,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,
,ALB,ABU,ABS,RBU,unconditional,best,-0.708 MtCO2eq_SAR,,,,2030,2030,5.659169203743953,6.570169203743953,AR4,SSP2BLMESGB,6.394476929244176,6.394476929244176,0.911,0.911,,0.6281832063568606,0.6281832063568606,2902359.9405,2902359.9405,46059660786.1035,46059660786.1035,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,
,ALB,AEI,ABS,RBU,unconditional,best,2 tCO2eq/cap,,,,2050,2050,5.6309163918000005,6.541916391800001,AR4,SSP2BLMESGB,9.606876929244176,9.606876929244176,0.911,0.911,,0.6581029126127698,0.6581029126127698,2815458.1959,2815458.1959,68466915510.1367,68466915510.1367,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,
,ALB,RBU,ABS,RBU,unconditional,best,-11.5%,,,,2030,2030,5.932533081899605,6.843533081899604,AR4,SSP2BLMESGB,6.394476929244176,6.394476929244176,0.911,0.911,,0.6281832063568606,0.6281832063568606,2902359.9405,2902359.9405,46059660786.1035,46059660786.1035,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,
,AND,ABS,ABS,RBU,unconditional,best,0.336820  MtCO2eq_SAR,,,,2030,2030,0.3387152731380653,0.20306527313806533,AR4,SSP2BLMESGB,0.5335353843696946,0.5335353843696946,-0.13565,-0.13565,,0.9972286052410536,0.9972286052410536,79120.5,79120.5,,,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,NO,YES,
,AND,ABU,ABS,RBU,unconditional,best,-0.19373 MtCO2eq_SAR,,,,2030,2030,0.33871527313806526,0.20306527313806527,AR4,SSP2BLMESGB,0.5335353843696946,0.5335353843696946,-0.13565,-0.13565,,0.9972286052410536,0.9972286052410536,79120.5,79120.5,,,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,NO,YES,
,AND,RBU,ABS,RBU,unconditional,best,-37%,,,,2030,2030,0.33667438790505083,0.20102438790505084,AR4,SSP2BLMESGB,0.5335353843696946,0.5335353843696946,-0.13565,-0.13565,,0.9972286052410536,0.9972286052410536,79120.5,79120.5,,,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,NO,YES,
,ARE,ABS,ABS,RBU,unconditional,best,,237 MtCO2eq,,,2030,2030,237.64999999999998,237.0,AR4,SSP2BLMESGB,310.65,310.65,-0.6499999999999773,-0.6499999999999773,,0.9891691514094768,0.9891691514094768,12948095.2134,12948095.2134,970999571261.3809,970999571261.3809,YES,YES,YES,NO,YES,NO,NO,YES,YES,YES,YES,YES,YES,
,ARE,ABU,ABS,RBU,unconditional,best,,-71 MtCO2eq,,,2030,2030,239.64999999999998,239.0,AR4,SSP2BLMESGB,310.65,310.65,-0.6499999999999773,-0.6499999999999773,,0.9891691514094768,0.9891691514094768,12948095.2134,12948095.2134,970999571261.3809,970999571261.3809,YES,YES,YES,NO,YES,NO,NO,YES,YES,YES,YES,YES,YES,
,ARE,RBU,ABS,RBU,unconditional,best,,-23.5%,,,2030,2030,238.43793173194183,237.78793173194185,AR4,SSP2BLMESGB,310.65,310.65,-0.6499999999999773,-0.6499999999999773,,0.9891691514094768,0.9891691514094768,12948095.2134,12948095.2134,970999571261.3809,970999571261.3809,YES,YES,YES,NO,YES,NO,NO,YES,YES,YES,YES,YES,YES,
CAT: submission_date: 20201229; source: https://climateactiontracker.org/climate-target-update-tracker/uae/2020-12-29; update_to_view: 20201229; accessed_on: 20210422; comments: nan,ARE,ABS_CAT,,,unconditional,best,,,,,,2030,246.0,,AR4,CAT,,,,,,,,,,,,,,,,,,,,,,,,,
,ARG,ABS,ABS,ABS,unconditional,best,,359 MtCO2eq_SAR,,,2030,2030,303.26751343269734,373.65011343269737,AR4,SSP2BLMESGB,403.6644,403.6644,70.3826,70.3826,,0.999976239469001,0.999976239469001,47483177.2257,47483177.2257,1150053794454.579,1150053794454.579,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,YES,YES,YES,
CAT: submission_date: 20201230; source: https://climateactiontracker.org/climate-target-update-tracker/argentina/2020-12-30; update_to_view: 20201230; accessed_on: 20210421; comments: nan,ARG,ABS_CAT,,,unconditional,best,,,,,,2030,313.0,,AR4,CAT,,,,,,,,,,,,,,,,,,,,,,,,,
,ARM,AEI,AEI,AEI,conditional,best,,5.4 tCO2eq_SAR/capita,,POP,2025,2025,16.721127720914886,16.182557720914886,AR4,SSP2BLMESGB,11.1609,11.1609,-0.53857,-0.53857,,0.8129496539286445,0.8129496539286445,2843105.2404,2843105.2404,36926659378.0612,36926659378.0612,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,YES,NO,YES,
,ARM,AEI,AEI,AEI,conditional,best,,5.4 tCO2eq_SAR/capita,,POP,2030,2030,16.408505252147613,15.869935252147611,AR4,SSP2BLMESGB,11.6265,11.6265,-0.53857,-0.53857,,0.8115274539210228,0.8115274539210228,2788180.7597,2788180.7597,42666263673.3736,42666263673.3736,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,YES,NO,YES,
,ARM,AEI,AEI,AEI,conditional,best,,2.07 tCO2eq_SAR/capita,,POP,2050,2050,5.9381844872430785,5.3996144872430785,AR4,SSP2BLMESGB,15.382,15.382,-0.53857,-0.53857,,0.8032040325501647,0.8032040325501647,2474753.4555,2474753.4555,64646522219.1994,64646522219.1994,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,YES,NO,YES,
,AUS,RBY,RBY,RBY,unconditional,worst,,-26%,,,2005,2030,444.9712965000001,454.0041340000001,AR4,SSP2BLMESGB,524.7326,585.9409,88.7865,9.0328375,,1.0,1.0,20178540.0,29306586.3428,815898625000.0,1636705253603.945,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,AUS,RBY,RBY,RBY,unconditional,best,,-28%,,,2005,2030,432.70091450000007,441.73375200000004,AR4,SSP2BLMESGB,524.7326,585.9409,88.7865,9.0328375,,1.0,1.0,20178540.0,29306586.3428,815898625000.0,1636705253603.945,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
CAT: submission_date: 20201231; source: https://climateactiontracker.org/climate-target-update-tracker/australia/2020-12-31; update_to_view: 20201231; accessed_on: 20210421; comments: nan,AUS,ABS_CAT,,,unconditional,best,,,,,,2030,445.0,,AR4,CAT,,,,,,,,,,,,,,,,,,,,,,,,,
CAT: submission_date: 20201231; source: https://climateactiontracker.org/climate-target-update-tracker/australia/2020-12-31; update_to_view: 20201231; accessed_on: 20210421; comments: nan,AUS,ABS_CAT,,,unconditional,worst,,,,,,2030,467.0,,AR4,CAT,,,,,,,,,,,,,,,,,,,,,,,,,
,AUT,RBY,RBY,RBY,unconditional,best,,-55%,,,1990,2030,29.279832499999998,24.21752,AR4,SSP2BLMESGB,80.4576,84.7071,-11.9884,-5.062312499999999,,1.0,1.0,7723949.0,9120966.2404,193505656250.0,530236897294.2462,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,AZE,ABS,ABS,RBY,unconditional,best,47.665 MtCO2eq_SAR,45.267 MtCO2eq_SAR,,,2030,2030,50.55373356459108,48.01040296377519,AR4,SSP2BLMESGB,64.7533,64.7533,-5.621175,-5.621175,,1.0,1.0,10577405.6562,10577405.6562,209997377413.4407,209997377413.4407,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,AZE,RBY,ABS,RBY,unconditional,best,-35%,-35%,,,1990,2030,50.54218,46.62854784111317,AR4,SSP2BLMESGB,77.7572,64.7533,-3.913632158886837,-5.621175,,1.0,1.0,7242761.0,10577405.6562,49903250000.0,209997377413.4407,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,BDI,ABS,ABS,RBU,unconditional,best,,57.054 MtCO2eq_SAR,,,2025,2025,8.016058579820674,62.982222002881095,AR4,SSP2BLMESGB,8.1796,8.1796,56.08756795603694,56.08756795603694,,0.7593326462704783,0.7593326462704783,12761190.9973,12761190.9973,14215537990.2958,14215537990.2958,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,ABS,ABS,RBU,unconditional,best,,72.250 MtCO2eq_SAR,,,2030,2030,9.083120426931606,79.75716934322149,AR4,SSP2BLMESGB,9.364100000000008,9.364100000000008,72.86029804193566,72.86029804193566,,0.7664934466487086,0.7664934466487086,13877697.2205,13877697.2205,20120604979.2666,20120604979.2666,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,ABS,ABS,RBU,conditional,best,,48.321 MtCO2eq_SAR,,,2025,2025,6.7890764299701125,53.34181563783814,AR4,SSP2BLMESGB,8.1796,8.1796,56.08756795603694,56.08756795603694,,0.7593326462704783,0.7593326462704783,12761190.9973,12761190.9973,14215537990.2958,14215537990.2958,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,ABS,ABS,RBU,conditional,best,,59.588 MtCO2eq_SAR,,,2030,2030,7.491280000000007,65.77951843354855,AR4,SSP2BLMESGB,9.364100000000008,9.364100000000008,72.86029804193566,72.86029804193566,,0.7664934466487086,0.7664934466487086,13877697.2205,13877697.2205,20120604979.2666,20120604979.2666,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,ABU,ABS,RBU,unconditional,best,,-1.164 MtCO2eq_SAR,,,2025,2025,8.016058579820674,62.982222002881095,AR4,SSP2BLMESGB,8.1796,8.1796,56.08756795603694,56.08756795603694,,0.7593326462704783,0.7593326462704783,12761190.9973,12761190.9973,14215537990.2958,14215537990.2958,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,ABU,ABS,RBU,unconditional,best,,-2.235 MtCO2eq_SAR,,,2030,2030,9.083120426931604,79.75716934322148,AR4,SSP2BLMESGB,9.364100000000008,9.364100000000008,72.86029804193566,72.86029804193566,,0.7664934466487086,0.7664934466487086,13877697.2205,13877697.2205,20120604979.2666,20120604979.2666,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,ABU,ABS,RBU,conditional,best,,-9.897 MtCO2eq_SAR,,,2025,2025,6.7890764299701125,53.341815637838145,AR4,SSP2BLMESGB,8.1796,8.1796,56.08756795603694,56.08756795603694,,0.7593326462704783,0.7593326462704783,12761190.9973,12761190.9973,14215537990.2958,14215537990.2958,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,ABU,ABS,RBU,conditional,best,,-14.897 MtCO2eq_SAR,,,2030,2030,7.491280000000005,65.77951843354853,AR4,SSP2BLMESGB,9.364100000000008,9.364100000000008,72.86029804193566,72.86029804193566,,0.7664934466487086,0.7664934466487086,13877697.2205,13877697.2205,20120604979.2666,20120604979.2666,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,RBU,ABS,RBU,unconditional,best,,-2%,,,2025,2025,8.02101897398972,63.02119585064752,AR4,SSP2BLMESGB,8.1796,8.1796,56.08756795603694,56.08756795603694,,0.7593326462704783,0.7593326462704783,12761190.9973,12761190.9973,14215537990.2958,14215537990.2958,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,RBU,ABS,RBU,unconditional,best,,-3%,,,2030,2030,9.09064753511281,79.8232634621647,AR4,SSP2BLMESGB,9.364100000000008,9.364100000000008,72.86029804193566,72.86029804193566,,0.7664934466487086,0.7664934466487086,13877697.2205,13877697.2205,20120604979.2666,20120604979.2666,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,RBU,ABS,RBU,conditional,best,,-17%,,,2025,2025,6.831661278912625,53.67640506022688,AR4,SSP2BLMESGB,8.1796,8.1796,56.08756795603694,56.08756795603694,,0.7593326462704783,0.7593326462704783,12761190.9973,12761190.9973,14215537990.2958,14215537990.2958,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,RBU,ABS,RBU,conditional,best,,-20%,,,2030,2030,7.541083567418695,66.2168341767959,AR4,SSP2BLMESGB,9.364100000000008,9.364100000000008,72.86029804193566,72.86029804193566,,0.7664934466487086,0.7664934466487086,13877697.2205,13877697.2205,20120604979.2666,20120604979.2666,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BEL,RBY,RBY,RBY,unconditional,best,,-55%,,,1990,2030,64.0743225,63.80080499999999,AR4,SSP2BLMESGB,149.1429,119.6817,-3.3135,-0.2735175,,1.0,1.0,10006544.0,12114049.1157,251967109375.0,652481574608.1498,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,BEN,ABS,ABS,NGT,unconditional,best,37 MtCO2eq,,,,2030,2030,37.0,47.597408800000004,AR4,SSP2BLMESGB,38.5,38.5,10.597408800000002,10.597408800000002,,0.8296231171498201,0.8296231171498201,14839414.9126,14839414.9126,42850520668.0923,42850520668.0923,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BEN,ABS,ABS,NGT,conditional,best,32.5 MtCO2eq,,,,2030,2030,32.5,43.097408800000004,AR4,SSP2BLMESGB,38.5,38.5,10.597408800000002,10.597408800000002,,0.8296231171498201,0.8296231171498201,14839414.9126,14839414.9126,42850520668.0923,42850520668.0923,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BFA,ABS,ABS,RBU,unconditional,best,,98.708 MtCO2eq,,,2025,2025,31.4439,98.708,AR4,SSP2BLMESGB,38.0519,38.0519,67.2641,67.2641,,1.0,1.0,23326138.9156,23326138.9156,51176167485.1807,51176167485.1807,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,ABS,ABS,RBU,unconditional,best,,110.515 MtCO2eq,,,2030,2030,34.26720000000002,110.515,AR4,SSP2BLMESGB,42.07520000000001,42.07520000000001,76.24779999999998,76.24779999999998,,1.0,1.0,26125485.0141,26125485.0141,70287650980.0392,70287650980.0392,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,ABS,ABS,RBU,conditional,best,,86.879 MtCO2eq,,,2025,2025,19.614900000000006,86.879,AR4,SSP2BLMESGB,38.0519,38.0519,67.2641,67.2641,,1.0,1.0,23326138.9156,23326138.9156,51176167485.1807,51176167485.1807,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,ABS,ABS,RBU,conditional,best,,96.749 MtCO2eq,,,2030,2030,20.50120000000001,96.749,AR4,SSP2BLMESGB,42.07520000000001,42.07520000000001,76.24779999999998,76.24779999999998,,1.0,1.0,26125485.0141,26125485.0141,70287650980.0392,70287650980.0392,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,ABU,ABS,RBU,unconditional,best,,-6.608 MtCO2eq,,,2025,2025,31.4439,98.708,AR4,SSP2BLMESGB,38.0519,38.0519,67.2641,67.2641,,1.0,1.0,23326138.9156,23326138.9156,51176167485.1807,51176167485.1807,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,ABU,ABS,RBU,unconditional,best,,-7.8083 MtCO2eq,,,2030,2030,34.26690000000001,110.51469999999999,AR4,SSP2BLMESGB,42.07520000000001,42.07520000000001,76.24779999999998,76.24779999999998,,1.0,1.0,26125485.0141,26125485.0141,70287650980.0392,70287650980.0392,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,ABU,ABS,RBU,conditional,best,,-18.437 MtCO2eq,,,2025,2025,19.614900000000006,86.879,AR4,SSP2BLMESGB,38.0519,38.0519,67.2641,67.2641,,1.0,1.0,23326138.9156,23326138.9156,51176167485.1807,51176167485.1807,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,ABU,ABS,RBU,conditional,best,,-21.57463 MtCO2eq,,,2030,2030,20.50057000000001,96.74837,AR4,SSP2BLMESGB,42.07520000000001,42.07520000000001,76.24779999999998,76.24779999999998,,1.0,1.0,26125485.0141,26125485.0141,70287650980.0392,70287650980.0392,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,RBU,ABS,RBU,unconditional,best,,-6.27%,,,2025,2025,31.4485868,98.7126868,AR4,SSP2BLMESGB,38.0519,38.0519,67.2641,67.2641,,1.0,1.0,23326138.9156,23326138.9156,51176167485.1807,51176167485.1807,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,RBU,ABS,RBU,unconditional,best,,-6.6%,,,2030,2030,34.265882000000005,110.51368199999999,AR4,SSP2BLMESGB,42.07520000000001,42.07520000000001,76.24779999999998,76.24779999999998,,1.0,1.0,26125485.0141,26125485.0141,70287650980.0392,70287650980.0392,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,RBU,ABS,RBU,conditional,best,,-17.47%,,,2025,2025,19.65319480000001,86.91729480000001,AR4,SSP2BLMESGB,38.0519,38.0519,67.2641,67.2641,,1.0,1.0,23326138.9156,23326138.9156,51176167485.1807,51176167485.1807,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,RBU,ABS,RBU,conditional,best,,-18.2%,,,2030,2030,20.540414000000013,96.788214,AR4,SSP2BLMESGB,42.07520000000001,42.07520000000001,76.24779999999998,76.24779999999998,,1.0,1.0,26125485.0141,26125485.0141,70287650980.0392,70287650980.0392,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BGD,ABS,ABS,RBU,unconditional,best,327.130 MtCO2eq_SAR,,,,2030,2030,347.9330606063087,366.1385606063087,AR4,SSP2BLMESGB,360.6961722966939,360.6961722966939,18.2055,18.2055,,0.6359621742443773,0.6359621742443773,179632861.0439,179632861.0439,1156514841660.912,1156514841660.912,YES,YES,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,
,BGD,ABS,ABS,RBU,conditional,best,303.130 MtCO2eq_SAR,,,,2030,2030,322.4068372255383,340.61233722553834,AR4,SSP2BLMESGB,360.6961722966939,360.6961722966939,18.2055,18.2055,,0.6359621742443773,0.6359621742443773,179632861.0439,179632861.0439,1156514841660.912,1156514841660.912,YES,YES,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,
,BGD,ABU,ABS,RBU,unconditional,best,-12 MtCO2eq_SAR,,,,2030,2030,347.9330606063087,366.1385606063087,AR4,SSP2BLMESGB,360.6961722966939,360.6961722966939,18.2055,18.2055,,0.6359621742443773,0.6359621742443773,179632861.0439,179632861.0439,1156514841660.912,1156514841660.912,YES,YES,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,
