add_info,iso3,tar_type_used,tar_type_calc,tar_type_orig,condi,rge,ndc_value_exclLU,ndc_value_inclLU,ndc_strengthen_tar,int_ref,refyr,taryr,tar_emi_exclLU,tar_emi_inclLU,gwp,scenario,emi_bl_exclLU_refyr,emi_bl_exclLU_taryr,emi_bl_LU_refyr,emi_bl_LU_taryr,pc_cov_set_to_100,pc_cov_exclLU_refyr,pc_cov_exclLU_taryr,pop_refyr,pop_taryr,gdp_refyr,gdp_taryr,CO2,CH4,N2O,HFCS,PFCS,SF6,NF3,energy,ippu,agriculture,waste,other,lulucf,lulucf_tar_2030_fyson2019,emi_bl_onlyLU_refyr,emi_bl_onlyLU_taryr
,,,,,,,,,,,,,MtCO2eq,MtCO2eq,,,MtCO2eq (AR4),MtCO2eq (AR4),MtCO2eq (AR4),MtCO2eq (AR4),,%,%,Pers,Pers,2011GKD,2011GKD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,MtCO2eq,,
,AFG,ABU,ABS,RBU,conditional,best,-1.372950 MtCO2eq_SAR,-1.372940 MtCO2eq_SAR,,,2025,2025,43.37449578851031,55.76012073107704,AR4,SSP4BLGCAM4,40.1317,40.1317,0.0,0.0,,1.0,1.0,45473473.4982,45473473.4982,105856661589.0819,105856661589.0819,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,,12.38562494256675,12.38562494256675
,AFG,ABU,ABS,RBU,conditional,best,-6.239540 MtCO2eq_SAR,-6.239540 MtCO2eq_SAR,,,2030,2030,45.95759231189554,58.975010375375774,AR4,SSP4BLGCAM4,44.6621,44.6621,0.0,0.0,,0.9999977609999999,0.9999977609999999,52248417.2106,52248417.2106,133877223107.4523,133877223107.4523,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,,13.017418063480234,13.017418063480234
,AFG,ABS,ABS,RBU,conditional,best,40.3 MtCO2eq_SAR,51.807700 MtCO2eq_SAR,,,2025,2025,43.3744957885103,55.76012073107705,AR4,SSP4BLGCAM4,40.1317,40.1317,0.0,0.0,,1.0,1.0,45473473.4982,45473473.4982,105856661589.0819,105856661589.0819,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,,12.38562494256675,12.38562494256675
,AFG,ABS,ABS,RBU,conditional,best,42.7 MtCO2eq_SAR,54.794710 MtCO2eq_SAR,,,2030,2030,45.95759231189553,58.97501037537577,AR4,SSP4BLGCAM4,44.6621,44.6621,0.0,0.0,,0.9999977609999999,0.9999977609999999,52248417.2106,52248417.2106,133877223107.4523,133877223107.4523,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,,13.017418063480234,13.017418063480234
,AFG,RBU,ABS,RBU,conditional,best,-3.3%,-2.6%,,,2025,2025,38.8073539,51.15187449406002,AR4,SSP4BLGCAM4,40.1317,40.1317,0.0,0.0,,1.0,1.0,45473473.4982,45473473.4982,105856661589.0819,105856661589.0819,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,,12.38562494256675,12.38562494256675
,AFG,RBU,ABS,RBU,conditional,best,-13.6%,-10.2%,,,2030,2030,38.5880679997881,51.79621742084633,AR4,SSP4BLGCAM4,44.6621,44.6621,0.0,0.0,,0.9999977609999999,0.9999977609999999,52248417.2106,52248417.2106,133877223107.4523,133877223107.4523,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,,13.017418063480234,13.017418063480234
,AGO,ABU,ABS,RBU,unconditional,best,,-31.163 MtCO2eq_AR4,,,2025,2025,93.7829,124.65599999999999,AR4,SSP4BLGCAM4,124.9459,124.9459,106.13527142857141,106.13527142857141,,0.996562512,0.996562512,37383848.0825,37383848.0825,232137964330.2542,232137964330.2542,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,30.873099999999994,30.873099999999994
,AGO,ABU,ABS,RBU,unconditional,best,,-67.638 MtCO2eq_AR4,,,2030,2030,56.6867,125.612,AR4,SSP4BLGCAM4,124.3247,124.3247,106.13527142857141,106.13527142857141,,0.9932571729999999,0.9932571729999999,42562337.5837,42562337.5837,258183701708.7778,258183701708.7778,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,68.9253,68.9253
,AGO,ABU,ABS,RBU,conditional,best,,-42.071 MtCO2eq_AR4,,,2025,2025,82.8749,113.74799999999999,AR4,SSP4BLGCAM4,124.9459,124.9459,106.13527142857141,106.13527142857141,,0.996562512,0.996562512,37383848.0825,37383848.0825,232137964330.2542,232137964330.2542,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,30.873099999999994,30.873099999999994
,AGO,ABU,ABS,RBU,conditional,best,,-96.625 MtCO2eq_AR4,,,2030,2030,27.699700000000007,96.625,AR4,SSP4BLGCAM4,124.3247,124.3247,106.13527142857141,106.13527142857141,,0.9932571729999999,0.9932571729999999,42562337.5837,42562337.5837,258183701708.7778,258183701708.7778,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,68.9253,68.9253
,AGO,ABS,ABS,RBU,unconditional,best,,124.656 MtCO2eq_AR4,,,2025,2025,93.78290000000001,124.656,AR4,SSP4BLGCAM4,124.9459,124.9459,106.13527142857141,106.13527142857141,,0.996562512,0.996562512,37383848.0825,37383848.0825,232137964330.2542,232137964330.2542,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,30.873099999999994,30.873099999999994
,AGO,ABS,ABS,RBU,unconditional,best,,125.612 MtCO2eq_AR4,,,2030,2030,56.6867,125.612,AR4,SSP4BLGCAM4,124.3247,124.3247,106.13527142857141,106.13527142857141,,0.9932571729999999,0.9932571729999999,42562337.5837,42562337.5837,258183701708.7778,258183701708.7778,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,68.9253,68.9253
,AGO,ABS,ABS,RBU,conditional,best,,113.748 MtCO2eq_AR4,,,2025,2025,82.87490000000001,113.748,AR4,SSP4BLGCAM4,124.9459,124.9459,106.13527142857141,106.13527142857141,,0.996562512,0.996562512,37383848.0825,37383848.0825,232137964330.2542,232137964330.2542,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,30.873099999999994,30.873099999999994
,AGO,ABS,ABS,RBU,conditional,best,,96.625 MtCO2eq_AR4,,,2030,2030,27.699700000000007,96.625,AR4,SSP4BLGCAM4,124.3247,124.3247,106.13527142857141,106.13527142857141,,0.9932571729999999,0.9932571729999999,42562337.5837,42562337.5837,258183701708.7778,258183701708.7778,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,68.9253,68.9253
,AGO,RBU,ABS,RBU,unconditional,best,,-20%,,,2025,2025,93.86800000637983,124.74110000637982,AR4,SSP4BLGCAM4,124.9459,124.9459,106.13527142857141,106.13527142857141,,0.996562512,0.996562512,37383848.0825,37383848.0825,232137964330.2542,232137964330.2542,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,30.873099999999994,30.873099999999994
,AGO,RBU,ABS,RBU,unconditional,best,,-35%,,,2030,2030,56.98060498037442,125.90590498037442,AR4,SSP4BLGCAM4,124.3247,124.3247,106.13527142857141,106.13527142857141,,0.9932571729999999,0.9932571729999999,42562337.5837,42562337.5837,258183701708.7778,258183701708.7778,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,68.9253,68.9253
,AGO,RBU,ABS,RBU,conditional,best,,-27%,,,2025,2025,82.99073500861277,113.86383500861277,AR4,SSP4BLGCAM4,124.9459,124.9459,106.13527142857141,106.13527142857141,,0.996562512,0.996562512,37383848.0825,37383848.0825,232137964330.2542,232137964330.2542,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,30.873099999999994,30.873099999999994
,AGO,RBU,ABS,RBU,conditional,best,,-50%,,,2030,2030,28.118849971963456,97.04414997196345,AR4,SSP4BLGCAM4,124.3247,124.3247,106.13527142857141,106.13527142857141,,0.9932571729999999,0.9932571729999999,42562337.5837,42562337.5837,258183701708.7778,258183701708.7778,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,68.9253,68.9253
,ALB,AEI,ABS,RBU,unconditional,best,2 tCO2eq/cap,,,,2050,2050,5.3011202348,6.2121202348,AR4,SSP4BLGCAM4,14.073,14.073,0.911,0.911,,0.653295085,0.653295085,2650560.1174,2650560.1174,66611922601.0608,66611922601.0608,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,,0.911,0.911
,ALB,ABU,ABS,RBU,unconditional,best,-0.708 MtCO2eq_SAR,,,,2030,2030,5.659169203743953,6.570169203743953,AR4,SSP4BLGCAM4,12.4082,12.4082,0.911,0.911,,0.638288414,0.638288414,2845882.8047,2845882.8047,45521189801.3186,45521189801.3186,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,,0.911,0.911
,ALB,ABS,ABS,RBU,unconditional,best,5.449 MtCO2eq_SAR,,,,2030,2030,5.659169203743952,6.570169203743951,AR4,SSP4BLGCAM4,12.4082,12.4082,0.911,0.911,,0.638288414,0.638288414,2845882.8047,2845882.8047,45521189801.3186,45521189801.3186,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,,0.911,0.911
,ALB,RBU,ABS,RBU,unconditional,best,-11.5%,,,,2030,2030,11.4973988156616,12.408398815661599,AR4,SSP4BLGCAM4,12.4082,12.4082,0.911,0.911,,0.638288414,0.638288414,2845882.8047,2845882.8047,45521189801.3186,45521189801.3186,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,,0.911,0.911
,AND,ABU,ABS,ABU,unconditional,best,-0.19373 MtCO2eq_SAR,,,,2030,2030,0.33871527313806526,0.20306527313806527,AR4,SSP4BLGCAM4,0.5786016666666667,0.5786016666666667,-0.13565,-0.13565,,0.96133757,0.96133757,79120.5,79120.5,,,YES,YES,YES,NO,NO,YES,NO,YES,YES,NO,YES,NO,NO,,-0.13565,-0.13565
,AND,ABS,ABS,ABU,unconditional,best,0.336820 MtCO2eq_SAR,,,,2030,2030,0.3387152731380653,0.20306527313806533,AR4,SSP4BLGCAM4,0.5786016666666667,0.5786016666666667,-0.13565,-0.13565,,0.96133757,0.96133757,79120.5,79120.5,,,YES,YES,YES,NO,NO,YES,NO,YES,YES,NO,YES,NO,NO,,-0.13565,-0.13565
,AND,RBU,ABS,ABU,unconditional,best,-37%,,,,2030,2030,0.3727960041810918,0.23714600418109183,AR4,SSP4BLGCAM4,0.5786016666666667,0.5786016666666667,-0.13565,-0.13565,,0.96133757,0.96133757,79120.5,79120.5,,,YES,YES,YES,NO,NO,YES,NO,YES,YES,NO,YES,NO,NO,,-0.13565,-0.13565
,ARG,ABU,ABS,ABS,unconditional,best,,-109 MtCO2eq_SAR,,,2030,2030,314.98791542015596,502.7103197437126,AR4,SSP4BLGCAM4,428.436,428.436,70.3826,70.3826,,1.0,1.0,46507168.5839,46507168.5839,1115865264083.289,1115865264083.289,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,,187.72240432355665,187.72240432355665
,ARG,ABU,ABS,ABS,conditional,best,,-223 MtCO2eq_SAR,,,2030,2030,196.3357902632548,384.05819458681145,AR4,SSP4BLGCAM4,428.436,428.436,70.3826,70.3826,,1.0,1.0,46507168.5839,46507168.5839,1115865264083.289,1115865264083.289,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,,187.72240432355665,187.72240432355665
,ARG,ABS,ABS,ABS,unconditional,best,,483 MtCO2eq_SAR,,,2030,2030,314.98791542015596,502.7103197437126,AR4,SSP4BLGCAM4,428.436,428.436,70.3826,70.3826,,1.0,1.0,46507168.5839,46507168.5839,1115865264083.289,1115865264083.289,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,,187.72240432355665,187.72240432355665
,ARG,ABS,ABS,ABS,conditional,best,,369 MtCO2eq_SAR,,,2030,2030,196.33579026325486,384.0581945868115,AR4,SSP4BLGCAM4,428.436,428.436,70.3826,70.3826,,1.0,1.0,46507168.5839,46507168.5839,1115865264083.289,1115865264083.289,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,,187.72240432355665,187.72240432355665
,ARG,RBU,ABS,ABS,unconditional,best,,-18%,,,2030,2030,317.5274872217598,505.2498915453165,AR4,SSP4BLGCAM4,428.436,428.436,70.3826,70.3826,,1.0,1.0,46507168.5839,46507168.5839,1115865264083.289,1115865264083.289,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,,187.72240432355665,187.72240432355665
,ARG,RBU,ABS,ABS,conditional,best,,-37%,,,2030,2030,200.45739040028405,388.1797947238407,AR4,SSP4BLGCAM4,428.436,428.436,70.3826,70.3826,,1.0,1.0,46507168.5839,46507168.5839,1115865264083.289,1115865264083.289,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,,187.72240432355665,187.72240432355665
,ARM,AEI,AEI,AEI,conditional,best,,5.4 tCO2eq_SAR/capita,,POP,2025,2025,16.532832399758277,15.994262399758275,AR4,SSP4BLGCAM4,12.3035,12.3035,-0.53857,-0.53857,,0.809651566,0.809651566,2810023.7323,2810023.7323,36779041581.1883,36779041581.1883,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,YES,NO,YES,,-0.53857,-0.53857
,ARM,AEI,AEI,AEI,conditional,best,,5.4 tCO2eq_SAR/capita,,POP,2030,2030,16.07853099997132,15.539960999971322,AR4,SSP4BLGCAM4,13.2084,13.2084,-0.53857,-0.53857,,0.807444488,0.807444488,2730207.7531,2730207.7531,42490846001.96,42490846001.96,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,YES,NO,YES,,-0.53857,-0.53857
,ARM,AEI,AEI,AEI,conditional,best,,2.07 tCO2eq_SAR/capita,,POP,2050,2050,5.562451411597661,5.023881411597661,AR4,SSP4BLGCAM4,16.1513,16.1513,-0.53857,-0.53857,,0.8019766740000001,0.8019766740000001,2302547.3231,2302547.3231,64370808541.881,64370808541.881,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,YES,NO,YES,,-0.53857,-0.53857
,AUS,RBY,RBY,RBY,unconditional,worst,,-26%,,,2005,2030,444.9712965000001,454.0041340000001,AR4,SSP4BLGCAM4,524.7326,677.9234,88.7865,9.0328375,,1.0,1.0,20178540.0,28819373.4441,815898625000.0,1680818244378.848,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,88.7865,9.0328375
,AUS,RBY,RBY,RBY,unconditional,best,,-28%,,,2005,2030,432.70091450000007,441.73375200000004,AR4,SSP4BLGCAM4,524.7326,677.9234,88.7865,9.0328375,,1.0,1.0,20178540.0,28819373.4441,815898625000.0,1680818244378.848,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,88.7865,9.0328375
,AUT,RBY,RBY,RBY,unconditional,best,,-40%,,,1990,2030,41.3484725,36.28616,AR4,SSP4BLGCAM4,80.4576,88.7151,-11.9884,-5.062312499999999,,1.0,1.0,7723949.0,8984241.1261,193505656250.0,538849633057.8845,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,-11.9884,-5.062312499999999
,AZE,RBY,ABS,RBY,unconditional,best,-35%,-35%,,,1990,2030,50.54218,46.62854784111317,AR4,SSP4BLGCAM4,77.7572,77.3607,-3.69,-5.621175,,1.0,1.0,7242761.0,10350809.6325,49903250000.0,213552120521.8374,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,-3.913632158886837,-5.621175
,AZE,ABS,ABS,RBY,unconditional,best,47.665 MtCO2eq_SAR,45.267 MtCO2eq_SAR,,,2030,2030,50.55373356459108,48.01040296377519,AR4,SSP4BLGCAM4,77.3607,77.3607,-5.621175,-5.621175,,1.0,1.0,10350809.6325,10350809.6325,213552120521.8374,213552120521.8374,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,-5.621175,-5.621175
,BDI,ABU,ABS,RBU,unconditional,best,,-1.164 MtCO2eq_SAR,,,2025,2025,8.293204328558177,62.982222002881095,AR4,SSP4BLGCAM4,8.4624,8.4624,2.9676162857142865,2.9676162857142865,,0.76122446,0.76122446,12937606.8328,12937606.8328,13276107836.7831,13276107836.7831,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,55.80476795603694,55.80476795603694
,BDI,ABU,ABS,RBU,unconditional,best,,-2.235 MtCO2eq_SAR,,,2030,2030,9.282745183594011,79.75716934322148,AR4,SSP4BLGCAM4,9.5699,9.5699,2.9676162857142865,2.9676162857142865,,0.767556846,0.767556846,14202207.9348,14202207.9348,16855605877.4963,16855605877.4963,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,72.65449804193567,72.65449804193567
,BDI,ABU,ABS,RBU,conditional,best,,-9.897 MtCO2eq_SAR,,,2025,2025,7.023800721426364,53.341815637838145,AR4,SSP4BLGCAM4,8.4624,8.4624,2.9676162857142865,2.9676162857142865,,0.76122446,0.76122446,12937606.8328,12937606.8328,13276107836.7831,13276107836.7831,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,55.80476795603694,55.80476795603694
,BDI,ABU,ABS,RBU,conditional,best,,-14.897 MtCO2eq_SAR,,,2030,2030,7.65592,65.77951843354853,AR4,SSP4BLGCAM4,9.5699,9.5699,2.9676162857142865,2.9676162857142865,,0.767556846,0.767556846,14202207.9348,14202207.9348,16855605877.4963,16855605877.4963,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,72.65449804193567,72.65449804193567
,BDI,ABS,ABS,RBU,unconditional,best,,57.054 MtCO2eq_SAR,,,2025,2025,8.293204328558177,62.982222002881095,AR4,SSP4BLGCAM4,8.4624,8.4624,2.9676162857142865,2.9676162857142865,,0.76122446,0.76122446,12937606.8328,12937606.8328,13276107836.7831,13276107836.7831,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,55.80476795603694,55.80476795603694
,BDI,ABS,ABS,RBU,unconditional,best,,72.250 MtCO2eq_SAR,,,2030,2030,9.282745183594013,79.75716934322149,AR4,SSP4BLGCAM4,9.5699,9.5699,2.9676162857142865,2.9676162857142865,,0.767556846,0.767556846,14202207.9348,14202207.9348,16855605877.4963,16855605877.4963,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,72.65449804193567,72.65449804193567
,BDI,ABS,ABS,RBU,conditional,best,,48.321 MtCO2eq_SAR,,,2025,2025,7.023800721426363,53.34181563783814,AR4,SSP4BLGCAM4,8.4624,8.4624,2.9676162857142865,2.9676162857142865,,0.76122446,0.76122446,12937606.8328,12937606.8328,13276107836.7831,13276107836.7831,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,55.80476795603694,55.80476795603694
,BDI,ABS,ABS,RBU,conditional,best,,59.588 MtCO2eq_SAR,,,2030,2030,7.655920000000002,65.77951843354855,AR4,SSP4BLGCAM4,9.5699,9.5699,2.9676162857142865,2.9676162857142865,,0.767556846,0.767556846,14202207.9348,14202207.9348,16855605877.4963,16855605877.4963,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,72.65449804193567,72.65449804193567
,BDI,RBU,ABS,RBU,unconditional,best,,-2%,,,2025,2025,8.298473300301529,63.022236879510125,AR4,SSP4BLGCAM4,8.4624,8.4624,2.9676162857142865,2.9676162857142865,,0.76122446,0.76122446,12937606.8328,12937606.8328,13276107836.7831,13276107836.7831,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,55.80476795603694,55.80476795603694
,BDI,RBU,ABS,RBU,unconditional,best,,-3%,,,2030,2030,9.290569978644237,79.82439983286153,AR4,SSP4BLGCAM4,9.5699,9.5699,2.9676162857142865,2.9676162857142865,,0.767556846,0.767556846,14202207.9348,14202207.9348,16855605877.4963,16855605877.4963,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,72.65449804193567,72.65449804193567
,BDI,RBU,ABS,RBU,conditional,best,,-17%,,,2025,2025,7.069023052562986,53.68525380555898,AR4,SSP4BLGCAM4,8.4624,8.4624,2.9676162857142865,2.9676162857142865,,0.76122446,0.76122446,12937606.8328,12937606.8328,13276107836.7831,13276107836.7831,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,55.80476795603694,55.80476795603694
,BDI,RBU,ABS,RBU,conditional,best,,-20%,,,2030,2030,7.707699857628256,66.22440998144145,AR4,SSP4BLGCAM4,9.5699,9.5699,2.9676162857142865,2.9676162857142865,,0.767556846,0.767556846,14202207.9348,14202207.9348,16855605877.4963,16855605877.4963,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,72.65449804193567,72.65449804193567
,BEL,RBY,RBY,RBY,unconditional,best,,-40%,,,1990,2030,86.44575749999998,86.17223999999999,AR4,SSP4BLGCAM4,149.1429,125.7949,-3.3135,-0.2735175,,1.0,1.0,10006544.0,11856101.6607,251967109375.0,651890297630.9154,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,-3.3135,-0.2735175
,BEN,ABS,ABS,NGT,unconditional,best,37 MtCO2eq,,,,2030,2030,37.0,47.597408800000004,AR4,SSP4BLGCAM4,20.5137,20.5137,10.597408800000002,10.597408800000002,,0.8298030120000001,0.8298030120000001,15265510.3324,15265510.3324,37991512377.4194,37991512377.4194,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,10.597408800000002,10.597408800000002
,BEN,ABS,ABS,NGT,conditional,best,32.5 MtCO2eq,,,,2030,2030,32.5,43.097408800000004,AR4,SSP4BLGCAM4,20.5137,20.5137,10.597408800000002,10.597408800000002,,0.8298030120000001,0.8298030120000001,15265510.3324,15265510.3324,37991512377.4194,37991512377.4194,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,10.597408800000002,10.597408800000002
,BFA,ABU,ABS,RBU,unconditional,best,,-6.608 MtCO2eq,,,2025,2025,33.90979999999999,98.708,AR4,SSP4BLGCAM4,40.5178,40.5178,9.12807,9.12807,,1.0,1.0,24003109.2581,24003109.2581,48844708443.5256,48844708443.5256,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,64.79820000000001,64.79820000000001
,BFA,ABU,ABS,RBU,unconditional,best,,-7.8083 MtCO2eq,,,2030,2030,37.761700000000005,110.51469999999999,AR4,SSP4BLGCAM4,45.57,45.57,9.12807,9.12807,,1.0,1.0,27500868.8537,27500868.8537,61668719860.9877,61668719860.9877,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,72.75299999999999,72.75299999999999
,BFA,ABU,ABS,RBU,conditional,best,,-18.437 MtCO2eq,,,2025,2025,22.080799999999996,86.879,AR4,SSP4BLGCAM4,40.5178,40.5178,9.12807,9.12807,,1.0,1.0,24003109.2581,24003109.2581,48844708443.5256,48844708443.5256,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,64.79820000000001,64.79820000000001
,BFA,ABU,ABS,RBU,conditional,best,,-21.57463 MtCO2eq,,,2030,2030,23.99537000000001,96.74837,AR4,SSP4BLGCAM4,45.57,45.57,9.12807,9.12807,,1.0,1.0,27500868.8537,27500868.8537,61668719860.9877,61668719860.9877,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,72.75299999999999,72.75299999999999
,BFA,ABS,ABS,RBU,unconditional,best,,98.708 MtCO2eq,,,2025,2025,33.90979999999999,98.708,AR4,SSP4BLGCAM4,40.5178,40.5178,9.12807,9.12807,,1.0,1.0,24003109.2581,24003109.2581,48844708443.5256,48844708443.5256,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,64.79820000000001,64.79820000000001
,BFA,ABS,ABS,RBU,unconditional,best,,110.515 MtCO2eq,,,2030,2030,37.762000000000015,110.515,AR4,SSP4BLGCAM4,45.57,45.57,9.12807,9.12807,,1.0,1.0,27500868.8537,27500868.8537,61668719860.9877,61668719860.9877,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,72.75299999999999,72.75299999999999
,BFA,ABS,ABS,RBU,conditional,best,,86.879 MtCO2eq,,,2025,2025,22.080799999999996,86.879,AR4,SSP4BLGCAM4,40.5178,40.5178,9.12807,9.12807,,1.0,1.0,24003109.2581,24003109.2581,48844708443.5256,48844708443.5256,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,64.79820000000001,64.79820000000001
,BFA,ABS,ABS,RBU,conditional,best,,96.749 MtCO2eq,,,2030,2030,23.99600000000001,96.749,AR4,SSP4BLGCAM4,45.57,45.57,9.12807,9.12807,,1.0,1.0,27500868.8537,27500868.8537,61668719860.9877,61668719860.9877,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,72.75299999999999,72.75299999999999
,BFA,RBU,ABS,RBU,unconditional,best,,-6.27%,,,2025,2025,33.91448679999999,98.7126868,AR4,SSP4BLGCAM4,40.5178,40.5178,9.12807,9.12807,,1.0,1.0,24003109.2581,24003109.2581,48844708443.5256,48844708443.5256,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,64.79820000000001,64.79820000000001
,BFA,RBU,ABS,RBU,unconditional,best,,-6.6%,,,2030,2030,37.76068199999999,110.51368199999997,AR4,SSP4BLGCAM4,45.57,45.57,9.12807,9.12807,,1.0,1.0,27500868.8537,27500868.8537,61668719860.9877,61668719860.9877,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,72.75299999999999,72.75299999999999
,BFA,RBU,ABS,RBU,conditional,best,,-17.47%,,,2025,2025,22.1190948,86.91729480000001,AR4,SSP4BLGCAM4,40.5178,40.5178,9.12807,9.12807,,1.0,1.0,24003109.2581,24003109.2581,48844708443.5256,48844708443.5256,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,64.79820000000001,64.79820000000001
,BFA,RBU,ABS,RBU,conditional,best,,-18.2%,,,2030,2030,24.03521400000001,96.788214,AR4,SSP4BLGCAM4,45.57,45.57,9.12807,9.12807,,1.0,1.0,27500868.8537,27500868.8537,61668719860.9877,61668719860.9877,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,72.75299999999999,72.75299999999999
,BGD,ABU,ABS,RBU,unconditional,best,-12 MtCO2eq_SAR,,,,2030,2030,347.9330606063087,366.1385606063087,AR4,SSP4BLGCAM4,204.2187,204.2187,18.2055,18.2055,,0.620709501,0.620709501,174283543.6446,174283543.6446,1024271656306.14,1024271656306.14,YES,YES,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,,18.2055,18.2055
,BGD,ABU,ABS,RBU,conditional,best,-36 MtCO2eq_SAR,,,,2030,2030,322.4068372255383,340.61233722553834,AR4,SSP4BLGCAM4,204.2187,204.2187,18.2055,18.2055,,0.620709501,0.620709501,174283543.6446,174283543.6446,1024271656306.14,1024271656306.14,YES,YES,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,,18.2055,18.2055
,BGD,ABS,ABS,RBU,unconditional,best,327.130 MtCO2eq_SAR,,,,2030,2030,347.9330606063087,366.1385606063087,AR4,SSP4BLGCAM4,204.2187,204.2187,18.2055,18.2055,,0.620709501,0.620709501,174283543.6446,174283543.6446,1024271656306.14,1024271656306.14,YES,YES,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,,18.2055,18.2055
