add_info,iso3,tar_type_used,tar_type_calc,tar_type_orig,condi,rge,ndc_value_exclLU,ndc_value_inclLU,ndc_strengthen_tar,int_ref,refyr,taryr,tar_emi_exclLU,tar_emi_inclLU,gwp,scenario,emi_bl_exclLU_refyr,emi_bl_exclLU_taryr,emi_bl_LU_refyr,emi_bl_LU_taryr,pc_cov_set_to_100,pc_cov_exclLU_refyr,pc_cov_exclLU_taryr,pop_refyr,pop_taryr,gdp_refyr,gdp_taryr,CO2,CH4,N2O,HFCS,PFCS,SF6,NF3,energy,ippu,agriculture,waste,other,lulucf,lulucf_tar_2030_fyson2019,emi_bl_onlyLU_refyr,emi_bl_onlyLU_taryr
,,,,,,,,,,,,,MtCO2eq,MtCO2eq,,,MtCO2eq (AR4),MtCO2eq (AR4),MtCO2eq (AR4),MtCO2eq (AR4),,%,%,Pers,Pers,2011GKD,2011GKD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,MtCO2eq,,
,BFA,ABS,ABS,RBU,unconditional,best,,110.515 MtCO2eq,,,2030,2030,55.5067,110.515,AR4,SSP5BLREMMP,63.3147,63.3147,9.12807,9.12807,,1,1,24307441.71,24307441.71,83638175769,83638175769,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,55.0083,55.0083
,BFA,ABS,ABS,RBU,conditional,best,,86.879 MtCO2eq,,,2025,2025,29.8003,86.879,AR4,SSP5BLREMMP,48.2373,48.2373,9.12807,9.12807,,1,1,22370571.08,22370571.08,54645307065,54645307065,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,57.0787,57.0787
,BFA,ABS,ABS,RBU,conditional,best,,96.749 MtCO2eq,,,2030,2030,41.7407,96.749,AR4,SSP5BLREMMP,63.3147,63.3147,9.12807,9.12807,,1,1,24307441.71,24307441.71,83638175769,83638175769,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,55.0083,55.0083
,BFA,ABU,ABS,RBU,unconditional,best,,-6.608 MtCO2eq,,,2025,2025,41.6293,98.708,AR4,SSP5BLREMMP,48.2373,48.2373,9.12807,9.12807,,1,1,22370571.08,22370571.08,54645307065,54645307065,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,57.0787,57.0787
,BFA,ABU,ABS,RBU,unconditional,best,,-7.8083 MtCO2eq,,,2030,2030,55.5064,110.5147,AR4,SSP5BLREMMP,63.3147,63.3147,9.12807,9.12807,,1,1,24307441.71,24307441.71,83638175769,83638175769,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,55.0083,55.0083
,BFA,ABU,ABS,RBU,conditional,best,,-18.437 MtCO2eq,,,2025,2025,29.8003,86.879,AR4,SSP5BLREMMP,48.2373,48.2373,9.12807,9.12807,,1,1,22370571.08,22370571.08,54645307065,54645307065,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,57.0787,57.0787
,BFA,ABU,ABS,RBU,conditional,best,,-21.57463 MtCO2eq,,,2030,2030,41.74007,96.74837,AR4,SSP5BLREMMP,63.3147,63.3147,9.12807,9.12807,,1,1,24307441.71,24307441.71,83638175769,83638175769,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,55.0083,55.0083
,BFA,RBU,ABS,RBU,unconditional,best,,-6.27%,,,2025,2025,41.6339868,98.7126868,AR4,SSP5BLREMMP,48.2373,48.2373,9.12807,9.12807,Yes (not lulucf),1,1,22370571.08,22370571.08,54645307065,54645307065,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,57.0787,57.0787
,BFA,RBU,ABS,RBU,unconditional,best,,-6.60%,,,2030,2030,55.505382,110.513682,AR4,SSP5BLREMMP,63.3147,63.3147,9.12807,9.12807,Yes (not lulucf),1,1,24307441.71,24307441.71,83638175769,83638175769,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,55.0083,55.0083
,BFA,RBU,ABS,RBU,conditional,best,,-17.47%,,,2025,2025,29.8385948,86.9172948,AR4,SSP5BLREMMP,48.2373,48.2373,9.12807,9.12807,Yes (not lulucf),1,1,22370571.08,22370571.08,54645307065,54645307065,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,57.0787,57.0787
