2017_MtCO2eq_AR4,CO2_IPCM0EL,CH4_IPCM0EL,N2O_IPCM0EL,HFCS_IPCM0EL,PFCS_IPCM0EL,SF6_IPCM0EL,NF3_IPCM0EL,FGASES_IPCM0EL,KYOTOGHG_IPCM0EL,KYOTOGHG_IPC1,KYOTOGHG_IPC2,KYOTOGHG_IPCMAG,KYOTOGHG_IPC4,KYOTOGHG_IPC5,CO2_IPC1,CO2_IPC2,CO2_IPCMAG,CO2_IPC4,CO2_IPC5,CH4_IPC1,CH4_IPC2,CH4_IPCMAG,CH4_IPC4,CH4_IPC5,N2O_IPC1,N2O_IPC2,N2O_IPCMAG,N2O_IPC4,N2O_IPC5,HFCS_IPC2,PFCS_IPC2,SF6_IPC2,NF3_IPC2,FGASES_IPC2
ATA,100.0,,,,,,,,100.0,100.0,,,,,100.0,,,,,,,,,,,,,,,,,,,
ATG,89.53206141341161,5.310736057800859,2.837547979227817,2.319231203431926,,,,2.319231203431926,100.0,80.89015579137502,12.411379543915107,3.309861142470084,2.35803793181305,1.0309042673289681,79.43948972680064,10.092007225107249,,,,0.9473216301648228,,2.136486791600813,2.2269417475728157,,0.5020038383382253,4.3656863851885305e-05,1.1734166854820502,0.13120343192594267,1.0309042673289681,2.319231203431926,,,,2.319231203431926
AUS,75.05459850294862,18.590191379618176,4.088584960761392,2.1986360916246412,0.03635952560176783,0.03162056754450736,,2.26662515667182,100.0,78.17201107850323,6.29247858631552,13.099693071270089,2.115125638014303,0.3207275135004679,70.82475993436158,3.7108141013160885,0.5134977763143611,0.0055168218655991304,0.0,6.761152745715695,0.013186002757962341,9.826958947273036,1.988908936103019,0.0,0.5860983984259698,0.3018506339993774,2.759218403880886,0.12070436599613671,0.3207275135004679,2.1986360916246412,0.03635952560176783,0.03162056754450736,,2.26662515667182
AUT,84.96614319840506,7.917522316751184,4.506097816520683,2.0652948325719795,0.052793859675381825,0.47780298993575887,0.014376118831087192,2.6102366683230858,100.0,67.47974878313087,21.684158848569396,8.750202063139493,1.7773174396953786,0.3086327360247146,66.02968382357344,18.796841229262338,0.1370916079436259,0.0024570877762277957,,0.7474120950505008,0.07351745526172415,5.637292174319123,1.459285025774276,,0.7026289162829961,0.20347608470486808,2.9758063067647744,0.315541798631359,0.3086327360247146,2.0652948325719795,0.052793859675381825,0.47780298993575887,0.014376118831087192,2.6102366683230858
AZE,57.99253992044085,34.83614870575508,4.365893237471687,2.1522385873178647,0.6532922390380779,,,2.8055589988618306,100.0,80.19698216116926,5.910450872784232,10.269582708842785,3.5031102446500406,0.1200303699613473,54.93835855711693,3.054181363323905,0.0,,,24.930977360574264,0.0003662848353035306,6.763232626015618,3.1415161315768714,,0.3276180709721768,0.050345676647246415,3.506350082827167,0.3615518543143375,0.1200303699613473,2.1522385873178647,0.6532922390380779,,,2.8055589988618306
BDI,9.769489452766738,65.49984714154692,24.729440538061752,,,,,,100.0,41.27636808315499,2.986089880770406,32.003974319779886,21.9428309385509,1.791042494649954,6.783858147355549,2.985631305411189,0.0,,,30.950779578110666,,13.29608682360134,21.25343931519413,,3.541271782329562,0.0005642769795169673,18.70681748700703,0.6897126261082237,1.791042494649954,,,,,
BEL,85.12139192397413,6.875630993360141,5.362108353404522,2.416639962510811,0.14442641196070527,0.07927516306763559,0.0005402078444749962,2.640868729261208,100.0,72.31003008093944,17.457626534627536,8.713393770868006,1.2721515279945697,0.24681531405810136,70.85336145022518,13.878838937760365,0.15237735901067134,0.2368141769779165,,0.9032896074316805,0.019902348932006052,5.036748364155098,0.9156941185388864,,0.5533531805511049,0.9180199643714877,3.524259433458412,0.11968630369688889,0.24681531405810136,2.416639962510811,0.14442641196070527,0.07927516306763559,0.0005402078444749962,2.640868729261208
BEN,42.92285288058535,39.02346617413749,18.05308896308399,,,,,,100.0,46.55111174255879,4.533222040681016,36.3098198006204,11.906537851341433,0.6997821505529114,38.37287774383747,4.533044446023063,0.017367573583386614,,,7.398593450309016,,20.512774975728732,11.112689730292914,,0.7799957377282092,0.00021956027562690917,15.779877341289575,0.7937297246098839,0.6997821505529114,,,,,
BES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFA,9.053967491392426,60.376845910115186,30.569472564428125,,,,,,100.0,21.639328323210137,0.6628690390400696,68.44680461663407,8.540086704871715,0.7108827196504353,8.391384418288093,0.6626974594786269,0.0,,,11.841277467028126,,40.8159180078469,7.719364469304415,,1.4065806481131966,0.00017224872173226725,27.630886608787158,0.8208938151287417,0.7108827196504353,,,,,
BGD,56.01336288782347,36.50340725757904,7.483229854597484,,,,,,100.0,54.720227209648044,1.144983023911002,28.628567735165404,14.978436121366045,0.5277985833615318,53.58652355804631,1.1355413021465024,1.2913613948908245,,,1.005701786069595,,21.657788913517628,13.83997992525198,,0.12804622261425433,0.009475306412386524,5.6794174267569515,1.138456196114066,0.5277985833615318,,,,,
BGR,76.85507956015734,11.005146198071879,9.16392926977168,2.947471164104377,3.184838334149418e-05,0.028396506941044085,,2.9758449719991047,100.0,72.33067322128652,10.401675838162285,10.636773103575747,6.1349036749755985,0.4960065892088733,69.52701672919713,7.2500753932609765,0.05419073035802882,0.023859940398789817,,2.302980384781262,0.004654115174961006,2.8440283673224527,5.853435500659893,,0.500611252890075,0.17106974119844479,7.738591297185643,0.2576179620796218,0.4960065892088733,2.947471164104377,3.184838334149418e-05,0.028396506941044085,,2.9758449719991047
BHR,78.97005653577975,19.38972254984388,0.5196657169764796,,1.120466071104958,,,1.120466071104958,100.0,85.9058648072941,11.504422149666816,0.10395691040727746,2.3261665889287313,0.1593429609537702,68.85749002528215,10.112566510497592,0.0,,,16.959248487081144,0.057516168995338686,0.058273742502250446,2.3148475494725207,,0.08931940190314348,0.21398035062284423,0.04568316790502703,0.011331814225150847,0.1593429609537702,,1.120466071104958,,,1.120466071104958
BHS,89.61240773391506,6.904939784239309,3.4835489944117386,,,,,,100.0,77.43179033559454,14.219286973672416,0.9459402922630967,5.351582344679198,2.0522666826046683,75.39371843528674,14.219286973672416,0.0,,,1.4048650748587994,,0.28740698682126525,5.212622896930939,,0.6338642679974897,3.948540178704838e-05,0.6585183635657293,0.1388697964916475,2.0522666826046683,,,,,
BIH,78.15308892339216,10.746714267104647,6.214814580098652,4.47627195623013,0.40868778407990675,,,4.88503015515912,100.0,73.91235463734593,12.34090645035225,8.649407987156332,4.70371191876943,0.3935485915269812,70.68946699479987,7.408698346307268,0.03966820523111914,0.01505469473402551,,2.5276818375459014,0.0021987036626283755,3.775292133605135,4.44141660593386,,0.6952410124247002,0.04472047065285128,4.83433146381909,0.24708922617601597,0.3935485915269812,4.47627195623013,0.40868778407990675,,,4.88503015515912
BLR,67.2881506139328,16.84608513905222,14.605735748504125,1.221492776294656,0.03560322345839686,0.002895755394752171,,1.2600284985108483,100.0,62.08871580452531,7.552005799277679,23.970314549077283,6.104675767204408,0.28432791011916203,60.72642325765263,5.518873044212522,1.0428543120676557,,,1.1204236340480531,0.06513931111670947,9.778912496029427,5.881626625694664,,0.24186891282462863,0.7079818732742319,13.148547740980202,0.22299935375494268,0.28432791011916203,1.221492776294656,0.03560322345839686,0.002895755394752171,,1.2600284985108483
BLZ,56.231909177571715,23.322644943235982,20.448912384088743,,,,,,100.0,58.635930323251586,0.45853193517635843,33.47083802755872,6.242135367016206,1.195337550914291,55.766530895224896,0.45842794002946535,0.006803795822861599,,,1.6816881878845658,,15.825461478464339,5.815148626397434,,1.1877979027645378,0.00010621371002686542,17.638443539301498,0.42697807435653,1.195337550914291,,,,,
BOL,19.673948845384967,22.373975043400655,2.1930239358550825,55.7590521753593,,,,55.7590521753593,100.0,20.762851431161728,58.06436885066806,18.04478012690275,2.9377650374979485,0.1903976119584702,17.377980839575745,2.2945548348383604,0.001385233667820032,,,3.102562513792005,,16.556167567291396,2.7152449623172528,,0.2822211134265374,0.010709227028090578,1.4870906831812003,0.22254181627255504,0.1903976119584702,55.7590521753593,,,,55.7590521753593
BRA,45.51320489473592,36.86344302062084,16.489537547981804,1.0980757792071894,0.019926523401382873,0.015810447561613625,,1.1338056042051858,100.0,39.02901878129319,8.843042362441738,44.76413804610917,6.910621574793824,0.4531792353620937,36.08451497075201,7.563476937157223,1.8437036321778875,0.02151292763129393,,1.560812742756247,0.09568447134463569,28.53250730741915,6.674438499100814,,1.3836910677849268,0.0500655240328182,14.387936038968377,0.21466478858796537,0.4531792353620937,1.0980757792071894,0.019926523401382873,0.015810447561613625,,1.1338056042051858
BRB,87.09825829773249,8.520538941833717,4.383305948077555,,,,,,100.0,85.23167926388432,5.2013144922773575,3.6649359185014787,4.573315806769635,1.3280972724285243,81.89944134078212,5.20124876766349,0.0,,,2.6742688136707193,,1.6083470259612223,4.238054551429511,,0.6632270785409136,6.167597765363128e-05,2.0566546171541242,0.33525468287873805,1.3280972724285243,,,,,
BRN,61.26734583841766,33.696756434632086,0.9075172394222311,4.128153466329919,,,,4.128153466329919,100.0,93.22966031953234,5.241976219529499,0.7152870399273533,0.6531399869462812,0.15997048724424645,60.143023354805756,1.113765997900054,,0.01053435114503817,,32.98220721359858,,0.11213712080365505,0.602514259769006,,0.10425948522943329,5.92695592950992e-06,0.603138568063793,0.04013507761287211,0.15997048724424645,4.128153466329919,,,,4.128153466329919
BTN,57.55956266318538,35.534024151436036,6.90641318537859,,,,,,100.0,40.4308093994778,32.48776109660574,21.281821148825063,4.734823759791122,1.0634383159268928,25.20112597911227,32.35721279373368,,,,13.52072454308094,0.12748449738903395,17.160574412532632,4.725440600522193,,1.708999673629243,0.003038593342036553,4.121246736292428,0.009431298955613577,1.0634383159268928,,,,,
BVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWA,41.403373869627266,32.68324283329207,25.91338329708065,,,,,,100.0,43.231457147221,1.2166681589078898,52.35449331388152,2.855465026254667,0.3422955585634456,40.25733261003523,1.1450405801833876,0.0013477571614411892,,,2.6707606743525862,,27.294320881019217,2.718161277920272,,0.30347446424151137,0.07164337892569164,25.05911908611636,0.13728268139947647,0.3422955585634456,,,,,
CAF,5.3026971149328075,70.02725307771827,24.670613664129316,,,,,,100.0,9.543276007893997,2.0286627196692044,88.21351376750306,0.0,0.2145756977727658,3.2742223475237293,2.028474767409078,0.0,,,5.855746640353352,,64.17066065219436,0.0,,0.41320364627384654,0.00015246687341415285,24.042853115308713,0.0,0.2145756977727658,,,,,
CAN,79.65034465160389,12.862324713095097,5.585990845308657,1.7418211912181232,0.10306439176382545,0.05645005107642845,1.6634818359364717e-05,1.9013397899923445,100.0,80.98653283451041,7.799288891991986,8.298929126641557,2.5986223910085537,0.31662675584746836,73.5915886113002,5.681577326554174,0.3478378199411132,0.02932565538386007,,6.503815008850753,0.01203641595579416,3.89362526830017,2.4528599336657524,,0.891129214359472,0.2043334200538221,4.057466038400276,0.11643957258158581,0.31662675584746836,1.7418211912181232,0.10306439176382545,0.05645005107642845,1.6634818359364717e-05,1.9013397899923445
CHE,80.93689239074429,10.298903997472557,5.075876282539231,3.205314414267328,0.06521310453476611,0.41675236364638696,0.0011358860784991401,3.6883273292439087,100.0,77.32510925039703,8.290732216198107,12.892713035623792,1.4646444299790298,0.026820150840819887,76.27702635367658,4.514410874787702,0.10086658199451679,0.02026321871494817,0.02442628964236265,0.5804000228996467,0.006078795987473045,8.573797291480695,1.1372855013432337,0.001302947481356931,0.4676192636915502,0.08188956009354928,4.218199706121203,0.30708850077286304,0.0010915286150166553,3.205314414267328,0.06521310453476611,0.41675236364638696,0.0011358860784991401,3.6883273292439087
CHL,78.08433323139471,12.567144578963463,6.666067027649356,2.4638867401824105,0.00034020219827663747,0.21818165464390435,,2.6824551619924804,100.0,77.4725215420317,5.965928511036356,10.484718199643815,5.4554857975498745,0.6213999172498157,74.91787943657917,2.785892892478728,0.3806328590188706,0.0,,1.4796992210689166,0.0004988037201604633,5.987515515659573,5.0994801129719916,,1.074942884383601,0.4971667056432028,4.116551835794851,0.3559876954073648,0.6213999172498157,2.4638867401824105,0.00034020219827663747,0.21818165464390435,,2.6824551619924804
CHN,80.15535751615027,11.655694680147626,5.322730283380841,2.6239843691314437,0.12373310226459554,0.11842669197270465,7.35793399146823e-05,2.866217520321266,100.0,76.29943965172157,14.06015334969775,8.245658905429018,1.0167358559147137,0.37801146505849276,69.32358882226602,10.456872196683364,0.3659245558182472,0.008971941382636782,0.0,6.327323633207083,0.03644373401281742,4.486737464516856,0.8051890762324215,0.0,0.6485264240700253,0.7006198986803037,3.3929968850939165,0.20257561047810324,0.37801146505849276,2.6239843691314437,0.12373310226459554,0.11842669197270465,7.35793399146823e-05,2.866217520321266
CIV,43.46929152422492,43.015770102296095,13.515265825769184,,,,,,100.0,59.16080527067207,4.570251614339791,23.921372156076863,11.76667059609415,0.580998598504198,37.91537323012037,4.570251614339791,0.9839286415969194,,,20.14682960692627,,11.939237953030245,10.92937509004938,,1.0985369431673806,0.0002434116599211495,10.997812618701456,0.8373937417318298,0.580998598504198,,,,,
CMR,32.68768527242227,50.312521543304925,16.667968839763773,,0.3318013649837995,,,0.3318013649837995,100.0,49.00636532849232,5.98754509731829,33.7213043178528,10.912516947399869,0.3722912884619804,26.744490658822993,5.655490957556817,0.28779557414343826,,,21.671530666176437,,18.475078704873958,10.165682377002092,,0.5904818806443459,0.00017925868051566057,14.958292161683943,0.7468115908725327,0.3722912884619804,,0.3318013649837995,,,0.3318013649837995
COD,7.150336898511581,65.96043157674282,26.88923152474561,,,,,,100.0,26.885620608222776,0.6481595158483126,45.627721728329085,25.65303425315414,1.1855180581935307,6.501094107706418,0.6477081512829587,0.001439455762661679,,,18.084192129646347,,22.587005033617636,25.28905386765269,,2.3001538250438727,0.00046210704200940286,23.039091782276177,0.36396233091883384,1.1855180581935307,,,,,
COG,22.652122946701787,65.2191453407828,12.025210467824685,0.10378765965868436,,,,0.10378765965868436,100.0,69.81899005891576,3.0981016030569215,19.209280375112275,7.514119993301567,0.35975154901274226,19.657618706897864,2.9941997655548285,0.0,,,49.76174890008678,,8.283983132126602,7.173108834320338,,0.39909723385144696,0.00011746616529906983,10.925297242985675,0.3409426522751839,0.35975154901274226,0.10378765965868436,,,,0.10378765965868436
COK,82.89611650485436,13.858252427184464,3.2483495145631065,,,,,,100.0,83.10970873786407,0.1299029126213592,15.833980582524271,0.8249029126213592,0.10481553398058252,82.89514563106796,0.001063009708737864,,,,0.06427572815533979,,12.96990291262136,0.8249029126213592,,0.15045631067961163,0.12884466019417476,2.8642718446601942,,0.10481553398058252,,,,,
COL,50.60117589681479,33.95781480674968,14.138596494385366,1.20763079167574,0.00022689493534127226,0.09451206161070627,,1.3023528134360098,100.0,53.253092563031544,6.594308400265629,28.957763816427644,10.889073253896411,0.30579795954727795,45.456792300821306,4.709826075010963,0.18271931987308812,0.25187419427792607,,7.0312054772004275,0.008752338806094604,16.656798539637176,10.261112440858726,,0.7650947850098053,0.5733471787054818,12.118299946670124,0.37604462672984673,0.30579795954727795,1.20763079167574,0.00022689493534127226,0.09451206161070627,,1.3023528134360098
COM,24.711539809609263,66.66900332272492,8.518373126586006,0.10189128941354607,,,,0.10189128941354607,100.0,38.88429346530767,1.1420499950930223,42.059809048466924,17.494076576892343,0.42027563194863093,23.671260532477188,1.0398025992961992,0.0,,,14.425112509989207,,35.41716320607904,16.826727606656668,,0.7871913861511071,0.0003695234623634809,6.642645842387876,0.6678957477533052,0.42027563194863093,0.10189128941354607,,,,0.10189128941354607
CPV,75.13152914458743,18.829485238455714,6.037282361847086,,,,,,100.0,78.6998485995458,0.570827024981075,9.901589704769115,10.623580620741864,0.20157077971233914,74.5599924299773,0.5706566994700983,0.0,,,3.905280090840272,,5.06888720666162,9.855223315669948,,0.23414080242240726,0.00016496971990915974,4.832513247539742,0.76888720666162,0.20157077971233914,,,,,
CRI,50.195538735019205,29.39388726417799,19.449509719594012,0.9607775675210736,,,,0.9607775675210736,100.0,49.11233442284535,3.6818051493778317,35.324273180801654,11.415218762543724,0.46578932278226964,47.09444348873215,2.720912896381673,0.38033717529674865,,,1.1923275417168417,,17.204541544813353,10.997190205860427,,0.8259074488216066,9.376684442915305e-05,17.739549286082916,0.4184242215723379,0.46578932278226964,0.9607775675210736,,,,0.9607775675210736
CUB,72.37157745028821,20.707125170148306,6.1499583912363205,0.771196562241217,,,,0.771196562241217,100.0,76.10130970959322,3.6953465328404036,14.565101946557663,5.33935049635491,0.2989116612375199,69.44756990577497,2.9240075445132385,0.0,,,6.543054388452907,,9.282721884581967,4.88134889711343,,0.11071390058252269,7.654995188032954e-05,5.282380061975695,0.45789986632294505,0.2989116612375199,0.771196562241217,,,,0.771196562241217
CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,84.0448087431694,9.642185792349727,3.5834972677595633,2.727431693989071,,0.0018066666666666665,,2.729289617486339,100.0,72.3464480874317,15.531147540983605,5.406885245901639,6.3348633879781415,0.38069945355191254,71.90273224043716,12.137704918032787,0.004568306010928961,,,0.1645792349726776,,3.3500546448087434,6.127540983606558,,0.2785573770491803,0.6647213114754098,2.0522404371584697,0.20731147540983605,0.38069945355191254,2.727431693989071,,0.0018066666666666665,,2.729289617486339
CZE,81.88840546405443,10.440665470871382,4.802794027604055,2.807599829113348,0.0010547778087951103,0.05730563571222563,0.0021168815345251188,2.8680579225550327,100.0,76.29495221188711,12.522768178684512,6.5249243117108255,4.356452898981003,0.30079443785540333,72.29222542848902,9.274765069411135,0.21848197747319095,0.10286358525747898,,3.4868280013510535,0.05022108846160371,2.854254352751383,4.0493813070361195,,0.515937339504583,0.32972024251098503,3.452126289554168,0.2042388526534471,0.30079443785540333,2.807599829113348,0.0010547778087951103,0.05730563571222563,0.0021168815345251188,2.8680579225550327
DEU,88.060893291299,6.041453813059026,4.26198580646671,1.204078434597429,0.009855119755545002,0.419297230153751,0.002420010876379655,1.635656153744286,100.0,83.72841769672047,7.768005269128064,7.24722723945871,1.1133909054613402,0.14295888923141087,81.78764114770848,5.95351107709949,0.31975200192201136,,,1.3312137551974736,0.059260194036100264,3.6288571588853595,1.0221237984831901,,0.6095627938145266,0.11957893779128569,3.2986180786513377,0.09126601343505178,0.14295888923141087,1.204078434597429,0.009855119755545002,0.419297230153751,0.002420010876379655,1.635656153744286
DJI,37.23722827438691,47.69487141222704,15.06640799880615,,,,,,100.0,44.089936825349454,7.277023329851266,35.49718947420783,11.847485449932845,1.2872208128140077,29.960702382728943,7.277023329851266,,,,13.267174053623837,,23.18310699895538,11.24409292145451,,0.8619609013580063,0.00014805750385514602,12.31408247525245,0.6031935532010149,1.2872208128140077,,,,,
DMA,65.18668012108981,21.414030623437018,13.40060544904137,,,,,,100.0,64.80059667441758,1.980388715833808,18.184091607072347,13.387443513359361,1.646426534462335,63.20361514500065,1.9803009695959284,0.0,,,1.1249067696222521,,8.961084543500196,11.328478041503969,,0.47172377484315364,0.00010372921510990215,9.223445794761549,2.059228710569035,1.646426534462335,,,,,
DNK,73.45890653413515,14.020183141069598,11.409401403393794,0.9552908431487964,0.0022118926397679487,0.15381705716129315,,1.1113268726245165,100.0,71.4893410441104,4.255289022661027,21.597862342805936,2.3180877596470677,0.339419830775548,69.87719798613597,3.1000883947950233,0.4432280889126226,0.03817967405177872,,0.7809892530538682,0.004625657145515633,11.273673926367339,1.9609485145831183,,0.8309919837855222,0.039178919560736526,9.88100078280974,0.31896968483311183,0.339419830775548,0.9552908431487964,0.0022118926397679487,0.15381705716129315,,1.1113268726245165
DOM,44.39015591936382,42.43866774456407,13.171176336072095,,,,,,100.0,41.622514743253205,7.023618192417571,27.72343557254711,22.845520337798447,0.784556864993349,36.54072229862697,7.023618192417571,0.784524656903321,0.041316537887986705,,1.2352124606658699,,18.56538725397045,22.638100238017785,,3.8466121920503986,0.00011436448607161145,8.373459245493283,0.16615187402771828,0.784556864993349,,,,,
DZA,65.9901345675015,29.819413013748246,3.7475377873817766,0.20077778427482876,,0.24214557447554977,,0.44291463136847964,100.0,83.79447364723399,6.329271900710322,5.422409647597045,4.20013981265802,0.2536831733458775,60.74859990975886,5.193184962022798,0.048323513574133434,,,22.898075525017475,0.00582901837026616,3.0106849336588066,3.904805209199708,,0.14778512138479113,0.6873249614467905,2.363418655127904,0.2953302397673629,0.2536831733458775,0.20077778427482876,,0.24214557447554977,,0.44291463136847964
ECU,59.86967796340543,31.837003241834026,8.025508399578051,0.26764050392834915,,,,0.26764050392834915,100.0,69.82561434994201,3.985803269016624,20.227716059202468,5.179057659547194,0.7818086622917095,55.68649194638233,3.6952892244155358,0.48800490522384715,,,13.75223368387562,2.7590339674395693e-06,13.241478795254782,4.843445209298303,,0.3870431662787483,0.022844195819748468,6.498340471340118,0.33556611627048544,0.7818086622917095,0.26764050392834915,,,,0.26764050392834915
EGY,71.4604521415703,18.322291315549872,9.11234445929628,0.28873585039680233,0.8162052911282877,0.0,,1.1049443701852604,100.0,63.91510560947419,12.581184659989797,13.393773851727008,9.802761150177899,0.30716181399043024,60.70032867760538,9.508049049805312,1.252074414159612,,,3.1936292077513673,0.002333029839277297,5.90583289746421,9.22050457501146,,0.02115450430380401,1.9658666046763913,6.235898826704894,0.5822565751664374,0.30716181399043024,0.28873585039680233,0.8162052911282877,0.0,,1.1049443701852604
ERI,10.460493845624635,64.36444670445537,25.17535856901425,,,,,,100.0,17.151488865291718,1.4797870272048814,68.75401941282921,12.33417585211552,0.28114203670191285,8.980901245831028,1.479517820020041,0.0,,,7.844996485350643,,44.61809969639411,11.90224787999342,,0.32605476870616035,0.00027001480639516625,24.135919716435097,0.4318831042579603,0.28114203670191285,,,,,
ESP,80.72988025279383,11.639471490297993,5.668837277492028,1.8353035219047853,0.03716683800005934,0.06562447094633628,0.02372516611194208,1.9618109794161402,100.0,75.31539597794134,8.887694306320833,11.49722695885846,3.9480856911309807,0.3515679768871544,73.8926015972112,6.651749898625317,0.1777562132353155,0.007773998165074632,,0.8395918018280604,0.06055137354693866,7.183028860222786,3.5562878191557132,,0.5832025789020817,0.2135646014156967,4.136465156489347,0.38403114602550165,0.3515679768871544,1.8353035219047853,0.03716683800005934,0.06562447094633628,0.02372516611194208,1.9618109794161402
EST,88.98987933928417,5.4367447394732915,4.493129985115345,1.0687996814955234,0.00027276017608230443,0.011026407821456523,,1.080110209787679,100.0,88.8482715250664,3.054295060013663,6.261508462537268,1.487108259852601,0.34878954726217354,86.95624635235461,1.9612908479729272,0.0677455402586944,0.004605647120565708,,1.3474458565010656,,2.808313690715866,1.2811661607090346,,0.5445340740975328,0.012866404564024377,3.385603054747481,0.20130930675509992,0.34878954726217354,1.0687996814955234,0.00027276017608230443,0.011026407821456523,,1.080110209787679
