iso3, Y1990, Y1991, Y1992, Y1993, Y1994, Y1995, Y1996, Y1997, Y1998, Y1999, Y2000, Y2001, Y2002, Y2003, Y2004, Y2005, Y2006, Y2007, Y2008, Y2009, Y2010, Y2011, Y2012, Y2013, Y2014, Y2015, Y2016, Y2017, Y2018, Y2019, Y2020, Y2021, Y2022, Y2023, Y2024, Y2025, Y2026, Y2027, Y2028, Y2029, Y2030
CUW, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CYP, 5.8418, 6.365, 6.7573, 7.0434, 7.3106, 7.2515, 7.6008, 7.6887, 8.0197, 8.2884, 8.5597, 8.4774, 8.7136, 9.1007, 9.3196, 9.4859, 9.6862, 10.0255, 10.1669, 9.9598, 9.6435, 9.3265, 8.7812, 8.0369, 8.4135, 8.5027, 8.9435, 9.15, 7.8346, 7.8037, 7.7568, 7.3165604890490386, 6.8783449734637125, 6.44551602048401, 6.021236018043284, 5.60751304545713, 5.206975738943414, 4.820085305123715, 4.445353040272934, 4.08147418750672, 3.7271036250000003
CZE, 198.7131, 180.4246, 173.9632, 166.2178, 158.7216, 157.8689, 160.9541, 156.2807, 150.1333, 140.5604, 150.4914, 150.49, 146.8488, 149.9248, 150.803, 148.6544, 149.7741, 151.5465, 146.8541, 138.3071, 140.7635, 138.7808, 134.68200000000002, 129.7461, 127.8005, 128.8053, 130.7716, 129.6766, 122.4111, 123.0594, 123.6505, 123.4427231625182, 123.08381243678507, 122.60689232737083, 122.04645261827038, 121.43838769778057, 120.85435768281529, 120.34536992901998, 119.92368559043172, 119.60761990682802, 119.420885
DEU, 1259.072, 1211.907, 1161.5437, 1152.4479, 1132.8118, 1129.7134, 1149.3179, 1114.282, 1089.0626, 1055.2201, 1054.8375, 1069.4646, 1046.9998, 1043.9976, 1027.5603, 1001.6685, 1010.0873, 983.1256, 984.0531, 915.5707, 952.6824, 930.2584, 934.1591, 950.8857, 911.6112, 915.4342, 919.1411, 914.4587, 889.9955, 875.2454, 861.0776, 849.2178465668521, 836.3233831369762, 822.7899416349599, 809.0011007081198, 795.3282617198967, 781.9370687390987, 769.1122783182583, 757.3688205388023, 747.1902449961237, 739.0347999999999
DJI, 1.1523, 1.1698, 1.1568, 1.1709, 1.145, 1.1948, 1.2295, 1.2685, 1.2495, 1.2779, 1.3151, 1.3967, 1.4029, 1.4402, 1.4599, 1.4780000000000002, 1.4713, 1.5686, 1.6333, 1.6057, 1.6702, 1.6337, 1.7564, 1.7919999999999998, 1.9013, 1.9525, 1.9581, 2.0103, 2.308533333333333, 2.6067666666666667, 2.905, 2.9538561066094635, 2.9916223430279967, 3.0182987092556006, 3.0338852052922722, 3.038381831138015, 3.0317885867928274, 3.0141054722567096, 2.985332487529661, 2.945469632611683, 2.8945169075027737
DMA, 0.11635999999999999, 0.11707000000000001, 0.11632999999999999, 0.12085, 0.12534, 0.14475, 0.13898, 0.1514, 0.15295, 0.16324, 0.19262, 0.20254, 0.19521, 0.19548, 0.18655, 0.20122, 0.19510999999999998, 0.24147, 0.21394000000000002, 0.21291999999999997, 0.22071, 0.21277, 0.22043000000000001, 0.21861, 0.21986, 0.22635, 0.22807, 0.22793000000000002, 0.22354166666666667, 0.22354166666666667, 0.22354166666666667, 0.22354166666666667, 0.22354166666666667, 0.22354166666666667, 0.22354166666666667, 0.22354166666666667, 0.22354166666666667, 0.22354166666666667, 0.22354166666666667, 0.22354166666666667, 0.22354166666666667
DNK, 70.9338, 81.5991, 75.5702, 77.7696, 81.6612, 78.7197, 91.9224, 82.4352, 78.4395, 76.0079, 71.6879, 73.3792, 72.9048, 77.9645, 71.8177, 68.0306, 75.1853, 70.6014, 66.9544, 64.1466, 64.4535, 59.3981, 54.9293, 56.2617, 52.104, 49.4798, 51.5165, 49.4373, 46.0181, 45.6856, 45.3522, 45.32506194560193, 45.239288064291536, 45.114764021429714, 44.97127151002173, 44.82887701904049, 44.69768032002261, 44.58922337625526, 44.52575267539046, 44.52969875226936, 44.623338749999995
DOM, 13.8265, 16.0019, 17.9042, 20.0371, 21.9288, 24.9152, 25.296, 24.9603, 24.6632, 25.2807, 27.2353, 27.2637, 28.7737, 28.3525, 26.124000000000002, 25.9314, 26.8613, 28.2114, 27.7023, 27.1679, 27.491, 27.936999999999998, 28.4855, 28.5766, 29.0653, 29.7597, 30.7824, 31.0481, 28.9251, 29.6548, 30.3434, 30.9889, 31.6042, 32.2021, 32.7946, 33.3934, 34.0, 34.6098, 35.2248, 35.8469, 36.4784
DZA, 162.9917, 166.6011, 199.1805, 196.25099999999998, 194.3447, 206.7739, 204.903, 182.6172, 195.7046, 178.9668, 174.9349, 163.6143, 166.1925, 176.708, 170.4169, 190.4105, 187.2101, 192.7042, 195.5467, 200.6628, 200.361, 200.6289, 210.9286, 215.0089, 225.9071, 231.7052, 229.66099999999997, 229.1638, 231.1806, 232.9583, 234.8502, 235.2841011, 235.7786304, 236.1360727, 236.19016800000003, 235.805277, 234.93800399999998, 233.69170259999999, 232.16160159999998, 230.4291951, 228.56247299999998
EARTH, 32105.432404952004, 32534.59665002497, 31788.528363159003, 31963.69102846502, 32166.097310580004, 32855.019179424016, 33629.73901953599, 33741.32705289499, 33628.13921603298, 33910.004725599, 34642.832442078994, 34863.980028870996, 35482.75886659699, 36989.34279534902, 38475.17821355, 39650.64626499098, 40736.69019505399, 41766.682307438, 42516.41878525103, 42032.63490216398, 43914.77435785799, 45178.648001957015, 45793.450313552006, 46077.692281977004, 46567.74169341201, 46764.75702885802, 47075.98640849302, 47649.817667138006, 49038.14180487698, 49754.371245015616, 50430.05869765428, 50937.392313575634, 51405.442594032575, 51840.63711447445, 52248.19874811593, 52636.05136736592, 53065.42992049959, 53486.1400292092, 53903.44609366499, 54322.55341218737, 54748.553897773236
ECU, 46.4013, 43.9873, 50.4277, 54.0439, 42.8104, 51.9287, 54.1708, 47.6971, 49.0468, 46.8075, 43.2654, 47.9793, 49.1897, 51.4863, 54.6871, 55.6062, 54.3771, 56.9894, 59.4752, 63.1096, 64.6466, 66.203, 65.313, 68.2963, 70.2319, 67.7633, 65.6577, 64.7473, 68.25419938266712, 71.76109876533425, 75.26799814800138, 74.56047546479789, 73.80043650446062, 72.98788126698955, 72.12280975238471, 71.20522196064606, 72.23667272523568, 73.32126470744727, 74.45115451031837, 75.62034942605749, 76.82391428354212
EGY, 125.9885, 128.6292, 132.2391, 145.0244, 136.9279, 148.4164, 155.526, 159.3492, 169.5168, 174.5941, 187.7472, 181.4974, 188.9995, 216.2225, 223.6407, 247.3347, 257.4692, 268.7817, 283.5006, 286.0681, 286.9543, 304.8532, 303.6668, 299.941, 289.8876, 295.3082, 305.4326, 309.726, 323.0719, 333.8795, 344.2423, 354.166, 364.0961, 374.0535, 384.0606, 394.1431, 404.3175, 414.6168, 425.1037, 435.8523, 446.9472
ERI, 5.2478, 5.2258, 5.3752, 4.6497, 4.7166, 4.8477, 5.3891, 5.7692, 5.5069, 5.6626, 5.8413, 5.5782, 5.535, 5.805, 5.922999999999999, 6.0221, 5.6669, 6.0292, 5.8966, 6.0195, 5.9158, 6.2285, 6.3415, 6.4136, 6.4923, 6.5436, 6.5939, 6.6863, 6.924533333333334, 7.162766666666666, 7.401, 7.734087544514341, 8.06083131677151, 8.38123131677151, 8.69528754451434, 9.003, 9.314411709715083, 9.618217564572625, 9.914417564572624, 10.203011709715083, 10.484
ESP, 294.4794, 302.8792, 311.3464, 301.2949, 317.6941, 333.6848, 325.8913, 340.702, 351.5351, 379.2369, 395.0517, 391.3259, 409.7072, 418.33, 433.6747, 447.832, 439.8411, 451.4459, 417.0515, 376.7138, 362.457, 362.6663, 355.4473, 327.6306, 330.2859, 341.6234, 330.2365, 343.7742, 295.0916, 291.3914, 287.8268, 275.46705159216776, 263.07251237491124, 250.83022910407482, 238.89681490743018, 227.40012048810405, 216.43703287993384, 206.01994790794245, 196.13093303755264, 186.7529053769547, 177.86862749999997
EST, 41.7486, 38.5183, 28.2016, 22.0544, 23.0596, 21.2501, 21.938000000000002, 21.5423, 19.8294, 18.2987, 18.1588, 18.6116, 18.105, 19.9727, 20.3226, 20.2083, 19.1183, 23.4723, 21.2447, 17.852, 21.7581, 22.5069, 21.3216, 23.0665, 22.3021, 19.3012, 20.8637, 22.1033, 21.1522, 21.1272, 21.096999999999998, 21.674003464853158, 22.200243171719258, 22.684762581527217, 23.13792668308255, 23.570832400974325, 23.99321439036564, 24.41358521992381, 24.8419250529212, 25.29013694019658, 25.7709975
ETH, 53.5077, 53.4868, 55.1733, 50.6453, 53.4549, 53.3908, 56.0038, 79.8693, 80.9284, 81.265, 79.5901, 83.2523, 91.7181, 91.3491, 98.1782, 85.3124, 89.1459, 101.0466, 103.31299999999999, 107.7272, 115.259, 114.9046, 120.0952, 122.5713, 121.6092, 123.9145, 126.3579, 129.0128, 142.9348923076923, 156.85698461538462, 170.77907692307693, 184.70116923076924, 198.62326153846152, 212.54535384615383, 226.46744615384614, 240.38953846153842, 254.31163076923082, 268.2337230769231, 282.1558153846154, 296.0779076923077, 310.0
EU28, 5730.6841, 5631.744000000001, 5456.418200000001, 5358.797400000001, 5328.840999999999, 5382.565299999999, 5493.480900000001, 5402.369700000002, 5355.3257, 5244.3744, 5240.017400000002, 5294.4299, 5252.445800000002, 5334.472799999999, 5333.075400000001, 5297.5535, 5285.769300000002, 5235.6377999999995, 5116.937800000001, 4743.8388, 4850.1741, 4692.8847000000005, 4628.460800000001, 4532.504000000001, 4361.397900000001, 4389.4449, 4365.413600000001, 4383.7235, 4165.329299999999, 4138.2394, 4110.1967, 4046.461280564689, 3978.8058989768083, 3908.942075034891, 3838.495418208863, 3769.0091752659305, 3701.865010846368, 3638.3096377523025, 3579.6037639108285, 3526.983907090183, 3481.6631181399994
