add_info,iso3,tar_type_used,tar_type_reclass,tar_type_main,condi,rge,ndc_value_exclLU,ndc_value_inclLU,ndc_strengthen_tar,int_ref,refyr,taryr,tar_emi_exclLU,tar_emi_inclLU,gwp,scenario,emi_bl_exclLU_refyr,emi_bl_exclLU_taryr,emi_bl_onlyLU_refyr,emi_bl_onlyLU_taryr,pc_cov_set_to_100,pc_cov_exclLU_refyr,pc_cov_exclLU_taryr,pop_refyr,pop_taryr,gdp_refyr,gdp_taryr,CO2,CH4,N2O,HFCS,PFCS,SF6,NF3,energy,ippu,agriculture,waste,other,lulucf,lulucf_tar_2030_fyson2019
,BDI,ABU,ABS,RBU,conditional,best,,-14.897 MtCO2eq_SAR,,,2030,2030,7.65592,65.77951843354853,AR4,SSP4BLGCAM4,9.5699,9.5699,72.65449804193567,72.65449804193567,,0.7675568463623149,0.7675568463623149,14202207.9348,14202207.9348,16855605877.4963,16855605877.4963,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,ABS,ABS,RBU,unconditional,best,,57.054 MtCO2eq_SAR,,,2025,2025,8.293204328558177,62.982222002881095,AR4,SSP4BLGCAM4,8.4624,8.4624,55.80476795603694,55.80476795603694,,0.7612244601193747,0.7612244601193747,12937606.8328,12937606.8328,13276107836.7831,13276107836.7831,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,ABS,ABS,RBU,unconditional,best,,72.250 MtCO2eq_SAR,,,2030,2030,9.282745183594013,79.75716934322149,AR4,SSP4BLGCAM4,9.5699,9.5699,72.65449804193567,72.65449804193567,,0.7675568463623149,0.7675568463623149,14202207.9348,14202207.9348,16855605877.4963,16855605877.4963,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,ABS,ABS,RBU,conditional,best,,48.321 MtCO2eq_SAR,,,2025,2025,7.023800721426363,53.34181563783814,AR4,SSP4BLGCAM4,8.4624,8.4624,55.80476795603694,55.80476795603694,,0.7612244601193747,0.7612244601193747,12937606.8328,12937606.8328,13276107836.7831,13276107836.7831,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,ABS,ABS,RBU,conditional,best,,59.588 MtCO2eq_SAR,,,2030,2030,7.655920000000002,65.77951843354855,AR4,SSP4BLGCAM4,9.5699,9.5699,72.65449804193567,72.65449804193567,,0.7675568463623149,0.7675568463623149,14202207.9348,14202207.9348,16855605877.4963,16855605877.4963,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,RBU,ABS,RBU,unconditional,best,,-2%,,,2025,2025,8.298473300298866,63.02223687948991,AR4,SSP4BLGCAM4,8.4624,8.4624,55.80476795603694,55.80476795603694,,0.7612244601193747,0.7612244601193747,12937606.8328,12937606.8328,13276107836.7831,13276107836.7831,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,RBU,ABS,RBU,unconditional,best,,-3%,,,2030,2030,9.290569978632131,79.8243998327575,AR4,SSP4BLGCAM4,9.5699,9.5699,72.65449804193567,72.65449804193567,,0.7675568463623149,0.7675568463623149,14202207.9348,14202207.9348,16855605877.4963,16855605877.4963,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,RBU,ABS,RBU,conditional,best,,-17%,,,2025,2025,7.0690230525403726,53.68525380538725,AR4,SSP4BLGCAM4,8.4624,8.4624,55.80476795603694,55.80476795603694,,0.7612244601193747,0.7612244601193747,12937606.8328,12937606.8328,13276107836.7831,13276107836.7831,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BDI,RBU,ABS,RBU,conditional,best,,-20%,,,2030,2030,7.707699857547546,66.22440998074799,AR4,SSP4BLGCAM4,9.5699,9.5699,72.65449804193567,72.65449804193567,,0.7675568463623149,0.7675568463623149,14202207.9348,14202207.9348,16855605877.4963,16855605877.4963,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BEL,RBY,RBY,RBY,unconditional,best,,-55%,,,1990,2030,64.0743225,63.80080499999999,AR4,SSP4BLGCAM4,149.1429,125.7949,-3.3135,-0.2735175,,1.0,1.0,10006544.0,11856101.6607,251967109375.0,651890297630.9154,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,BEN,ABS,ABS,NGT,unconditional,best,37 MtCO2eq,,,,2030,2030,37.0,47.597408800000004,AR4,SSP4BLGCAM4,20.5137,20.5137,10.597408800000002,10.597408800000002,,0.8298030122511011,0.8298030122511011,15265510.3324,15265510.3324,37991512377.4194,37991512377.4194,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BEN,ABS,ABS,NGT,conditional,best,32.5 MtCO2eq,,,,2030,2030,32.5,43.097408800000004,AR4,SSP4BLGCAM4,20.5137,20.5137,10.597408800000002,10.597408800000002,,0.8298030122511011,0.8298030122511011,15265510.3324,15265510.3324,37991512377.4194,37991512377.4194,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,
,BFA,ABU,ABS,RBU,unconditional,best,,-6.608 MtCO2eq,,,2025,2025,33.90979999999999,98.708,AR4,SSP4BLGCAM4,40.5178,40.5178,64.79820000000001,64.79820000000001,,1.0,1.0,24003109.2581,24003109.2581,48844708443.5256,48844708443.5256,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,ABU,ABS,RBU,unconditional,best,,-7.8083 MtCO2eq,,,2030,2030,37.761700000000005,110.51469999999999,AR4,SSP4BLGCAM4,45.57,45.57,72.75299999999999,72.75299999999999,,0.9999978055738424,0.9999978055738424,27500868.8537,27500868.8537,61668719860.9877,61668719860.9877,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,ABU,ABS,RBU,conditional,best,,-18.437 MtCO2eq,,,2025,2025,22.080799999999996,86.879,AR4,SSP4BLGCAM4,40.5178,40.5178,64.79820000000001,64.79820000000001,,1.0,1.0,24003109.2581,24003109.2581,48844708443.5256,48844708443.5256,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,ABU,ABS,RBU,conditional,best,,-21.57463 MtCO2eq,,,2030,2030,23.99537000000001,96.74837,AR4,SSP4BLGCAM4,45.57,45.57,72.75299999999999,72.75299999999999,,0.9999978055738424,0.9999978055738424,27500868.8537,27500868.8537,61668719860.9877,61668719860.9877,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,ABS,ABS,RBU,unconditional,best,,98.708 MtCO2eq,,,2025,2025,33.90979999999999,98.708,AR4,SSP4BLGCAM4,40.5178,40.5178,64.79820000000001,64.79820000000001,,1.0,1.0,24003109.2581,24003109.2581,48844708443.5256,48844708443.5256,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,ABS,ABS,RBU,unconditional,best,,110.515 MtCO2eq,,,2030,2030,37.762000000000015,110.515,AR4,SSP4BLGCAM4,45.57,45.57,72.75299999999999,72.75299999999999,,0.9999978055738424,0.9999978055738424,27500868.8537,27500868.8537,61668719860.9877,61668719860.9877,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,ABS,ABS,RBU,conditional,best,,86.879 MtCO2eq,,,2025,2025,22.080799999999996,86.879,AR4,SSP4BLGCAM4,40.5178,40.5178,64.79820000000001,64.79820000000001,,1.0,1.0,24003109.2581,24003109.2581,48844708443.5256,48844708443.5256,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,ABS,ABS,RBU,conditional,best,,96.749 MtCO2eq,,,2030,2030,23.99600000000001,96.749,AR4,SSP4BLGCAM4,45.57,45.57,72.75299999999999,72.75299999999999,,0.9999978055738424,0.9999978055738424,27500868.8537,27500868.8537,61668719860.9877,61668719860.9877,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,RBU,ABS,RBU,unconditional,best,,-6.27%,,,2025,2025,33.91448679999999,98.7126868,AR4,SSP4BLGCAM4,40.5178,40.5178,64.79820000000001,64.79820000000001,,1.0,1.0,24003109.2581,24003109.2581,48844708443.5256,48844708443.5256,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,RBU,ABS,RBU,unconditional,best,,-6.6%,,,2030,2030,37.760688599999995,110.51368859999998,AR4,SSP4BLGCAM4,45.57,45.57,72.75299999999999,72.75299999999999,,0.9999978055738424,0.9999978055738424,27500868.8537,27500868.8537,61668719860.9877,61668719860.9877,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,RBU,ABS,RBU,conditional,best,,-17.47%,,,2025,2025,22.1190948,86.91729480000001,AR4,SSP4BLGCAM4,40.5178,40.5178,64.79820000000001,64.79820000000001,,1.0,1.0,24003109.2581,24003109.2581,48844708443.5256,48844708443.5256,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BFA,RBU,ABS,RBU,conditional,best,,-18.2%,,,2030,2030,24.03523220000001,96.7882322,AR4,SSP4BLGCAM4,45.57,45.57,72.75299999999999,72.75299999999999,,0.9999978055738424,0.9999978055738424,27500868.8537,27500868.8537,61668719860.9877,61668719860.9877,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,BGD,ABU,ABS,RBU,unconditional,best,-12 MtCO2eq_SAR,,,,2030,2030,347.9330606063087,366.1385606063087,AR4,SSP4BLGCAM4,204.2187,204.2187,18.2055,18.2055,,0.6207095009308868,0.6207095009308868,174283543.6446,174283543.6446,1024271656306.14,1024271656306.14,YES,YES,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,
,BGD,ABU,ABS,RBU,conditional,best,-36 MtCO2eq_SAR,,,,2030,2030,322.4068372255383,340.61233722553834,AR4,SSP4BLGCAM4,204.2187,204.2187,18.2055,18.2055,,0.6207095009308868,0.6207095009308868,174283543.6446,174283543.6446,1024271656306.14,1024271656306.14,YES,YES,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,
,BGD,ABS,ABS,RBU,unconditional,best,327.130 MtCO2eq_SAR,,,,2030,2030,347.9330606063087,366.1385606063087,AR4,SSP4BLGCAM4,204.2187,204.2187,18.2055,18.2055,,0.6207095009308868,0.6207095009308868,174283543.6446,174283543.6446,1024271656306.14,1024271656306.14,YES,YES,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,
,BGD,ABS,ABS,RBU,conditional,best,303.130 MtCO2eq_SAR,,,,2030,2030,322.4068372255383,340.61233722553834,AR4,SSP4BLGCAM4,204.2187,204.2187,18.2055,18.2055,,0.6207095009308868,0.6207095009308868,174283543.6446,174283543.6446,1024271656306.14,1024271656306.14,YES,YES,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,
