iso3, Y1990, Y1991, Y1992, Y1993, Y1994, Y1995, Y1996, Y1997, Y1998, Y1999, Y2000, Y2001, Y2002, Y2003, Y2004, Y2005, Y2006, Y2007, Y2008, Y2009, Y2010, Y2011, Y2012, Y2013, Y2014, Y2015, Y2016, Y2017, Y2018, Y2019, Y2020, Y2021, Y2022, Y2023, Y2024, Y2025, Y2026, Y2027, Y2028, Y2029, Y2030
ATA, 0.011, 0.014667, 0.014667, 0.014667, 0.014667, 0.0036667, 0.0036667, 0.0036667, 0.0036667, 0.0036667, 0.0036667, 0.0036667, 0.0036667, 0.0036667, 0.0073334, 0.0073334, 0.0073334, 0.011, 0.005308, 0.005177, 0.0050461, 0.0049151, 0.0047842, 0.0046532, 0.0045223, 0.004391300000000001, 0.0042604, 0.0041294, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568
ATG, 0.39326, 0.38078, 0.3783, 0.38698, 0.38593, 0.39643, 0.41559, 0.4315, 0.44368, 0.45805, 0.47712, 0.48354, 0.50722, 0.54322, 0.56438, 0.57422, 0.5905199999999999, 0.61717, 0.62929, 0.6593100000000001, 0.65377, 0.64837, 0.66099, 0.66233, 0.67843, 0.6913600000000001, 0.71007, 0.7086399999999999, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333
AUS, 423.1711, 424.2326, 428.5787, 429.1679, 429.2794, 437.9366, 445.5559, 457.6026, 471.375, 476.9807, 487.9023, 495.3852, 499.2842, 500.9888, 518.8514, 524.7326, 529.4055, 536.1612, 540.0882, 543.9627, 540.3462, 541.371, 543.7739, 533.5425, 528.081, 538.3126, 549.9258, 557.2955, 556.8654, 561.2103, 566.1206, 551.7735875598527, 539.1703896632083, 527.8122782433769, 517.2230505726144, 506.95656990901216, 496.4918868350876, 485.35394391951536, 473.225754949448, 459.838224333262, 444.9712965000001
AUT, 80.4576, 83.9334, 77.1334, 77.3347, 77.5754, 81.0456, 84.4512, 84.2258, 83.5248, 81.5883, 81.9584, 85.9521, 87.8089, 93.4656, 92.8841, 94.2608, 91.923, 89.113, 88.2875, 81.4958, 86.0418, 83.8026, 81.2778, 81.7035, 78.006, 80.1987, 80.8729, 83.5135, 80.0305, 80.3686, 80.8307, 76.82321925162938, 73.06804638524271, 69.45742291105218, 65.89414396178975, 62.292416762456774, 58.567142687133085, 54.64981595654581, 50.495342349967814, 46.06923492753583, 41.3484725
AZE, 77.7572, 70.4957, 62.25899999999999, 53.3245, 47.3087, 49.8308, 42.527, 41.5298, 41.0383, 41.5124, 42.92, 43.7859, 44.3755, 46.5268, 48.8905, 52.6715, 57.2676, 51.2619, 61.6612, 55.9269, 55.9475, 56.9446, 59.1994, 59.9713, 65.9996, 70.4519, 71.0048, 70.9912, 77.7531, 79.3178, 80.6036, 78.16509973628483, 75.30315635025163, 72.21651683187049, 69.06402064029092, 65.9667325621796, 62.93366306600035, 59.89656408534225, 56.832763157233856, 53.72087263977476, 50.54218
BDI, 3.3439, 3.4194, 3.4626, 3.4781, 3.4358, 3.4741, 3.5096, 3.6159, 3.5707, 3.346, 3.4211, 3.8131, 3.8828, 3.9376, 4.2494, 4.3556, 4.5885, 4.7084, 4.9072, 5.1222, 5.4216, 5.6858, 5.8161, 6.3717, 6.5995, 6.7153, 6.5052, 6.542000000000002, 7.207000000000002, 7.5935, 8.0222, 8.475163199999999, 8.9920832, 9.569866800000002, 10.2051624, 10.894660000000002, 11.6868066, 12.576345600000002, 13.5474634, 14.5862208, 15.681213999999999
BEL, 149.1429, 151.6762, 150.3104, 149.3628, 154.032, 156.2326, 159.9459, 151.4238, 156.5186, 149.8055, 150.8292, 149.2934, 148.7061, 149.0979, 150.4191, 146.5845, 144.0614, 140.545, 140.3714, 127.5175, 134.4336, 123.6072, 120.7712, 120.7777, 114.9977, 118.6341, 117.3127, 116.0868, 113.0125, 113.0367, 113.2628, 109.72250154906399, 106.70324517867972, 104.0519159116465, 101.63117126175501, 99.3182551190444, 97.02119920976297, 94.66213949143155, 92.15853067081423, 89.43949270964278, 86.44575749999998
BEN, 6.0105, 6.31, 6.4868, 6.7926, 7.2457, 7.1088, 7.3502, 7.5369, 7.8241, 8.1495, 8.5694, 8.5964, 9.7783, 9.6036, 9.4757, 10.5634, 11.4111, 12.3791, 11.9033, 12.4378, 13.1166, 13.5639, 13.7157, 14.2646, 14.7982, 15.099, 16.2077, 16.8924, 16.343, 17.0286, 17.7616, 19.0305075820952, 20.429998391758712, 21.957719656072136, 23.611487072422232, 25.38905996566129, 27.320770340548066, 29.44093790385162, 31.755166474063458, 34.271412898781925, 37.0
BES, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
BFA, 13.6168, 14.1316, 14.5005, 14.7762, 15.1587, 15.4802, 15.9174, 16.7072, 16.9664, 16.9518, 18.1595, 18.0018, 18.9525, 21.7482, 22.9081, 24.3538, 24.1997, 25.5968, 26.5088, 27.4874, 28.8139, 29.1793, 29.7382, 31.0541, 31.3899, 31.8139, 33.5942, 34.9692, 34.005, 35.49800000000001, 37.1487, 37.93457463352352, 38.808562155979374, 39.73683857276041, 40.688183992002536, 41.633986799999995, 44.108315056448376, 46.74817853644463, 49.53695488747455, 52.46006961931663, 55.505382
BGD, 49.5221, 49.9081, 51.9293, 51.6391, 53.5831, 60.6614, 64.4848, 67.7389, 69.0419, 73.9552, 78.5126, 85.3755, 88.5413, 92.122, 95.3347, 99.363, 104.4517, 106.366, 111.1042, 114.2796, 120.1434, 124.0083, 128.3082, 132.4228, 138.034, 151.2776, 152.4987, 157.8102, 157.3462, 161.19299999999996, 165.4623, 169.2826335, 173.46651300000002, 178.0928265, 183.222466, 188.90352, 195.176998, 202.05691099999999, 209.54457599999998, 217.645455, 226.37075
BGR, 102.3903, 83.928, 78.4921, 78.3798, 74.2972, 75.4204, 76.0036, 72.9985, 68.7632, 61.901, 60.6627, 63.5974, 60.4745, 65.1645, 64.0114, 64.5813, 64.9917, 69.2189, 67.3221, 58.3289, 60.9814, 66.3566, 61.4257, 55.8736, 58.8424, 62.0127, 59.392, 61.6766, 59.0368, 60.3524, 61.6515, 60.9891624486693, 60.57114903863034, 60.3010466827638, 60.09123735763524, 59.86233247001589, 59.59584524778904, 59.25986668314757, 58.77031664018844, 58.0565640411718, 57.0611925
BHR, 19.0705, 15.7501, 15.1484, 19.4345, 19.3628, 19.4466, 20.274, 22.2739, 23.3671, 23.1515, 23.7094, 19.203, 21.0584, 21.7617, 23.4541, 26.0756, 26.2084, 34.331, 37.5488, 36.0745, 37.1644, 36.6606, 34.5658, 39.9658, 40.2458, 33.7106, 33.4963, 33.6601, 37.0959, 38.767, 40.4489, 42.1417, 43.807, 45.4318, 47.0067, 48.5256, 49.9747, 51.3745, 52.7716, 54.2098, 55.7296
BHS, 2.4838, 2.322, 2.3343, 2.2473, 2.2485, 2.266, 2.2806, 1.9796, 2.3162, 2.3133, 2.3037, 2.2136, 2.2234, 2.1807, 2.4094, 2.4292, 2.3633, 2.4031, 2.2289, 2.3656, 2.3815, 2.6353, 2.7466, 3.585, 3.1992, 3.2637, 3.3465, 3.3463, 3.4033, 3.4835, 3.5612, 3.6404, 3.7256, 3.815, 3.9074, 4.0012, 4.0928, 4.1794, 4.2604, 4.3355, 4.4042
BIH, 35.7405, 33.5304, 16.4415, 11.6069, 11.5161, 10.4271, 12.0521, 15.0794, 19.4461, 19.8434, 21.0718, 21.18, 21.6975, 21.5618, 23.0851, 23.2916, 24.5253, 24.2535, 26.0366, 26.6158, 26.9242, 28.9406, 27.2884, 26.812, 28.6035, 27.2683, 28.0383, 28.4031, 28.6161, 29.1089, 29.6097, 30.159460199999998, 30.912851999999997, 31.816747200000002, 32.8210144, 33.876711, 34.9764844, 36.1194478, 37.268016, 38.385397999999995, 39.435984
BLR, 140.629, 132.245, 122.4665, 108.6001, 92.8255, 84.5128, 86.5316, 90.2277, 86.9915, 83.5911, 82.0192, 82.0804, 80.8387, 83.0256, 89.8025, 91.4119, 97.3351, 94.9296, 98.8893, 94.9638, 99.4877, 97.2374, 98.2594, 100.5673, 100.106, 95.7898, 97.7312, 100.4263, 106.97, 107.6698, 108.5109, 107.14495599198703, 106.13842346304011, 105.39999699800282, 104.84319604054404, 104.38661586921148, 103.97249621574963, 103.53223038353367, 102.9804301110078, 102.2422456601919, 101.25287999999999
BLZ, 0.5662, 0.60839, 0.63042, 0.6325, 0.62865, 0.60144, 0.5329999999999999, 0.6297, 0.62907, 0.626, 0.6711699999999999, 0.74103, 0.79101, 0.85505, 0.68691, 0.73745, 0.7620899999999999, 0.8219200000000001, 0.7841199999999999, 0.97792, 0.91939, 1.0362, 0.8997, 1.0218, 0.98147, 1.1157, 1.1616, 1.1539, 1.0984, 1.1301, 1.1619, 1.1974, 1.2392, 1.2857, 1.3351, 1.3858, 1.4378, 1.4917, 1.546, 1.5997, 1.6513
BOL, 17.2293, 18.1582, 19.551, 21.5086, 23.0389, 27.8903, 38.8178, 50.895, 55.7545, 53.2913, 49.8349, 39.7257, 36.0016, 40.2784, 51.6656, 57.2577, 61.9435, 61.7556, 64.7567, 67.6132, 72.3231, 74.8494, 79.7542, 81.9588, 84.9771, 86.2277, 89.5123, 91.9917, 95.3009, 99.2029, 103.0543, 106.9884, 111.1032, 115.3628, 119.726, 124.1465, 128.6903, 133.3998, 138.1916, 142.9841, 147.69799999999995
BRA, 609.0778, 633.7114, 643.4618, 657.4176, 677.7683, 704.2104, 711.1596, 738.4007, 757.0196, 775.3815, 805.4803, 823.2369, 841.4680000000002, 867.8152, 903.1933, 920.1377, 925.7024, 929.8725, 959.0568, 945.1708, 1009.0299, 1045.8348, 1075.3144, 1120.1361, 1148.9333, 1132.0831, 1107.2593, 1119.5129, 1257.3335, 1305.1151, 1350.5053, 1293.9781507034863, 1232.6282283444325, 1165.6584543696893, 1092.3933726129264, 1012.2878333333333, 994.9127222145603, 973.64771508912, 948.4581291457685, 919.3333596098372, 886.2878333333335
BRB, 1.2829, 1.4169999999999998, 1.1896, 1.3154, 0.95317, 1.0354, 1.0599, 1.1046, 1.3472, 1.4163, 1.3975, 1.419, 1.4095, 1.4457, 1.4792, 1.5219, 1.5333, 1.5562, 1.8048, 1.794, 1.6532, 1.7207, 1.6669, 1.6408, 1.4591, 1.4880000000000002, 1.5243, 1.5215, 1.3721, 1.3969, 1.4196, 1.4417, 1.4657, 1.4914, 1.5185, 1.5469, 1.5759, 1.6042, 1.6313, 1.6563, 1.6786
BRN, 10.0307, 10.0277, 9.9848, 9.262, 9.1452, 9.3697, 9.4491, 9.6885, 9.8647, 8.8091, 9.874, 10.0074, 9.6116, 10.2281, 10.3751, 10.291, 10.961, 14.3852, 16.0821, 13.9643, 14.0452, 15.7564, 15.630999999999998, 14.2671, 15.6626, 15.9487, 17.2321, 17.6195, 17.374000000000002, 17.045, 16.7331, 16.4239, 16.1163, 15.8246, 15.5577, 15.3205, 15.0902, 14.8541, 14.6251, 14.4115, 14.2179
BTN, 0.99485, 1.0512, 1.0707, 1.0519, 1.0664, 1.2579, 1.3551, 1.4380000000000002, 1.4397, 1.4742, 1.4587, 1.4055, 1.4578, 1.4228, 1.3628, 1.5294, 1.5147, 1.5511, 1.5273, 1.7609, 1.8779, 2.0826, 2.1593, 2.2606, 2.325, 2.2836, 2.397, 2.4512, 2.6347, 2.8047, 2.9642, 3.1128, 3.257, 3.4001, 3.5449, 3.6941, 3.8466, 4.0011, 4.1588, 4.3210000000000015, 4.4891
BVT, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
BWA, 14.2395, 13.6456, 13.5581, 13.6784, 13.949000000000002, 14.7936, 14.9972, 14.5547, 14.1919, 13.9173, 14.1537, 17.9504, 18.5851, 9.7662, 10.1925, 12.1252, 14.3715, 12.3605, 22.9149, 11.174, 27.2441, 30.0562, 15.2028, 14.518, 14.3204, 13.3984, 13.2758, 18.9871, 16.0698, 16.6255, 17.1561, 17.6429, 18.0807, 18.4862, 18.8755, 19.2633, 19.6348, 19.9786, 20.3125, 20.6514, 21.008000000000006
CAF, 19.3474, 19.7827, 19.9213, 20.0172, 20.2575, 21.7911, 22.6681, 24.0882, 27.3651, 25.8623, 30.3879, 30.6953, 27.4744, 38.4104, 38.5029, 38.5512, 14.6742, 14.8193, 15.0547, 8.8555, 9.2718, 9.9912, 9.4785, 9.6982, 9.6372, 9.9495, 10.55, 10.640999999999998, 8.4094, 8.7247, 9.0732, 9.42948135, 9.829717800000003, 10.2726932, 10.756709160000002, 11.279790600000004, 11.848882620000005, 12.467603310000005, 13.128929760000005, 13.826130080000008, 14.553144900000007
CAN, 609.0678, 600.2213, 617.0832, 619.3192, 640.8868, 657.4751, 678.5577, 693.7686, 701.1502, 714.0323, 737.1631, 726.3384, 730.6818, 747.1831, 749.13, 736.3004, 727.6668, 750.5125, 730.1257, 687.7322, 699.3821, 709.3876, 717.0581, 728.265, 729.2702, 728.1482, 713.8603, 721.8594, 728.0816, 727.5685, 727.4571, 709.7968221309283, 694.5681397015678, 681.4733441164705, 670.2006663669322, 660.440595795404, 651.479683504248, 642.5837962516011, 633.4406083539544, 623.7661748075993, 613.3034
CHE, 53.2806, 55.1435, 54.9068, 52.352, 51.3503, 52.2284, 52.8639, 51.6708, 53.3244, 53.0039, 52.3802, 53.922, 52.2939, 53.4288, 54.0565, 54.7446, 54.3645, 52.4703, 53.9361, 52.5845, 54.1393, 50.0397, 51.4642, 52.2356, 48.3679, 47.8193, 48.1861, 47.1623, 49.5783, 50.9442, 52.3858, 49.13928199715414, 45.83269274115767, 42.37102263748919, 38.66485402600803, 34.63239, 33.43455053424288, 32.06499160987067, 30.49310493550383, 28.692186328454618, 26.640299999999996
CHL, 52.5898, 50.6064, 52.4855, 54.9667, 58.7915, 62.1666, 68.2802, 75.4853, 75.9245, 80.1167, 77.1984, 72.0107, 73.8671, 74.3697, 79.4048, 80.8241, 83.71700000000001, 90.8004, 92.5363, 87.8734, 92.4099, 99.8892, 103.2675, 104.9387, 107.5347, 109.6827, 112.4264, 111.178, 116.8308, 121.8521, 126.8645, 122.49280354252404, 117.62080183749552, 112.1405262677809, 105.9590224773654, 99.0, 98.94755422530154, 98.53659380343981, 97.7497451780805, 96.5738890329464, 95.0
CHN, 3627.3725, 3767.8442, 3897.485, 4078.6184, 4333.2711, 4682.0469, 4874.6176, 4851.3636, 4709.9324, 4796.2031, 4922.4501, 5027.7604, 5451.2209, 6224.5119, 7050.2596, 7808.0066, 8557.444, 9087.3472, 9684.52, 10161.0383, 11029.6326, 12079.6658, 12428.9881, 12546.8774, 12672.6489, 12682.5306, 12754.1024, 12950.3744, 14149.2151, 14569.8498, 15001.0139, 15275.859909219502, 15554.072988815502, 15827.676566344799, 16089.973510464697, 16335.231494514202, 16561.745684419795, 16766.569754788048, 16943.523413673618, 17087.34041866777, 17193.426399554555
CIV, 14.5021, 14.3105, 14.1142, 15.5079, 15.1955, 17.9151, 19.356, 19.5386, 18.8945, 18.3715, 19.2117, 20.9959, 22.2363, 18.9923, 20.5014, 22.7689, 21.7212, 21.4951, 21.38, 19.9143, 21.5236, 23.218000000000004, 25.5048, 27.5031, 27.1459, 27.7921, 29.7595, 30.5388, 30.4588, 32.7289, 35.1813, 37.9831, 41.2552, 44.8943, 48.8043, 52.8981, 57.2958, 62.108, 67.2537, 72.6696, 78.3092
CMR, 27.5353, 26.8963, 29.6808, 31.2045, 56.5906, 54.9384, 50.8165, 47.5066, 46.6946, 44.9681, 44.2039, 43.0301, 40.9539, 42.3474, 41.7367, 43.7252, 42.9253, 44.5545, 44.1678, 45.0583, 43.0861, 40.685, 40.9122, 42.0359, 41.5374, 42.2268, 42.7917, 43.517, 41.5757, 43.3235, 45.2062, 47.2597, 49.4899, 51.889, 54.4495, 57.165, 60.0652, 63.174, 66.4795, 69.9734, 73.6518
COD, 38.8914, 37.9633, 38.3203, 38.3769, 42.9958, 43.0952, 38.8756, 38.239, 38.3488, 35.6427, 35.9378, 41.3238, 43.9852, 46.9504, 48.5358, 49.0923, 51.0406, 48.1545, 50.6108, 50.3465, 52.1229, 51.597, 51.6952, 54.8073, 55.8578, 56.3177, 56.1633, 55.3876, 61.51, 65.60600000000001, 70.3823, 76.4059, 83.9323, 92.6667, 102.3353, 112.6873, 124.2462, 137.4475, 151.9558, 167.484, 183.7954
COG, 11.5025, 11.3452, 11.6655, 11.7834, 12.1251, 12.6441, 13.6163, 14.2326, 13.6238, 12.8935, 12.2959, 11.5766, 9.0103, 11.0095, 10.9892, 12.8324, 14.0185, 12.4492, 12.1865, 13.672, 14.7795, 13.5632, 13.9157, 14.2637, 13.7889, 13.8011, 13.8128, 13.1374, 14.4226, 15.0618, 15.772, 16.5713, 17.4404, 18.3642, 19.3289, 20.3218, 21.3332, 22.3633, 23.4155, 24.494, 25.6027
COK, 0.047810000000000005, 0.047917, 0.048621, 0.055635, 0.057325, 0.058576, 0.069299, 0.070326, 0.07147300000000001, 0.067785, 0.066726, 0.049716, 0.045336, 0.048847, 0.071573, 0.079056, 0.08287699999999999, 0.08282300000000001, 0.086651, 0.08665199999999999, 0.086564, 0.08656799999999999, 0.086621, 0.086487, 0.086478, 0.089783, 0.10074, 0.103, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333
COL, 100.0052, 103.3243, 108.3673, 109.9991, 111.4432, 113.0649, 116.3869, 120.8503, 120.6721, 115.4761, 117.7676, 116.6155, 117.1489, 121.38, 125.0654, 130.0685, 138.6201, 140.1527, 138.3157, 145.7016, 146.9671, 142.9275, 148.7596, 156.8218, 159.8163, 160.7913, 168.3775, 166.6983, 171.9242, 179.2297, 186.3625, 188.36264812684578, 190.11620756183697, 191.7418799761871, 193.33914614811604, 194.98807445928412, 196.6672116878915, 198.18211496796664, 199.34868827353907, 200.00047206033088, 199.98986495026287
COM, 0.33742, 0.34547, 0.35143, 0.36191, 0.36657, 0.37563, 0.38502, 0.39471, 0.41098, 0.42426, 0.41459, 0.44188, 0.44536, 0.4613100000000001, 0.49832, 0.50421, 0.54637, 0.4851, 0.5191899999999999, 0.5511699999999999, 0.59828, 0.5936, 0.61117, 0.6604300000000001, 0.65385, 0.67686, 0.69592, 0.71327, 0.73243, 0.75945, 0.79043, 0.8285600000000001, 0.87549, 0.92957, 0.98923, 1.053, 1.1228, 1.2008, 1.2859, 1.3773, 1.4744
CPV, 0.25614000000000003, 0.26959, 0.30546, 0.31254, 0.30191, 0.3359, 0.32724000000000003, 0.34741, 0.37555, 0.41045, 0.44379, 0.46761, 0.51159, 0.5472899999999999, 0.58865, 0.7025100000000001, 0.73311, 0.76846, 0.73679, 0.80612, 0.8486899999999999, 0.8702, 0.76449, 0.7670100000000001, 0.7590399999999999, 0.97624, 1.0323, 1.0568, 0.96401, 1.0052, 1.0466, 1.0877, 1.1281, 1.1683, 1.2089, 1.2504, 1.293, 1.3368, 1.3825, 1.4307, 1.4822
CRI, 7.0104, 7.9567, 9.0531, 9.8257, 11.3917, 11.0312, 11.7654, 12.1688, 12.5847, 12.3575, 11.9806, 11.9176, 12.3498, 12.959, 13.0366, 13.0574, 13.3822, 14.5673, 14.9912, 14.4481, 14.7093, 15.4081, 15.1463, 15.224, 15.1601, 16.7405, 17.5688, 17.439, 16.8379, 17.7342, 18.6322, 19.5631, 20.5583, 21.6074, 22.6989, 23.8209, 24.9593, 26.1031, 27.2429, 28.369, 29.471
CUB, 51.1446, 46.5134, 47.6473, 44.1387, 46.744, 40.0409, 41.4068, 41.2322, 39.9088, 40.2719, 40.7967, 39.6703, 39.4702, 38.8262, 38.2546, 38.6482, 40.5621, 40.1928, 43.7889, 43.3407, 50.4576, 48.3258, 48.4902, 47.9449, 48.183, 48.5926, 49.5023, 49.1483, 49.2121, 50.1284, 51.1105, 52.2607, 53.5949, 55.0541, 56.581, 58.1196, 59.6422, 61.1375, 62.5762, 63.9291, 65.1678
CUW, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CYP, 5.8418, 6.365, 6.7573, 7.0434, 7.3106, 7.2515, 7.6008, 7.6887, 8.0197, 8.2884, 8.5597, 8.4774, 8.7136, 9.1007, 9.3196, 9.4859, 9.6862, 10.0255, 10.1669, 9.9598, 9.6435, 9.3265, 8.7812, 8.0369, 8.4135, 8.5027, 8.9435, 9.15, 7.8733, 7.9055, 7.9337, 7.48194229623738, 7.0649112925090405, 6.66941255068447, 6.284194491361272, 5.898972679737969, 5.507564394918337, 5.102735989027902, 4.675308390154592, 4.218378100462281, 3.7271036250000003
