iso3, Y1990, Y1991, Y1992, Y1993, Y1994, Y1995, Y1996, Y1997, Y1998, Y1999, Y2000, Y2001, Y2002, Y2003, Y2004, Y2005, Y2006, Y2007, Y2008, Y2009, Y2010, Y2011, Y2012, Y2013, Y2014, Y2015, Y2016, Y2017, Y2018, Y2019, Y2020, Y2021, Y2022, Y2023, Y2024, Y2025, Y2026, Y2027, Y2028, Y2029, Y2030
ATA, 0.011, 0.014667, 0.014667, 0.014667, 0.014667, 0.0036667, 0.0036667, 0.0036667, 0.0036667, 0.0036667, 0.0036667, 0.0036667, 0.0036667, 0.0036667, 0.0073334, 0.0073334, 0.0073334, 0.011, 0.005308, 0.005177, 0.0050461, 0.0049151, 0.0047842, 0.0046532, 0.0045223, 0.004391300000000001, 0.0042604, 0.0041294, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568
ATG, 0.39326, 0.38078, 0.3783, 0.38698, 0.38593, 0.39643, 0.41559, 0.4315, 0.44368, 0.45805, 0.47712, 0.48354, 0.50722, 0.54322, 0.56438, 0.57422, 0.5905199999999999, 0.61717, 0.62929, 0.6593100000000001, 0.65377, 0.64837, 0.66099, 0.66233, 0.67843, 0.6913600000000001, 0.71007, 0.7086399999999999, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333
AUS, 423.1711, 424.2326, 428.5787, 429.1679, 429.2794, 437.9366, 445.5559, 457.6026, 471.375, 476.9807, 487.9023, 495.3852, 499.2842, 500.9888, 518.8514, 524.7326, 529.4055, 536.1612, 540.0882, 543.9627, 540.3462, 541.371, 543.7739, 533.5425, 528.081, 538.3126, 549.9258, 557.2955, 563.126, 572.6398, 581.793, 570.6885170361787, 559.3150776388164, 547.564360695196, 535.329075787179, 522.5054156837856, 508.8974859620361, 494.3600407917488, 478.8713934944372, 462.4130667233601, 444.9712965000001
AUT, 80.4576, 83.9334, 77.1334, 77.3347, 77.5754, 81.0456, 84.4512, 84.2258, 83.5248, 81.5883, 81.9584, 85.9521, 87.8089, 93.4656, 92.8841, 94.2608, 91.923, 89.113, 88.2875, 81.4958, 86.0418, 83.8026, 81.2778, 81.7035, 78.006, 80.1987, 80.8729, 83.5135, 80.3949, 80.9481, 81.508, 77.74369728912073, 73.97412061766994, 70.17531271761092, 66.32662661521431, 62.410432414745344, 58.40610724170914, 54.29993449321621, 50.08847319261321, 45.77080189141983, 41.3484725
AZE, 77.7572, 70.4957, 62.25899999999999, 53.3245, 47.3087, 49.8308, 42.527, 41.5298, 41.0383, 41.5124, 42.92, 43.7859, 44.3755, 46.5268, 48.8905, 52.6715, 57.2676, 51.2619, 61.6612, 55.9269, 55.9475, 56.9446, 59.1994, 59.9713, 65.9996, 70.4519, 71.0048, 70.9912, 75.1576, 76.1604, 76.7587, 74.34088486516796, 71.78126755296165, 69.16004649666304, 66.54009581389518, 63.96921331332317, 61.477250107162945, 58.98382065187105, 56.38067502164279, 53.58571271931096, 50.54218
BDI, 3.3439, 3.4194, 3.4626, 3.4781, 3.4358, 3.4741, 3.5096, 3.6159, 3.5707, 3.346, 3.4211, 3.8131, 3.8828, 3.9376, 4.2494, 4.3556, 4.5885, 4.7084, 4.9072, 5.1222, 5.4216, 5.6858, 5.8161, 6.3717, 6.5995, 6.7153, 6.5052, 6.542000000000002, 7.0419, 7.2268, 7.4158, 7.5811147348098595, 7.752262728332188, 7.929256810243125, 8.11161600899739, 8.298473300301529, 8.505776503157188, 8.713841628062177, 8.917200125917647, 9.1110110937626, 9.290569978644237
BEL, 149.1429, 151.6762, 150.3104, 149.3628, 154.032, 156.2326, 159.9459, 151.4238, 156.5186, 149.8055, 150.8292, 149.2934, 148.7061, 149.0979, 150.4191, 146.5845, 144.0614, 140.545, 140.3714, 127.5175, 134.4336, 123.6072, 120.7712, 120.7777, 114.9977, 118.6341, 117.3127, 116.0868, 113.6928, 114.1968, 114.7605, 111.8647368729112, 109.09036316653456, 106.38549126057237, 103.7038006670326, 101.00365367042701, 98.26655057807352, 95.47422531207604, 92.59226991627163, 89.59099429630017, 86.44575749999998
BEN, 6.0105, 6.31, 6.4868, 6.7926, 7.2457, 7.1088, 7.3502, 7.5369, 7.8241, 8.1495, 8.5694, 8.5964, 9.7783, 9.6036, 9.4757, 10.5634, 11.4111, 12.3791, 11.9033, 12.4378, 13.1166, 13.5639, 13.7157, 14.2646, 14.7982, 15.099, 16.2077, 16.8924, 15.929, 16.1501, 16.42, 18.097016011933487, 19.888025497106813, 21.785680450869418, 23.778646538752152, 25.851263831000743, 27.995268725193405, 30.203713578974046, 32.45640713152673, 34.73046306409863, 37.0
BES, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
BFA, 13.6168, 14.1316, 14.5005, 14.7762, 15.1587, 15.4802, 15.9174, 16.7072, 16.9664, 16.9518, 18.1595, 18.0018, 18.9525, 21.7482, 22.9081, 24.3538, 24.1997, 25.5968, 26.5088, 27.4874, 28.8139, 29.1793, 29.7382, 31.0541, 31.3899, 31.8139, 33.5942, 34.9692, 33.474000000000004, 34.3275, 35.234, 35.033811603357336, 34.825345936141844, 34.58338721070067, 34.286044550326416, 33.91448679999999, 34.743774986897456, 35.54986413042147, 36.32596711429289, 37.06526954452579, 37.76068199999999
BGD, 49.5221, 49.9081, 51.9293, 51.6391, 53.5831, 60.6614, 64.4848, 67.7389, 69.0419, 73.9552, 78.5126, 85.3755, 88.5413, 92.122, 95.3347, 99.363, 104.4517, 106.366, 111.1042, 114.2796, 120.1434, 124.0083, 128.3082, 132.4228, 138.034, 151.2776, 152.4987, 157.8102, 157.6903, 161.5765, 165.4923, 169.02379352052728, 172.7329336435409, 176.50339544611407, 180.2242381875072, 183.7885634112766, 187.20279863623082, 190.45090308463642, 193.39857111667908, 195.9168205582444, 197.88067563140658
BGR, 102.3903, 83.928, 78.4921, 78.3798, 74.2972, 75.4204, 76.0036, 72.9985, 68.7632, 61.901, 60.6627, 63.5974, 60.4745, 65.1645, 64.0114, 64.5813, 64.9917, 69.2189, 67.3221, 58.3289, 60.9814, 66.3566, 61.4257, 55.8736, 58.8424, 62.0127, 59.392, 61.6766, 59.7449, 61.5989, 63.2447, 63.04371322329663, 62.78196262507882, 62.44780754640462, 62.02906550538431, 61.514042791127764, 60.90018225905013, 60.17285429834451, 59.30499482971811, 58.27388893484548, 57.0611925
BHR, 19.0705, 15.7501, 15.1484, 19.4345, 19.3628, 19.4466, 20.274, 22.2739, 23.3671, 23.1515, 23.7094, 19.203, 21.0584, 21.7617, 23.4541, 26.0756, 26.2084, 34.331, 37.5488, 36.0745, 37.1644, 36.6606, 34.5658, 39.9658, 40.2458, 33.7106, 33.4963, 33.6601, 36.163, 36.857, 37.7213, 38.8085, 40.0775, 41.4723, 42.9375, 44.4177, 45.8722, 47.2843, 48.63399999999999, 49.9006, 51.0621
BHS, 2.4838, 2.322, 2.3343, 2.2473, 2.2485, 2.266, 2.2806, 1.9796, 2.3162, 2.3133, 2.3037, 2.2136, 2.2234, 2.1807, 2.4094, 2.4292, 2.3633, 2.4031, 2.2289, 2.3656, 2.3815, 2.6353, 2.7466, 3.585, 3.1992, 3.2637, 3.3465, 3.3463, 3.39, 3.4554, 3.5184, 3.5806, 3.6439, 3.7078, 3.7723, 3.8369, 3.9003, 3.9612, 4.0192, 4.0739, 4.1249
BIH, 35.7405, 33.5304, 16.4415, 11.6069, 11.5161, 10.4271, 12.0521, 15.0794, 19.4461, 19.8434, 21.0718, 21.18, 21.6975, 21.5618, 23.0851, 23.2916, 24.5253, 24.2535, 26.0366, 26.6158, 26.9242, 28.9406, 27.2884, 26.812, 28.6035, 27.2683, 28.0383, 28.4031, 29.03, 29.8765, 30.6702, 31.393895219196065, 32.173993400312646, 32.983016696554785, 33.79368830533052, 34.579031547718806, 35.33353255530321, 36.05902406880749, 36.73939436865666, 37.35865324550833, 37.900932000252666
BLR, 140.629, 132.245, 122.4665, 108.6001, 92.8255, 84.5128, 86.5316, 90.2277, 86.9915, 83.5911, 82.0192, 82.0804, 80.8387, 83.0256, 89.8025, 91.4119, 97.3351, 94.9296, 98.8893, 94.9638, 99.4877, 97.2374, 98.2594, 100.5673, 100.106, 95.7898, 97.7312, 100.4263, 108.5411, 110.5149, 112.2946, 111.70722210566146, 111.03775600193944, 110.27892093937349, 109.4222907469316, 108.45822132395303, 107.36462112092029, 106.11337515729429, 104.68745605202263, 103.07150827483005, 101.25287999999999
BLZ, 0.5662, 0.60839, 0.63042, 0.6325, 0.62865, 0.60144, 0.5329999999999999, 0.6297, 0.62907, 0.626, 0.6711699999999999, 0.74103, 0.79101, 0.85505, 0.68691, 0.73745, 0.7620899999999999, 0.8219200000000001, 0.7841199999999999, 0.97792, 0.91939, 1.0362, 0.8997, 1.0218, 0.98147, 1.1157, 1.1616, 1.1539, 1.0777, 1.0893, 1.1021, 1.1169, 1.134, 1.1527, 1.1728, 1.1937, 1.2155, 1.2379, 1.26, 1.2809, 1.2999
BOL, 17.2293, 18.1582, 19.551, 21.5086, 23.0389, 27.8903, 38.8178, 50.895, 55.7545, 53.2913, 49.8349, 39.7257, 36.0016, 40.2784, 51.6656, 57.2577, 61.9435, 61.7556, 64.7567, 67.6132, 72.3231, 74.8494, 79.7542, 81.9588, 84.9771, 86.2277, 89.5123, 91.9917, 97.3579, 103.2094, 108.7636, 114.5211, 120.8971, 127.6625, 134.5975, 141.491, 148.1691, 154.4666, 160.1969, 165.1812, 169.2485
BRA, 609.0778, 633.7114, 643.4618, 657.4176, 677.7683, 704.2104, 711.1596, 738.4007, 757.0196, 775.3815, 805.4803, 823.2369, 841.4680000000002, 867.8152, 903.1933, 920.1377, 925.7024, 929.8725, 959.0568, 945.1708, 1009.0299, 1045.8348, 1075.3144, 1120.1361, 1148.9333, 1132.0831, 1107.2593, 1119.5129, 1234.6518, 1259.9806, 1283.7016, 1233.3548054111425, 1181.6341747496244, 1127.8948535480722, 1071.592123933154, 1012.2878333333333, 991.7261731374448, 968.9576519691385, 943.8513988997646, 916.3135211189372, 886.2878333333335
BRB, 1.2829, 1.4169999999999998, 1.1896, 1.3154, 0.95317, 1.0354, 1.0599, 1.1046, 1.3472, 1.4163, 1.3975, 1.419, 1.4095, 1.4457, 1.4792, 1.5219, 1.5333, 1.5562, 1.8048, 1.794, 1.6532, 1.7207, 1.6669, 1.6408, 1.4591, 1.4880000000000002, 1.5243, 1.5215, 1.3661, 1.3853, 1.4036, 1.4217, 1.4409, 1.461, 1.4821, 1.504, 1.5266, 1.5494, 1.5717, 1.5929, 1.6123
BRN, 10.0307, 10.0277, 9.9848, 9.262, 9.1452, 9.3697, 9.4491, 9.6885, 9.8647, 8.8091, 9.874, 10.0074, 9.6116, 10.2281, 10.3751, 10.291, 10.961, 14.3852, 16.0821, 13.9643, 14.0452, 15.7564, 15.630999999999998, 14.2671, 15.6626, 15.9487, 17.2321, 17.6195, 17.4688, 17.2483, 17.0667, 16.9188, 16.7988, 16.7081, 16.6469, 16.6147, 16.5962, 16.5756, 16.5507, 16.5189, 16.4771
BTN, 0.99485, 1.0512, 1.0707, 1.0519, 1.0664, 1.2579, 1.3551, 1.4380000000000002, 1.4397, 1.4742, 1.4587, 1.4055, 1.4578, 1.4228, 1.3628, 1.5294, 1.5147, 1.5511, 1.5273, 1.7609, 1.8779, 2.0826, 2.1593, 2.2606, 2.325, 2.2836, 2.397, 2.4512, 2.64, 2.8134, 2.9747, 3.2489816443696284, 3.532591168601045, 3.828376021972181, 4.1386999822804995, 4.4664826969079465, 4.810042789049349, 5.165882041286436, 5.5335818304243825, 5.911862562239744, 6.3
BVT, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
BWA, 14.2395, 13.6456, 13.5581, 13.6784, 13.949000000000002, 14.7936, 14.9972, 14.5547, 14.1919, 13.9173, 14.1537, 17.9504, 18.5851, 9.7662, 10.1925, 12.1252, 14.3715, 12.3605, 22.9149, 11.174, 27.2441, 30.0562, 15.2028, 14.518, 14.3204, 13.3984, 13.2758, 18.9871, 15.6777, 15.8247, 15.9962, 16.1959, 16.4144, 16.6474, 16.8899, 17.1371, 17.3756, 17.5951, 17.7944, 17.9719, 18.1256
CAF, 19.3474, 19.7827, 19.9213, 20.0172, 20.2575, 21.7911, 22.6681, 24.0882, 27.3651, 25.8623, 30.3879, 30.6953, 27.4744, 38.4104, 38.5029, 38.5512, 14.6742, 14.8193, 15.0547, 8.8555, 9.2718, 9.9912, 9.4785, 9.6982, 9.6372, 9.9495, 10.55, 10.640999999999998, 8.2451, 8.369, 8.4974, 8.602353090000001, 8.715127260000001, 8.830085880000002, 8.942266320000002, 9.046681800000004, 9.140767740000005, 9.223850310000005, 9.294297120000005, 9.350599090000006, 9.391079700000006
CAN, 609.0678, 600.2213, 617.0832, 619.3192, 640.8868, 657.4751, 678.5577, 693.7686, 701.1502, 714.0323, 737.1631, 726.3384, 730.6818, 747.1831, 749.13, 736.3004, 727.6668, 750.5125, 730.1257, 687.7322, 699.3821, 709.3876, 717.0581, 728.265, 729.2702, 728.1482, 713.8603, 721.8594, 736.2446, 742.2793, 747.2673, 730.7665380600813, 713.9419475827967, 696.9700827451011, 679.9895774670971, 663.1061976626914, 646.0073192629922, 628.3660656505346, 610.233262663081, 591.6466088401227, 572.6311
CHE, 53.2806, 55.1435, 54.9068, 52.352, 51.3503, 52.2284, 52.8639, 51.6708, 53.3244, 53.0039, 52.3802, 53.922, 52.2939, 53.4288, 54.0565, 54.7446, 54.3645, 52.4703, 53.9361, 52.5845, 54.1393, 50.0397, 51.4642, 52.2356, 48.3679, 47.8193, 48.1861, 47.1623, 49.2353, 50.1666, 51.0943, 48.040306648980994, 44.889956236949445, 41.6185675782395, 38.205073316171415, 34.63239, 33.219572943854196, 31.71572750564696, 30.118696490662163, 28.427089532291983, 26.6403
CHL, 52.5898, 50.6064, 52.4855, 54.9667, 58.7915, 62.1666, 68.2802, 75.4853, 75.9245, 80.1167, 77.1984, 72.0107, 73.8671, 74.3697, 79.4048, 80.8241, 83.71700000000001, 90.8004, 92.5363, 87.8734, 92.4099, 99.8892, 103.2675, 104.9387, 107.5347, 109.6827, 112.4264, 111.178, 116.0191, 120.1052, 124.075, 120.00159595020315, 115.50282806754005, 110.52829271659616, 105.03742995310489, 99.0, 98.74311030872786, 98.2281742871896, 97.44006620654665, 96.36695879939842, 95.0
CHN, 3627.3725, 3767.8442, 3897.485, 4078.6184, 4333.2711, 4682.0469, 4874.6176, 4851.3636, 4709.9324, 4796.2031, 4922.4501, 5027.7604, 5451.2209, 6224.5119, 7050.2596, 7808.0066, 8557.444, 9087.3472, 9684.52, 10161.0383, 11029.6326, 12079.6658, 12428.9881, 12546.8774, 12672.6489, 12682.5306, 12754.1024, 12950.3744, 14199.3699, 14650.9336, 15090.2891, 15159.136333290766, 15213.610469355039, 15245.64123267392, 15248.07434454009, 15214.595600477045, 15142.315313119774, 15028.575256210432, 14868.692522088699, 14658.87184236272, 14396.179090260464
CIV, 14.5021, 14.3105, 14.1142, 15.5079, 15.1955, 17.9151, 19.356, 19.5386, 18.8945, 18.3715, 19.2117, 20.9959, 22.2363, 18.9923, 20.5014, 22.7689, 21.7212, 21.4951, 21.38, 19.9143, 21.5236, 23.218000000000004, 25.5048, 27.5031, 27.1459, 27.7921, 29.7595, 30.5388, 29.905, 31.4643, 33.1208, 34.9708, 37.0707, 39.337, 41.6891, 44.0478, 46.4171, 48.819, 51.2038, 53.5231, 55.7306
CMR, 27.5353, 26.8963, 29.6808, 31.2045, 56.5906, 54.9384, 50.8165, 47.5066, 46.6946, 44.9681, 44.2039, 43.0301, 40.9539, 42.3474, 41.7367, 43.7252, 42.9253, 44.5545, 44.1678, 45.0583, 43.0861, 40.685, 40.9122, 42.0359, 41.5374, 42.2268, 42.7917, 43.517, 40.8215, 41.6993, 42.6674, 43.7509, 44.9402, 46.2123, 47.5431, 48.9078, 50.285, 51.6537, 52.9879, 54.2615, 55.4478
COD, 38.8914, 37.9633, 38.3203, 38.3769, 42.9958, 43.0952, 38.8756, 38.239, 38.3488, 35.6427, 35.9378, 41.3238, 43.9852, 46.9504, 48.5358, 49.0923, 51.0406, 48.1545, 50.6108, 50.3465, 52.1229, 51.597, 51.6952, 54.8073, 55.8578, 56.3177, 56.1633, 55.3876, 60.3067, 62.9132, 65.91, 71.19335738806166, 77.34638783642644, 84.12654880957395, 91.29686431162862, 98.6219368740955, 106.19010468581065, 114.1386845962174, 122.30916951797914, 130.54657647318865, 138.69907932809008
COG, 11.5025, 11.3452, 11.6655, 11.7834, 12.1251, 12.6441, 13.6163, 14.2326, 13.6238, 12.8935, 12.2959, 11.5766, 9.0103, 11.0095, 10.9892, 12.8324, 14.0185, 12.4492, 12.1865, 13.672, 14.7795, 13.5632, 13.9157, 14.2637, 13.7889, 13.8011, 13.8128, 13.1374, 14.0903, 14.36, 14.6819, 15.0645, 15.4824, 15.924, 16.3782, 16.8337, 17.2821, 17.7197, 18.1428, 18.547, 18.9278
COK, 0.047810000000000005, 0.047917, 0.048621, 0.055635, 0.057325, 0.058576, 0.069299, 0.070326, 0.07147300000000001, 0.067785, 0.066726, 0.049716, 0.045336, 0.048847, 0.071573, 0.079056, 0.08287699999999999, 0.08282300000000001, 0.086651, 0.08665199999999999, 0.086564, 0.08656799999999999, 0.086621, 0.086487, 0.086478, 0.089783, 0.10074, 0.103, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333
COL, 100.0052, 103.3243, 108.3673, 109.9991, 111.4432, 113.0649, 116.3869, 120.8503, 120.6721, 115.4761, 117.7676, 116.6155, 117.1489, 121.38, 125.0654, 130.0685, 138.6201, 140.1527, 138.3157, 145.7016, 146.9671, 142.9275, 148.7596, 156.8218, 159.8163, 160.7913, 168.3775, 166.6983, 169.0252, 173.3593, 177.4632, 175.67098256702312, 173.62942170075087, 171.45992167302632, 169.259832977955, 167.1068617789996, 164.93377884366836, 162.5553429864826, 159.86783814914793, 156.78181511917154, 153.2223649502629
COM, 0.33742, 0.34547, 0.35143, 0.36191, 0.36657, 0.37563, 0.38502, 0.39471, 0.41098, 0.42426, 0.41459, 0.44188, 0.44536, 0.4613100000000001, 0.49832, 0.50421, 0.54637, 0.4851, 0.5191899999999999, 0.5511699999999999, 0.59828, 0.5936, 0.61117, 0.6604300000000001, 0.65385, 0.67686, 0.69592, 0.71327, 0.71739, 0.72756, 0.7410399999999999, 0.75873, 0.78027, 0.80466, 0.8309700000000001, 0.8582700000000001, 0.8864700000000001, 0.91562, 0.94508, 0.97418, 1.0023
CPV, 0.25614000000000003, 0.26959, 0.30546, 0.31254, 0.30191, 0.3359, 0.32724000000000003, 0.34741, 0.37555, 0.41045, 0.44379, 0.46761, 0.51159, 0.5472899999999999, 0.58865, 0.7025100000000001, 0.73311, 0.76846, 0.73679, 0.80612, 0.8486899999999999, 0.8702, 0.76449, 0.7670100000000001, 0.7590399999999999, 0.97624, 1.0323, 1.0568, 0.9456, 0.96628, 0.98959, 1.0161, 1.0452, 1.0764, 1.1092, 1.1431, 1.1772, 1.2106, 1.2432, 1.2747, 1.3048
CRI, 7.0104, 7.9567, 9.0531, 9.8257, 11.3917, 11.0312, 11.7654, 12.1688, 12.5847, 12.3575, 11.9806, 11.9176, 12.3498, 12.959, 13.0366, 13.0574, 13.3822, 14.5673, 14.9912, 14.4481, 14.7093, 15.4081, 15.1463, 15.224, 15.1601, 16.7405, 17.5688, 17.439, 16.4763, 17.003, 17.5303, 18.0737, 18.6464, 19.2425, 19.8558, 20.4796, 21.1045, 21.7226, 22.3286, 22.9169, 23.4815
CUB, 51.1446, 46.5134, 47.6473, 44.1387, 46.744, 40.0409, 41.4068, 41.2322, 39.9088, 40.2719, 40.7967, 39.6703, 39.4702, 38.8262, 38.2546, 38.6482, 40.5621, 40.1928, 43.7889, 43.3407, 50.4576, 48.3258, 48.4902, 47.9449, 48.183, 48.5926, 49.5023, 49.1483, 48.556, 48.8104, 49.1265, 49.5458, 50.0444, 50.5922, 51.1606, 51.7218, 52.2526, 52.7438, 53.19, 53.5857, 53.9254
CUW, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CYP, 5.8418, 6.365, 6.7573, 7.0434, 7.3106, 7.2515, 7.6008, 7.6887, 8.0197, 8.2884, 8.5597, 8.4774, 8.7136, 9.1007, 9.3196, 9.4859, 9.6862, 10.0255, 10.1669, 9.9598, 9.6435, 9.3265, 8.7812, 8.0369, 8.4135, 8.5027, 8.9435, 9.15, 7.9622, 8.0674, 8.1528, 7.732985237466186, 7.312899278523162, 6.891287801634575, 6.466396485264075, 6.036611337074754, 5.60059161568759, 5.154966127414464, 4.695862856022161, 4.220461431728199, 3.7271036250000003
