add_info,iso3,tar_type_used,tar_type_calc,tar_type_orig,condi,rge,ndc_value_exclLU,ndc_value_inclLU,ndc_strengthen_tar,int_ref,refyr,taryr,tar_emi_exclLU,tar_emi_inclLU,gwp,scenario,emi_bl_exclLU_refyr,emi_bl_exclLU_taryr,emi_bl_LU_refyr,emi_bl_LU_taryr,pc_cov_set_to_100,pc_cov_exclLU_refyr,pc_cov_exclLU_taryr,pop_refyr,pop_taryr,gdp_refyr,gdp_taryr,CO2,CH4,N2O,HFCS,PFCS,SF6,NF3,energy,ippu,agriculture,waste,other,lulucf,lulucf_tar_2030_fyson2019,emi_bl_onlyLU_refyr,emi_bl_onlyLU_taryr
,AGO,ABS,ABS,RBU,unconditional,best,,124.656 MtCO2eq_AR4,,,2025,2025,82.46020000000001,124.656,AR4,SSP1BLIMAGE,113.6232,113.6232,106.13527142857141,106.13527142857141,,0.997455625,0.997455625,35348664.5688,35348664.5688,236785756857.0,236785756857.0,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,42.19579999999999,42.19579999999999
,AGO,ABS,ABS,RBU,unconditional,best,,125.612 MtCO2eq_AR4,,,2030,2030,33.94029999999999,125.612,AR4,SSP1BLIMAGE,101.5783,101.5783,106.13527142857141,106.13527142857141,,0.995183026,0.995183026,38672284.8281,38672284.8281,270979138897.0576,270979138897.0576,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,91.6717,91.6717
,AGO,ABS,ABS,RBU,conditional,best,,113.748 MtCO2eq_AR4,,,2025,2025,71.55220000000001,113.748,AR4,SSP1BLIMAGE,113.6232,113.6232,106.13527142857141,106.13527142857141,,0.997455625,0.997455625,35348664.5688,35348664.5688,236785756857.0,236785756857.0,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,42.19579999999999,42.19579999999999
,AGO,ABS,ABS,RBU,conditional,best,,96.625 MtCO2eq_AR4,,,2030,2030,4.953299999999999,96.625,AR4,SSP1BLIMAGE,101.5783,101.5783,106.13527142857141,106.13527142857141,,0.995183026,0.995183026,38672284.8281,38672284.8281,270979138897.0576,270979138897.0576,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,91.6717,91.6717
,AGO,RBU,ABS,RBU,unconditional,best,,-20%,,,2025,2025,82.5172200059,124.71302000589999,AR4,SSP1BLIMAGE,113.6232,113.6232,106.13527142857141,106.13527142857141,,0.997455625,0.997455625,35348664.5688,35348664.5688,236785756857.0,236785756857.0,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,42.19579999999999,42.19579999999999
,AGO,RBU,ABS,RBU,unconditional,best,,-35%,,,2030,2030,34.11205501052247,125.78375501052247,AR4,SSP1BLIMAGE,101.5783,101.5783,106.13527142857141,106.13527142857141,,0.995183026,0.995183026,38672284.8281,38672284.8281,270979138897.0576,270979138897.0576,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,91.6717,91.6717
,AGO,RBU,ABS,RBU,conditional,best,,-27%,,,2025,2025,71.63012700796499,113.82592700796498,AR4,SSP1BLIMAGE,113.6232,113.6232,106.13527142857141,106.13527142857141,,0.997455625,0.997455625,35348664.5688,35348664.5688,236785756857.0,236785756857.0,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,42.19579999999999,42.19579999999999
,AGO,RBU,ABS,RBU,conditional,best,,-50%,,,2030,2030,5.197950015032092,96.8696500150321,AR4,SSP1BLIMAGE,101.5783,101.5783,106.13527142857141,106.13527142857141,,0.995183026,0.995183026,38672284.8281,38672284.8281,270979138897.0576,270979138897.0576,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,,91.6717,91.6717
,ALB,AEI,ABS,RBU,unconditional,best,2 tCO2eq/cap,,,,2050,2050,5.4007305318,6.3117305318,AR4,SSP1BLIMAGE,7.344076929244176,7.344076929244176,0.911,0.911,,0.627190512,0.627190512,2700365.2659,2700365.2659,82758564939.7256,82758564939.7256,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,,0.911,0.911
,ALB,ABU,ABS,RBU,unconditional,best,-0.708 MtCO2eq_SAR,,,,2030,2030,5.659169203743953,6.570169203743953,AR4,SSP1BLIMAGE,6.394476929244176,6.394476929244176,0.911,0.911,,0.614667046,0.614667046,2852129.0996,2852129.0996,48354516706.9211,48354516706.9211,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,,0.911,0.911
,ALB,ABS,ABS,RBU,unconditional,best,5.449 MtCO2eq_SAR,,,,2030,2030,5.659169203743952,6.570169203743951,AR4,SSP1BLIMAGE,6.394476929244176,6.394476929244176,0.911,0.911,,0.614667046,0.614667046,2852129.0996,2852129.0996,48354516706.9211,48354516706.9211,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,,0.911,0.911
,ALB,RBU,ABS,RBU,unconditional,best,-11.5%,,,,2030,2030,5.942472391090604,6.8534723910906035,AR4,SSP1BLIMAGE,6.394476929244176,6.394476929244176,0.911,0.911,,0.614667046,0.614667046,2852129.0996,2852129.0996,48354516706.9211,48354516706.9211,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,,0.911,0.911
,AND,ABU,ABS,ABU,unconditional,best,-0.19373 MtCO2eq_SAR,,,,2030,2030,0.33871527313806526,0.20306527313806527,AR4,SSP1BLIMAGE,0.5335353843696946,0.5335353843696946,-0.13565,-0.13565,,0.96133757,0.96133757,79120.5,79120.5,,,YES,YES,YES,NO,NO,YES,NO,YES,YES,NO,YES,NO,NO,,-0.13565,-0.13565
,AND,ABS,ABS,ABU,unconditional,best,0.336820 MtCO2eq_SAR,,,,2030,2030,0.3387152731380653,0.20306527313806533,AR4,SSP1BLIMAGE,0.5335353843696946,0.5335353843696946,-0.13565,-0.13565,,0.96133757,0.96133757,79120.5,79120.5,,,YES,YES,YES,NO,NO,YES,NO,YES,YES,NO,YES,NO,NO,,-0.13565,-0.13565
,AND,RBU,ABS,ABU,unconditional,best,-37%,,,,2030,2030,0.3437595686996727,0.20810956869967273,AR4,SSP1BLIMAGE,0.5335353843696946,0.5335353843696946,-0.13565,-0.13565,,0.96133757,0.96133757,79120.5,79120.5,,,YES,YES,YES,NO,NO,YES,NO,YES,YES,NO,YES,NO,NO,,-0.13565,-0.13565
,ARG,ABU,ABS,ABS,unconditional,best,,-109 MtCO2eq_SAR,,,2030,2030,271.433715420156,502.7103197437126,AR4,SSP1BLIMAGE,384.8818,384.8818,103.85805,103.85805,,1.0,1.0,46188090.1481,46188090.1481,1192934517690.363,1192934517690.363,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,,231.27660432355663,231.27660432355663
,ARG,ABU,ABS,ABS,conditional,best,,-223 MtCO2eq_SAR,,,2030,2030,152.78159026325483,384.05819458681145,AR4,SSP1BLIMAGE,384.8818,384.8818,103.85805,103.85805,,1.0,1.0,46188090.1481,46188090.1481,1192934517690.363,1192934517690.363,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,,231.27660432355663,231.27660432355663
,ARG,ABS,ABS,ABS,unconditional,best,,483 MtCO2eq_SAR,,,2030,2030,271.433715420156,502.7103197437126,AR4,SSP1BLIMAGE,384.8818,384.8818,103.85805,103.85805,,1.0,1.0,46188090.1481,46188090.1481,1192934517690.363,1192934517690.363,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,,231.27660432355663,231.27660432355663
,ARG,ABS,ABS,ABS,conditional,best,,369 MtCO2eq_SAR,,,2030,2030,152.78159026325488,384.0581945868115,AR4,SSP1BLIMAGE,384.8818,384.8818,103.85805,103.85805,,1.0,1.0,46188090.1481,46188090.1481,1192934517690.363,1192934517690.363,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,,231.27660432355663,231.27660432355663
,ARG,RBU,ABS,ABS,unconditional,best,,-18%,,,2030,2030,273.97328722175985,505.2498915453165,AR4,SSP1BLIMAGE,384.8818,384.8818,103.85805,103.85805,,1.0,1.0,46188090.1481,46188090.1481,1192934517690.363,1192934517690.363,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,,231.27660432355663,231.27660432355663
,ARG,RBU,ABS,ABS,conditional,best,,-37%,,,2030,2030,156.90319040028407,388.1797947238407,AR4,SSP1BLIMAGE,384.8818,384.8818,103.85805,103.85805,,1.0,1.0,46188090.1481,46188090.1481,1192934517690.363,1192934517690.363,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,,231.27660432355663,231.27660432355663
,ARM,AEI,AEI,AEI,conditional,best,,5.4 tCO2eq_SAR/capita,,POP,2025,2025,16.630564585888198,16.091994585888198,AR4,SSP1BLIMAGE,11.9045,11.9045,-0.53857,-0.53857,,0.81073133,0.81073133,2827194.2498,2827194.2498,37954296940.5323,37954296940.5323,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,YES,NO,YES,,-0.53857,-0.53857
,ARM,AEI,AEI,AEI,conditional,best,,5.4 tCO2eq_SAR/capita,,POP,2030,2030,16.18282888863364,15.64425888863364,AR4,SSP1BLIMAGE,12.8872,12.8872,-0.53857,-0.53857,,0.808192421,0.808192421,2748531.7955,2748531.7955,46254508286.7919,46254508286.7919,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,YES,NO,YES,,-0.53857,-0.53857
,ARM,AEI,AEI,AEI,conditional,best,,2.07 tCO2eq_SAR/capita,,POP,2050,2050,5.6925846823160455,5.1540146823160455,AR4,SSP1BLIMAGE,16.0328,16.0328,-0.53857,-0.53857,,0.802158058,0.802158058,2362190.0554,2362190.0554,84126113362.3817,84126113362.3817,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,YES,NO,YES,,-0.53857,-0.53857
,AUS,RBY,RBY,RBY,unconditional,worst,,-26%,,,2005,2030,444.9712965000001,454.0041340000001,AR4,SSP1BLIMAGE,524.7326,533.8327,88.7865,9.0328375,,1.0,1.0,20178540.0,29447860.6319,815898625000.0,1689980992076.255,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,88.7865,9.0328375
,AUS,RBY,RBY,RBY,unconditional,best,,-28%,,,2005,2030,432.70091450000007,441.73375200000004,AR4,SSP1BLIMAGE,524.7326,533.8327,88.7865,9.0328375,,1.0,1.0,20178540.0,29447860.6319,815898625000.0,1689980992076.255,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,88.7865,9.0328375
,AUT,RBY,RBY,RBY,unconditional,best,,-40%,,,1990,2030,41.3484725,36.28616,AR4,SSP1BLIMAGE,80.4576,70.1176,-11.9884,-5.062312499999999,,1.0,1.0,7723949.0,9219262.1474,193505656250.0,541608227669.9797,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,-11.9884,-5.062312499999999
,AZE,RBY,ABS,RBY,unconditional,best,-35%,-35%,,,1990,2030,50.54218,46.62854784111317,AR4,SSP1BLIMAGE,77.7572,66.8642,-3.69,-5.621175,,1.0,1.0,7242761.0,10406584.9352,49903250000.0,213593097513.5133,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,-3.913632158886837,-5.621175
,AZE,ABS,ABS,RBY,unconditional,best,47.665 MtCO2eq_SAR,45.267 MtCO2eq_SAR,,,2030,2030,50.55373356459108,48.01040296377519,AR4,SSP1BLIMAGE,66.8642,66.8642,-5.621175,-5.621175,,1.0,1.0,10406584.9352,10406584.9352,213593097513.5133,213593097513.5133,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,-5.621175,-5.621175
,BDI,ABU,ABS,RBU,unconditional,best,,-1.164 MtCO2eq_SAR,,,2025,2025,8.239989992785734,62.982222002881095,AR4,SSP1BLIMAGE,8.408099999999997,8.408099999999997,2.9676162857142865,2.9676162857142865,,0.7608710870000001,0.7608710870000001,12601435.6776,12601435.6776,15138455477.2766,15138455477.2766,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,55.859067956036945,55.859067956036945
,BDI,ABU,ABS,RBU,unconditional,best,,-2.235 MtCO2eq_SAR,,,2030,2030,9.726517419614687,79.75716934322148,AR4,SSP1BLIMAGE,10.0274,10.0274,2.9676162857142865,2.9676162857142865,,0.7697644440000001,0.7697644440000001,13585200.5131,13585200.5131,23762953935.5486,23762953935.5486,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,72.19699804193567,72.19699804193567
,BDI,ABU,ABS,RBU,conditional,best,,-9.897 MtCO2eq_SAR,,,2025,2025,6.978731665464288,53.341815637838145,AR4,SSP1BLIMAGE,8.408099999999997,8.408099999999997,2.9676162857142865,2.9676162857142865,,0.7608710870000001,0.7608710870000001,12601435.6776,12601435.6776,15138455477.2766,15138455477.2766,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,55.859067956036945,55.859067956036945
,BDI,ABU,ABS,RBU,conditional,best,,-14.897 MtCO2eq_SAR,,,2030,2030,8.02192,65.77951843354853,AR4,SSP1BLIMAGE,10.0274,10.0274,2.9676162857142865,2.9676162857142865,,0.7697644440000001,0.7697644440000001,13585200.5131,13585200.5131,23762953935.5486,23762953935.5486,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,72.19699804193567,72.19699804193567
,BDI,ABS,ABS,RBU,unconditional,best,,57.054 MtCO2eq_SAR,,,2025,2025,8.239989992785734,62.982222002881095,AR4,SSP1BLIMAGE,8.408099999999997,8.408099999999997,2.9676162857142865,2.9676162857142865,,0.7608710870000001,0.7608710870000001,12601435.6776,12601435.6776,15138455477.2766,15138455477.2766,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,55.859067956036945,55.859067956036945
,BDI,ABS,ABS,RBU,unconditional,best,,72.250 MtCO2eq_SAR,,,2030,2030,9.726517419614689,79.75716934322149,AR4,SSP1BLIMAGE,10.0274,10.0274,2.9676162857142865,2.9676162857142865,,0.7697644440000001,0.7697644440000001,13585200.5131,13585200.5131,23762953935.5486,23762953935.5486,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,72.19699804193567,72.19699804193567
,BDI,ABS,ABS,RBU,conditional,best,,48.321 MtCO2eq_SAR,,,2025,2025,6.978731665464286,53.34181563783814,AR4,SSP1BLIMAGE,8.408099999999997,8.408099999999997,2.9676162857142865,2.9676162857142865,,0.7608710870000001,0.7608710870000001,12601435.6776,12601435.6776,15138455477.2766,15138455477.2766,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,55.859067956036945,55.859067956036945
,BDI,ABS,ABS,RBU,conditional,best,,59.588 MtCO2eq_SAR,,,2030,2030,8.021920000000001,65.77951843354855,AR4,SSP1BLIMAGE,10.0274,10.0274,2.9676162857142865,2.9676162857142865,,0.7697644440000001,0.7697644440000001,13585200.5131,13585200.5131,23762953935.5486,23762953935.5486,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,72.19699804193567,72.19699804193567
,BDI,RBU,ABS,RBU,unconditional,best,,-2%,,,2025,2025,8.24519900433259,63.02203699318411,AR4,SSP1BLIMAGE,8.408099999999997,8.408099999999997,2.9676162857142865,2.9676162857142865,,0.7608710870000001,0.7608710870000001,12601435.6776,12601435.6776,15138455477.2766,15138455477.2766,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,55.859067956036945,55.859067956036945
,BDI,RBU,ABS,RBU,unconditional,best,,-3%,,,2030,2030,9.735024360722955,79.82692602110463,AR4,SSP1BLIMAGE,10.0274,10.0274,2.9676162857142865,2.9676162857142865,,0.7697644440000001,0.7697644440000001,13585200.5131,13585200.5131,23762953935.5486,23762953935.5486,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,72.19699804193567,72.19699804193567
,BDI,RBU,ABS,RBU,conditional,best,,-17%,,,2025,2025,7.023441536827036,53.68355477178786,AR4,SSP1BLIMAGE,8.408099999999997,8.408099999999997,2.9676162857142865,2.9676162857142865,,0.7608710870000001,0.7608710870000001,12601435.6776,12601435.6776,15138455477.2766,15138455477.2766,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,55.859067956036945,55.859067956036945
,BDI,RBU,ABS,RBU,conditional,best,,-20%,,,2030,2030,8.078229071486367,66.24125123639543,AR4,SSP1BLIMAGE,10.0274,10.0274,2.9676162857142865,2.9676162857142865,,0.7697644440000001,0.7697644440000001,13585200.5131,13585200.5131,23762953935.5486,23762953935.5486,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,72.19699804193567,72.19699804193567
,BEL,RBY,RBY,RBY,unconditional,best,,-40%,,,1990,2030,86.44575749999998,86.17223999999999,AR4,SSP1BLIMAGE,149.1429,99.5719,-3.3135,-0.2735175,,1.0,1.0,10006544.0,12250333.5425,251967109375.0,659393242087.3198,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,-3.3135,-0.2735175
,BEN,ABS,ABS,NGT,unconditional,best,37 MtCO2eq,,,,2030,2030,37.0,47.597408800000004,AR4,SSP1BLIMAGE,38.5,38.5,10.597408800000002,10.597408800000002,,0.8304099659999999,0.8304099659999999,14288264.4851,14288264.4851,49762850151.7502,49762850151.7502,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,10.597408800000002,10.597408800000002
,BEN,ABS,ABS,NGT,conditional,best,32.5 MtCO2eq,,,,2030,2030,32.5,43.097408800000004,AR4,SSP1BLIMAGE,38.5,38.5,10.597408800000002,10.597408800000002,,0.8304099659999999,0.8304099659999999,14288264.4851,14288264.4851,49762850151.7502,49762850151.7502,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,,10.597408800000002,10.597408800000002
,BFA,ABU,ABS,RBU,unconditional,best,,-6.608 MtCO2eq,,,2025,2025,31.63749999999999,98.708,AR4,SSP1BLIMAGE,38.24549999999999,38.24549999999999,9.12807,9.12807,,1.0,1.0,22529087.1087,22529087.1087,52867090514.8729,52867090514.8729,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,67.07050000000001,67.07050000000001
,BFA,ABU,ABS,RBU,unconditional,best,,-7.8083 MtCO2eq,,,2030,2030,34.970299999999995,110.51469999999999,AR4,SSP1BLIMAGE,42.7786,42.7786,9.12807,9.12807,,1.0,1.0,24617515.6537,24617515.6537,77805752999.62401,77805752999.62401,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,75.5444,75.5444
,BFA,ABU,ABS,RBU,conditional,best,,-18.437 MtCO2eq,,,2025,2025,19.808499999999995,86.879,AR4,SSP1BLIMAGE,38.24549999999999,38.24549999999999,9.12807,9.12807,,1.0,1.0,22529087.1087,22529087.1087,52867090514.8729,52867090514.8729,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,67.07050000000001,67.07050000000001
,BFA,ABU,ABS,RBU,conditional,best,,-21.57463 MtCO2eq,,,2030,2030,21.203969999999998,96.74837,AR4,SSP1BLIMAGE,42.7786,42.7786,9.12807,9.12807,,1.0,1.0,24617515.6537,24617515.6537,77805752999.62401,77805752999.62401,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,75.5444,75.5444
,BFA,ABS,ABS,RBU,unconditional,best,,98.708 MtCO2eq,,,2025,2025,31.63749999999999,98.708,AR4,SSP1BLIMAGE,38.24549999999999,38.24549999999999,9.12807,9.12807,,1.0,1.0,22529087.1087,22529087.1087,52867090514.8729,52867090514.8729,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,67.07050000000001,67.07050000000001
,BFA,ABS,ABS,RBU,unconditional,best,,110.515 MtCO2eq,,,2030,2030,34.970600000000005,110.515,AR4,SSP1BLIMAGE,42.7786,42.7786,9.12807,9.12807,,1.0,1.0,24617515.6537,24617515.6537,77805752999.62401,77805752999.62401,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,75.5444,75.5444
,BFA,ABS,ABS,RBU,conditional,best,,86.879 MtCO2eq,,,2025,2025,19.808499999999995,86.879,AR4,SSP1BLIMAGE,38.24549999999999,38.24549999999999,9.12807,9.12807,,1.0,1.0,22529087.1087,22529087.1087,52867090514.8729,52867090514.8729,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,67.07050000000001,67.07050000000001
,BFA,ABS,ABS,RBU,conditional,best,,96.749 MtCO2eq,,,2030,2030,21.2046,96.749,AR4,SSP1BLIMAGE,42.7786,42.7786,9.12807,9.12807,,1.0,1.0,24617515.6537,24617515.6537,77805752999.62401,77805752999.62401,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,75.5444,75.5444
,BFA,RBU,ABS,RBU,unconditional,best,,-6.27%,,,2025,2025,31.64218679999999,98.7126868,AR4,SSP1BLIMAGE,38.24549999999999,38.24549999999999,9.12807,9.12807,,1.0,1.0,22529087.1087,22529087.1087,52867090514.8729,52867090514.8729,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,67.07050000000001,67.07050000000001
,BFA,RBU,ABS,RBU,unconditional,best,,-6.6%,,,2030,2030,34.96928199999999,110.51368199999999,AR4,SSP1BLIMAGE,42.7786,42.7786,9.12807,9.12807,,1.0,1.0,24617515.6537,24617515.6537,77805752999.62401,77805752999.62401,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,75.5444,75.5444
,BFA,RBU,ABS,RBU,conditional,best,,-17.47%,,,2025,2025,19.846794799999998,86.91729480000001,AR4,SSP1BLIMAGE,38.24549999999999,38.24549999999999,9.12807,9.12807,,1.0,1.0,22529087.1087,22529087.1087,52867090514.8729,52867090514.8729,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,67.07050000000001,67.07050000000001
,BFA,RBU,ABS,RBU,conditional,best,,-18.2%,,,2030,2030,21.243814,96.788214,AR4,SSP1BLIMAGE,42.7786,42.7786,9.12807,9.12807,,1.0,1.0,24617515.6537,24617515.6537,77805752999.62401,77805752999.62401,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,75.5444,75.5444
