cat,IPCM0EL
category,IPC2
clss,TOTAL
ent,FGASES
family,emi
gwp,AR4
note,Scenario based on RCPSSP IAM scenario dowscaled to country level using GDP data from SSP scenarios. For methodology see Guetschow et al. 2017Check info_per_country.csv for further information.
scen,SSP3BLAIMCGEFILLED
srce,PMSSPBIE
tablename,FGASES_IPCM0EL_TOTAL_NET_SSP3BLAIMCGEFILLED_PMSSPBIE
tpe,NET
unit,MtCO2eq
ISO3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CHL,0.08023200000000001,0.14885,0.1225,0.11210999999999999,0.08748500000000001,0.1096,0.09979299999999999,0.10112,0.1676,0.28584,0.12555,0.1864,0.36241,0.49261000000000005,0.41375,0.53579,0.63262,0.78513,0.94344,1.1146,1.2866,1.5118,1.8246,2.151,2.4904,2.8454,3.215,2.9823,3.3235,3.4442,3.5665,3.6911,3.8171,3.9431,4.0681,4.1906,4.3089,4.4215,4.5274,4.626,4.7163,4.7997,4.8784,4.9526,5.023,5.09,5.1533,5.2127,5.2683,5.3206,5.3698,5.4179,5.4653,5.5106,5.5522,5.5889,5.6196,5.6439,5.6612,5.6706,5.6718
CHN,13.5869,11.27,12.4923,19.7472,29.9042,21.7798,24.8871,36.023,27.6969,78.2111,61.321000000000005,77.1833,105.0831,124.3298,166.8009,205.0229,232.4355,209.3044,218.4238,217.2053,218.8303,269.3281,286.3044,303.2807,320.257,337.2333,354.2096,371.1859,386.7166,398.1858,407.2287,414.2993,420.0941,424.6735,428.1022,430.4457,431.8554,432.4716,432.3408,431.5061,430.0062,427.9867,425.5233,422.5509,419.0125,414.8591,410.0453,404.534,398.3013,391.3308,383.6135,375.5231,367.3395,358.9296,350.1757,340.976,331.314,321.1752,310.4837,299.1805,287.2229
CMR,1.0935,1.051,0.99492,1.0243,0.9425899999999999,0.77394,0.8246100000000001,0.84385,0.69617,0.6936100000000001,0.5980800000000001,0.49676000000000003,0.35893,0.41251000000000004,0.46071999999999996,0.48215,0.47143,0.46608,0.48751000000000005,0.39108000000000004,0.40715,0.31367,0.28546,0.25724,0.22903,0.20082,0.1726,0.14439000000000002,0.14007999999999998,0.15704,0.17545999999999998,0.19538,0.21674000000000002,0.2396,0.26400999999999997,0.29001,0.31772,0.34724,0.37864000000000003,0.41198,0.44733,0.4848,0.52453,0.56667,0.6114,0.65889,0.70911,0.7619199999999999,0.81735,0.87544,0.93622,1.0,1.0672,1.1378,1.2117,1.2891,1.3698,1.4536,1.5403,1.6296,1.7214
COG,1.179e-06,3.1587e-06,7.655199999999999e-06,2.9171999999999998e-05,5.7121000000000004e-05,0.00012476,0.0002395,0.00032323,0.00047153,0.00057966,0.00095458,0.0015023,0.0022253,0.0028863000000000005,0.0038371000000000004,0.0054641,0.0059463,0.0068267,0.0077071,0.008454799999999998,0.0092025,0.009409200000000001,0.010114,0.010818000000000001,0.011522,0.012226,0.012931,0.013635,0.015463999999999999,0.017738,0.020297,0.023167,0.026329,0.029789999999999997,0.033558,0.037636,0.042037,0.046789,0.051912,0.057433000000000005,0.06337899999999999,0.06977699999999999,0.076652,0.084035,0.09195700000000001,0.10045,0.10952,0.11914000000000001,0.12935,0.14015,0.15157,0.16368,0.17653,0.19013,0.20452,0.2197,0.23567,0.2524,0.26985,0.28799,0.30677
COL,0.044576,0.044302999999999995,0.040915,0.044177999999999995,0.046623000000000005,0.047969,0.04847,0.048999,0.048119999999999996,0.04658,0.046183999999999996,0.12504,0.17923,0.23004000000000002,0.29404,0.4042,0.47991000000000006,0.56134,0.70071,0.8425600000000001,1.0541,1.1821,1.4106,1.8023,2.2922,1.8916,2.0313,2.171,2.4908,2.6412,2.7927,2.9436,3.0938,3.2453,3.4002,3.5610000000000004,3.7263,3.8921,4.0569,4.218999999999999,4.3766,4.5306,4.6828,4.8332,4.9817,5.1284,5.2732,5.4158,5.5559,5.6931,5.827000000000001,5.959,6.09,6.2191,6.3454,6.468,6.5854,6.6962,6.7996,6.8947,6.9807
COM,1.1140999999999998e-07,2.3195999999999997e-07,5.4912e-07,2.2541e-06,4.392e-06,9.3522e-06,1.2272e-05,1.4419e-05,1.6491e-05,1.9575e-05,1.2955e-05,4.4006000000000005e-05,8.7123e-05,0.00013813,0.00019004,0.00026658,0.00030458,0.00035572,0.00040687,0.00045363,0.00050039,0.00049594,0.00053441,0.00057288,0.00061135,0.00064982,0.00068829,0.00072676,0.00083462,0.00097792,0.0011411,0.0013273,0.0015382999999999998,0.0017756,0.0020405,0.0023337,0.0026584,0.0030186999999999996,0.0034168,0.0038551,0.004335800000000001,0.0048628,0.0054406,0.006072999999999999,0.0067642,0.0075183,0.008337700000000002,0.0092245,0.010183,0.011217,0.012332,0.013536000000000001,0.014837000000000001,0.016242,0.017756,0.019387,0.02114,0.023019,0.025023,0.027152,0.029405
CRI,1.9551e-05,5.2461000000000005e-05,0.00012889,0.00057247,0.0013954,0.0029603999999999998,0.0053353,0.0082344,0.013006,0.019575,0.028505000000000003,0.034254,0.04112,0.050644999999999996,0.059646000000000005,0.070753,0.07893,0.087636,0.096342,0.10487,0.1134,0.11895,0.12705,0.13515,0.14325,0.15135,0.15945,0.16755,0.17595999999999998,0.19293,0.21047,0.22859000000000002,0.24725999999999998,0.2664,0.28592,0.30572,0.32558000000000004,0.34533,0.36491999999999997,0.38429,0.40339,0.42231,0.44111999999999996,0.45978,0.47826,0.49654,0.51461,0.5324300000000001,0.54997,0.56717,0.58399,0.60056,0.61698,0.63315,0.64895,0.66427,0.67895,0.69286,0.70591,0.7179800000000001,0.7289899999999999
CUB,6.878e-05,0.000205,0.00042186,0.0012515999999999998,0.0028747,0.006058399999999999,0.011155,0.015137000000000001,0.020205,0.028727999999999997,0.038607999999999996,0.056491,0.075931,0.09929500000000001,0.12267,0.14715,0.17014,0.1925,0.21486,0.23744,0.26000999999999996,0.26488,0.28391,0.30293000000000003,0.32195,0.34098,0.36,0.37903000000000003,0.37797,0.38985,0.40274,0.41673999999999994,0.43127,0.44606,0.46088,0.47541000000000005,0.48944,0.5028600000000001,0.51561,0.52762,0.53883,0.5493600000000001,0.5594,0.56904,0.57835,0.58746,0.59632,0.60488,0.61319,0.62135,0.62944,0.63779,0.64649,0.65523,0.66369,0.67156,0.6788,0.68542,0.69122,0.69598,0.69949
CYP,0.06391000000000001,0.076054,0.084452,0.07918,0.082246,0.091976,0.096027,0.099763,0.10585,0.11674000000000001,0.12029000000000001,0.12165,0.12988,0.13424,0.14643,0.19422999999999999,0.19791,0.22466999999999998,0.21749000000000002,0.22468000000000002,0.2458,0.21959,0.22229000000000002,0.21498,0.21318,0.25062,0.24545,0.24973,0.23908000000000001,0.25001999999999996,0.25789,0.26364,0.26932,0.275,0.28073000000000004,0.28661,0.2926,0.29867,0.30482,0.31106999999999996,0.31745,0.32389,0.33031,0.33675,0.34325,0.34983000000000003,0.35653,0.36332,0.37021,0.37717,0.3842,0.39124000000000003,0.39829000000000003,0.40538,0.41255,0.41986,0.42723999999999995,0.43463999999999997,0.4421,0.44969,0.45747
CZE,0.084608,0.084766,0.08642799999999999,0.091012,0.09915,0.11590999999999999,0.18658,0.29148,0.36154000000000003,0.4219,0.5577300000000001,0.67025,0.82034,0.97341,1.0554,1.1640000000000001,1.4448,1.8395,2.1385,2.2251,2.512,2.7367,2.8572,2.9951,3.1901,3.4002,3.5448,3.7192,3.8654,4.0588,4.2128,4.3434,4.4745,4.6065,4.7401,4.8758,5.0138,5.1537,5.295,5.4377,5.5813,5.7258,5.8704,6.0142,6.1563,6.2955,6.4335,6.5715,6.7074,6.8394,6.9656,7.0846,7.1982,7.3086,7.4184,7.5302,7.6444,7.7589,7.8725,7.9838,8.0915
