cat,IPCMLULUCF
clss,TOTAL
ent,KYOTOGHG
family,emi
gwp,AR4
note,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP
scen,HISTORY
srce,UNFCCC2019BI
tablename,KYOTOGHG_IPCMLULUCF_TOTAL_NET_HISTORY_UNFCCC2019BI
tpe,NET
unit,MtCO2eq
ISO3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
PER,nan,nan,nan,nan,41.8987,nan,nan,nan,nan,nan,56.8749,nan,nan,nan,nan,nan,nan,nan,nan,nan,43.9226,nan,87.3753,nan,nan,nan,nan
PRK,-13.727,nan,nan,nan,-13.37,nan,nan,nan,nan,nan,-16.632,nan,-16.88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PRY,nan,nan,nan,nan,69.0281,nan,nan,nan,nan,nan,71.3885,nan,nan,nan,nan,74.9824,nan,nan,nan,nan,nan,90.0756,122.0505,nan,nan,nan,nan
SAU,-15.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,-14.1685,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9.0494,nan,-9.151,nan,nan,nan,nan
TCD,nan,nan,nan,-46.1569,nan,nan,nan,nan,-38.1139,-26.6035,-45.318999999999996,-44.5522,-43.773,-37.6939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TGO,nan,nan,14.1321,17.0298,18.5787,20.3529,23.0762,27.6931,28.1857,nan,8.3914,nan,nan,nan,nan,11.5536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TJK,-1.916,-1.896,-1.889,-1.899,-1.8869999999999998,-1.8769999999999998,-1.883,-1.8730000000000002,-1.8619999999999999,-1.854,-1.8769999999999998,-1.882,-1.9140000000000001,-1.93,-2.0380000000000003,-2.064,-2.086,-2.09,-2.0869999999999997,-2.09,-2.092,nan,nan,nan,nan,nan,nan
URY,0.7069,nan,nan,nan,-1.8919,nan,nan,nan,-6.2581,nan,-12.3735,nan,-11.1527,nan,-11.050999999999998,nan,-8.7359,nan,-4.5204,nan,-6.5303,nan,-8.6329,nan,-4.0211,nan,nan
UZB,-1.5664,-1.6672,-1.8396,-1.5951,-1.3521,-1.3969999999999998,-1.6467,-1.6482,-1.3485,-1.3977,-1.0184,0.0305,-0.2961,-0.5853,-0.9522,0.4179,0.1088,0.5435,-2.2352,-2.5615,-3.0647,-2.5193,-2.8575,nan,nan,nan,nan
VCT,-0.13192,nan,nan,nan,-0.13192,nan,nan,-0.13192,nan,nan,-0.027964999999999997,nan,nan,nan,-0.034181,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
VNM,nan,nan,nan,nan,20.0935,nan,nan,nan,nan,nan,15.6545,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.0305,nan,nan,-34.2406,nan,nan,nan
YEM,nan,nan,nan,nan,nan,-9.6701,nan,nan,nan,nan,-1.5013,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.8869999999999998,nan,-1.54,nan,nan,nan,nan
ZWE,nan,nan,nan,nan,-62.2345,nan,nan,nan,nan,nan,-88.0346,nan,nan,nan,nan,nan,-83.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
