cat,IPCM0EL
category,IPC2
clss,TOTAL
ent,FGASES
family,emi
gwp,AR4
note,Scenario based on RCPSSP IAM scenario dowscaled to country level using GDP data from SSP scenarios. For methodology see Guetschow et al. 2017Check info_per_country.csv for further information.
scen,SSP2BLMESGBFILLED
srce,PMSSPBIE
tablename,FGASES_IPCM0EL_TOTAL_NET_SSP2BLMESGBFILLED_PMSSPBIE
tpe,NET
unit,MtCO2eq
ISO3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CHL,0.08023200000000001,0.14885,0.1225,0.11210999999999999,0.08748500000000001,0.1096,0.09979299999999999,0.10112,0.1676,0.28584,0.12555,0.1864,0.36241,0.49261000000000005,0.41375,0.53579,0.63262,0.78513,0.94344,1.1146,1.2866,1.5118,1.8246,2.151,2.4904,2.8454,3.215,2.9823,3.4762,3.7207,3.9263,4.0945,4.2371,4.3594,4.4664,4.5627,4.6506,4.7324,4.8122,4.8935,4.9797,5.0673,5.1517,5.2334,5.3129,5.3909,5.4668,5.54,5.6104,5.678,5.7426,5.8075,5.8738,5.9386,5.999,6.0521,6.0959,6.1289,6.1494,6.1559,6.1471
CHN,13.5869,11.27,12.4923,19.7472,29.9042,21.7798,24.8871,36.023,27.6969,78.2111,61.321000000000005,77.1833,105.0831,124.3298,166.8009,205.0229,232.4355,209.3044,218.4238,217.2053,218.8303,269.3281,286.3044,303.2807,320.257,337.2333,354.2096,371.1859,416.2119,454.5695,486.1366,512.5942,537.1499,559.9974,581.3406,601.3903,620.4464,638.8131,656.711,674.3592,691.9729,709.2775,725.8814,741.8213,757.1357,771.8655,786.0045,799.5438,812.5236,824.9858,836.9736,848.4744,859.43,869.8131,879.5922,888.7315,897.2781,905.2887,912.7352,919.5866,925.8082
CMR,1.0935,1.051,0.99492,1.0243,0.9425899999999999,0.77394,0.8246100000000001,0.84385,0.69617,0.6936100000000001,0.5980800000000001,0.49676000000000003,0.35893,0.41251000000000004,0.46071999999999996,0.48215,0.47143,0.46608,0.48751000000000005,0.39108000000000004,0.40715,0.31367,0.28546,0.25724,0.22903,0.20082,0.1726,0.14439000000000002,0.14626,0.16932,0.19308,0.21766999999999997,0.24373000000000003,0.27141,0.30088000000000004,0.33233,0.36622,0.40308,0.44331000000000004,0.48739,0.5359,0.5892,0.64745,0.71094,0.77996,0.8548100000000001,0.93595,1.0238,1.1186,1.2207,1.3302,1.4481,1.5758,1.7135,1.8617,2.021,2.1919999999999997,2.3753,2.5713,2.78,3.0018
COG,1.179e-06,3.1587e-06,7.655199999999999e-06,2.9171999999999998e-05,5.7121000000000004e-05,0.00012476,0.0002395,0.00032323,0.00047153,0.00057966,0.00095458,0.0015023,0.0022253,0.0028863000000000005,0.0038371000000000004,0.0054641,0.0059463,0.0068267,0.0077071,0.008454799999999998,0.0092025,0.009409200000000001,0.010114,0.010818000000000001,0.011522,0.012226,0.012931,0.013635,0.016855000000000002,0.020713,0.024962,0.029633999999999997,0.034791,0.040449,0.046625,0.05334,0.06065,0.06865,0.077436,0.08712400000000001,0.097854,0.10970999999999999,0.12272000000000001,0.13695,0.15249000000000001,0.1694,0.18775999999999998,0.20764000000000002,0.22913000000000003,0.25229,0.27721,0.30406,0.33307,0.36435,0.39802,0.43422,0.47307,0.51466,0.55905,0.60631,0.65649
COL,0.044576,0.044302999999999995,0.040915,0.044177999999999995,0.046623000000000005,0.047969,0.04847,0.048999,0.048119999999999996,0.04658,0.046183999999999996,0.12504,0.17923,0.23004000000000002,0.29404,0.4042,0.47991000000000006,0.56134,0.70071,0.8425600000000001,1.0541,1.1821,1.4106,1.8023,2.2922,1.8916,2.0313,2.171,2.6912,3.0238,3.3249,3.5887,3.8223,4.033,4.2292,4.4196,4.6078,4.7937,4.9801,5.1696,5.3646,5.563,5.7609,5.9579,6.1536,6.3477,6.5403,6.7314,6.9203,7.106,7.2878,7.468999999999999,7.6521,7.8338,8.0114,8.1819,8.3421,8.488999999999999,8.6198,8.732000000000001,8.8229
COM,1.1140999999999998e-07,2.3195999999999997e-07,5.4912e-07,2.2541e-06,4.392e-06,9.3522e-06,1.2272e-05,1.4419e-05,1.6491e-05,1.9575e-05,1.2955e-05,4.4006000000000005e-05,8.7123e-05,0.00013813,0.00019004,0.00026658,0.00030458,0.00035572,0.00040687,0.00045363,0.00050039,0.00049594,0.00053441,0.00057288,0.00061135,0.00064982,0.00068829,0.00072676,0.00094965,0.0012284000000000002,0.0015422,0.0018962,0.0023006999999999997,0.0027589000000000003,0.0032735999999999998,0.0038472000000000003,0.004490699999999999,0.0052195,0.006043,0.0069719,0.0080187,0.0091981,0.010523999999999999,0.012008,0.013663999999999999,0.015503,0.017544999999999998,0.019811000000000002,0.022316,0.025075,0.028104,0.031439,0.035123,0.03918,0.043636,0.048516000000000004,0.053861,0.059711,0.066091,0.073026,0.080538
CRI,1.9551e-05,5.2461000000000005e-05,0.00012889,0.00057247,0.0013954,0.0029603999999999998,0.0053353,0.0082344,0.013006,0.019575,0.028505000000000003,0.034254,0.04112,0.050644999999999996,0.059646000000000005,0.070753,0.07893,0.087636,0.096342,0.10487,0.1134,0.11895,0.12705,0.13515,0.14325,0.15135,0.15945,0.16755,0.19834000000000002,0.23699,0.27404,0.30888000000000004,0.34186,0.37309000000000003,0.40276,0.43113,0.45835,0.48463999999999996,0.51042,0.53618,0.56237,0.5887600000000001,0.6148100000000001,0.64053,0.66594,0.69102,0.7158,0.74024,0.76427,0.78781,0.81076,0.83355,0.85641,0.87902,0.90102,0.92209,0.94185,0.95996,0.9762,0.9903299999999999,1.0021
CUB,6.878e-05,0.000205,0.00042186,0.0012515999999999998,0.0028747,0.006058399999999999,0.011155,0.015137000000000001,0.020205,0.028727999999999997,0.038607999999999996,0.056491,0.075931,0.09929500000000001,0.12267,0.14715,0.17014,0.1925,0.21486,0.23744,0.26000999999999996,0.26488,0.28391,0.30293000000000003,0.32195,0.34098,0.36,0.37903000000000003,0.40747,0.44486000000000003,0.4777,0.5061399999999999,0.53108,0.55304,0.5725,0.5899300000000001,0.6056199999999999,0.62003,0.63374,0.64732,0.6612899999999999,0.6752100000000001,0.68843,0.70114,0.7134699999999999,0.7256,0.73747,0.74898,0.7601899999999999,0.77118,0.7819699999999999,0.79318,0.80497,0.81676,0.828,0.83814,0.8469700000000001,0.85439,0.86006,0.86364,0.86485
CYP,0.06391000000000001,0.076054,0.084452,0.07918,0.082246,0.091976,0.096027,0.099763,0.10585,0.11674000000000001,0.12029000000000001,0.12165,0.12988,0.13424,0.14643,0.19422999999999999,0.19791,0.22466999999999998,0.21749000000000002,0.22468000000000002,0.2458,0.21959,0.22229000000000002,0.21498,0.21318,0.25062,0.24545,0.24973,0.23514000000000002,0.24409,0.25256,0.26049,0.26837,0.27631,0.28436999999999996,0.29265,0.30125,0.31019,0.31951999999999997,0.32925,0.33942,0.35005,0.3611,0.37256,0.38439,0.39655,0.40904,0.42185,0.4349,0.44811999999999996,0.46143,0.47489,0.48858999999999997,0.5025,0.51659,0.53083,0.54519,0.55965,0.57422,0.5889300000000001,0.6037899999999999
CZE,0.084608,0.084766,0.08642799999999999,0.091012,0.09915,0.11590999999999999,0.18658,0.29148,0.36154000000000003,0.4219,0.5577300000000001,0.67025,0.82034,0.97341,1.0554,1.1640000000000001,1.4448,1.8395,2.1385,2.2251,2.512,2.7367,2.8572,2.9951,3.1901,3.4002,3.5448,3.7192,3.8082,3.9746,4.1422,4.31,4.478,4.6473,4.8192,4.9949,5.1761,5.3633,5.5568,5.7572,5.9646,6.1803,6.4038,6.6334,6.8674,7.104,7.3433,7.5856,7.8287,8.0706,8.309,8.5429,8.7743,9.0055,9.2392,9.4779,9.7223,9.9705,10.2204,10.4699,10.717
